placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/NDCARE/data=!4m7!3m6!1s0x885c178030a48dc3:0xe09453633019c48f!8m2!3d35.943369!4d-83.9100485!16s%2Fg%2F11wv1wzt5z!19sChIJw42kMIAXXIgRj8QZMGNTlOA,NDCARE,5.0,38,Alternative medicine practitioner,"138 Chamberlain Blvd, Knoxville, TN 37920, United States","W3VQ+8X Knoxville, Tennessee, USA",https://www.nd-care.com/,+1 865-292-8735,Open · Closes 5 pm,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2F4toZ8F-W9MVWis1s0URO2plgxAuhDADF5_HK2bWreTX0hO12VEhXDO_X2tjVmhtYb_4Pllg8_T_DkQLQr1DCsyCgKmZYcA5EyEMCyGwywTkkzDfQH6b0L-w1eQGkNSnlhpGykPF61hL=w408-h342-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-02-23T17:54:07.553Z,,
https://www.google.com/maps/place/Be+Well/data=!4m7!3m6!1s0x885c2c74fee42017:0x16dadd8cd480f69b!8m2!3d35.942568!4d-83.9841607!16s%2Fg%2F11clvlqrbb!19sChIJFyDk_nQsXIgRm_aA1Izd2hY,Be Well,4.4,7,Holistic medicine practitioner,"The Knoxville Healing Center in Bearden, 313 N Forest Park Blvd, Knoxville, TN 37919, United States","W2V8+28 Knoxville, Tennessee, USA",http://bewell.care/,+1 423-368-2245,,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNRgpXwXega7Y84-h3-csn5IcirAsWCFiz8HOG3=w408-h271-k-no,true,9 am–1 pm,Closed,9 am–4 pm,Closed,12–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-02-23T17:54:13.650Z,,
https://www.google.com/maps/place/Forum+Health+Knoxville+Integrative+Medicine/data=!4m7!3m6!1s0x8631dad19e9f96bb:0x90e6243457479da4!8m2!3d35.9473726!4d-84.0224792!16s%2Fg%2F1tmg78cl!19sChIJu5afntHaMYYRpJ1HVzQk5pA,Forum Health Knoxville Integrative Medicine,4.8,75,Medical clinic,"1324 Dowell Springs Blvd, Knoxville, TN 37909, United States","WXWH+W2 Knoxville, Tennessee, USA",https://forumhealth.com/clinics/tennessee/knoxville/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=gbp-profile,+1 865-675-9355,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMvHDiPnGQbtIxAt9BJhwvpFL9V-ztt4G5LKYtr=w408-h272-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-02-23T17:54:18.582Z,,
https://www.google.com/maps/place/The+Functional+Medicine+MD:+IV+Therapy+and+Functional+Medicine/data=!4m7!3m6!1s0x880f69b479264955:0x6fa527ddd3843edc!8m2!3d36.0264588!4d-83.9222089!16s%2Fg%2F11g3ztqrbl!19sChIJVUkmebRpD4gR3D6E090npW8,The Functional Medicine MD: IV Therapy and Functional Medicine,4.3,49,Alternative medicine practitioner,"3020 Tazewell Pike, Knoxville, TN 37918, United States","23GH+H4 Knoxville, Tennessee, USA",https://www.thefunctionalmedicinemd.com/,+1 865-275-5024,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/p/AF1QipM5ZifTxH9p9VldaOyy4VVI27V-qVKP6HZkfd9v=w408-h272-k-no,true,9 am–5:30 pm,9 am–5:30 pm,Closed,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-02-23T17:54:23.611Z,,
https://www.google.com/maps/place/The+Wellness+Path/data=!4m7!3m6!1s0x880e4a1c17feeb3f:0x7f8ce1ed00ef9d96!8m2!3d35.9459095!4d-83.9816201!16s%2Fg%2F1vhkl3r5!19sChIJP-v-FxxKDogRlp3vAO3hjH8,The Wellness Path,4.9,42,Chiropractor,"3715 Sutherland Ave, Knoxville, TN 37919, United States","W2W9+99 Knoxville, Tennessee, USA",https://www.wellnesspathchiro.com/,+1 865-214-7438,"Closed · Opens 4 pm

Updated by this business 10 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPJkMepNRsPQwz0NEBT7r6d9yoBPXdOqasoqNdX=w408-h616-k-no,true,4–6 pm,Closed,8:15–10:30 am,3–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-02-23T17:54:28.594Z,,
https://www.google.com/maps/place/Lifespring+Health+Center/data=!4m7!3m6!1s0x885c1799b59f009d:0xa06a226b029cf1f2!8m2!3d36.028631!4d-83.9200839!16s%2Fg%2F11tbn5j_1v!19sChIJnQCftZkXXIgR8vGcAmsiaqA,Lifespring Health Center,5.0,54,Medical clinic,"3214 Tazewell Pike #105, Knoxville, TN 37918, United States","23HH+FX Knoxville, Tennessee, USA",https://lifespringhealthcenter.com/,+1 865-229-4259,Open · Closes 4:30 pm,,https://lh3.googleusercontent.com/p/AF1QipP89_BWDCU9T2VpmH06-PAjtxQOMOTO4yBUOIpq=w408-h264-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/functional+medicine+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-02-23T17:54:33.759Z,,
https://www.google.com/maps/place/Whole+Systems+Healthcare+Knoxville/data=!4m7!3m6!1s0x2422aec4d467d211:0x90b8bd934945c8d3!8m2!3d35.9416816!4d-83.9866301!16s%2Fg%2F11lzd0qj27!19sChIJEdJn1MSuIiQR08hFSZO9uJA,Whole Systems Healthcare Knoxville,5.0,3,Acupuncturist,"4869 Chambliss Ave, Knoxville, TN 37919, United States","W2R7+M8 Knoxville, Tennessee, USA",https://wshcare.org/knoxville/,+1 865-518-4651,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wHWZNAwXVos2y-fj_6YRrQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.82486&pitch=0&thumbfov=100,true,Closed,9 am–6 pm,9 am–6 pm,9 am–5:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-02-23T17:54:38.658Z,,
https://www.google.com/maps/place/UNIVERSITY+INTERNAL+MEDICINE+%26+INTEGRATIVE+HEALTH/data=!4m7!3m6!1s0x885c23de8c3bb37b:0x2cf793644a615afd!8m2!3d35.9346249!4d-83.9482071!16s%2Fg%2F11rhxsfsd7!19sChIJe7M7jN4jXIgR_VphSmST9yw,UNIVERSITY INTERNAL MEDICINE & INTEGRATIVE HEALTH,,,Medical clinic,"1926 Alcoa Hwy Building C, Suite 470, Knoxville, TN 37920, United States","W3M2+RP Knoxville, Tennessee, USA",https://www.utmedicalcenter.org/medical-services/primary-care/internal-medicine-integrative-health,+1 865-971-3539,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c86Y4nb149zPTXiF5utjbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.86581&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-02-23T17:54:41.457Z,,
https://www.google.com/maps/place/RevitalyzeMD/data=!4m7!3m6!1s0x885c2ec2266cff49:0x89167ed32f00aab9!8m2!3d35.9293008!4d-84.0103149!16s%2Fg%2F11dymnv7yw!19sChIJSf9sJsIuXIgRuaoAL9N-Fok,RevitalyzeMD,4.9,589,Medical clinic,"6504 Deane Hill Dr, Knoxville, TN 37919, United States","WXHQ+PV Knoxville, Tennessee, USA",https://www.revitalyzemd.com/,+1 865-293-5828,Open · Closes 5:30 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNL-5S2ud6W88n_jY_HKoFpafeRLwXLBKEoCHk7=w408-h272-k-no,true,9 am–5:30 pm,9 am–7 pm,9 am–6 pm,9 am–7 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-02-23T17:54:46.402Z,,
https://www.google.com/maps/place/Apple+Healthcare/data=!4m7!3m6!1s0x885c3cfba25e2d99:0x2f8fe64f61e78e21!8m2!3d35.974675!4d-83.9811125!16s%2Fg%2F1tdqj5_8!19sChIJmS1eovs8XIgRIY7nYU_mjy8,Apple Healthcare,4.9,430,Medical clinic,"4307 Ball Camp Pike, Knoxville, TN 37921, United States","X2F9+VH Knoxville, Tennessee, USA",https://www.applehealthcaregroup.com/,+1 865-524-1234,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipN0oLMhPOV4TK_Aa6UGR9PgCkDm7OswpCBvhynB=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-02-23T17:54:51.770Z,,
