placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Lone+Star+Pain+Medicine+PLLC/data=!4m7!3m6!1s0x864e01ffa8453473:0xbf6f5dc95fb0a183!8m2!3d32.7507095!4d-97.7825927!16s%2Fg%2F1tdzx3lz!19sChIJczRFqP8BToYRg6GwX8ldb78,Lone Star Pain Medicine PLLC,3.1,108,Medical clinic,"907 E Eureka St suite b, Weatherford, TX 76086, United States","Q628+7X Weatherford, Texas, USA",http://www.lonestarpain.com/,+1 817-599-4901,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sxxp6OX3w7RAIpC3e55BiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=133.00502&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2026-01-28T21:11:29.233Z,,,
https://www.google.com/maps/place/New+Promise+Neuropathy/data=!4m7!3m6!1s0x8651fdd1ec74ef8b:0xa9a48c87a60afd3a!8m2!3d32.7391806!4d-97.7860634!16s%2Fg%2F11vrxs9qf2!19sChIJi-907NH9UYYROv0KpoeMpKk,New Promise Neuropathy,5.0,4,Medical clinic,"1707 Martin Dr, Weatherford, TX 76086, United States","P6Q7+MH Weatherford, Texas, USA",https://www.newpromiseneuropathy.com/,+1 817-818-1751,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMcc7-0jU80CyIaU1KbGsqFz61yl-u8yv-uR_Yu=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2026-01-28T21:11:34.950Z,,,
https://www.google.com/maps/place/Texas+Pain+Institute/data=!4m7!3m6!1s0x864e0178587acc23:0x94b930dce7f59336!8m2!3d32.7466365!4d-97.6662405!16s%2Fg%2F11fsw8p95r!19sChIJI8x6WHgBToYRNpP159wwuZQ,Texas Pain Institute,3.9,22,Pain control clinic,"110 Mary Lou Dr Suite 100, Willow Park, TX 76087, United States","P8WM+MG Willow Park, Texas, USA",https://txpain.us/,+1 817-348-8600,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN91DfUO735j9CbgBFGykq3ZBM5fQF4Ph-eRZgs=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2026-01-28T21:11:40.117Z,,,
https://www.google.com/maps/place/KENT+MITCHELL/data=!4m7!3m6!1s0x864e0204686fd94f:0x72c81ddd3581003d!8m2!3d32.7405681!4d-97.7777104!16s%2Fg%2F11kj0kstbl!19sChIJT9lvaAQCToYRPQCBNd0dyHI,KENT MITCHELL,2.3,3,Pain management physician,"1429 Clear Lake Rd Ste 100, Weatherford, TX 76086, United States","P6RC+6W Weatherford, Texas, USA",,+1 817-813-6630,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sVD3IFfkQDj623VtY-H0dw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.08583&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2026-01-28T21:11:43.145Z,,,
https://www.google.com/maps/place/Dr.+Jon+Paul+Harmer+MD/data=!4m7!3m6!1s0x8651df9e402d3277:0x3c4b2ef77f9bdb8c!8m2!3d32.7505776!4d-97.7825074!16s%2Fg%2F1tjdrrh5!19sChIJdzItQJ7fUYYRjNubf_cuSzw,Dr. Jon Paul Harmer MD,4.0,3,Anesthesiologist,"907 Eureka St, Weatherford, TX 76086, United States","Q628+6X Weatherford, Texas, USA",http://www.lonestarpain.com/,+1 817-599-4901,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sxxp6OX3w7RAIpC3e55BiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.98186&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2026-01-28T21:11:47.866Z,,,
https://www.google.com/maps/place/TIM+PAUL+RATINO/data=!4m7!3m6!1s0x864e02023fd00001:0xe68a8dc33fce293b!8m2!3d32.745849!4d-97.7788982!16s%2Fg%2F11ss7xctpb!19sChIJAQDQPwICToYROynOP8ONiuY,TIM PAUL RATINO,5.0,6,Pain management physician,"933 Hilltop Dr, Weatherford, TX 76086, United States","P6WC+8C Weatherford, Texas, USA",,+1 817-341-7246,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wRNJd4IQPCMVV3jROCBp4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.6494&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2026-01-28T21:11:50.559Z,,,
https://www.google.com/maps/place/Lonestar+Pain+Institute:+Elmore+Jennifer+L+DO/data=!4m7!3m6!1s0x864e01ffa8453473:0x5ba423e27c628467!8m2!3d32.7493828!4d-97.7825311!16s%2Fg%2F1td187qr!19sChIJczRFqP8BToYRZ4RifOIjpFs,Lonestar Pain Institute: Elmore Jennifer L DO,,,Pain management physician,"907 Eureka St # B, Weatherford, TX 76086, United States","P6X8+QX Weatherford, Texas, USA",https://lonestarpain.com/,+1 817-599-4901,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oHRUdQfImHG8rieZ_L02QQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.241676&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2026-01-28T21:11:53.280Z,,,
https://www.google.com/maps/place/Michael+Balderamos/data=!4m7!3m6!1s0x864e01fefe1317d9:0x8fec5bf7736495d4!8m2!3d32.750069!4d-97.782139!16s%2Fg%2F11rkj9mwj5!19sChIJ2RcT_v4BToYR1JVkc_db7I8,Michael Balderamos,4.0,2,Pain management physician,"907 Eureka St STE B, Weatherford, TX 760865880, United States","Q629+24 Weatherford, Texas, USA",,+1 817-598-8150,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TsJYkC-TXzyxX63s0DoBpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.369904&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2026-01-28T21:11:56.061Z,,,
https://www.google.com/maps/place/Lone+Star+Pain+Insti/data=!4m7!3m6!1s0x864e01ff9f7ace1d:0x60a4af8787824f03!8m2!3d32.7485179!4d-97.7826333!16s%2Fg%2F1260524l7!19sChIJHc56n_8BToYRA0-Ch4evpGA,Lone Star Pain Insti,,,Pain control clinic,"925 Santa Fe Dr # 111, Weatherford, TX 76086, United States","P6X8+CW Weatherford, Texas, USA",,+1 817-341-0875,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iZW3BHoi-TWb_ZDL3FJNLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.03194&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2026-01-28T21:11:58.698Z,,,
https://www.google.com/maps/place/Genesis+Back+%26+Neck+%7C+Weatherford/data=!4m7!3m6!1s0x864e01a9073e44a7:0x88fdc5bcc5a369df!8m2!3d32.7488654!4d-97.7816184!16s%2Fg%2F11v9kb4fd9!19sChIJp0Q-B6kBToYR32mjxbzF_Yg,Genesis Back & Neck | Weatherford,4.4,23,Doctor,"925 Santa Fe Dr suite 109, Weatherford, TX 76086, United States","P6X9+G9 Weatherford, Texas, USA",https://genesisback.com/locations/weatherford-tx/,+1 682-393-3795,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ih8QN46-En5srZ_7avK-aA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.65501&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–12 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2026-01-28T21:12:03.649Z,,,
