placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Beau+Monde+Nursery+Landscape+%26+Florist/data=!4m7!3m6!1s0x86249ff31b40e30f:0xb0b9bb87506e7472!8m2!3d30.2332586!4d-92.0908862!16s%2Fg%2F11vdfjtnfb!19sChIJD-NAG_OfJIYRcnRuUIe7ubA,Beau Monde Nursery Landscape & Florist,5.0,20,Landscaper,"5611 Cameron St, Scott, LA 70583, United States","6WM5+8J Scott, Louisiana, USA",https://www.beaumondelandscape.com/,+1 337-704-6267,"Open · Closes 5 pm

Confirmed by this business 3 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEsTwTHFddjE3AWFWdiF1559DIZYkv4vdu1I2zS5rkvpXXAmkQQzZTcIqxyEMGlcHiYk1waVkQJD1R4d7E-9_6B-aifD5L6Moz3zkj3DCGSvybxQ4Ly-Rz1Pcor-yjHBQpL79iLnl9EgSUz=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,8 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-04-29T19:57:36.647Z,,
https://www.google.com/maps/place/2+Live+Krew+Lawn+care+LLC/data=!4m7!3m6!1s0x8624995fe96bfc8d:0x921706cd2d6d08a2!8m2!3d30.2649548!4d-92.0750749!16s%2Fg%2F11krs5blf3!19sChIJjfxr6V-ZJIYRoghtLc0GF5I,2 Live Krew Lawn care LLC,5.0,55,Lawn care service,"440 Heide Cir, Scott, LA 70583, United States","7W7F+XX Scott, Louisiana, USA",http://2lklawn.com/,+1 337-446-6807,"Open · Closes 6 pm

Updated by this business 4 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIid2q8r4SAfUWBBLenJzYDrY11A9C61WBOAhuzu8TBABxGp_H20T-cHS274D4umN78IUOjcBAPhO5htSwOrwSnVDeZu65HPGzivJ6l3nxngB-ci4cxbGaxqfR6UQP5uuLkZ1X=w408-h544-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,Closed,Closed,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-04-29T19:57:42.382Z,,
"https://www.google.com/maps/place/Bonin%27s+Lawn+%26+Lighting+%7C+Christmas+Decor+%7C+Lafayette,+Louisiana+25%2B+years+in+business/data=!4m7!3m6!1s0x86249c31e615fc3d:0xb653798945165d09!8m2!3d30.2394885!4d-92.0697112!16s%2Fg%2F1tdvkjtn!19sChIJPfwV5jGcJIYRCV0WRYl5U7Y","Bonin's Lawn & Lighting | Christmas Decor | Lafayette, Louisiana 25+ years in business",4.6,23,Lawn care service,"110 Heath Dr, Scott, LA 70583, United States","6WQJ+Q4 Scott, Louisiana, USA",http://boninslawnservice.com/,+1 337-234-8307,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHxOUrFjYrMOTGR7QxHozxB01Q6_rnPJm4CEdokjmrI8zB5sRqIoBSLPT8lS3j2gOTTHSFJgANg0ABS6spcMlnvKbj0Y_OIakeJJh-y3F7zj2JfwHIG0eY5DWqA1gbdtalsek=w408-h407-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-04-29T19:57:47.538Z,,
"https://www.google.com/maps/place/EdenScapes,+LLC/data=!4m7!3m6!1s0x86249da36b05c5c9:0x34440850f1d51597!8m2!3d30.1962934!4d-92.0939416!16s%2Fg%2F11r7rr_mpf!19sChIJycUFa6OdJIYRlxXV8VAIRDQ","EdenScapes, LLC",4.9,121,Landscaper,"4820 W Congress St, Lafayette, LA 70506, United States","5WW4+GC Lafayette, Louisiana, USA",http://www.edenscapeslh.com/,+1 337-789-1141,Closes soon · 3 pm · Opens 8 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHtxXO7BkAEFbdJGJD4FL3xpS6K57g5QxGU7x0ANUKjYD6TBTAaT7_7P7_KK5XqJW0AARH3g0Esjj8wNBcetEZtYaAFNYvurlArRC-m3a23A7AlIu59am2F8r1XsqAeo-4jl9hyYPI7n0=w408-h272-k-no,true,8 am–3 pm,8 am–3 pm,8 am–3 pm,Closed,Closed,8 am–3 pm,8 am–3 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-04-29T19:57:52.629Z,,
"https://www.google.com/maps/place/Gulf+Coast+Landscapes,+LLC./data=!4m7!3m6!1s0x86249d2f3ade6ea3:0xc4802b8ecc8aa15e!8m2!3d30.1833411!4d-91.9961629!16s%2Fg%2F11cmh81tdz!19sChIJo27eOi-dJIYRXqGKzI4rgMQ","Gulf Coast Landscapes, LLC.",5.0,52,Landscaper,"419 Mecca St, Lafayette, LA 70508, United States","52M3+8G Lafayette, Louisiana, USA",https://lafayettelandscaper.com/,+1 337-298-0649,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHf3Px5oFDoVUWCTCjbg2Pw61JpXF1HF5wQ0A_JWUDD8sCknLEviHUxvhv6TvJGtlH7RxD_ht8sDmqwuAlqiYpfCKPtabXUb5Li9uyngW8TqGNFF-vR9EEhxS0Ik0qXthBYuzL9=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-04-29T19:57:58.327Z,,
https://www.google.com/maps/place/Acadiana+Choppers+Landscaping/data=!4m7!3m6!1s0x86249f762186adc7:0xc8c2973265d0396b!8m2!3d30.1877774!4d-92.1317839!16s%2Fg%2F1vhkkxkc!19sChIJx62GIXafJIYRaznQZTKXwsg,Acadiana Choppers Landscaping,4.8,46,Landscaper,"303 Stutes Rd, Duson, LA 70529, United States","5VQ9+47 Duson, Louisiana, USA",https://www.acadianachoppers.com/,+1 337-658-6036,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH0RLdZ46BRaXiw7JGw958bcJMAhA6sZWgpaPFStq6dCeoqBQYIKjrbaJKMIEsEMEvrO21K14XVRpie1tqutXOQ3HqIVEA2k08qV_gU9xdkRkzFO1alp7R3O0dsQF7bCsa3xzDX=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-04-29T19:58:03.697Z,,
"https://www.google.com/maps/place/All+Seasons+Nursery+%26+Landscaping,+Inc/data=!4m7!3m6!1s0x86249c46e363f251:0x94b517ba78465687!8m2!3d30.2049721!4d-92.0443468!16s%2Fg%2F1vzg2lrq!19sChIJUfJj40acJIYRh1ZGeLoXtZQ","All Seasons Nursery & Landscaping, Inc",4.7,162,Landscaper,"2974 Johnston St, Lafayette, LA 70503, United States","6X34+X7 Lafayette, Louisiana, USA",http://www.buyallseasons.com/,+1 337-264-1418,"Open · Closes 6 pm

Updated by this business 9 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEbGBd3fKAKhzi5atnD9bpLrzUORlJoa8QZB_VP9tJJWw5ZGhGhajDY45pBNg4Q5MJirr1hDo0sONLoanM2NJMy65O4mCtVx0NwduNaPJ5ESGWE1H-rznRYgYYmtkMYH1VvMlC4gQ=w408-h315-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-04-29T19:58:08.860Z,"Landscaping services business with a nursery selling plants, gardening supplies & outdoor furniture.",
https://www.google.com/maps/place/Landgrave+Lawn+%26+Landscaping/data=!4m7!3m6!1s0x86249d497c2fd9c1:0x8faf14df81802f20!8m2!3d30.218762!4d-92.024791!16s%2Fg%2F11ll3t4__n!19sChIJwdkvfEmdJIYRIC-Agd8Ur48,Landgrave Lawn & Landscaping,4.9,61,Landscaper,,,https://landgravelawn.com/,+1 337-349-0703,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEWdrbghtIErISjiI8WthJop0R3hUUDtlBm6gNZ5LnGwXKDRqbYmqBNZ0rUBgJ9R-5flZAt8tiKnp4WcbG1Hv4km1jYaJKsHKbjdFUSbFqRLdrNnn5QHmpxoXaB2_cOznifSBtAXw2RqizC=w408-h544-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–8 pm,8 am–5 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-04-29T19:58:15.064Z,,
"https://www.google.com/maps/place/Scapes,+Inc./data=!4m7!3m6!1s0x86249afe9c77a9dd:0xb1767105714a2085!8m2!3d30.1898145!4d-92.0046864!16s%2Fg%2F1tjdrpnv!19sChIJ3al3nP6aJIYRhSBKcQVxdrE","Scapes, Inc.",4.6,18,Landscape designer,"2110 S College Rd, Lafayette, LA 70508, United States","5XQW+W4 Lafayette, Louisiana, USA",http://www.scapesincla.com/,+1 337-233-7704,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHQklQGPgR_jkPsF97AQ-pnXA23djl1zAW3FbZl_JCN63KpTahCkACrBsw41wN1xrWpospjd4y7z4p35iiBaSMfZ54Eep05MCPvsedXC1AQCnW7V6hdxsYYxsKFxztPlJKKA3AC=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-04-29T19:58:20.173Z,,
https://www.google.com/maps/place/Robin%27s+Landscaping+%26+Irrigation/data=!4m7!3m6!1s0x862387915d2eb875:0x2453a2e90b5944b8!8m2!3d30.1872168!4d-92.0027721!16s%2Fg%2F11g_z2gs56!19sChIJdbguXZGHI4YRuERZC-miUyQ,Robin's Landscaping & Irrigation,4.9,98,Landscaper,"233 Industrial Pkwy, Lafayette, LA 70508, United States","5XPW+VV Lafayette, Louisiana, USA",https://robinslandscaping.com/,+1 337-345-1617,Open · Closes 4 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6dvTJ7oKRYmU5EU0IOOIfB36oBDzbbCf1LSNxQ08VpR0kvjbM1cRin1OSLFMmNC-w-SRcN56ttadkakJ4sTveetM0Zvu0oqPGhXxJjpI2edRwzaH_n8HcM-2mzuvGraPilGZk=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-04-29T19:58:25.231Z,,
