placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Spangler+Restoration/data=!4m7!3m6!1s0x8850fa1401aceb7d:0x87028591c24e6fad!8m2!3d36.2040793!4d-81.691735!16s%2Fg%2F1hc114y5q!19sChIJfeusART6UIgRrW9OwpGFAoc,Spangler Restoration,4.3,115,Water damage restoration service,"2271 NC-105, Boone, NC 28607, United States","6835+J8 Boone, North Carolina, USA",http://callspangler.com/,+1 855-288-8551,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqVVeX4kgyWBrhzd2xVIfrKQoIptldD6mEKoHXwiaZll9qvGmOfBq09BDs67Vk9jdweyrl4IHNWYQ1vF2ScrlaI75R4ZL5vgJ9wbh4hKZ7bf4k0ls9W7h0rGoTrK8miWEUOz5uqFw=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-03-23T03:32:52.849Z,,,
https://www.google.com/maps/place/SERVPRO+of+Watauga+and+Ashe+Counties/data=!4m7!3m6!1s0x8850fb2051e62c0f:0x6c33541b51d220ff!8m2!3d36.279832!4d-81.639067!16s%2Fg%2F11y45_lq6w!19sChIJDyzmUSD7UIgR_yDSURtUM2w,SERVPRO of Watauga and Ashe Counties,4.9,60,Water damage restoration service,,,https://www.servpro.com/locations/nc/servpro-of-watauga-and-ashe-counties?utm_medium=organic&utm_source=gbp,+1 828-407-1967,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqrhntUGvB8HUf6sSmrklx2GeRiBs6zuqYJw4O7RPb_ANl64V0n6F0_QM84GJPTJ_6VzpWq7q81sKjZKDW1D42Y1RjpaErT2XopbUhNPAIcnOTLpvUjWpMp8H_S4hgTKhqAHcjlZ2w9rhag=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-03-23T03:32:58.387Z,,,
https://www.google.com/maps/place/Clean+%26+Dry+Environmental+Solutions/data=!4m7!3m6!1s0x8850f194cf4d4dfd:0x34c1e68bcd8a8e88!8m2!3d36.2041379!4d-81.7348416!16s%2Fg%2F11sh29qbrr!19sChIJ_U1Nz5TxUIgRiI6KzYvmwTQ,Clean & Dry Environmental Solutions,4.6,64,Waterproofing service,"4844 NC-105, Boone, NC 28607, United States","6738+M3 Boone, North Carolina, USA",https://cleandrysolutions.com/,+1 828-265-9534,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoE4szEHSwBp4tNJSxatmcjxMzkKtt8zp-X7dyeibWrNg4qjhFkh0X13QbNIa3xW_inTTzrrT_743j_i1X_ZkruSVanNP3RTbQ7ui7rH48MpHxhr0K-SSijsXDh5hEwtj8ucfhi=w408-h272-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-03-23T03:33:03.735Z,,,
https://www.google.com/maps/place/Jo-Lynn+Enterprises+Inc/data=!4m7!3m6!1s0x8850f141a1334f07:0x20ff8f8ea7879af1!8m2!3d36.2199839!4d-81.760588!16s%2Fg%2F1vc82htr!19sChIJB08zoUHxUIgR8ZqHp46P_yA,Jo-Lynn Enterprises Inc,4.6,32,Water damage restoration service,"2322 Bairds Creek Rd, Vilas, NC 28692, United States","669Q+XQ Vilas, North Carolina, USA",http://joclean.com/,+1 828-297-2109,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqUCxXmH9A5hsoiWvDjoreY5-LQcgTt-q6EmRg1naq0BL5-9VGnXTjo7Kta0RB_Zfvda6NFednEMqCd4hvb2o6LxxIAkrTWlF79c2ezmPhHQ15YkcUSfUDzj8PKeMUIfvETwGM=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-03-23T03:33:08.531Z,,,
https://www.google.com/maps/place/Dolbier+Disaster+Restoration/data=!4m7!3m6!1s0x8850f1feffb65c09:0x94e36212ed6f3e90!8m2!3d36.1565467!4d-81.7758453!16s%2Fg%2F11cmt1826h!19sChIJCVy2__7xUIgRkD5v7RJi45Q,Dolbier Disaster Restoration,4.3,11,Water damage restoration service,"9218 NC-105 Ste 1, Banner Elk, NC 28604, United States","564F+JM Banner Elk, North Carolina, USA",http://dolbier.com/,+1 828-297-4748,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_4ABzPHDkko-tuC0SIV9_LGVzP3e6l3qia5e8i6X9xQsRijZK0MXHjklsznNgHf2ed5uIfHcYf94b2avhuPwBHW1iClZ0EksNj7W867azAv5h2emhJQtylpEkfY2STElE9Yvg9Eyt7jaZ=w425-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-03-23T03:33:13.274Z,,,
https://www.google.com/maps/place/Dolbier+Floor+Care+%26+Restoration/data=!4m7!3m6!1s0x8850f1feffb65c09:0xb6b3776d0f801e1b!8m2!3d35.3482105!4d-80.026931!16s%2Fg%2F11cly3t4jj!19sChIJCVy2__7xUIgRGx6AD213s7Y,Dolbier Floor Care & Restoration,5.0,3,Building restoration service,,,http://www.dolbier.com/,+1 828-963-4748,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerLeoBfdkCDsN6PJ7equo4d3sy2KOSGOdz6nrdOS1lNvU5Xncu77U3cseEkYSZw1AqYymdkPKCpNP_23gatQbYKkz30HwJr8HMw7uadJht68OaD04ahqSGCXR91t3uAVBLAk_uaWw=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-03-23T03:33:18.015Z,,,
https://www.google.com/maps/place/Elite+Roof+and+Solar+-+Boone/data=!4m7!3m6!1s0x8850fa0ebe17ea9f:0xa802b7ce78700b3b!8m2!3d36.2187101!4d-81.6843601!16s%2Fg%2F11c3_8wc82!19sChIJn-oXvg76UIgROwtweM63Aqg,Elite Roof and Solar - Boone,4.9,109,Roofing contractor,"661 W King St, Boone, NC 28607, United States","6898+F7 Boone, North Carolina, USA",https://eliteroofandsolar.com/roofers/boone-nc/,+1 828-333-4818,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepZil6N03tVa9EDBQotOvsuZTh3gguVhn83V5Xwt_wEjMhMS12Uznkwvygo8XD4j1uk-5n1DtvnlMBx-lppRKmfMmj6-0ImRGElbj9PSzwD3KggbVzSi81osZOjc7u0lxMRJ6MJf-42S2Y=w420-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-03-23T03:33:22.849Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/A+Plus+Roofing+-+Boone/data=!4m7!3m6!1s0x8850fb733f338e17:0x9c7a666018ab6364!8m2!3d36.2031012!4d-81.6579142!16s%2Fg%2F11pzrq51_r!19sChIJF44zP3P7UIgRZGOrGGBmepw,A Plus Roofing - Boone,5.0,59,Roofing contractor,"838 State Farm Rd Suite #1, Boone, NC 28607, United States","683R+6R Boone, North Carolina, USA",https://aplusroofingnc.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 828-851-6440,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBKwZ6j-DNgg-WSHLEqJdHArvaYZ3JAO4SUexuMk9Eemj38yU6J4sw9Dg9rDuffKhXaxfpE9Y5ftbG8cOwtYje77-JVaUeJwxfOuKSe2X41uUSAHp1NE8k8W3Biz5kqtTgoudJ=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-03-23T03:33:27.786Z,,,
https://www.google.com/maps/place/A+Cleaner+World/data=!4m7!3m6!1s0x8850fa3b8855c387:0x82f9d1cd515fb16e!8m2!3d36.2180854!4d-81.6633777!16s%2Fg%2F1tnjk83q!19sChIJh8NViDv6UIgRbrFfUc3R-YI,A Cleaner World,4.7,576,Dry cleaner,"130 New Market Blvd, Boone, NC 28607, United States","689P+6J Boone, North Carolina, USA",https://acleanerworld.com/,+1 828-265-1888,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqeQLgtn95LHbEREH0N_82iZaAKpUgLcuC5VtTm9utbhwqvU4LhY2e2j6SUt9hYCdPctilfDSsljS30A3RmL2ZnXIHWGNrtIYpUKe5WtzW8ffyXEBI6T1NRdjIrcE4t1OY_WI8=w408-h544-k-no,true,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–2 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-03-23T03:33:32.597Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Emergency+Restoration+Xperts+%28ERX%29/data=!4m7!3m6!1s0x8850f132e81ea939:0xfe06ce42218861d7!8m2!3d36.1582789!4d-81.7685495!16s%2Fg%2F11w83vlmy5!19sChIJOake6DLxUIgR12GIIULOBv4,Emergency Restoration Xperts (ERX),5.0,8,Water damage restoration service,"151 H O Aldridge Rd # B, Boone, NC 28607, United States","565J+8H Boone, North Carolina, USA",https://erx247.com/,+1 828-229-8772,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerkSX12qU3D9miFTh8VkKY0cP-oBsJfokLpjV-9znFO1WAvK_R-BLoP88VnaCW_b3mXx9ZtwcCb4BC9qeMtpj4vYLdr7nFT47yzk4JRy3sC78GVcUZr2ngpDnLKcGZjIY7ioQ0F=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-03-23T03:33:37.396Z,,,
