placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Eddy+Street+Commons+Parking+Garage/data=!4m7!3m6!1s0x8816cd67087696b1:0xcacceedfea1b1a31!8m2!3d41.6918475!4d-86.2335475!16s%2Fg%2F1pp2tk1k1!19sChIJsZZ2CGfNFogRMRob6t_uzMo,Eddy Street Commons Parking Garage,3.7,43,Parking garage,"1228 N Eddy St, South Bend, IN 46617, United States","MQR8+PH South Bend, Indiana, USA",https://www.spotangels.com/#id=296717888&?ref=google_maps_website,+1 574-232-3805,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzYODOWKnV3kKZfkROt2tzbuFhWV9SnO_Z6B2TOo6Wbui89UjRu0RAhxgbR18BlJ7E0CKElwXw_Wl54-EAJ2njpY-32rsbvDpLXQ0tz-RPnXSj0G68sFlNnke2pbhhynF6lTT6m=w408-h270-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-28T18:44:50.231Z,,,
https://www.google.com/maps/place/City+of+South+Bend+Employee+Parking/data=!4m7!3m6!1s0x8816cd87131d530b:0x4d4c119048fe7aea!8m2!3d41.6734364!4d-86.2531562!16s%2Fg%2F11vc0_1sbc!19sChIJC1MdE4fNFogR6nr-SJARTE0,City of South Bend Employee Parking,,,Parking lot,"322S S Lafayette Blvd, South Bend, IN 46601, United States","MPFW+9P South Bend, Indiana, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5fpldpWIxpcWxgWnO4nseg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.77306&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-28T18:44:53.758Z,,,
"https://www.google.com/maps/place/Lafayette+Parking+Ramp+at+Centennial+Medical+Square,+Memorial+Hospital/data=!4m7!3m6!1s0x8816cd4b90daa7df:0x11ddcf403830a105!8m2!3d41.6841673!4d-86.253242!16s%2Fg%2F11fzf79wsh!19sChIJ36fakEvNFogRBaEwOEDP3RE","Lafayette Parking Ramp at Centennial Medical Square, Memorial Hospital",3.9,12,Parking garage,"621 Memorial Drive, South Bend, IN 46601, United States","MPMW+MP South Bend, Indiana, USA",https://www.beaconhealthsystem.org/parking/?y_source=1_MzUxNzExMzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 574-647-1000,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EGrITDkGAd48mocF8VcOtw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.7547&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-28T18:44:58.719Z,,,
https://www.google.com/maps/place/Emergency+ER+Parking+Entrance+at+Memorial+Hospital/data=!4m7!3m6!1s0x8816cd4b97c30361:0x8bc565b9b7cb614a!8m2!3d41.6836246!4d-86.2532266!16s%2Fg%2F11f2gs_3vz!19sChIJYQPDl0vNFogRSmHLt7llxYs,Emergency ER Parking Entrance at Memorial Hospital,5.0,1,Parking lot,"600-678 N Lafayette Blvd, South Bend, IN 46601, United States","MPMW+CP South Bend, Indiana, USA",https://www.beaconhealthsystem.org/parking/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CBxobnT3s181vEDko7j9HQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.00397&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-28T18:45:04.156Z,,,
https://www.google.com/maps/place/Courtyard+South+Bend+Valet/data=!4m7!3m6!1s0x8816cd005bbd461b:0x396b3dab70f4c1ad!8m2!3d41.6757923!4d-86.2489287!16s%2Fg%2F11y8k5gdhw!19sChIJG0a9WwDNFogRrcH0cKs9azk,Courtyard South Bend Valet,,,Valet parking service,"121 S Doctor M.L.K. Jr Blvd, South Bend, IN 46601, United States","MQG2+8C South Bend, Indiana, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u9ZXxl2eemzDRFtWpRheWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.54947&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-28T18:45:09.095Z,,,
https://www.google.com/maps/place/City+of+South+Bend+Ordinance+Violation+Bureau/data=!4m7!3m6!1s0x8816cd34097ffea3:0xddb7391f744c8fb3!8m2!3d41.6754084!4d-86.253079!16s%2Fg%2F1tdj4tqh!19sChIJo_5_CTTNFogRs49MdB85t90,City of South Bend Ordinance Violation Bureau,,,City government office,"227 W Jefferson Blvd # 1200S, South Bend, IN 46601, United States","MPGW+5Q South Bend, Indiana, USA",https://southbendin.gov/department/legal/ordinance-violations-bureau/,+1 574-235-9462,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FJTJ-CmXdEJnefb5cKaQow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.682686&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-28T18:45:14.208Z,,,
https://www.google.com/maps/place/Long+Term+Parking+%28South+Bend+Airport+Parking%29/data=!4m7!3m6!1s0x881132742d91f69d:0x14f439aec3f764de!8m2!3d41.698974!4d-86.3129105!16s%2Fg%2F11f_p389yt!19sChIJnfaRLXQyEYgR3mT3w6459BQ,Long Term Parking (South Bend Airport Parking),3.5,11,Parking lot,"4582-4628 Terminal Dr, South Bend, IN 46628, United States","MMXP+HR South Bend, Indiana, USA",https://flysbn.com/parking-transportation/parking/,+1 574-234-1924,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wcrfLw9zOObvLPRBvL37fA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=142.77328&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-28T18:45:17.091Z,,,
https://www.google.com/maps/place/Mishawaka+Code+Enforcement/data=!4m7!3m6!1s0x8816ce7ee2da35b5:0x8b91f68f4fa78b0e!8m2!3d41.6614439!4d-86.181097!16s%2Fg%2F1tj3lpm9!19sChIJtTXa4n7OFogRDounT4_2kYs,Mishawaka Code Enforcement,2.0,4,City government office,"100 Lincolnway W, Mishawaka, IN 46544, United States","MR69+HH Mishawaka, Indiana, USA",https://mishawaka.in.gov/government/departments/code-enforcement/,+1 574-258-1612,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxE_I2ie2vcgenaZRVnVRYPypAoXWBpzZ8kSOsxJWddNQz8wZ3_ddjZ3VR1C9NefIHQPQP69JqJ7cLB1T5pC6q0omD6zcJEqz0zdPDlDMA2yJmgXiK8eY1TG-xcUmtRJyo9l21M=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-10-28T18:45:29.704Z,,,
https://www.google.com/maps/place/City+Wide+Towing/data=!4m7!3m6!1s0x8816cf9dd9bf7bed:0x33a1adbacb107eaf!8m2!3d41.6627464!4d-86.1187491!16s%2Fg%2F11h7fkz413!19sChIJ7Xu_2Z3PFogRr34Qy7qtoTM,City Wide Towing,4.1,116,Towing service,"3839 Lincolnway E, Mishawaka, IN 46544, United States","MV7J+3G Mishawaka, Indiana, USA",https://citywidetowingmishawaka.com/,+1 574-255-6827,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipO-7aAbPNyNFXSn4focqQWHbXGCG1UTbQqMP8GB=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Open 24 hours,Open 24 hours,8 am–4:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-10-28T18:45:34.946Z,,,
https://www.google.com/maps/place/Empire+Bus+Tours/data=!4m7!3m6!1s0x8816cdeec354265f:0x2ccd96221c6ffe23!8m2!3d41.6658575!4d-86.1955754!16s%2Fg%2F11lglk2dtz!19sChIJXyZUw-7NFogRI_5vHCKWzSw,Empire Bus Tours,5.0,4,Bus tour agency,"1009 W Mishawaka Ave, South Bend, IN 46615, United States","MR83+8Q South Bend, Indiana, USA",,+1 574-498-2399,,https://lh3.googleusercontent.com/p/AF1QipOO6qzQab7KcBoQBaXh2gvL195J_kI13_uX8bhn=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-10-28T18:45:37.970Z,,,
