placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Traditions+Health+Hospice/data=!4m7!3m6!1s0x87b269a9280356eb:0xb6163695bc351f1a!8m2!3d35.2297047!4d-97.4795648!16s%2Fg%2F1vnrljg0!19sChIJ61YDKKlpsocRGh81vJU2FrY,Traditions Health Hospice,4.6,11,Hospice,"2416 Tee Cir, Norman, OK 73069, United States","6GHC+V5 Norman, Oklahoma, USA",https://www.traditionshealth.com/locations/norman-ok-hospice/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_content=norman-ok-hospice,+1 405-330-2300,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNeV6a_jF6w6Zpo9_pdrxY_kEoXMEUjHjvHKlJ3=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-18T00:06:52.677Z,,
https://www.google.com/maps/place/Good+Shepherd+Hospice/data=!4m7!3m6!1s0x87b2684d43e148d1:0x156c072933999b8e!8m2!3d35.2351813!4d-97.4864078!16s%2Fg%2F12m9jwdhk!19sChIJ0UjhQ01osocRjpuZMykHbBU,Good Shepherd Hospice,5.0,3,Hospice,"1370 N Interstate Dr # 160, Norman, OK 73072, United States","6GP7+3C Norman, Oklahoma, USA",https://www.goodshepherdhospice.com/,+1 405-928-2777,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hCi60layRXXXUy1gAL8bHA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.4829&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-18T00:06:58.552Z,,
https://www.google.com/maps/place/Faith+Hospice+of+Oklahoma/data=!4m7!3m6!1s0x87b2199cd7aac799:0xe18a56ec6d4fefea!8m2!3d35.2296742!4d-97.4795595!16s%2Fg%2F1vppt0m3!19sChIJmceq15wZsocR6u9PbexWiuE,Faith Hospice of Oklahoma,5.0,3,Hospice,"2416 Tee Cir, Norman, OK 73069, United States","6GHC+V5 Norman, Oklahoma, USA",,+1 405-330-2300,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D2xYHBfg18zWiCYcMCTqEA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.2254&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-18T00:07:01.760Z,,
https://www.google.com/maps/place/Lifecare+Oklahoma+Hospice/data=!4m7!3m6!1s0x87b269db13317379:0xd755a680aae05c47!8m2!3d35.2205291!4d-97.4461345!16s%2Fg%2F1td4f1l4!19sChIJeXMxE9tpsocRR1zgqoCmVdc,Lifecare Oklahoma Hospice,,,Hospice,"224 W Gray St STE 202, Norman, OK 73069, United States","6HC3+6G Norman, Oklahoma, USA",,+1 405-329-2290,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eIupMXS476g9TUMNcoCcBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.2527&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-18T00:07:04.411Z,,
https://www.google.com/maps/place/Heavenly+Hospice/data=!4m7!3m6!1s0x87b269ab2048bbeb:0x6581b8f470b7d546!8m2!3d35.2049132!4d-97.4784156!16s%2Fg%2F1tgm3cfh!19sChIJ67tIIKtpsocRRtW3cPS4gWU,Heavenly Hospice,3.0,2,Hospice,"2420 Springer Dr, Norman, OK 73069, United States","6G3C+XJ Norman, Oklahoma, USA",,+1 405-701-2536,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GSfCYjKP6ndz0j31w__RNw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.208466&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-18T00:07:07.288Z,,
https://www.google.com/maps/place/HSHS+Medical+Group+Palliative+Care/data=!4m7!3m6!1s0x8875391fe521879f:0xe52d40167210c79b!8m2!3d35.2269616!4d-97.4784569!16s%2Fg%2F11gl202c2l!19sChIJn4ch5R85dYgRm8cQchZALeU,HSHS Medical Group Palliative Care,,,Hospice,"700 24th Ave NW, Norman, OK 73069, United States","6GGC+QJ Norman, Oklahoma, USA",http://www.hshsmedicalgroup.org/Find-Care/Practice/Practice.aspx?id=HSHSMedicalGroupPalliativeCare,+1 217-544-6464,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tSNaK4Tmx4b0Wmz-yo6iag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.23062&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-18T00:07:09.900Z,,
https://www.google.com/maps/place/Choice+Hospice/data=!4m7!3m6!1s0x87b26915cadb341b:0xc7505bf3200bb75b!8m2!3d35.2716305!4d-97.4818524!16s%2Fg%2F11rq9q6v70!19sChIJGzTbyhVpsocRW7cLIPNbUMc,Choice Hospice,5.0,9,Hospice,"2760 Washington Dr STE 100, Norman, OK 73069, United States","7GC9+M7 Norman, Oklahoma, USA",https://choicehealthathome.com/locations/ok/norman/norman-choice-hospice-washington-st,+1 405-928-9885,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GwbFjF8fDEneZ_KRfiZBVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.11154&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-18T00:07:14.842Z,,
https://www.google.com/maps/place/Ross+Healthcare/data=!4m7!3m6!1s0x87b269de327778c1:0xcf746332891a192a!8m2!3d35.2275532!4d-97.4407269!16s%2Fg%2F1trvlyvc!19sChIJwXh3Mt5psocRKhkaiTJjdM8,Ross Healthcare,,,Hospice,"623 N Porter Ave, Norman, OK 73071, United States","6HH5+2P Norman, Oklahoma, USA",,+1 405-321-3262,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u3Xk6tLaDrjOX24pfMZbtg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.64217&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-18T00:07:17.632Z,,
"https://www.google.com/maps/place/Centric+Home+Health+and+Hospice+Norman,+Oklahoma/data=!4m7!3m6!1s0x87b269094f0f763f:0xf2e4c9e7d000b336!8m2!3d35.2463384!4d-97.4963102!16s%2Fg%2F11x7c4kmmz!19sChIJP3YPTwlpsocRNrMA0OfJ5PI","Centric Home Health and Hospice Norman, Oklahoma",5.0,2,Home health care service,"2268 36th Ave NW Suite 110, Norman, OK 73072, United States","6GW3+GF Norman, Oklahoma, USA",https://www.centrichealth.com/location/norman-ok,+1 855-942-3687,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wLTJ0HzjgMTC36Qmn_Itbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.64185&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-18T00:07:22.483Z,,
https://www.google.com/maps/place/Frontier+Hospice/data=!4m7!3m6!1s0x87b21476f82ff6c7:0x42f45ca711c8ab1!8m2!3d35.2715395!4d-97.4822611!16s%2Fg%2F11c57yfzv1!19sChIJx_Yv-HYUsocRsYocccpFLwQ,Frontier Hospice,4.8,22,Hospice,"2782 Washington Dr Ste. 100, Norman, OK 73069, United States","7GC9+J3 Norman, Oklahoma, USA",http://www.frontierhospice.com/,+1 405-789-2913,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNZLFbYwbB0mhKps1PdqXzc4PWG5-v7qUkpngJ7=w408-h269-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Open 24 hours,Open 24 hours,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-18T00:07:27.583Z,,
