placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Functional+Healthcare+of+Omaha/data=!4m7!3m6!1s0x8793f1ac3289ffd1:0xdc7a74191c3289c8!8m2!3d41.2046923!4d-96.1995486!16s%2Fg%2F11w3rchs_x!19sChIJ0f-JMqzxk4cRyIkyHBl0etw,Functional Healthcare of Omaha,4.8,41,Wellness center,"18111 Q St #103, Omaha, NE 68135, United States","6R32+V5 Omaha, Nebraska, USA",https://www.functionalhealthcareofomaha.com/,+1 402-997-0772,"Open · Closes 3 pm

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerm_JsJN85GZpakXLiy5zXmDOSh--2EBZ9X8eNuKwXznf46rCJhy5ehcYucix0L6fhPj2RvRXaUpQMuY3DU-I5nc8BvfP6Z4mEZF0wXykLiMQQjK-mfSu2PFOHWd3vhon4V3a9Mt0Yqjt6x=w408-h306-k-no,true,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–7 pm,9 am–7 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-02-23T19:19:03.369Z,,,,
"https://www.google.com/maps/place/Omaha+Health+Therapy+Center:+Sarah+A.+Kracht,+APRN,+BC-FNP/data=!4m7!3m6!1s0x87938ce57b4269dd:0x3e0a2b37b9bf4677!8m2!3d41.2334059!4d-96.0380416!16s%2Fg%2F11c45w4f8k!19sChIJ3WlCe-WMk4cRd0a_uTcrCj4","Omaha Health Therapy Center: Sarah A. Kracht, APRN, BC-FNP",4.9,165,Alternative medicine practitioner,"8031 W Center Rd #300, Omaha, NE 68124, United States","6XM6+9Q Omaha, Nebraska, USA",https://www.chelationomaha.com/,+1 402-763-9335,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoMOL0eEB-tLLGXdjSKTQmBRk7_x9rzoyIUdiUVKBtY0vxP9HB0m4PQT7ouTmqg7C9elKeihnTty2sz9hyb52D2NK4m_yWJvy8yyNHszOrthlXRaY5_jsCl273dSwoJ9BWDW2YGGQ=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-02-23T19:19:08.460Z,,,,
https://www.google.com/maps/place/Dr.+Megan+Ellwanger+%7C+Omaha+Functional+Medicine+%7C+Omaha+Chiropractor/data=!4m7!3m6!1s0x8793ef4bfef3cced:0x5389cc5d754bb39b!8m2!3d41.2504095!4d-96.1153908!16s%2Fg%2F11hdqc57qt!19sChIJ7czz_kvvk4cRm7NLdV3MiVM,Dr. Megan Ellwanger | Omaha Functional Medicine | Omaha Chiropractor,5.0,42,Holistic medicine practitioner,"912 S 130th St, Omaha, NE 68154, United States","7V2M+5R Omaha, Nebraska, USA",http://www.drmeganellwanger.com/,+1 402-681-8638,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepF_H79Ty3yTZ1A-pe6LvvAwrn3hKGkJjGYYwzQrU4STTlm9wM_leXwPd4Dr6xvMpVC7ZWAPT4B4zMbgLOLdAvg0KtKQjaMQ7eC_332WM3UU-uhUzoMrrj4y4TMd7WEztd_6Fim=w408-h612-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,10–11 am,Closed,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-02-23T19:19:12.801Z,,,,
https://www.google.com/maps/place/Natural+Therapy/data=!4m7!3m6!1s0x87938fa8e17c108f:0x1fda49ce4051beb4!8m2!3d41.2520573!4d-95.9328765!16s%2Fg%2F11clmxlczs!19sChIJjxB84aiPk4cRtL5RQM5J2h8,Natural Therapy,5.0,16,Home health care service,"1219 Leavenworth St, Omaha, NE 68102, United States","7328+RR Omaha, Nebraska, USA",http://www.naturaltherapy.net/,+1 402-884-1300,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepLPQmEwbRscbhU3Zh8DJpqtWfSEo5TKpgRZhT4NCcKiriMXErLIgkQxS3r4AXdD7erY0nGbuKR8ry8mVvF8983HB-QbHgWBMb2y0AWOqQ4z0OIQ_CbBgo37y9F5bfYnoS76511bQ=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–2 pm,10 am–2 pm,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-02-23T19:19:17.195Z,,,,
"https://www.google.com/maps/place/Integrative+Wellness+Chronic+Pain+Physical+Therapy,+Natalie+Dowty,+PT,+MPT,+EdD/data=!4m7!3m6!1s0x87938ce5721973d5:0x85ff475ef526f808!8m2!3d41.2274737!4d-96.0185165!16s%2Fg%2F1tdvvtfx!19sChIJ1XMZcuWMk4cRCPgm9V5H_4U","Integrative Wellness Chronic Pain Physical Therapy, Natalie Dowty, PT, MPT, EdD",5.0,6,Physical therapy clinic,"6818 Grover St #400, Omaha, NE 68106, United States","6XGJ+XH Omaha, Nebraska, USA",http://integrativewellnesspt.com/,+1 402-212-7444,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=av6LDrY9FZFJazkxAbXBjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.6835&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-02-23T19:19:19.581Z,,,,
https://www.google.com/maps/place/Heartland+Naturopathic+Clinic/data=!4m7!3m6!1s0x87938d0479745485:0x355b22c54e20515a!8m2!3d41.2666509!4d-95.9906824!16s%2Fg%2F11bc8dc6jr!19sChIJhVR0eQSNk4cRWlEgTsUiWzU,Heartland Naturopathic Clinic,5.0,2,Homeopath,"5003 Burt St, Omaha, NE 68132, United States","7285+MP Omaha, Nebraska, USA",http://www.heartlandnaturopathic.com/,+1 402-391-6714,Closed · Opens 10 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i50vL14flOqDT1s0bTc3zA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.5645&pitch=0&thumbfov=100,true,Closed,10 am–5 pm,Closed,Closed,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-02-23T19:19:23.870Z,,,,
https://www.google.com/maps/place/Land+of+Milk+and+Honey+Herbs/data=!4m7!3m6!1s0x87938f71e8d6db09:0x6f614ea129ccacce!8m2!3d41.2641594!4d-95.9613054!16s%2Fg%2F11yx27m4tt!19sChIJCdvW6HGPk4cRzqzMKaFOYW8,Land of Milk and Honey Herbs,5.0,6,Alternative medicine practitioner,"521 N 33rd St, Omaha, NE 68131, United States","727Q+MF Omaha, Nebraska, USA",https://www.landofmilkandhoneyherbs.com/,,"Closed · Opens 9:30 am Tue

Updated by this business 5 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hnVIaZ_ry0syzrnl56ouuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.580864&pitch=0&thumbfov=100,true,Closed,9:30 am–5 pm,Closed,9:30 am–7 pm,Closed,10 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-02-23T19:19:28.288Z,,,,
https://www.google.com/maps/place/LIVE+Hydration+Spa+Old+Market/data=!4m7!3m6!1s0x87938f3c2644f803:0x3e38b420eba40576!8m2!3d41.2574243!4d-95.9294767!16s%2Fg%2F11rc73v74r!19sChIJA_hEJjyPk4cRdgWk6yC0OD4,LIVE Hydration Spa Old Market,5.0,155,Health spa,"1001 Farnam St Suite 1E, Omaha, NE 68102, United States","734C+X6 Omaha, Nebraska, USA",https://livehydrationspa.com/locations/old-market-omaha-ne/,+1 531-999-3030,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweorT8vjbJJJ1qOR4mjhSW_rEmys7GEHRkKyQXnlY5NAXZYqxwh-jOP2htb6-Zxp6ddmZk4TP82jGFW9Us_M94OyRh7ZxeO0fcgG9HQjSTtn-UOKsHZxEbzadHPmFar-gyJuFH5D=w426-h240-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,11 am–5 pm,11 am–5 pm,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-02-23T19:19:32.904Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Omaha+Whole+Living/data=!4m7!3m6!1s0x87938e41cfb74487:0xb2e5f028a29cddcb!8m2!3d41.2641405!4d-95.9613504!16s%2Fg%2F11cs4ft52h!19sChIJh0S3z0GOk4cRy92coijw5bI,Omaha Whole Living,5.0,7,Alternative medicine practitioner,"521 N 33rd St #6, Omaha, NE 68131, United States","727Q+MF Omaha, Nebraska, USA",http://www.omahawholeliving.com/contact/,+1 402-290-3169,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hnVIaZ_ry0syzrnl56ouuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.17583&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-02-23T19:19:35.126Z,,,,
https://www.google.com/maps/place/Downtown+Chiropractic/data=!4m7!3m6!1s0x87938e4d84d8780d:0xb056c82ae7237ea2!8m2!3d41.2721438!4d-95.9329307!16s%2Fg%2F1tgxjkdg!19sChIJDXjYhE2Ok4cRon4j5yrIVrA,Downtown Chiropractic,5.0,34,Chiropractor,"1111 North 13th Street Door 2, Suite 206, 2111 Douglas St, Omaha, NE 68102, United States","73C8+VR Omaha, Nebraska, USA",http://www.downtownchiroomaha.com/,+1 402-345-7500,Closed · Opens 2 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepEu2oXlZy5qkTccQlK-vsKrzio2LkopzjWiACf9p_lFApArKFOJEhGUU2MKqw_OnJQxgllOydPAuejPJyi5dFzC3jj6MkYF56RFdyGVHxpCNceIBVP48Pv1lLODV1PtiO2bV_1pQ=w408-h306-k-no,false,"8 am–12 pm, 2–5:30 pm",Closed,"8:30 am–12 pm, 2–5:30 pm",Closed,8:30 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-02-23T19:19:39.433Z,Identifies as women-owned,,,
