placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/KidMed+Pediatric+Urgent+Care/data=!4m7!3m6!1s0x889c17e465a33e87:0xc87d57c212bc87b3!8m2!3d30.4025514!4d-89.0259049!16s%2Fg%2F11wfsd9xm9!19sChIJhz6jZeQXnIgRs4e8EsJXfcg,KidMed Pediatric Urgent Care,4.4,46,Pediatric clinic,"1423 Magnolia St Suite I, Gulfport, MS 39507, United States","CX3F+2J Gulfport, Mississippi, USA",https://www.kidmed.net/,+1 228-240-8833,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOXWJMTZ2IfEROjynsBwWI3uqKCpx15OSDKJ8KR=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–5 pm,9 am–5 pm,8 am–8 pm,"https://www.google.com/maps/search/pediatrician+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2026-02-10T23:52:01.634Z,,,,
https://www.google.com/maps/place/Singing+River+Pediatrics+-+Gulfport/data=!4m7!3m6!1s0x889c15f82ba1205d:0x7242ba5dda0b6e96!8m2!3d30.4438166!4d-89.0921633!16s%2Fg%2F1tgjm1vz!19sChIJXSChK_gVnIgRlm4L2l26QnI,Singing River Pediatrics - Gulfport,4.3,78,Pediatric clinic,"15190 Community Rd Suite 330, Gulfport, MS 39503, United States","CWV5+G4 Gulfport, Mississippi, USA",https://singingriverhealthsystem.com/locations/singing-river-pediatrics-gulfport/?utm_source=gbp,+1 228-328-1401,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMutEScNbp_QWtpfcxiNfPk2Cqq3ZzLvPL-J0A7=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2026-02-10T23:52:07.226Z,,,,
https://www.google.com/maps/place/Children%27s+International+Pediatrics/data=!4m7!3m6!1s0x889c158323262641:0x5473220896095586!8m2!3d30.4484825!4d-89.0974266!16s%2Fg%2F11b7rn6xk8!19sChIJQSYmI4MVnIgRhlUJlggic1Q,Children's International Pediatrics,4.5,208,Pediatrician,"11240 US 49, Gulfport, MS 39503, United States","CWX3+92 Gulfport, Mississippi, USA",https://cimgpeds.com/gulfport-clinic/,+1 228-831-8800,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipMJzDnPzwSAaM6JDEsvo9xNgBvW7bLLpVUqqlbi=w408-h408-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2026-02-10T23:52:12.631Z,,,,
https://www.google.com/maps/place/Children%27s+of+Mississippi+Gulf+Coast/data=!4m7!3m6!1s0x889c16b9c8b32a77:0x8a9897518aa436c0!8m2!3d30.4114912!4d-89.0274796!16s%2Fg%2F11cmr5c2mx!19sChIJdyqzyLkWnIgRwDakilGXmIo,Children's of Mississippi Gulf Coast,3.7,24,Pediatrician,"8950 Lorraine Rd, Gulfport, MS 39503, United States","CX6F+H2 Gulfport, Mississippi, USA",https://www.umc.edu/Childrens/Childrens-of-Mississippi-Gulf-Coast/Childrens-of-Mississippi-Gulf-Coast.html,+1 228-396-3238,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q9Ci9CE2_RRixd2dl7_irA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=124.65273&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2026-02-10T23:52:17.285Z,,,,
https://www.google.com/maps/place/Memorial+Bruni+Pediatric+Clinic/data=!4m7!3m6!1s0x889c1605cbbd5a0f:0x48f119d8ad91a890!8m2!3d30.4253213!4d-89.0868207!16s%2Fg%2F1tgptd8s!19sChIJD1q9ywUWnIgRkKiRrdgZ8Ug,Memorial Bruni Pediatric Clinic,3.8,21,Pediatrician,"9454 Three Rivers Rd Suite A, Gulfport, MS 39503, United States","CWG7+47 Gulfport, Mississippi, USA",https://wearememorial.com/locations/memorial-bruni-pediatric-clinic/,+1 228-575-2676,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipOiUsm3K_oX_23GjhKiQSQBVaCw6r9Nq7N29zIy=w408-h279-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2026-02-10T23:52:22.036Z,,,,
https://www.google.com/maps/place/Gulf+Coast+Pediatric+Care/data=!4m7!3m6!1s0x889c16c598f7c569:0x532114cff82d4750!8m2!3d30.4014482!4d-89.0288209!16s%2Fg%2F1tfjx1l9!19sChIJacX3mMUWnIgRUEct-M8UIVM,Gulf Coast Pediatric Care,4.3,3,Pediatrician,"1285 Spring St, Gulfport, MS 39507, United States","CX2C+HF Gulfport, Mississippi, USA",https://gcpc-ms.com/,+1 228-284-2002,Closed · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipPkaZV4GuiUWo-hPIFTzt9OEl_ETDRzJ5wzx6p5=w426-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,7:30 am–5:30 pm,"https://www.google.com/maps/search/pediatrician+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2026-02-10T23:52:26.879Z,,,,
"https://www.google.com/maps/place/Mary+W.+Hulin,+MD/data=!4m7!3m6!1s0x889c1174fc567965:0x759e7184450cc0d8!8m2!3d30.3539885!4d-89.1486071!16s%2Fg%2F11rxv4zv0t!19sChIJZXlW_HQRnIgR2MAMRYRxnnU","Mary W. Hulin, MD",5.0,39,Pediatrician,"111 N Cleveland Ave, Long Beach, MS 39560, United States","9V32+HH Long Beach, Mississippi, USA",https://www.ochsner.org/doctors/mary-beth-hulin?utm_source=ExtNet&utm_medium=Yext&y_source=1_MjY4OTYzOTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 228-220-5200,,https://lh3.googleusercontent.com/p/AF1QipPgfCIcRWieiXGGHsQyk0tugUCAf7DC_cMWcDRv=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2026-02-10T23:52:29.529Z,,,,
https://www.google.com/maps/place/Kids+and+Tummies/data=!4m7!3m6!1s0x889c16d7618e95b3:0xf1940d9451552e18!8m2!3d30.3900222!4d-89.0273971!16s%2Fg%2F11f0wh9_01!19sChIJs5WOYdcWnIgRGC5VUZQNlPE,Kids and Tummies,4.9,364,Medical clinic,"401 Cowan Rd Unit B, Gulfport, MS 39507, United States","9XRF+22 Gulfport, Mississippi, USA",http://www.kidsandtummies.com/,+1 228-222-4072,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMw403KsUiIRFOj4nO6Aejd6HfNdCK6Dr3fH60=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2026-02-10T23:52:34.279Z,,,,
"https://www.google.com/maps/place/Tamara+Harper,+MD,+FAAP/data=!4m7!3m6!1s0x889c15f82ba1205d:0x628136399bf0fc93!8m2!3d30.4437803!4d-89.092164!16s%2Fg%2F1tywyqnm!19sChIJXSChK_gVnIgRk_zwmzk2gWI","Tamara Harper, MD, FAAP",4.5,33,Pediatrician,"Singing River Pediatrics, 15190 Community Rd Suite 330, Gulfport, MS 39503, United States","CWV5+G4 Gulfport, Mississippi, USA",https://singingriverhealthsystem.com/providers/tamara-w-harper-md/?utm_source=gbp,+1 228-328-1401,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2lIbD1jKmGRQbPR_ZNlzPQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=322.56204&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2026-02-10T23:52:39.017Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Memorial+Health+System/data=!4m7!3m6!1s0x889c3d14f1b1643f:0xd98d13502e2b9195!8m2!3d30.3673713!4d-89.1156228!16s%2Fg%2F1tt1tglh!19sChIJP2Sx8RQ9nIgRlZErLlATjdk,Memorial Health System,3.1,682,Government hospital,"4500 13th St, Gulfport, MS 39501, United States","9V8M+WQ Gulfport, Mississippi, USA",https://wearememorial.com/,+1 228-867-4000,,https://lh3.googleusercontent.com/p/AF1QipMjJeADI3YJwfP8gz7w_bGp2SQqWsHKS_PSaDvF=w461-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pediatrician+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2026-02-10T23:52:43.968Z,,,,
