placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/Folsom+Tree+Service/data=!4m7!3m6!1s0x87cd5228d5b38895:0xda6f3d96cbc9ee4e!8m2!3d34.5904883!4d-92.5647606!16s%2Fg%2F1td2vfc9!19sChIJlYiz1ShSzYcRTu7Jy5Y9b9o,Folsom Tree Service,4.5,41,Tree service,"1810 Thomas Rd, Benton, AR 72015, United States","HCRP+53 Benton, Arkansas, USA",http://www.folsomtreesvc.com/,+1 501-326-9800,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwtwhS9Fzv7MCiW_sNB1JRkl0paxJIZdGemUUnn9mWgutAJpwfieRL1IkAh3aHLEMqJWE_PG91Hy2vfChP6vgZYqQtKcmCH91JM5-tcAafznE3CPnTc2BpTsmBT6Ebn6fHu3eFAg=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T04:32:51.694Z,,,
https://www.google.com/maps/place/Urban+Jacks+Tree+Service/data=!4m7!3m6!1s0x87cd51d4de63a31f:0xb49c0f3f4360d3df!8m2!3d34.5745468!4d-92.5946154!16s%2Fg%2F11r1h5t56p!19sChIJH6Nj3tRRzYcR39NgQz8PnLQ,Urban Jacks Tree Service,5.0,24,Tree service,"720 Forest Ln, Benton, AR 72019, United States","HCF4+R5 Benton, Arkansas, USA",https://urbanjackstreeservice.com/,+1 501-547-4018,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFUdE_jewF6aGZ6KNSckIkF4HHocejYL7FsKJMQFjH0PzyQLN2jEYxsiac7J6SG4295b6gwEAD5SDVDqCrucA6fTuTb9ZMhlZnD25OOvEcAEKdTOFu27eOux3iyCSkhha4MtI33=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T04:32:57.411Z,,,
https://www.google.com/maps/place/Reyes+Tree+Service/data=!4m7!3m6!1s0x87cd511845f9ac89:0x7e30d8c3d9e4e459!8m2!3d34.5850316!4d-92.5726909!16s%2Fg%2F11n5rz8vm6!19sChIJiaz5RRhRzYcRWeTk2cPYMH4,Reyes Tree Service,5.0,66,Tree service,"18008 I-30, Benton, AR 72019, United States","HCPG+2W Benton, Arkansas, USA",https://www.reyestreesservice.com/,+1 501-952-4174,Closed · Opens 6 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEkFAg5At_5WYI2uHFTK8CsZ8Rs4TzfZFp3IZ5Lu6RA6eudjnSUJD1JJ1UPsa_ek6TKc3xR_B8NYlGHl64iUl8tQUHLep3DIXaP1GsMtvo7GiXqN70rz5PC0p1wAiYSHDUYg9KjYQ=w425-h240-k-no,true,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,Closed,6 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T04:33:02.598Z,,,
https://www.google.com/maps/place/R%26R+Tree+Service/data=!4m7!3m6!1s0x87d2aae0d2bfe67f:0x2d9c8146a850477f!8m2!3d34.6199605!4d-92.6975095!16s%2Fg%2F11c37vpznh!19sChIJf-a_0uCq0ocRf0dQqEaBnC0,R&R Tree Service,5.0,46,Tree service,,,https://www.randrtreeservicesar.com/,+1 501-840-1436,Closed · Opens 6 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJH9IMgaqhL7YeTZ-_Bdi5LiwFFuss29eOZpPTMWvNa9HQn9w-mtnW3L22yVOegHEo4vOsowcok_EHa9vARooptA2Pr7OH4O5HuQFT9fCC9FJfp6BvkrljQqToI7H_tznwFx-PF9yDVqA=w408-h396-k-no,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,Closed,Closed,6 am–9 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T04:33:07.412Z,,,
https://www.google.com/maps/place/All+Seasons+Tree+Care/data=!4m7!3m6!1s0x87cd520342422a7d:0x87499c5c34b2c117!8m2!3d34.5647392!4d-92.6101331!16s%2Fg%2F1q6jj77y1!19sChIJfSpCQgNSzYcRF8GyNFycSYc,All Seasons Tree Care,5.0,5,Tree service,"310 Troutt, Benton, AR 72019, United States","H97Q+VW Benton, Arkansas, USA",,+1 501-672-1575,Closed · Opens 6 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHHXo4iAhmzSRteDLkfkeUijWjoKLRmunQxi9BR8eUOfY7Y5XSV1rJa1EfTL8yiZ-x9UvQjECokASrHSfGT02jZt00Lfb9zPFMcfKPfSIEUjY5KHpJsppjMj3OdW_TD9arkIwzH=w408-h544-k-no,true,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T04:33:12.223Z,,,
https://www.google.com/maps/place/Eddy%27s+Tree+Services/data=!4m7!3m6!1s0x87cd518b63bdd44f:0x49ed16cd910ac1c3!8m2!3d34.574855!4d-92.5974518!16s%2Fg%2F1260w658c!19sChIJT9S9Y4tRzYcRw8EKkc0W7Uk,Eddy's Tree Services,4.7,6,Tree service,"1204 English Oak Cove, Benton, AR 72019, United States","HCF3+W2 Benton, Arkansas, USA",,+1 501-224-1755,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH9MB7cFLI4Vdw6Q5Fi6xPK40K2f3kx_bOHpidBT-9CjICZP3Obvbe6roKl8c9-UX-moQr1hebvogDrHckhk-7yAUsb6hsWlRLX686Qj2TXNy4BM1BewRm4Z9XOKJ8tZ75ZN38vpw=w408-h725-k-no,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T04:33:14.832Z,,,
https://www.google.com/maps/place/Jedidiah+Sawyer+Tree+Service/data=!4m7!3m6!1s0x87cd5214cdddd839:0x6e4dfa35b1a14b4e!8m2!3d34.602333!4d-92.4803922!16s%2Fg%2F11b5qyv0p4!19sChIJOdjdzRRSzYcRTkuhsTX6TW4,Jedidiah Sawyer Tree Service,5.0,184,Tree service,"806 Mills Park Rd, Bryant, AR 72022, United States","JG29+WR Bryant, Arkansas, USA",https://www.isawyertree.com/,+1 501-596-6293,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF6OtVWIxG94vls0f16Uh9DqDzGP7oeoSfVg2NT8bN294vZ_ShaT0IrEMkLgyNSU0KI7lXNN-e_qDhNKeLqjVKt0IuvUT4S03GBfDI8s7INGOpvL4FN9AYMZowWw6ZivYGQKDJd0g=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T04:33:19.711Z,,,
https://www.google.com/maps/place/Moore+Affordable+Tree+Services/data=!4m7!3m6!1s0x87cd54b0564e7c37:0xc6ae501b5b60a710!8m2!3d34.4913645!4d-92.5273701!16s%2Fg%2F1tf9yy_h!19sChIJN3xOVrBUzYcREKdgWxtQrsY,Moore Affordable Tree Services,5.0,4,Tree service,"8124 Croxton Rd, Benton, AR 72015, United States","FFRF+G3 Benton, Arkansas, USA",,+1 501-778-8071,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGsWEub09Gf77Qk4Qcnrp8H6eEJuxufRCxc4bjdxpYM5bhDM8d2Ss71lN5NmtCCNXme-lp4Vv-cVWSaRpIgaQ0ILh8xLW_DO4-zKbgEVBQGr0ausa9fLJ_defFe2BDrRW5tZ7Ga7Q=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T04:33:24.473Z,,,
https://www.google.com/maps/place/GreensKeeper/data=!4m7!3m6!1s0x87cd4cc6e2ec8b59:0x6d16bab5b07e768c!8m2!3d34.5716655!4d-92.5696129!16s%2Fg%2F11c6ts3q0s!19sChIJWYvs4sZMzYcRjHZ-sLW6Fm0,GreensKeeper,5.0,15,Lawn care service,"1 Alcoa Blvd, Benton, AR 72015, United States","HCCJ+M5 Benton, Arkansas, USA",https://m.facebook.com/greenskeeperlawncare/,+1 501-722-3464,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE08L50Ik5m5dM9-iP6XvBK4wZo62YMbilNoKENscR3gDnT1caEyyb2wjEmqxCKGCzRx17JsqyVmfLIv0g8UK0tieTB000yqSbWzddwJuZ7OCqi8HgQzbz0Doc7D2SvJreWB5S8=w408-h805-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T04:33:29.161Z,,,
https://www.google.com/maps/place/McCallister%E2%80%98s+Garden+Center/data=!4m7!3m6!1s0x87cd519614ba774d:0x2f50ed2e8e3dac55!8m2!3d34.5906624!4d-92.5925062!16s%2Fg%2F12hm_s2zw!19sChIJTXe6FJZRzYcRVaw9ji7tUC8,McCallister‘s Garden Center,4.9,128,Landscaping supply store,"2719 Salt Creek Rd, Benton, AR 72019, United States","HCR4+7X Benton, Arkansas, USA",https://www.mclandscapeandgarden.com/home,+1 501-574-1522,"Closed · Opens 8 am Wed

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJ86hbg8K-Q3mqFVe_SjAcg1AILk2zQ-DXVL2nEAxKTiXfZq9yTnoejb6p4kK4VyRbh-YZ6ZGmOwkWnu6N5qU7T5LVIu3vUC5QXOVptuhxxO5O3o9w7_HOmBNaGNDq9d0WqsT5DaaXeQwq=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T04:33:34.309Z,· In-store shopping · Delivery,,
