placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/The+Pool+Service+Company/data=!4m7!3m6!1s0x549e1ee614c51797:0x94c8016ba323d25b!8m2!3d47.7073904!4d-117.3568928!16s%2Fg%2F1tgvdbvd!19sChIJlxfFFOYenlQRW9Ijo2sByJQ,The Pool Service Company,4.3,42,Pool cleaning service,"3604 E Rowan Ave, Spokane, WA 99217, United States","PJ4V+X6 Spokane, Washington, USA",http://www.thepoolserviceco.com/,+1 509-489-6154,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOlXxPVxOlXerGU3zJgvm0Ohko9zUEX4dYr1_AA=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-27T19:46:57.287Z,,,,
https://www.google.com/maps/place/Pacific+Pool+%26+Spa+Spokane/data=!4m7!3m6!1s0x549e192304235a55:0x95c40e5a495fa304!8m2!3d47.6920377!4d-117.4123003!16s%2Fg%2F1tdyky9t!19sChIJVVojBCMZnlQRBKNfSVoOxJU,Pacific Pool & Spa Spokane,4.6,11,Swimming pool repair service,"Mailing address only, 3718 N Atlantic St, Spokane, WA 99205, United States","MHRQ+R3 Spokane, Washington, USA",,+1 509-327-1933,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RHJOzq3Gh_kGH868017SPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=225.22691&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-27T19:47:03.047Z,,,,
https://www.google.com/maps/place/Pool+World+-+Central+Spokane/data=!4m7!3m6!1s0x549e21e4a8711823:0xb578562ba2af1254!8m2!3d47.6575032!4d-117.3283742!16s%2Fg%2F1tjgp9dx!19sChIJIxhxqOQhnlQRVBKvoitWeLU,Pool World - Central Spokane,4.4,72,Swimming pool contractor,"5701 E Sprague Ave, Spokane, WA 99212, United States","MM5C+2M Spokane, Washington, USA",http://www.poolworld.biz/,+1 509-534-4833,"Open ⋅ Closes 5:30 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOIXFQk7p5NIwGPGEV1sXTfqI0kTvR84TwNHUq5=w408-h306-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-27T19:47:08.605Z,,,,
https://www.google.com/maps/place/Pool+Cover+Doctor/data=!4m7!3m6!1s0x549e19a998995f7b:0x4d5eee595f7b80c6!8m2!3d47.6696845!4d-117.4263127!16s%2Fg%2F11x7sbmydk!19sChIJe1-ZmKkZnlQRxoB7X1nuXk0,Pool Cover Doctor,5.0,1,Swimming pool repair service,"1312 N Monroe St Suite #303, Spokane, WA 99201, United States","MH9F+VF Spokane, Washington, USA",http://www.poolcoverdoctor.com/,+1 509-863-1488,Open ⋅ Closes 5 am Tue,https://lh3.googleusercontent.com/p/AF1QipMHd7aN02AFsGOrt0AFP9fyKn8tMKKKfhfLETLb=w408-h306-k-no,true,8 am–5 am,8 am–5 am,8 am–5 am,8 am–5 am,8 am–5 am,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-27T19:47:13.397Z,,,,
https://www.google.com/maps/place/Copper+Creek+Pools/data=!4m7!3m6!1s0x549e1cf50c13d819:0xdfa6c7ce79b327f0!8m2!3d47.7141747!4d-117.354568!16s%2Fg%2F1hhh0yjns!19sChIJGdgTDPUcnlQR8Cezec7Hpt8,Copper Creek Pools,4.3,24,Swimming pool contractor,"3707 E Decatur Ave #7, Spokane, WA 99217, United States","PJ7W+M5 Spokane, Washington, USA",http://www.spokanepools.com/,+1 509-466-1995,,https://lh3.googleusercontent.com/p/AF1QipOkrCM4pd7fheKGu3vh4mjHWpTlMYENT6rYB__s=w704-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-27T19:47:16.280Z,,,,
https://www.google.com/maps/place/Pool+World+-+North+Spokane/data=!4m7!3m6!1s0x549e1c1199633c6f:0x9a89e0ab8ec98f6e!8m2!3d47.7410638!4d-117.4127918!16s%2Fg%2F1td9dgwh!19sChIJbzxjmREcnlQRbo_JjqvgiZo,Pool World - North Spokane,4.5,144,Swimming pool contractor,"9111 N Country Homes Blvd, Spokane, WA 99218, United States","PHRP+CV Spokane, Washington, USA",http://www.poolworld.biz/,+1 509-466-8220,"Open ⋅ Closes 5:30 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM9B7gvj5wThJEqbhqAswB-dXnJl29ZsqK95H4H=w408-h306-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-27T19:47:21.255Z,,,,
https://www.google.com/maps/place/Spokane+Pool+Cleaning+LLC/data=!4m7!3m6!1s0x835db53a66adfa47:0xa928bf92bed70f22!8m2!3d47.6727908!4d-117.3393634!16s%2Fg%2F11ldvwd8m4!19sChIJR_qtZjq1XYMRIg_XvpK_KKk,Spokane Pool Cleaning LLC,4.7,23,Pool cleaning service,,,,+1 509-710-2431,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwAMXIUOOtncdtVgVPd6vUiF2SloEqduTbkA-_vMmWevaqhhNa0Y18njg2pSneGDH0pPeRXKagsXlarqtzyH9dvdOCu79pdUIE92KXsVtm9094mmR1yc1N6Fk2OsxgKNDos8av-Xw=w408-h541-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-27T19:47:26.050Z,,,,
"https://www.google.com/maps/place/Home+Environments+Pools+and+Spas,+LLC/data=!4m7!3m6!1s0x549e1eacae5550f1:0x74157a56a6411696!8m2!3d47.7153325!4d-117.3962555!16s%2Fg%2F1wtbtm29!19sChIJ8VBVrqwenlQRlhZBplZ6FXQ","Home Environments Pools and Spas, LLC",4.7,61,Hot tub store,"909 E Francis Ave, Spokane, WA 99208, United States","PJ83+4F Spokane, Washington, USA",http://www.home-environments.net/,+1 509-466-9396,Open ⋅ Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f_snViYs3QS_2lyo2RUl6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.455885&pitch=0&thumbfov=100,false,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,12–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-27T19:47:31.137Z,· Delivery,,,
https://www.google.com/maps/place/Aquafun+Pools+%26+Spas/data=!4m7!3m6!1s0x549e1950a66274d7:0x6fd70b51bc41f8f1!8m2!3d47.7167431!4d-117.4249031!16s%2Fg%2F1tfcbw_8!19sChIJ13RiplAZnlQR8fhBvFEL128,Aquafun Pools & Spas,3.6,18,Swimming pool contractor,"6410 N Monroe St, Spokane, WA 99208, United States","PH8G+M2 Spokane, Washington, USA",https://www.aquafunpools.com/,+1 509-326-7411,"Open ⋅ Closes 5:30 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO9GyXJF6BR8u5jrdtSvrTnhPjC02uPOg9E0sx1=w408-h306-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-27T19:47:36.140Z,,,,
"https://www.google.com/maps/place/Automatic+Pool+Covers,+Inc./data=!4m7!3m6!1s0x549e1dc0845c0c53:0x42d37d8a23a1f51f!8m2!3d47.7141747!4d-117.354568!16s%2Fg%2F1tfp253_!19sChIJUwxchMAdnlQRH_WhI4p900I","Automatic Pool Covers, Inc.",5.0,4,Swimming pool supply store,"3707 E Decatur Ave Suite 6, Spokane, WA 99217, United States","PJ7W+M5 Spokane, Washington, USA",https://poolcoversofwa.com/,+1 509-466-4242,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNfwofDZdECOGs0m-vP9hKu1nQziIEmG12ZIwyG=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-27T19:47:40.983Z,,,,
