placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/The+Jones+CPA+Group/data=!4m7!3m6!1s0x874d84c5c62b69f3:0xf52e26fdbeddf55!8m2!3d40.3112333!4d-111.7304771!16s%2Fg%2F11b6gm85yl!19sChIJ82krxsWETYcRVd_t22_iUg8,The Jones CPA Group,4.9,164,Certified public accountant,"1443 W 800 N STE 201, Orem, UT 84057, United States","8769+FR Orem, Utah, USA",http://www.thejonescpagroup.com/,+1 801-655-6010,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipM1k0dZ3NRpj8g6-GV6JZotU4gdI5FYpEQ6hrkD=w408-h280-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-10-19T17:32:21.839Z,,,
https://www.google.com/maps/place/Gurr+CPA/data=!4m7!3m6!1s0x874d9a8c46067651:0xed496b6d079f8722!8m2!3d40.2759776!4d-111.6879447!16s%2Fg%2F1thw765q!19sChIJUXYGRoyaTYcRIoefB21rSe0,Gurr CPA,5.0,105,Certified public accountant,"1156 S State St #202, Orem, UT 84097, United States","78G6+9R Orem, Utah, USA",http://www.gurrcpa.com/,+1 801-225-9411,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOdqIWV4IG5w_yo2rixq_TXwELFW_fDjA86dUqo=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-10-19T17:32:27.918Z,,,
"https://www.google.com/maps/place/Davies+Allen,+P.C.+-+CPA+Firm/data=!4m7!3m6!1s0x874d854c90322a8f:0xa005bdc41cefd903!8m2!3d40.3116026!4d-111.6739965!16s%2Fg%2F1hc32nvwr!19sChIJjyoykEyFTYcRA9nvHMS9BaA","Davies Allen, P.C. - CPA Firm",4.9,181,Certified public accountant,"920 E 800 N # 204, Orem, UT 84097, United States","886G+JC Orem, Utah, USA",http://www.daviesallen.com/,+1 801-225-5854,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMW_COUyNwWmKGm3OXvUS_dalpfmViNJDRaLyM1=w408-h271-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-10-19T17:32:32.819Z,,,
https://www.google.com/maps/place/Paramount+Tax+%26+Accounting+of+Orem/data=!4m7!3m6!1s0x874d9b901e8af587:0x6729a0a72559fd37!8m2!3d40.335277!4d-111.706943!16s%2Fg%2F11hy1jzk0z!19sChIJh_WKHpCbTYcRN_1ZJaegKWc,Paramount Tax & Accounting of Orem,5.0,189,Tax preparation,,,https://paramount.tax/orem,+1 801-893-8535,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipM7WlkhCkm80JTqh3GVscCpzFLITVGKjwJh2Zmr=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-10-19T17:32:37.746Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Rise+CPA+%26+Accountants/data=!4m7!3m6!1s0x874d9b70fee88d11:0xfda3674a37c93531!8m2!3d40.2761536!4d-111.6754015!16s%2Fg%2F11x6dk9j_j!19sChIJEY3o_nCbTYcRMTXJN0pno_0,Rise CPA & Accountants,5.0,7,Accounting firm,"1145 S 800 E STE 101, Orem, UT 84097, United States","78GF+FR Orem, Utah, USA",https://riseaccountingllc.com/,+1 801-404-1658,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPftnbqlud8EIbcx6SCMLDsfqtBUn6GNZ-Mzjla=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-10-19T17:32:42.672Z,,,
https://www.google.com/maps/place/Union+National+Tax/data=!4m7!3m6!1s0x874d9a9293bee3db:0x3c73d73254f2341a!8m2!3d40.2798352!4d-111.6889658!16s%2Fg%2F11dxr3gh7z!19sChIJ2-O-k5KaTYcRGjTyVDLXczw,Union National Tax,5.0,94,Tax preparation,"285 E 950 S St, Orem, UT 84058, United States","78H6+WC Orem, Utah, USA",http://www.unionnationaltax.com/,+1 801-505-0642,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipNz5poSbxa403pmHK2-G97CxyeVc0sSrT5Jmyz0=w408-h306-k-no,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-10-19T17:32:47.685Z,,,
https://www.google.com/maps/place/Tax+Hive/data=!4m7!3m6!1s0x874d9b82adaa123b:0x569749b62fca000b!8m2!3d40.2927163!4d-111.7246873!16s%2Fg%2F11hg5f324c!19sChIJOxKqrYKbTYcRCwDKL7ZJl1Y,Tax Hive,4.6,3337,Tax consultant,"260 S 1200 W, Orem, UT 84058, United States","77VG+34 Orem, Utah, USA",https://taxhive.com/,+1 833-919-1992,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNVy-iGiyPhxZONx3MuYaAN3QouGGGjcTWnUc8D=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-10-19T17:32:52.788Z,,,
https://www.google.com/maps/place/Joseph+M+Larsen+CPA+PC/data=!4m7!3m6!1s0x874d907b8e48a8d3:0x619777c2b90a318d!8m2!3d40.2805575!4d-111.6590772!16s%2Fg%2F1v96m851!19sChIJ06hIjnuQTYcRjTEKucJ3l2E,Joseph M Larsen CPA PC,5.0,50,Accountant,"3549 N University Ave #225, Provo, UT 84604, United States","78JR+69 Provo, Utah, USA",http://www.jmlarsencpa.com/,+1 801-373-5300,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrmsIsG4Bb9h_uPn_UHVojaNISG67TEy-paxATskQSOAk16ITpEw1Y7JNVffLeQnn2dQIvgY6ckI0bQLhMXErRIoO-fTkFZ_UQYQ3BSfUMMUUNCd53Jus7a-UJpSX5Q3yCIBlPVfQ=w408-h272-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-10-19T17:32:57.827Z,,,
https://www.google.com/maps/place/Peterson+%26+Associates+CPA/data=!4m7!3m6!1s0x874d9001dd469d6f:0x972801120dc8c5ee!8m2!3d40.3126229!4d-111.6616876!16s%2Fg%2F1hc79bvl1!19sChIJb51G3QGQTYcR7sXIDRIBKJc,Peterson & Associates CPA,4.7,15,Accountant,"1432 E 840 N, Orem, UT 84097, United States","887Q+28 Orem, Utah, USA",http://petersoncpa.net/,+1 801-224-7317,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RSMnlzAyiJXyyxZKdqZmXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.42535&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-10-19T17:33:02.968Z,,,
https://www.google.com/maps/place/Hoffman+%26+Company/data=!4m7!3m6!1s0x874d9ace9cbe8a33:0x476cd3192e2371f2!8m2!3d40.3009872!4d-111.6981048!16s%2Fg%2F1tdj4pkj!19sChIJM4q-nM6aTYcR8nEjLhnTbEc,Hoffman & Company,4.4,86,Tax preparation service,"210 N Orem Blvd, Orem, UT 84057, United States","8822+9Q Orem, Utah, USA",http://www.hoffmanandcompany.com/,+1 801-227-0707,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipO1e_Er00rR89-yTSZhTxzYrXo_zvGgEPEAW48B=w585-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-10-19T17:33:08.010Z,,,
