placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,attributes
"https://www.google.com/maps/place/Michael+K.+Shelby,+CPA,+LLC/data=!4m7!3m6!1s0x89b7c1c2614cdc71:0x1321d2754ba9cda6!8m2!3d38.9609652!4d-76.5095154!16s%2Fg%2F1tj46t58!19sChIJcdxMYcLBt4kRps2pS3XSIRM","Michael K. Shelby, CPA, LLC",4.7,36,Accountant,"1410 Forest Dr Suite 32, Annapolis, MD 21403, United States","XF6R+95 Annapolis, Maryland, USA",http://www.mkshelbycpa.com/,+1 410-777-5359,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMrGABpbo_T4V-e56dPbvMfKnitG_7C6_8qVRc0=w408-h589-k-no,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2025-10-19T15:49:54.848Z,,
https://www.google.com/maps/place/RWW+Tax+and+Bookkeeping+Services+LLC/data=!4m7!3m6!1s0x89b7f75696ec4b77:0xae503053b8ce476d!8m2!3d38.9677013!4d-76.5205409!16s%2Fg%2F11pc9mj_zs!19sChIJd0vsllb3t4kRbUfOuFMwUK4,RWW Tax and Bookkeeping Services LLC,5.0,28,Tax preparation service,"807 Skippers Ln, Annapolis, MD 21401, United States","XF9H+3Q Annapolis, Maryland, USA",https://rwwtaxes.com/,+1 443-836-4700,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WmkQ2U1rZDn3eTI_GEhZcQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.78606&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2025-10-19T15:49:59.586Z,,
"https://www.google.com/maps/place/Ally+Tax+Group,+Inc./data=!4m7!3m6!1s0x89b7f71157c9c927:0x6d3496acd57a2258!8m2!3d38.983433!4d-76.535343!16s%2Fg%2F11j3g86_r3!19sChIJJ8nJVxH3t4kRWCJ61ayWNG0","Ally Tax Group, Inc.",4.9,31,Certified public accountant,"2024 West St Ste 305, Annapolis, MD 21401, United States","XFM7+9V Annapolis, Maryland, USA",https://www.allytaxgroupincannapolis.com/,+1 410-327-9829,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNVR2QYnOr0J5PA5_Bt6JC20VMB9HtxgxQBnuVQ=w408-h272-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2025-10-19T15:50:04.525Z,,
"https://www.google.com/maps/place/Hugh+D+Blocker+Jr.,+CPA/data=!4m7!3m6!1s0x89b7f7fcedca0f31:0xc2cae71ea9e573ae!8m2!3d38.9769297!4d-76.5019169!16s%2Fg%2F11h3vbk_cj!19sChIJMQ_K7fz3t4kRrnPlqR7nysI","Hugh D Blocker Jr., CPA",2.3,6,Accountant,"234 West St, Annapolis, MD 21401, United States","XFGX+Q6 Annapolis, Maryland, USA",https://www.bgcpagroup.com/home,+1 410-268-7227,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMVQAXDzpu8IGkgDyQFKjD78qwGM2cQnl7aENNP=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2025-10-19T15:50:08.974Z,,
https://www.google.com/maps/place/Affordable+Accounting/data=!4m7!3m6!1s0x89b7f65098982f61:0x42911adfb26c9410!8m2!3d38.9778395!4d-76.4953668!16s%2Fg%2F1tl4dy3g!19sChIJYS-YmFD2t4kREJRsst8akUI,Affordable Accounting,5.0,2,Accountant,"115 Cathedral St, Annapolis, MD 21401, United States","XGH3+4V Annapolis, Maryland, USA",http://www.myaffordableaccounting.com/,+1 410-295-6705,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BXWTX33z-8Z_ttAxP261YA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.65152&pitch=0&thumbfov=100,false,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2025-10-19T15:50:13.478Z,,
https://www.google.com/maps/place/Poole+Accounting/data=!4m7!3m6!1s0x89b7f148670fd0ef:0xb0b982c69eed6ed1!8m2!3d38.9845853!4d-76.5389126!16s%2Fg%2F1tl4dy37!19sChIJ79APZ0jxt4kR0W7tnsaCubA,Poole Accounting,5.0,16,Certified public accountant,"34 Defense St #200, Annapolis, MD 21401, United States","XFM6+RC Annapolis, Maryland, USA",http://www.poole-accounting.com/,+1 410-224-8838,"Closed ⋅ Opens 8:30 am Mon

Updated by this business 6 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ai75D8MePSxmvBDZ1_o3bQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.856817&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2025-10-19T15:50:17.995Z,,
"https://www.google.com/maps/place/Rocco+J.+Pangallo,+CPA/data=!4m7!3m6!1s0x89b7f6d60df729e5:0x88f3df282b21de0b!8m2!3d38.9886472!4d-76.5042545!16s%2Fg%2F11c58p7848!19sChIJ5Sn3Ddb2t4kRC94hKyjf84g","Rocco J. Pangallo, CPA",5.0,2,Accountant,"104 Forbes St, Annapolis, MD 21401, United States","XFQW+F7 Annapolis, Maryland, USA",http://www.rpangallo.com/contact.php,+1 703-624-0830,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=50bym2eV1ZbRMMwk5VOyQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=308.91278&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2025-10-19T15:50:20.253Z,,
https://www.google.com/maps/place/Kupstas+%26+Kupstas/data=!4m7!3m6!1s0x89b7f6c02bb06779:0xea0362d4a322d16d!8m2!3d38.973185!4d-76.525921!16s%2Fg%2F1tdq6xmy!19sChIJeWewK8D2t4kRbdEio9RiA-o,Kupstas & Kupstas,5.0,3,Accountant,"1833 Forest Dr F, Annapolis, MD 21401, United States","XFFF+7J Annapolis, Maryland, USA",http://www.kupstascpa.com/,+1 410-268-5808,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OB8BspFhYKB4oF73MLgnBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.54933&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2025-10-19T15:50:22.780Z,,
https://www.google.com/maps/place/The+Ledger+Group+Inc/data=!4m7!3m6!1s0x89b7f7e494eb8d81:0x7210d0e6bd3517f1!8m2!3d38.9769201!4d-76.5120702!16s%2Fg%2F11sqpyg8qk!19sChIJgY3rlOT3t4kR8Rc1vebQEHI,The Ledger Group Inc,5.0,11,Accounting firm,"1125 West St Suite 308, Annapolis, MD 21401, United States","XFGQ+Q5 Annapolis, Maryland, USA",http://www.ledgergroup.com/,+1 631-440-9218,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uxXzNxq57vVNJDKOYmtD-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.13968&pitch=0&thumbfov=100,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2025-10-19T15:50:27.117Z,,
"https://www.google.com/maps/place/Strategic+Tax+Planning,+LLC/data=!4m7!3m6!1s0x89b7f7ca77902cb7:0x8081de231b6e39b5!8m2!3d38.9922157!4d-76.5424107!16s%2Fg%2F11kk0rb2lw!19sChIJtyyQd8r3t4kRtTluGyPegYA","Strategic Tax Planning, LLC",5.0,66,Accounting firm,"839 Bestgate Rd Suite #400A, Annapolis, MD 21401, United States","XFR5+V2 Annapolis, Maryland, USA",https://strategictaxplanning.net/,+1 202-455-6010,Closed ⋅ Opens 8:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aH4ruJ7PmpilqYq8kBtG9A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.51958&pitch=0&thumbfov=100,true,Closed,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2025-10-19T15:50:31.585Z,,
