placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/Fun+State+Pool+Service/data=!4m7!3m6!1s0x88e8bb94320b855f:0xd3b6639c455decce!8m2!3d29.6863!4d-82.448966!16s%2Fg%2F1tmgd7sd!19sChIJX4ULMpS76IgRzuxdRZxjttM,Fun State Pool Service,4.5,34,Swimming pool repair service,"3601 NW 97th Blvd, Gainesville, FL 32606, United States","MHP2+GC Gainesville, Florida, USA",http://www.fspservice.com/,+1 352-333-7946,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyGp7I_a0Zn7iSB515Scj5-bfFVn3NshRzH7MYRNBhXnyravWgpdGYe2gAfuvCGFJQvLVGEoNNJLVKmiqiMD7ycpwT_ThBDAaZwnIDUHwVhytv4Q-vf-2NzFqWcTUCRV97bEJnYrA=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-10-27T18:17:20.689Z,,,
https://www.google.com/maps/place/Florida+Leisure+Pool+%26+Spa/data=!4m7!3m6!1s0x88e8a49f35b78b37:0x5caa585dea4d627f!8m2!3d29.6860285!4d-82.4482579!16s%2Fg%2F1th0nqxs!19sChIJN4u3NZ-k6IgRf2JN6l1Yqlw,Florida Leisure Pool & Spa,4.7,189,Swimming pool contractor,"3499 NW 97th Blvd #7, Gainesville, FL 32606, United States","MHP2+CM Gainesville, Florida, USA",http://www.floridapoolspa.com/,+1 352-373-0612,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxvSkLVkqTQZHcQ3NKyi4b21zlRxcLfrYf_TvRsqX_jhUsZHZsbqCWe9O9nosgzMoUtd0oP7Y7tGTQ7qyROYhH8O2oA13-zy1epsaBts6icxWwI_w8h9-1ywROAnXZXqBhLEatE=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-10-27T18:17:27.261Z,,,
https://www.google.com/maps/place/Don%27s+Pool+Service+Inc./data=!4m7!3m6!1s0x88e8a45fa4d0b9dd:0x5457481124351673!8m2!3d29.6855732!4d-82.3433566!16s%2Fg%2F1td3sb1s!19sChIJ3bnQpF-k6IgRcxY1JBFIV1Q,Don's Pool Service Inc.,4.4,9,Pool cleaning service,"1618 NW 35th Pl, Gainesville, FL 32605, United States","MMP4+6M Gainesville, Florida, USA",http://donspoolserviceinc.wixsite.com/gainesville,+1 352-376-2746,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HY7sjNqbHysKiX9T_Xwz0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.5752&pitch=0&thumbfov=100,false,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-10-27T18:17:32.412Z,,,
"https://www.google.com/maps/place/Aqua+Caribbean+Swimming+Pool+Service,+Gainesville+FL/data=!4m7!3m6!1s0x88e8be81287af033:0x74a5b23cc77075ca!8m2!3d29.6524724!4d-82.3717106!16s%2Fg%2F1hm67fxzl!19sChIJM_B6KIG-6IgRynVwxzyypXQ","Aqua Caribbean Swimming Pool Service, Gainesville FL",3.2,13,Pool cleaning service,"3324 W University Ave, Gainesville, FL 32607, United States","MJ2H+X8 Gainesville, Florida, USA",,+1 352-505-0859,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN8JT1CwSxAo219_jqX9EeZgmz5iWH6VRfEpREs=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-10-27T18:17:37.970Z,,,
"https://www.google.com/maps/place/My+Favorite+Pool+Builder,+Inc./data=!4m7!3m6!1s0x88e8a54af6e582f7:0xc0115bc66cbd9e14!8m2!3d29.655397!4d-82.493724!16s%2Fg%2F11gf5l13xz!19sChIJ94Ll9kql6IgRFJ69bMZbEcA","My Favorite Pool Builder, Inc.",5.0,12,Swimming pool contractor,"14126 W Newberry Rd STE 60, Newberry, FL 32669, United States","MG44+5G Newberry, Florida, USA",http://myfavoritepoolbuilder.com/,+1 352-519-3125,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwBnIsU08WJLMM-t_edk8wywkXtz0LEJKlJARxkEzb1kLkktMJo72GpY0JMJubfhfMkJrOXAlFpsDENz8-Yh60RP4olGq9rVJNAnODOZRf71auK7wcard-sI9khG4bCBOnMHI5X=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-10-27T18:17:43.079Z,,,
https://www.google.com/maps/place/Sermax+Pool+Service/data=!4m7!3m6!1s0x88e8a37c72be8593:0x7502d487c936b25d!8m2!3d29.6527908!4d-82.3784738!16s%2Fg%2F11pdm7l1mk!19sChIJk4W-cnyj6IgRXbI2yYfUAnU,Sermax Pool Service,3.7,9,Pool cleaning service,"28 NW 36th Dr, Gainesville, FL 32607, United States","MJ3C+4J Gainesville, Florida, USA",,+1 352-256-2992,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMIS76ob6QF8gXnkDTEPzAkv3uF_IzSOJdihqne=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-10-27T18:17:48.104Z,,,
https://www.google.com/maps/place/Padgett%27s+Pool+Plastering+Inc/data=!4m7!3m6!1s0x88e8a4c992e29feb:0xef86188077f32c06!8m2!3d29.6882479!4d-82.3795216!16s%2Fg%2F1th4b6p4!19sChIJ65_iksmk6IgRBizzd4AYhu8,Padgett's Pool Plastering Inc,4.5,25,Swimming pool contractor,"3862 NW 37th Terrace, Gainesville, FL 32606, United States","MJQC+75 Gainesville, Florida, USA",http://www.pppgnv.com/,+1 352-371-4707,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzee6fn3CjaX8IwT_AP6iTagJs6aaVnoTpSLTuHIIV1MVpWlCgj2pt91qiDXD9y2ejBEHLYI7gk4bfQ48HivIAbHbb7wgMaND_hqFZiyhcziVpO53gugSngVlAqdUPndzOc5Wln6A=w408-h306-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-10-27T18:17:53.147Z,,,
https://www.google.com/maps/place/Pinch+A+Penny+Pool+Patio+Spa/data=!4m7!3m6!1s0x88e8bc9a097c2dd9:0x7fc30b25817c10a3!8m2!3d29.657442!4d-82.422745!16s%2Fg%2F1wd3wwm4!19sChIJ2S18CZq86IgRoxB8gSULw38,Pinch A Penny Pool Patio Spa,4.4,117,Swimming pool supply store,"516 NW 75th St, Gainesville, FL 32607, United States","MH4G+XW Gainesville, Florida, USA",https://pinchapenny.com/stores/gainesville-fl-56,+1 352-332-2933,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyq8fyR8-KlX8hlR0u6kCH7OHpNxIzZ8kULUYBrup6SLJmhwktHI3dSN_2eoHqKUXHXscPozHFP2oiDuu99crYokN9lUEjQyYx02XHodXYLYuYo1GGnCuPeAq2d1RO0DMIa5sAweA=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,10 am–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-10-27T18:17:58.228Z,"Chain stocking a range of products for swimming pools & spas, including chemicals, toys & equipment. · In-store shopping · In-store pick-up",,
https://www.google.com/maps/place/Perfect+Pools+LLC/data=!4m7!3m6!1s0x88e8c74a18259685:0x99bef762d4814973!8m2!3d29.6520278!4d-82.505802!16s%2Fg%2F11j9ddbp5_!19sChIJhZYlGErH6IgRc0mB1GL3vpk,Perfect Pools LLC,4.1,23,Swimming pool contractor,"15207 W Newberry Rd, Newberry, FL 32669, United States","MF2V+RM Newberry, Florida, USA",https://www.perfectpoolllc.com/,+1 352-451-5277,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPubSorRDFoAwnw5VMiNSgIWTvUi_LL23v28j3e=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-10-27T18:18:03.379Z,,,
https://www.google.com/maps/place/Shiny+Turtle+Pool+Service/data=!4m7!3m6!1s0xaf326c1e677ac4b1:0x3949976039f0da2d!8m2!3d29.6811555!4d-82.3538029!16s%2Fg%2F11y5kxct2c!19sChIJscR6Zx5sMq8RLdrwOWCXSTk,Shiny Turtle Pool Service,4.8,18,Pool cleaning service,,,https://www.shinyturtlepoolservice.com/,+1 352-647-4271,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNa51UZOLF2UqJLJti_jO8DDHLw0uw5uLpwgJAG=w408-h406-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-10-27T18:18:08.255Z,,,
