placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,attributes,error
https://www.google.com/maps/place/Visiting+Nurse+Association+and+Hospice+of+the+Wabash+Valley/data=!4m7!3m6!1s0x886d651a37a3c999:0x4e73c4be601e70e2!8m2!3d39.4850719!4d-87.4125222!16s%2Fg%2F1w0p6crb!19sChIJmcmjNxplbYgR4nAeYL7Ec04,Visiting Nurse Association and Hospice of the Wabash Valley,4.2,21,Home health care service,"400 8th Ave, Terre Haute, IN 47804, United States","FHPP+2X Terre Haute, Indiana, USA",http://myhospicevna.org/,+1 812-232-7611,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FDVYXLbycZ7c7_7JOW0Hsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.51407&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-17T23:37:43.776Z,,,,,,,,,,
https://www.google.com/maps/place/Elara+Caring/data=!4m7!3m6!1s0x886d7ad3b5b188ef:0x761009e17c18832a!8m2!3d39.453973!4d-87.4133658!16s%2Fg%2F1264gwcn1!19sChIJ74ixtdN6bYgRKoMYfOEJEHY,Elara Caring,3.5,15,Home health care service,"1212 S 3rd St, Terre Haute, IN 47802, United States","FH3P+HM Terre Haute, Indiana, USA",https://elara.com/locations/terre-haute-in/,+1 812-232-6442,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMddZL-LrA8HQ753It8VqtmllQ26KlnfmJRdeXF=w408-h408-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-17T23:37:49.663Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/SouthernCare/data=!4m7!3m6!1s0x886d7a5a2e2869bf:0x2c833f4e197c45b8!8m2!3d39.4109933!4d-87.4082754!16s%2Fg%2F1th7nn8h!19sChIJv2koLlp6bYgRuEV8GU4_gyw,SouthernCare,4.3,17,Hospice,"4624 S Springhill Jct St, Terre Haute, IN 47802, United States","CH6R+9M Terre Haute, Indiana, USA",http://southerncarehospice.com/,+1 812-235-0400,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMeCQqhxWyS9Rc_b8O4VtbFB7PeDFvyfD5SH8UQ=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-17T23:37:55.308Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Gentiva+Hospice/data=!4m7!3m6!1s0x886d7afae4c52497:0x2a4cd8502d1b59d3!8m2!3d39.4173281!4d-87.4062054!16s%2Fg%2F1tfb79j_!19sChIJlyTF5Pp6bYgR01kbLVDYTCo,Gentiva Hospice,4.2,5,Hospice,"4134 S 7th St, Terre Haute, IN 47802, United States","CH8V+WG Terre Haute, Indiana, USA",https://www.gentivahs.com/,+1 812-478-3250,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNNzYK9MHMmQ5dpWQhseXYBCM0lRnxz8sEzfUiO=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-17T23:38:00.352Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Intrepid+USA+Hospice/data=!4m7!3m6!1s0x886d652e7055c5c9:0x1bd5bda2ff33ae28!8m2!3d39.4647231!4d-87.3742063!16s%2Fg%2F11f52v3_r8!19sChIJycVVcC5lbYgRKK4z_6K91Rs,Intrepid USA Hospice,,,Home health care service,"2901 Ohio Blvd Suites 210 - 2, Terre Haute, IN 47803, United States","FJ7G+V8 Terre Haute, Indiana, USA",https://www.intrepidusa.com/location/terre-haute-in/,+1 877-388-2865,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNQeBqT3_OVgXdKk5qDsn2ZIMS_PPODMcBeV10y=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-17T23:38:05.325Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Heart+to+Heart+Hospice/data=!4m7!3m6!1s0x886d7a576403107b:0x6f9d25fce89110b4!8m2!3d39.411594!4d-87.4069268!16s%2Fg%2F11b6n_grxq!19sChIJexADZFd6bYgRtBCR6PwlnW8,Heart to Heart Hospice,2.9,17,Hospice,"4529 S 7th St, Terre Haute, IN 47802, United States","CH6V+J6 Terre Haute, Indiana, USA",https://hearttohearthospice.com/location/terre-haute/?y_source=1_Mjg0OTA2MjQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#loc-detail?utm_source=google&utm_medium=organic&utm_campaign=yext,+1 812-232-9220,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SOPFMQ-a8CzehnYXbKh2_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.7772&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-17T23:38:10.275Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Meadows+Manor+Convalescent/data=!4m7!3m6!1s0x886d6fe493cf0645:0xee62017eabaabc14!8m2!3d39.4633903!4d-87.3689333!16s%2Fg%2F1td43781!19sChIJRQbPk-RvbYgRFLyqq34BYu4,Meadows Manor Convalescent,4.1,15,Physical therapy clinic,"3300 Poplar St, Terre Haute, IN 47803, United States","FJ7J+9C Terre Haute, Indiana, USA",,+1 812-235-6281,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noMdNqD_bODXfZdPwaotCEYAbonR6oJTHR0NVA6q_LsNq7FG983Iv3caeCFplBfGIoc6w4IRPAmbZ5vq8AiwE8kTrC_UI43BvGnjfUPZq8MP6n_Ij726y0JN403HTnA85_X8AhL=w420-h240-k-no,false,"https://www.google.com/maps/search/Hospice+clinics+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-17T23:38:13.274Z,,,,,,,,,,
https://www.google.com/maps/place/Union+Hospital/data=!4m7!3m6!1s0x886d6510878b164b:0x27f147556a138687!8m2!3d39.4856183!4d-87.406951!16s%2Fg%2F1th294bt!19sChIJSxaLhxBlbYgRh4YTalVH8Sc,Union Hospital,2.5,337,Hospital,"1606 N 7th St, Terre Haute, IN 47804, United States","FHPV+66 Terre Haute, Indiana, USA",http://union.health/,+1 812-238-7000,,https://lh3.googleusercontent.com/p/AF1QipN4NiYCkH5adZ6me5bRRF6SGC3NA_2X-D-vaxqB=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-17T23:38:18.429Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Wabash+Valley+Health+Center/data=!4m7!3m6!1s0x886d65427a5893a7:0x21a232df349502c7!8m2!3d39.4778123!4d-87.3946281!16s%2Fg%2F1tjtk04v!19sChIJp5NYekJlbYgRxwKVNN8yoiE,Wabash Valley Health Center,4.0,61,Medical clinic,"1436 Locust St, Terre Haute, IN 47807, United States","FJH4+44 Terre Haute, Indiana, USA",http://www.wvhc.org/,+1 812-232-7447,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipPgavFKwNq2pPay8lqOx1sDjulwIcw84TJjS0bS=w447-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-17T23:38:23.455Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,7:30 am–6:30 pm,8 am–5 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Southwood+Healthcare+Center/data=!4m7!3m6!1s0x886d7a9efd6ff4df:0xed311d1bb5aea6ff!8m2!3d39.4343798!4d-87.3839137!16s%2Fg%2F1thghsg2!19sChIJ3_Rv_Z56bYgR_6autRsdMe0,Southwood Healthcare Center,2.3,40,Nursing home,"2222 E Margaret Ave, Terre Haute, IN 47802, United States","CJM8+QC Terre Haute, Indiana, USA",https://www.communicarehealth.com/location/southwood-healthcare-center/?utm_source=google&utm_medium=organic&utm_campaign=gbp-southwood,+1 812-232-2223,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOSGL8aft7--fxd9mPWY5Zj1fa-ygztCHWFSr-K=w408-h544-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-17T23:38:28.658Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Majestic+Care+of+Terre+Haute/data=!4m7!3m6!1s0x886d6508b3c11707:0xf88594dea3449ed!8m2!3d39.5050869!4d-87.4078549!16s%2Fg%2F11sp86pnz0!19sChIJBxfBswhlbYgR7Uk06k1ZiA8,Majestic Care of Terre Haute,3.9,19,Nursing home,"3150 N 7th St, Terre Haute, IN 47804, United States","GH4R+2V Terre Haute, Indiana, USA",https://www.majesticcare.com/location/terre-haute/,+1 812-466-5217,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP0fxUizVGsiTtjDuoAIZkOFxKYt3EgDlrsEAzl=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-17T23:38:33.534Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Hands+That+Serve+LLC/data=!4m7!3m6!1s0x886d7b0317fb4c3f:0x6dc6fef05535cbeb!8m2!3d39.412723!4d-87.382141!16s%2Fg%2F11fpghv1gq!19sChIJP0z7FwN7bYgR68s1VfD-xm0,Hands That Serve LLC,3.5,2,Home health care service,"4450 S Houseman St, Terre Haute, IN 47802, United States","CJ79+34 Terre Haute, Indiana, USA",,+1 812-249-1183,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMgsuX_-uUGqjcFeyQWPdUuBVFj19fosrg1-6fZ=w408-h271-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-17T23:38:38.765Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
