placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x54ea8d60317ec48f:0x515730a8d5a5ccff!8m2!3d44.9827741!4d-124.0077955!16s%2Fg%2F12m9lrdfk!19sChIJj8R-MWCN6lQR_8yl1agwV1E,H&R Block,4.7,116,Tax preparation service,"2413 NW U.S. 101, Lincoln City, OR 97367, United States","XXMR+4V Lincoln City, Oregon, USA",https://www.hrblock.com/tax-office-near-me/oregon/lincoln-city/36259/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 541-994-6928,"Closed ⋅ Opens 12 pm Mon

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOOzDq0JTQFggB2aaU4huKhBn7aojFF5QVYanpE=w426-h240-k-no,true,Closed,12–6 pm,12–6 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-10-19T17:17:31.134Z,,
https://www.google.com/maps/place/Oregon+Coast+Business+Solutions+Inc/data=!4m7!3m6!1s0x54ea8d3427139655:0xac8c3aaafc036203!8m2!3d44.9825327!4d-124.0079106!16s%2Fg%2F11xffp290g!19sChIJVZYTJzSN6lQRA2ID_Ko6jKw,Oregon Coast Business Solutions Inc,5.0,1,Bookkeeping service,"2403 NW Oar Pl Suite H, Lincoln City, OR 97367, United States","XXMR+2R Lincoln City, Oregon, USA",,+1 503-354-4751,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZyZ99aHWVyQT5ZSV-W9Waw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.88284&pitch=0&thumbfov=100,true,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-10-19T17:17:36.849Z,,
https://www.google.com/maps/place/Bryan+P.+Fitzsimmons+CPA/data=!4m7!3m6!1s0x54ea92a50b0711b3:0x254f3f302987770b!8m2!3d44.9941779!4d-124.0070814!16s%2Fg%2F1tf5kcng!19sChIJsxEHC6WS6lQRC3eHKTA_TyU,Bryan P. Fitzsimmons CPA,3.0,4,Accountant,"2015 NW 39th St #200, Lincoln City, OR 97367, United States","XXVV+M5 Lincoln City, Oregon, USA",http://www.bpfcpa.net/,+1 541-994-3333,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E6Xb3hnrjGN-ulG4qfTA0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.3098&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-10-19T17:17:40.366Z,,
https://www.google.com/maps/place/Dubose+Sharon+CPA/data=!4m7!3m6!1s0x54ea8da0d0ff6b6f:0x3f6fa4a8af781d03!8m2!3d44.9581644!4d-124.0178914!16s%2Fg%2F1v8k_bfp!19sChIJb2v_0KCN6lQRAx14r6ikbz8,Dubose Sharon CPA,1.0,1,Accountant,"Lincoln City, OR 97367, United States",,,+1 541-921-7760,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S7HtoNBnOktFkkrwOdMHoA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.39835&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-10-19T17:17:43.200Z,,
https://www.google.com/maps/place/Grimstad+%26+Associates/data=!4m7!3m6!1s0x54ea8d6591790d07:0x4664bc933bad348c!8m2!3d44.9759824!4d-124.0134554!16s%2Fg%2F1td2m6l7!19sChIJBw15kWWN6lQRjDStO5O8ZEY,Grimstad & Associates,,,Tax preparation service,"1349 NW 15th St, Lincoln City, OR 97367, United States","XXGP+9J Lincoln City, Oregon, USA",http://grimstad-assoc.com/,+1 541-994-5252,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z6vPS685brj_7M7qqVZVGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=346.6939&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-10-19T17:17:45.945Z,,
https://www.google.com/maps/place/Gromlich+%26+Solomon/data=!4m7!3m6!1s0x54ea92b9dd8727f5:0x8fce1313b0885bd9!8m2!3d44.9986055!4d-123.9963834!16s%2Fg%2F1td2b1n6!19sChIJ9SeH3bmS6lQR2VuIsBMTzo8,Gromlich & Solomon,4.0,6,Accountant,"4466 NE Devils Lake Blvd # B, Lincoln City, OR 97367, United States","X2X3+CC Lincoln City, Oregon, USA",,+1 541-996-9600,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DyQEiUFc_oZGvEBFu4GijQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=58.78889&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-10-19T17:17:48.812Z,,
"https://www.google.com/maps/place/Adams+Howard+a+CPA/@46.423669,-129.9427085,3z/data=!3m1!4b1!4m6!3m5!1s0x54ea92a470e1118b:0x2ac3e507da5d4b8e!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F1thz1d9_",Adams Howard a CPA,5.0,3,Tax preparation service,,,,+1 541-265-6959,,,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-10-19T17:17:53.634Z,,
https://www.google.com/maps/place/CEO4U+-+Cheryl%27s+Excellent+Office+Solutions+for+You!/data=!4m7!3m6!1s0x54ea8de06f1a79d3:0x9aab90b4390a171!8m2!3d44.9687716!4d-124.0018299!16s%2Fg%2F11qr3cvcsy!19sChIJ03kab-CN6lQRcaGQQwu5qgk,CEO4U - Cheryl's Excellent Office Solutions for You!,,,Bookkeeping service,,,,+1 541-659-1976,,https://lh3.googleusercontent.com/p/AF1QipMcr5S998wbY1ZbxBIL4Kik5XgAGUafRf689ws2=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-10-19T17:17:56.249Z,,
https://www.google.com/maps/place/Alves+Consulting/data=!4m7!3m6!1s0x54ea8c312c74e10b:0x4fd8ad80024a0ee4!8m2!3d44.9316935!4d-124.0239541!16s%2Fg%2F11vm7g6f2v!19sChIJC-F0LDGM6lQR5A5KAoCt2E8,Alves Consulting,,,Accountant,"4573 SW Beach Ave, Lincoln City, OR 97367, United States","WXJG+MC Lincoln City, Oregon, USA",https://www.cathyalvescpa.com/contact.php,+1 530-409-2166,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6K-YC0Kc1YbUEvu38fvB8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.4947&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-10-19T17:17:59.019Z,,
https://www.google.com/maps/place/Rediger+%26+Company+CPAs/data=!4m7!3m6!1s0x8796be845e207afb:0xb59ccaea969143ed!8m2!3d40.8137724!4d-96.6705595!16s%2Fg%2F1tl8l6dd!19sChIJ-3ogXoS-locR7UORlurKnLU,Rediger & Company CPAs,5.0,1,Tax preparation service,"3434 O St, Lincoln, NE 68510, United States","R87H+GQ Lincoln, Nebraska, USA",http://www.redigercpa.com/,+1 402-467-5211,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPkD3OAGmuaXf_nZSh_O0dN70tY0656G_iUhlUj=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-10-19T17:18:04.174Z,,
