placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned,error
"https://www.google.com/maps/place/HealthStrong+Integrative+Medicine,+PLLC/@42.9956397,-71.4547891,14z/data=!4m6!3m5!1s0x89e2494d51ebef53:0xed732902a7a9984!8m2!3d43.0035528!4d-71.4632722!16s%2Fg%2F1tqtywmc","HealthStrong Integrative Medicine, PLLC",4.6,11,Naturopathic practitioner,"53 Bay St #1, Manchester, NH 03104, United States","2G3P+CM Manchester, New Hampshire, USA",http://www.healthstrongim.com/,+1 603-260-1545,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipOTi0B6jyF39flE2ixcnt78uVOgyZf-p80kvvLi=w408-h307-k-no,true,Closed,9 am–7:30 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Manchester+NH/@42.9956397,-71.4547891,14z",2026-02-23T17:06:07.321Z,,,,
https://www.google.com/maps/place/AIMA+Functional+Medicine+%28AIMA+of+Nashua+PLLC%29/data=!4m7!3m6!1s0x89e3b74fa34d321f:0xeaf8d5b0b3fe2fbe!8m2!3d42.7633398!4d-71.4657165!16s%2Fg%2F1tsyqs_d!19sChIJHzJNo0-344kRvi_-s7DV-Oo,AIMA Functional Medicine (AIMA of Nashua PLLC),5.0,33,Medical office,"60 Main St STE 310, Nashua, NH 03060, United States","QG7M+8P Nashua, New Hampshire, USA",http://www.aimaofnashua.com/,+1 603-718-8328,Closed · Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipOu8Rex0ORHwmiPS8ifS4XfWadTdGub2zFegkqx=w408-h244-k-no,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Nashua+NH/@42.7557494,-71.4764421,14z",2026-02-23T17:06:23.272Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/NH+Health+%26+Wellness/data=!4m7!3m6!1s0x89e3b1280c9aaaab:0xe0db45164fe1dc7a!8m2!3d42.7633247!4d-71.4658737!16s%2Fg%2F11g8yl5_xt!19sChIJq6qaDCix44kRetzhTxZF2-A,NH Health & Wellness,4.8,23,Wellness center,"60 Main St, Nashua, NH 03060, United States","QG7M+8M Nashua, New Hampshire, USA",https://nhhealthwellness.com/contact.php,+1 603-402-9134,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo9bUvITWu1o2WM0IACL-5wDbv_B-CdPkjWwollknEOXBKoMb-kd9N2t8_JMGSJS3Bb_w95NZUuM3bR9ADpBFwLNARdO7HSEyCtjH9vOMpWaZG7wtmK3X6PBDIkRtrfnqhriED7JFPRj4I=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Nashua+NH/@42.7557494,-71.4764421,14z",2026-02-23T17:06:27.344Z,,,,
https://www.google.com/maps/place/Body+Stress+Solutions/data=!4m7!3m6!1s0x872b7433cfb94af7:0x3bde8bd550959d1d!8m2!3d42.7800558!4d-71.4967559!16s%2Fg%2F11bzq3mdl3!19sChIJ90q5zzN0K4cRHZ2VUNWL3js,Body Stress Solutions,4.8,25,Naturopathic practitioner,"0 Profile Cir, Nashua, NH 03063, United States","QGJ3+27 Nashua, New Hampshire, USA",https://www.mysolution.healthcare/,+1 603-236-7693,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPo5u6SabzwfK1UkrrN2pmhrmEtgBuqLBH6E6EM=w530-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–7 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Nashua+NH/@42.7557494,-71.4764421,14z",2026-02-23T17:06:31.963Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Balanced+Health+Clinic+and+Training+Center/data=!4m7!3m6!1s0x89e3b7375bffc581:0x4920d5639daeb2f6!8m2!3d42.75274!4d-71.4484194!16s%2Fg%2F1tsr46l5!19sChIJgcX_Wze344kR9rKunWPVIEk,Balanced Health Clinic and Training Center,4.8,12,Naturopathic practitioner,"28 Underhill St, Nashua, NH 03060, United States","QH32+3J Nashua, New Hampshire, USA",http://balancedhealthnh.com/,+1 603-881-5681,Closed · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=70LGZsiL7aLtycXBXV2ZXg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=157.94568&pitch=0&thumbfov=100,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Nashua+NH/@42.7557494,-71.4764421,14z",2026-02-23T17:06:36.685Z,,,,
"https://www.google.com/maps/place/Deepal+Parikh+%28+NTP,+A.R.T.+Practitioner%29/data=!4m7!3m6!1s0x89e3b1ed2e6f4151:0x6cd45e9832ba2423!8m2!3d42.7633254!4d-71.4660774!16s%2Fg%2F11yn59pbps!19sChIJUUFvLu2x44kRIyS6Mphe1Gw","Deepal Parikh ( NTP, A.R.T. Practitioner)",5.0,2,Holistic medicine practitioner,"60 Main St STE 320, Nashua, NH 03060, United States","QG7M+8H Nashua, New Hampshire, USA",https://www.allergyhealthbalance.com/,+1 781-526-6042,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOrzki1qLgt4Zl72EEIcrE923SP2I5Nxp6RgJ45=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Nashua+NH/@42.7557494,-71.4764421,14z",2026-02-23T17:06:41.419Z,,,,
https://www.google.com/maps/place/Medicine+World+%26+Holistic+Health+Center/data=!4m7!3m6!1s0x89e3b7447704a35d:0x9a7c926e18ca424b!8m2!3d42.7415624!4d-71.4945862!16s%2Fg%2F1trqj734!19sChIJXaMEd0S344kRS0LKGG6SfJo,Medicine World & Holistic Health Center,4.6,65,Pharmacy,"262 Main Dunstable Rd STE 1, Nashua, NH 03062, United States","PGR4+J5 Nashua, New Hampshire, USA",http://www.medicineworldnh.com/,+1 603-881-9500,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerdSe5X-nndAlJPsOGrWmieGNdKquGs2sylg7tD3KYZttQqhRqW7f4CbRwUCV102rkrExYv-H84E4JhFAJlVcIRs7EQGPfutKm1Ztqwm-t7KsscDKSlyLM190qcUfFQCNgd1oWrOg=w408-h306-k-no,true,9 am–7 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Nashua+NH/@42.7557494,-71.4764421,14z",2026-02-23T17:06:46.302Z,,· In-store shopping · Kerbside pickup,,
https://www.google.com/maps/place/Serenity+Primary+Care+and+Medical+Weight+Loss+Clinic/data=!4m7!3m6!1s0x89e3b7318008e9d5:0xc37873b628f23723!8m2!3d42.7671295!4d-71.4943736!16s%2Fg%2F11ypn3dpbf!19sChIJ1ekIgDG344kRIzfyKLZzeMM,Serenity Primary Care and Medical Weight Loss Clinic,5.0,38,Internist,"154 Broad St Suite 1510, Nashua, NH 03063, United States","QG84+V7 Nashua, New Hampshire, USA",https://www.serenitycarenashua.com/,+1 617-272-7057,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOwN1Pn1PPOXAxwyRZBxOKYy6f_sshfMd748sUz=w408-h306-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,12–3 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Nashua+NH/@42.7557494,-71.4764421,14z",2026-02-23T17:06:51.203Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Dr.+Laura+Chan/data=!4m7!3m6!1s0x89e3b1280cf99c37:0x496c9d5ce8fe98ba!8m2!3d42.7633254!4d-71.4660774!16s%2Fg%2F11rwxg8gd0!19sChIJN5z5DCix44kRupj-6FydbEk,Dr. Laura Chan,4.6,10,Alternative medicine practitioner,"60 Main St STE 320, Nashua, NH 03060, United States","QG7M+8H Nashua, New Hampshire, USA",,+1 603-402-9134,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lSiTUP2A0Vu5jyxUnAxudA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=69.23114&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Nashua+NH/@42.7557494,-71.4764421,14z",2026-02-23T17:06:53.970Z,,,,
"https://www.google.com/maps/place/Fountains+of+Health+-+Primary+Care,+Telehealth,+Family+Medicine/data=!4m7!3m6!1s0x89e3bb659c7be0eb:0x94cc459af4a54e27!8m2!3d42.7170343!4d-71.4415782!16s%2Fg%2F11h1_6q5dr!19sChIJ6-B7nGW744kRJ06l9JpFzJQ","Fountains of Health - Primary Care, Telehealth, Family Medicine",5.0,37,Medical clinic,"7 Taggart Dr unit e, Nashua, NH 03060, United States","PH85+R9 Nashua, New Hampshire, USA",https://www.fountainsofhealthprimarycare.com/,+1 603-943-8923,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPt_K-Jln-Qb3SSSnWKZdL51tqESQFVuOP9SeEn=w408-h271-k-no,true,9 am–4 pm,9 am–5 pm,9 am–3 pm,Closed,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Nashua+NH/@42.7557494,-71.4764421,14z",2026-02-23T17:06:58.573Z,LGBTQ+ friendly,,true,
