placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,error
"https://www.google.com/maps/place/Lost+Creek+Medical:+Dr.+David+Bubis,+MD,+FAAFP/data=!4m7!3m6!1s0x876c7f47c59842d5:0x98fed2baa562f0a0!8m2!3d39.70409!4d-104.941121!16s%2Fg%2F11w9ycvmhy!19sChIJ1UKYxUd_bIcRoPBipbrS_pg","Lost Creek Medical: Dr. David Bubis, MD, FAAFP",4.7,14,Medical clinic,"695 S Colorado Blvd Ste 250, Denver, CO 80246, United States","P335+JH Denver, Colorado, USA",https://www.lostcreekmedical.com/?utm_source=gmb_auth,+1 303-900-8384,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iD9IIkpae3wqxiSZhyQBaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=225.34837&pitch=0&thumbfov=100,true,Closed,9 am–2 pm,9 am–2 pm,9 am–2 pm,9 am–2 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-09-28T23:02:41.708Z,,,
https://www.google.com/maps/place/Rhone+Cherry+Creek/data=!4m7!3m6!1s0x876c7f82eca601d7:0x8314751d0e221a41!8m2!3d39.718948!4d-104.953095!16s%2Fg%2F11lmkzhj09!19sChIJ1wGm7IJ_bIcRQRoiDh11FIM,Rhone Cherry Creek,5.0,5,Clothing store,"158 Fillmore St Ste 100, Denver, CO 80206, United States","P29W+HQ Denver, Colorado, USA",https://www.rhone.com/,+1 720-463-0560,"Closed ⋅ Opens 10 am Mon

Confirmed by this business 10 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QNFPf1MvZY7wGzxhVU5KnA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.93856&pitch=0&thumbfov=100,true,11 am–5 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/Infusion+centers+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-09-28T23:02:47.316Z,,,
https://www.google.com/maps/place/Prime+IV+Hydration+%26+Wellness+-+Cherry+Creek/data=!4m7!3m6!1s0x876c7fb4d7091b07:0x12b6e5d3e83afdca!8m2!3d39.7198072!4d-104.9499962!16s%2Fg%2F11t6v8vq50!19sChIJBxsJ17R_bIcRyv066NPlthI,Prime IV Hydration & Wellness - Cherry Creek,4.8,112,IV therapy service,"201 Steele St #1h, Denver, CO 80206, United States","P392+W2 Denver, Colorado, USA",https://primeivhydration.com/locations/colorado/cherry-creek-denver-co/,+1 720-571-8708,"Closed ⋅ Opens 10 am Wed

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOxdOzYKayZE5uBj35e6URuowhxgLNXDi3S91CB=w426-h240-k-no,true,9 am–2 pm,Closed,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,9 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-09-28T23:02:52.753Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/UCHealth+Outpatient+Infusion+Therapy+-+Cherry+Creek/data=!4m7!3m6!1s0x876c7f006fb5e8d3:0x74bf1cccf11b8c7a!8m2!3d39.7181741!4d-104.9472308!16s%2Fg%2F11pb685hbj!19sChIJ0-i1bwB_bIcReowb8cwcv3Q,UCHealth Outpatient Infusion Therapy - Cherry Creek,3.0,2,Cancer treatment center,"100 Cook St Ste 310, Denver, CO 80206, United States","P393+74 Denver, Colorado, USA",https://www.uchealth.org/locations/uchealth-outpatient-infusion-therapy-cherry-creek/?utm_source=GMBSocialClimb&utm_medium=UCHealthOutpatientInfusionTherapy-CherryCreek,+1 720-516-9160,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jr-UuJD0TgPIpxr9rgjlxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.94735&pitch=0&thumbfov=100,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-09-28T23:02:57.725Z,,,
https://www.google.com/maps/place/Hydrate+IV+Bar/data=!4m7!3m6!1s0x876c7f70d2c7463f:0x3ca05a972537c2bc!8m2!3d39.721226!4d-104.9553088!16s%2Fg%2F11h6bvtsjj!19sChIJP0bH0nB_bIcRvMI3JZdaoDw,Hydrate IV Bar,5.0,200,Wellness center,"2721 E 3rd Ave, Denver, CO 80206, United States","P2CV+FV Denver, Colorado, USA",https://hydrateivbar.com/locations/denver-cherry-creek/,+1 303-954-4075,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipMlvZCZXWOu7lpFTDtWpdRBURo8P7_IUKPZiiJw=w408-h272-k-no,true,10 am–4 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-09-28T23:03:02.788Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/BioVital+IV+Infusion+Clinic/data=!4m7!3m6!1s0x876c7d706a358871:0x4c2470a9627ac547!8m2!3d39.7084944!4d-104.9238054!16s%2Fg%2F11ghndb0gk!19sChIJcYg1anB9bIcRR8V6YqlwJEw,BioVital IV Infusion Clinic,5.0,37,Wellness center,"455 S Hudson St, Denver, CO 80246, United States","P35G+9F Denver, Colorado, USA",https://www.biovitalhealth.com/,+1 983-777-5789,,https://lh3.googleusercontent.com/p/AF1QipNk_icwh2rDlp7nBCJpkYhdyLywLHjkEIF3n58s=w408-h357-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-09-28T23:03:06.006Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Pure+Infusion+Suites+of+South+Denver/data=!4m7!3m6!1s0x876c7f3c48037af5:0x70ffcfebb8164364!8m2!3d39.6704418!4d-104.9764435!16s%2Fg%2F11q3__b2fb!19sChIJ9XoDSDx_bIcRZEMWuOvP_3A,Pure Infusion Suites of South Denver,5.0,84,Medical clinic,"950 E Harvard Ave # 480, Denver, CO 80210, United States","M2CF+5C Denver, Colorado, USA",https://pureinfusionsuites.com/locations/south-denver/,+1 720-702-0444,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNrwTNzMqXMadfeYjCIh1nuobjQ7_zUHZrBap9m=w408-h272-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-09-28T23:03:11.004Z,,,
https://www.google.com/maps/place/The+Infusion+Center+at+Denver+Arthritis+Clinic/data=!4m7!3m6!1s0x876c7d426c54a31b:0x96f879893b43f286!8m2!3d39.7173415!4d-104.9047894!16s%2Fg%2F11x1yltx2q!19sChIJG6NUbEJ9bIcRhvJDO4l5-JY,The Infusion Center at Denver Arthritis Clinic,5.0,14,IV therapy service,"7111 E Lowry Blvd #200, Denver, CO 80230, United States","P38W+W3 Denver, Colorado, USA",https://www.denverinfusioncenter.com/,+1 303-394-2828,"Closed ⋅ Opens 7:30 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPZqEoADPbO7mBrs9hZdzdqStmhU-R2C_Te_Z2R=w408-h291-k-no,true,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-09-28T23:03:16.138Z,,,
https://www.google.com/maps/place/Infusion+IV+Lounge/data=!4m7!3m6!1s0x876c7e7f1619b489:0x56c8d4a0dea5db12!8m2!3d39.746324!4d-104.979188!16s%2Fg%2F11f3_4q8gf!19sChIJibQZFn9-bIcREtul3qDUyFY,Infusion IV Lounge,4.9,203,Medical spa,"663 E 19th Ave, Denver, CO 80203, United States","P2WC+G8 Denver, Colorado, USA",http://infusionivlounge.com/,+1 720-808-0622,"Closed ⋅ Opens 10 am Mon

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPMGEVUB13T2nMat4mhxz9XVARQpV8QB_CQYcx1=w408-h276-k-no,true,9 am–5 pm,10 am–4 pm,12–6 pm,12–6 pm,10 am–6 pm,10 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-09-28T23:03:21.269Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Grossman+Wellness+Center/data=!4m7!3m6!1s0x876b84335e05f6eb:0xfbb49bcde77a87b3!8m2!3d39.7069002!4d-104.9344136!16s%2Fg%2F1tg5_3hd!19sChIJ6_YFXjOEa4cRs4d6582btPs,Grossman Wellness Center,4.8,24,Medical clinic,"501 S Cherry St, Glendale, CO 80246, United States","P348+Q6 Glendale, Colorado, USA",https://www.grossmanwellness.com/?utm_source=gbp&utm_medium=organic&utm_campaign=google,+1 303-233-4247,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMRr4nrfqjCUiqT2kyJCAIG3hQzQtnojicFRJdu=w430-h240-k-no,true,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-09-28T23:03:26.196Z,,,
