placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/Germantown+Pediatric+and+Family+Medicine/data=!4m7!3m6!1s0x87d57e63927e789d:0x856dbaea9d5e0364!8m2!3d35.0629874!4d-89.7542912!16s%2Fg%2F1tdzgjpv!19sChIJnXh-kmN-1YcRZANeneq6bYU,Germantown Pediatric and Family Medicine,4.5,347,Medical clinic,"3180 Professional Plaza Dr #111, Germantown, TN 38138, United States","367W+57 Germantown, Tennessee, USA",http://www.germantownphysicians.com/?utm_source=gmb_auth,+1 901-854-5455,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepmwAR7i20tL8BTwy-bhVTOGEo4wB4V031j56y6EIsiUlyOY8cV3lhjVT--lbpNj5hbbt6PxoGXL5jXHCq7dq9N1Bgog2WXDAaiwxzvv8pdQUmIFz8Fv-JGNmE38hxRKVCjeqCH=w489-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-02-10T23:42:10.615Z,,,,
"https://www.google.com/maps/place/Monarch+Pediatrics+of+Germantown,+TN/data=!4m7!3m6!1s0x887f9b9da1582a71:0xfcbaaa284f67b54b!8m2!3d35.1117172!4d-89.8065032!16s%2Fg%2F11pwx5ynk9!19sChIJcSpYoZ2bf4gRS7VnTyiquvw","Monarch Pediatrics of Germantown, TN",4.5,23,Pediatrician,"7675 Wolf River Cir STE 102, Germantown, TN 38138, United States","456V+M9 Germantown, Tennessee, USA",https://monarchmemphis.com/,+1 901-755-8300,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0VXNosWBNQCKAKBKfaasHA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.91115&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-02-10T23:42:16.804Z,,,,
https://www.google.com/maps/place/Le+Bonheur+Pediatrics/data=!4m7!3m6!1s0x887f9be4585a45a7:0xe70640f7571eec0c!8m2!3d35.1147011!4d-89.8027514!16s%2Fg%2F1tg7sscj!19sChIJp0VaWOSbf4gRDOweV_dABuc,Le Bonheur Pediatrics,4.1,32,Pediatrician,"1255 S Germantown Rd, Germantown, TN 38138, United States","457W+VV Germantown, Tennessee, USA",https://www.lebonheur.org/locations/le-bonheur-pediatrics-germantown?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 901-432-1591,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5y7wZzz8OMjhhkw1P3x1Zw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=48.479816&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8–11 am,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-02-10T23:42:21.734Z,,,,
https://www.google.com/maps/place/Pediatrics+East:+Germantown+Pediatricians/data=!4m7!3m6!1s0x887f9bba857c5cdf:0x8306205bc6665ac4!8m2!3d35.094374!4d-89.8141578!16s%2Fg%2F1thw2xmk!19sChIJ31x8hbqbf4gRxFpmxlsgBoM,Pediatrics East: Germantown Pediatricians,3.9,42,Pediatrician,"7465 Poplar Ave Suite 201, Germantown, TN 38138, United States","35VP+P8 Germantown, Tennessee, USA",https://www.pedseast.com/germantown-pediatricians?utm_source=Google%20My%20Business&utm_medium=Germantown&utm_campaign=Main%20Link,+1 901-757-3535,Opens soon · 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepERfBjyJ4vcwdk4kh9gm6dwUb5xlN9M5OtM3zxOK0apEJ8_yVuZSuWohnlB6M0EX5mB300Wwo_L5v_EW6B4B7NGp2adhNMLfK9ZGjvxHjUYIbxql4A9taZ5SItfsCey2ztViLw=w426-h240-k-no,true,"8 am–5 pm, 6–8 pm","8 am–5 pm, 6–8 pm","8 am–5 pm, 6–8 pm",8 am–5 pm,Closed,Closed,"8 am–5 pm, 6–8 pm","https://www.google.com/maps/search/pediatrician+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-02-10T23:42:26.875Z,,,,
https://www.google.com/maps/place/Memphis+Children%27s+Clinic/data=!4m7!3m6!1s0x887f9baf06575ea5:0x30f2238cc5f39c73!8m2!3d35.0903223!4d-89.8074559!16s%2Fg%2F1tff8cfn!19sChIJpV5XBq-bf4gRc5zzxYwj8jA,Memphis Children's Clinic,3.7,41,Pediatrician,"7705 Poplar Ave # 230, Germantown, TN 38138, United States","35RV+42 Germantown, Tennessee, USA",https://memphischildrensclinic.com/,+1 901-755-2400,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerNbm0xyc-z755jb6JonKcNZapkcQcJbgvxPgD4-LiKHXa-Rn_PEbUYIe4eTf7RNVVy7a3yFgdMG2rWDtj99qXsuDnvHRoqT8ZRTTZR4_x29tPV2o1NnoNF6Qop580qCOrssXs=w408-h544-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,12–2 pm,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-02-10T23:42:31.786Z,,,,
"https://www.google.com/maps/place/Patrice+Reed+I,+MD/data=!4m7!3m6!1s0x887f9b901622d131:0x20f95d9aa8c13f9a!8m2!3d35.1148329!4d-89.8028993!16s%2Fg%2F1tffdz53!19sChIJMdEiFpCbf4gRmj_BqJpd-SA","Patrice Reed I, MD",5.0,14,Pediatrician,"1255 S Germantown Rd, Germantown, TN 38138, United States","457W+WR Germantown, Tennessee, USA",https://www.lebonheur.org/doctors/patrice-reed?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 901-432-1591,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOdZWfQucrfNLZrPB7KvaO_D5bD8uR7fVPLO4rk=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8–11 am,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-02-10T23:42:36.807Z,,,,
https://www.google.com/maps/place/Memphis+Pediatrics:+Tauke+Audrey+MD/data=!4m7!3m6!1s0x887f9b90164564cf:0x47505af2a1ae28f2!8m2!3d35.1148351!4d-89.8026987!16s%2Fg%2F1hc1vbxdv!19sChIJz2RFFpCbf4gR8iiuofJaUEc,Memphis Pediatrics: Tauke Audrey MD,5.0,1,Pediatrician,"1255 S Germantown Rd, Germantown, TN 38138, United States","457W+WW Germantown, Tennessee, USA",https://lebonheurpediatrics.com/,+1 901-432-1591,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WZdmq0QWfQscMov3lb_Ugw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.536133&pitch=0&thumbfov=100,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-02-10T23:42:41.508Z,,,,
"https://www.google.com/maps/place/Jaya+Venkataraman,+MD/data=!4m7!3m6!1s0x887f99bf072b973b:0xfbcbc7ad851fa119!8m2!3d35.0629874!4d-89.7542912!16s%2Fg%2F11p07b6vz1!19sChIJO5crB7-Zf4gRGaEfha3Hy_s","Jaya Venkataraman, MD",4.5,66,Pediatrician,"3180 Professional Plaza Dr #111, Germantown, TN 38138, United States","367W+57 Germantown, Tennessee, USA",https://www.germantownphysicians.com/?utm_source=gmb_auth,+1 901-854-5455,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ANJef5kk_xiBUG6Ewm1aDw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.75623&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-02-10T23:42:46.303Z,,,,
"https://www.google.com/maps/place/Lori+Shenep,+MD/data=!4m7!3m6!1s0x887f9b757a4490b1:0xbfce616e3ff9620f!8m2!3d35.1148329!4d-89.8028993!16s%2Fg%2F11j0ngw23d!19sChIJsZBEenWbf4gRD2L5P25hzr8","Lori Shenep, MD",4.7,11,Pediatrician,"1255 S Germantown Rd, Germantown, TN 38138, United States","457W+WR Germantown, Tennessee, USA",https://www.lebonheur.org/doctors/lori-shenep?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 901-432-1591,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPMDYwy5QyjhOEdiVE2DE1K4ni3XbmK0hbL2jii=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8–11 am,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-02-10T23:42:51.372Z,,,,
https://www.google.com/maps/place/Le+Bonheur+Pediatric+Emergency+Department+-+Germantown/data=!4m7!3m6!1s0x887f9be3419e49b7:0x7ebf97db248a4c91!8m2!3d35.0899238!4d-89.8079047!16s%2Fg%2F11ft3t13mv!19sChIJt0meQeObf4gRkUyKJNuXv34,Le Bonheur Pediatric Emergency Department - Germantown,3.0,9,Pediatrician,"7691 Poplar Ave, Germantown, TN 38138, United States","35QR+XR Germantown, Tennessee, USA",https://www.lebonheur.org/locations/le-bonheur-pediatric-emergency-department-germantown?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 866-870-5570,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNoxvhy7sa2GvUGO2_AkZxbonGb6UOfCaV_mAPc=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pediatrician+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-02-10T23:42:56.125Z,,,,
