placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Denver+Vein+Center/data=!4m7!3m6!1s0x876c7e8077070eef:0xed53a1fa02ed2b4!8m2!3d39.6687041!4d-104.9395242!16s%2Fg%2F1wf22bqg!19sChIJ7w4Hd4B-bIcRtNIuoB861Q4,Denver Vein Center,4.8,158,Surgical center,"2696 S Colorado Blvd Suite 110, Denver, CO 80222, United States","M396+F5 Denver, Colorado, USA",http://www.denvervein.com/,+1 303-777-8346,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipNyAqjWiubXLQpKrXMj1SMa6LkyCW7zCH3qE1CO=w408-h271-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–12:30 pm,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-12-16T21:58:34.276Z,,,,
https://www.google.com/maps/place/Vascular+Institute+of+the+Rockies/data=!4m7!3m6!1s0x876c79369f5b8127:0x89fc5078ffcb1d76!8m2!3d39.6899043!4d-104.939296!16s%2Fg%2F1tgmwsdp!19sChIJJ4FbnzZ5bIcRdh3L_3hQ_Ik,Vascular Institute of the Rockies,4.2,182,Vascular surgeon,"4105 E Florida Ave Suite 200, Denver, CO 80222, United States","M3Q6+X7 Denver, Colorado, USA",https://vascularinstitute.com/,+1 303-539-0736,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwUhxbHwvKUxzWRCaEADPFJNRB-_7zWNiEMVYjCnWnm1mi3B2BqWOUk6__Fd9yg3Kzr9nHJ24caX326-_WQeHfdFVzPw95odyr8Yv4GZXj3leb2BIg5K0zkYD5VK0zN6R4vHocUcQ=w408-h306-k-no,true,"8 am–12 pm, 1–4:30 pm","8 am–12 pm, 1–4:30 pm","8 am–12 pm, 1–4:30 pm","8 am–12 pm, 1–4:30 pm",Closed,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-12-16T21:58:38.897Z,,,,
https://www.google.com/maps/place/Specialized+Vein+Care/data=!4m7!3m6!1s0x876c7c1c15cf48d9:0xe572e4a825e65ef2!8m2!3d39.7307427!4d-104.9343734!16s%2Fg%2F1tkbyqcl!19sChIJ2UjPFRx8bIcR8l7mJajkcuU,Specialized Vein Care,4.7,31,,"4500 E 9th Ave Suite 615, Denver, CO 80220, United States","P3J8+77 Denver, Colorado, USA",https://healthonephysiciangroup.com/locations/rose-vein-and-vascular/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 720-475-8750,Permanently closed,https://lh3.googleusercontent.com/p/AF1QipOYXOJpY44GxRLYPkL2xL57csoqR_jr4TaMrjCX=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-12-16T21:58:43.237Z,,,,
https://www.google.com/maps/place/CU+Medicine+Vascular+Surgery+-+Cherry+Creek+Medical+Center/data=!4m7!3m6!1s0x876c7f7913566ffb:0xb28ae31692ca2c89!8m2!3d39.7181741!4d-104.9472308!16s%2Fg%2F11mtb1fyr0!19sChIJ-29WE3l_bIcRiSzKkhbjirI,CU Medicine Vascular Surgery - Cherry Creek Medical Center,,,,"100 Cook St UNIT 412, Denver, CO 80206, United States","P393+74 Denver, Colorado, USA",https://www.cumedicine.us/locations/cu-medicine-vascular-surgery-uchealth-cherry-creek-medical-center,+1 720-516-9403,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jr-UuJD0TgPIpxr9rgjlxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.26475&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2025-12-16T21:58:47.967Z,,,,
https://www.google.com/maps/place/Brantigan+Charles+Dr-Vascular+Surgery/data=!4m7!3m6!1s0x876c793aaefc4867:0x72c554d3252c23da!8m2!3d39.7505123!4d-104.9737269!16s%2Fg%2F1tf6mpxp!19sChIJZ0j8rjp5bIcR2iMsJdNUxXI,Brantigan Charles Dr-Vascular Surgery,5.0,1,Vascular surgeon,"2253 N Downing St, Denver, CO 80205, United States","Q22G+6G Denver, Colorado, USA",http://www.drbrantigan.com/,+1 303-830-8822,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IEXv1ilyrSVno26RWJNvaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.02982&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Capitol+Hill+Denver+CO/@39.7336946,-104.982297,14z",2025-12-16T21:59:01.340Z,,,,
"https://www.google.com/maps/place/Thomas+Frederick+Rehring,+MD+%7C+Kaiser+Permanente/data=!4m7!3m6!1s0x876c79311a4607f7:0xd33529822c89f226!8m2!3d39.7477282!4d-104.9690974!16s%2Fg%2F1v1slqkn!19sChIJ9wdGGjF5bIcRJvKJLIIpNdM","Thomas Frederick Rehring, MD | Kaiser Permanente",5.0,6,Vascular surgeon,"2045 Franklin St Fl 3, # 3, Denver, CO 80205, United States","P2XJ+39 Denver, Colorado, USA",https://healthy.kaiserpermanente.org/colorado/clinicians/thomas-rehring-7238498,+1 303-338-4545,,https://lh3.googleusercontent.com/p/AF1QipOMqOAjRz2R07Uh0DeryI0KoI6SbPEHBHmGGb8=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Capitol+Hill+Denver+CO/@39.7336946,-104.982297,14z",2025-12-16T21:59:03.736Z,,,,
"https://www.google.com/maps/place/Jonathan-Hien+Vu,+MD+%7C+Kaiser+Permanente/data=!4m7!3m6!1s0x876c79311a4607f7:0x68dbc4ad6605eb4c!8m2!3d39.7477282!4d-104.9690974!16s%2Fg%2F1tdyg3hr!19sChIJ9wdGGjF5bIcRTOsFZq3E22g","Jonathan-Hien Vu, MD | Kaiser Permanente",3.7,3,Vascular surgeon,"2045 Franklin St, Denver, CO 80205, United States","P2XJ+39 Denver, Colorado, USA",https://healthy.kaiserpermanente.org/colorado/clinicians/jonathan-hien-vu-7611372,+1 303-338-4545,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fa2YA9_0p89DkLeIRRtUcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=25.517406&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Capitol+Hill+Denver+CO/@39.7336946,-104.982297,14z",2025-12-16T21:59:06.177Z,,,,
https://www.google.com/maps/place/Vein+Care+Institute/data=!4m7!3m6!1s0x876b8127531db233:0x5131712ed280e436!8m2!3d39.7105943!4d-105.0794716!16s%2Fg%2F1tfl0psn!19sChIJM7IdUyeBa4cRNuSA0i5xMVE,Vein Care Institute,4.9,354,Medical clinic,"7390 W Alameda Ave, Lakewood, CO 80226, United States","PW6C+66 Lakewood, Colorado, USA",http://www.veincareinstitute.com/,+1 303-798-3467,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxfoks3R-EhAJa-VrCC29ZSjNB3Ga21o44rlrlv3rBTtfG1o6aJTQAbmFmCd0umVGmXQ75bQxlKhO30vYHlyXaMUpDxfQyNc5aUcuvgZmKQk750awm-g9tDZ8RMICoNbaZVwXzw=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4:30 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Capitol+Hill+Denver+CO/@39.7336946,-104.982297,14z",2025-12-16T21:59:10.517Z,,,,
https://www.google.com/maps/place/Raval+Facial+Aesthetics/data=!4m7!3m6!1s0x876c7e83d64ad321:0x482bec4faa6c8053!8m2!3d39.7088604!4d-104.9432971!16s%2Fg%2F1tdcb95b!19sChIJIdNK1oN-bIcRU4Bsqk_sK0g,Raval Facial Aesthetics,4.9,808,Plastic surgeon,"3773 Cherry Creek N Dr UNIT 132, Denver, CO 80209, United States","P354+GM Denver, Colorado, USA",https://www.ravalmd.com/gbp,+1 303-381-3223,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPn6n-h4qR9hPZeIiebcOjzj11Bnn7n30B4chm-=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,8 am–2 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Capitol+Hill+Denver+CO/@39.7336946,-104.982297,14z",2025-12-16T21:59:14.812Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Look+Lab+Med+Spa/data=!4m7!3m6!1s0x876c7dee3eb85e9d:0xe5a38ea61dc692b2!8m2!3d39.7299941!4d-104.9387688!16s%2Fg%2F11wnn0jhqc!19sChIJnV64Pu59bIcRspLGHaaOo-U,Look Lab Med Spa,5.0,470,Medical spa,"4164 E 8th Pl, Denver, CO 80220, United States","P3H6+XF Denver, Colorado, USA",https://looklab.com/locations/denver-co/,+1 720-995-5665,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNN7RHqLSl8i6N6kXcs0sP7AuDsVH8QbfqkN_sW=w427-h240-k-no,true,12–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+Capitol+Hill+Denver+CO/@39.7336946,-104.982297,14z",2025-12-16T21:59:19.464Z,LGBTQ+ friendly,,,
