placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Kouri+Management+-+Des+Moines/data=!4m7!3m6!1s0x87ee9931aa0b280d:0xef27cdefa6e4cb6d!8m2!3d41.5856584!4d-93.624806!16s%2Fg%2F11sjwsm260!19sChIJDSgLqjGZ7ocRbcvkpu_NJ-8,Kouri Management - Des Moines,4.8,85,Property management company,"604 Walnut St, Des Moines, IA 50309, United States","H9PG+73 Des Moines, Iowa, USA",http://kourimanagement.com/,+1 515-369-6000,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOjrmRT1GCjAfn0L4JChOgfw2QvJ2sqALAJl4A_=w408-h544-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-09-25T17:02:23.697Z,,,,
https://www.google.com/maps/place/FCI+Properties/data=!4m7!3m6!1s0x87ee99330fe63245:0xf786939fe2a13150!8m2!3d41.5849396!4d-93.61141!16s%2Fg%2F1hc300mx9!19sChIJRTLmDzOZ7ocRUDGh4p-Thvc,FCI Properties,4.4,18,Property management company,"118 SE 4th St Suite 101, Des Moines, IA 50309, United States","H9MQ+XC Des Moines, Iowa, USA",https://fciproperties.managebuilding.com/,+1 515-208-9734,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dwee8FdPJ_DDCSeRysXmFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.37247&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-09-25T17:02:29.312Z,,,,
https://www.google.com/maps/place/Venture+Management+LLC/data=!4m7!3m6!1s0x87ee992bc73c7aaf:0x2b1fb3cbfc97722f!8m2!3d41.5863552!4d-93.658427!16s%2Fg%2F1tg6w7l2!19sChIJr3o8xyuZ7ocRL3KX_MuzHys,Venture Management LLC,3.9,59,Property management company,"3011 Ingersoll Ave, Des Moines, IA 50312, United States","H8PR+GJ Des Moines, Iowa, USA",http://www.venturellc.com/?utm_source=Google&utm_medium=Website&utm_campaign=Google_NEXT,+1 515-207-3878,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipP1r99c6DFtcpi8tyAN8wy06DI-doF_R6OhlvER=w408-h243-k-no,true,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-09-25T17:02:34.521Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Allterra+Property+Solutions/data=!4m7!3m6!1s0x87ee994085b1a015:0x5182e7d81f417559!8m2!3d41.6039137!4d-93.6449807!16s%2Fg%2F11c2p9pfhv!19sChIJFaCxhUCZ7ocRWXVBH9jnglE,Allterra Property Solutions,3.5,40,Property management company,"2024 Forest Ave, Des Moines, IA 50311, United States","J934+H2 Des Moines, Iowa, USA",http://www.allterraproperties.com/,+1 515-809-1166,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipP19Dp7Z2AV71Hvw9UWW3-JEdoeobUv2SH4gtwE=w408-h273-k-no,true,8 am–4:30 pm,8 am–3:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-09-25T17:02:39.421Z,,,,
https://www.google.com/maps/place/The+421/data=!4m7!3m6!1s0x87ee9970a33bbea3:0x856572625ca8b372!8m2!3d41.6080773!4d-93.6238565!16s%2Fg%2F11k079zq60!19sChIJo747o3CZ7ocRcrOoXGJyZYU,The 421,5.0,27,Property management company,"421 College Ave, Des Moines, IA 50314, United States","J95G+6F Des Moines, Iowa, USA",https://instagram.com/the421atcollegeavenue?igshid=MzMyNGUyNmU2YQ==,+1 515-720-3939,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPAtJ5ux3GaHZbg69Dw9oZgTVGYPP_j841Rcme7=w408-h544-k-no,true,9 am–5 pm,9 am–2 pm,12–3 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-09-25T17:02:45.258Z,LGBTQ+ friendly,true,,
https://www.google.com/maps/place/Credo+Management+Company/data=!4m7!3m6!1s0x87ee99a6ea59016f:0x64975e3476f40532!8m2!3d41.5979123!4d-93.6452641!16s%2Fg%2F11wnm8k5mn!19sChIJbwFZ6qaZ7ocRMgX0djRel2Q,Credo Management Company,3.7,12,Property management company,"1082 21st St, Des Moines, IA 50311, United States","H9X3+5V Des Moines, Iowa, USA",https://www.credocapitaldsm.com/,+1 515-954-2851,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP39FoikOuSTh3_fhpJEL9Mi25Y5dyNBolnBUv6=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-09-25T17:02:51.220Z,,,,
https://www.google.com/maps/place/DML+Management/data=!4m7!3m6!1s0x87ee992b14fcc7d5:0x1b329f375895ac04!8m2!3d41.5865972!4d-93.6608901!16s%2Fg%2F11fk1p0mcv!19sChIJ1cf8FCuZ7ocRBKyVWDefMhs,DML Management,5.0,1,Property management company,"3209 Ingersoll Ave UNIT 201, Des Moines, IA 50312, United States","H8PQ+JJ Des Moines, Iowa, USA",http://dmlmanage.com/,+1 515-229-3773,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fOaqSTpHsKUYWE2P4vFPPw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.3812&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-09-25T17:02:54.803Z,,,,
https://www.google.com/maps/place/Terrus+Real+Estate+Group/data=!4m7!3m6!1s0x87ee99034676f9b7:0x5f27b5cfccb0659d!8m2!3d41.5854025!4d-93.6189738!16s%2Fg%2F1tfmnyw7!19sChIJt_l2RgOZ7ocRnWWwzM-1J18,Terrus Real Estate Group,4.8,4,Property management company,"100 Court Ave Suite 400, Des Moines, IA 50309, United States","H9PJ+5C Des Moines, Iowa, USA",https://www.terrus.com/,+1 515-471-4400,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipOzp7DbjHAfR_6Y5vFg6cyV44UfGW20Q-fFJnBt=w408-h307-k-no,true,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-09-25T17:03:00.188Z,,,,
https://www.google.com/maps/place/IowaMM/data=!4m7!3m6!1s0x87ee9847360cfce9:0x82727d0455bf331b!8m2!3d41.5701893!4d-93.6028564!16s%2Fg%2F11c1vkg1p6!19sChIJ6fwMNkeY7ocRGzO_VQR9coI,IowaMM,3.7,3,Property management company,"800 Hartford Ave, Des Moines, IA 50315, United States","H9CW+3V Des Moines, Iowa, USA",https://www.iowamm.com/,+1 515-953-6047,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ehTZfKZw0ZHeDptIwlE1pA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.1534&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-09-25T17:03:03.130Z,,,,
https://www.google.com/maps/place/DM+House+Rentals/data=!4m7!3m6!1s0x87ee9c1723a7943b:0x4c751d91b59cc97e!8m2!3d41.5619544!4d-93.6455383!16s%2Fg%2F1tg8k8mp!19sChIJO5SnIxec7ocRfsmctZEddUw,DM House Rentals,3.0,51,Property management company,"2580 Fleur Dr, Des Moines, IA 50321, United States","H963+QQ Des Moines, Iowa, USA",https://www.dmhouserentals.com/,+1 515-279-4699,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOlQPuoIOFf7MjhFgGXPnZ-AAn7EXs03Eseui0x=w408-h306-k-no,true,8 am–4 pm,8 am–12 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-09-25T17:03:08.394Z,,,,
