placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Knight+%26+Day+Plumbing+Pittsburgh/data=!4m7!3m6!1s0x88351207dd781383:0x2bfe896b9664f3c6!8m2!3d40.4677885!4d-79.9244078!16s%2Fg%2F11cmrx8p1c!19sChIJgxN43QcSNYgRxvNklmuJ_is,Knight & Day Plumbing Pittsburgh,4.8,134,Plumber,"600 N Euclid Ave, Pittsburgh, PA 15206, United States","F39G+46 Pittsburgh, Pennsylvania, USA",http://www.kndplumbing.com/,+1 412-887-5862,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipNcW9OJEzkxh_Xmyqk8vEkdPvGQV63QkSdCsvvB=w408-h307-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-11-11T03:54:23.148Z,,,
https://www.google.com/maps/place/Cuccaro+Plumbing/data=!4m7!3m6!1s0x8834ed94b9972f3b:0x646871f61031473e!8m2!3d40.4566528!4d-79.90135!16s%2Fg%2F1tf7h9xf!19sChIJOy-XuZTtNIgRPkcxEPZxaGQ,Cuccaro Plumbing,4.8,194,Plumber,"7007 Kelly St, Pittsburgh, PA 15208, United States","F34X+MF Pittsburgh, Pennsylvania, USA",https://www.cuccaroplumbing.com/,+1 412-819-2302,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOoDcRYujzYDfhVdy-pHb7mXmB-FIpjMf84yCr3=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-11-11T03:54:27.846Z,,,
"https://www.google.com/maps/place/Vince+Marino+Plumbing,+LLC/data=!4m7!3m6!1s0x8834f18589145e27:0x299181907b55fbc!8m2!3d40.4334747!4d-79.9531706!16s%2Fg%2F1wt3p1ws!19sChIJJ14UiYXxNIgRvF-1BxkYmQI","Vince Marino Plumbing, LLC",4.7,96,Plumber,"3324 Dawson St, Pittsburgh, PA 15213, United States","C2MW+9P Pittsburgh, Pennsylvania, USA",http://www.vincemarinoplumbingllc.com/,+1 412-682-6733,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipM807HGmbDXHsU3pNiVq6gussuS6JVi82_pceCc=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-11-11T03:54:32.513Z,,,
https://www.google.com/maps/place/Pro+Plumbers+%26+Drain+services+of+Pittsburgh/data=!4m7!3m6!1s0x6727f9833165f7ff:0x16ff6c30b2692d15!8m2!3d40.4662779!4d-79.9367251!16s%2Fg%2F11xg0zpm4k!19sChIJ__dlMYP5J2cRFS1psjBs_xY,Pro Plumbers & Drain services of Pittsburgh,5.0,70,Plumber,"5338 Kincaid St, Pittsburgh, PA 15224, United States","F387+G8 Pittsburgh, Pennsylvania, USA",https://prosplumbers.com/,+1 412-201-0474,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPdMyF8A7UB9B7hOj7LyrNc_lscvg80kVMGYNM0=w408-h307-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-11-11T03:54:36.885Z,,,
"https://www.google.com/maps/place/Stahl+Plumbing,+Heating+%26+Air+Inc/data=!4m7!3m6!1s0x8834ee6f01281ae5:0x39b46ee1c464d03c!8m2!3d40.4218373!4d-79.8883951!16s%2Fg%2F1261myts9!19sChIJ5RooAW_uNIgRPNBkxOFutDk","Stahl Plumbing, Heating & Air Inc",4.6,576,Plumber,"1924 McCague St, Pittsburgh, PA 15218, United States","C4C6+PJ Pittsburgh, Pennsylvania, USA",https://stahlplumbingpittsburgh.com/,+1 412-273-1000,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipP0icFMB60iGmBhXMeeFNasxae08nw_cYS5OHr4=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-11-11T03:54:41.212Z,,,
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/data=!4m7!3m6!1s0x8834f123fc31f0fb:0xadfbaa64f68c3745!8m2!3d40.4402962!4d-79.9988235!16s%2Fg%2F11bbt5cfpb!19sChIJ-_Ax_CPxNIgRRTeM9mSq-60,Roto-Rooter Plumbing & Water Cleanup,4.8,4028,Plumber,"355 Fifth Ave Suite 733, Pittsburgh, PA 15222, United States","C2R2+4F Pittsburgh, Pennsylvania, USA",https://www.rotorooter.com/pittsburgh/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website,+1 412-781-3180,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipORLtVwrrl3OZw3nd7eTlWn4Hhyj97536kUbapE=w408-h274-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-11-11T03:54:45.612Z,,,
https://www.google.com/maps/place/Fagnelli+Plumbing+Heating+%26+Cooling/data=!4m7!3m6!1s0x8834f178a9c96249:0x2987853df462c2ff!8m2!3d40.4354178!4d-79.9633019!16s%2Fg%2F1vfzftw5!19sChIJSWLJqXjxNIgR_8Ji9D2Fhyk,Fagnelli Plumbing Heating & Cooling,4.2,93,Plumber,"2852 Boulevard of the Allies, Pittsburgh, PA 15213, United States","C2PP+5M Pittsburgh, Pennsylvania, USA",https://www.fagnelli.com/,+1 412-212-2323,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zCSSNr4mm4eGwxUT8yWqXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=146.32562&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-11-11T03:54:50.003Z,,,
https://www.google.com/maps/place/DR+Plumbing+and+Drain+Cleaning+LLC+-+Sewer+Line+%26+Plumbing+Repair/data=!4m7!3m6!1s0x8834f3848768a6d1:0x854a8fac75bc7f18!8m2!3d40.4312755!4d-79.9805855!16s%2Fg%2F11ngtr66d4!19sChIJ0aZoh4TzNIgRGH-8dayPSoU,DR Plumbing and Drain Cleaning LLC - Sewer Line & Plumbing Repair,5.0,162,Plumber,,,https://drplumbinganddraincleaning.com/,+1 412-586-8842,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMgPNGDs5iVcO71mhjY3ausEAljeslrQvgbmqWb=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-11-11T03:54:54.309Z,,,
"https://www.google.com/maps/place/AG+Heating,+Cooling+%26+Plumbing/data=!4m7!3m6!1s0x8834edf65b75c7ab:0x221828cc69c034e5!8m2!3d40.4596091!4d-79.9120346!16s%2Fg%2F119wlsfr2!19sChIJq8d1W_btNIgR5TTAacwoGCI","AG Heating, Cooling & Plumbing",4.6,44,Plumber,"6564 Frankstown Ave, Pittsburgh, PA 15206, United States","F35Q+R5 Pittsburgh, Pennsylvania, USA",https://pittsburgh-plumber.com/,+1 412-295-2625,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNx2jDI0t_Wgbzwx4HvA8JWJLCfJbevJcFc9qMB=w408-h484-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-11-11T03:54:58.728Z,,,
https://www.google.com/maps/place/Mr.+Rooter+Plumbing+of+Pittsburgh/data=!4m7!3m6!1s0x8834f18f6708326f:0x2519654b1e83fcea!8m2!3d40.4383265!4d-79.9990769!16s%2Fg%2F11h1dpcc9x!19sChIJbzIIZ4_xNIgR6vyDHktlGSU,Mr. Rooter Plumbing of Pittsburgh,4.8,2471,Plumber,"One Oxford Centre, 301 Grant St #4300a, Pittsburgh, PA 15219, United States","C2Q2+89 Pittsburgh, Pennsylvania, USA",https://www.mrrooterpittsburgh.com/,+1 412-630-8369,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPTtzh0SeYCp9dolzL6AqAS_sReQyxt9TyCVMYJ=w495-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-11-11T03:55:03.154Z,,,
