placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Thrive+Tree+Service+Louisville/data=!4m7!3m6!1s0x8869735dc290bda1:0x975a16b45d1cc589!8m2!3d38.2630328!4d-85.7132603!16s%2Fg%2F11w3lpsn_0!19sChIJob2Qwl1zaYgRicUcXbQWWpc,Thrive Tree Service Louisville,4.9,44,Tree service,"1860 Mellwood Ave ste 1760, Louisville, KY 40206, United States","777P+6M Louisville, Kentucky, USA",https://thrivetreeservices.com/,+1 502-305-7383,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHV4qeg9oNH8CM3rSHCzYVKvGi-0EYdu1-x7RxQJwtlGXio7HkhobMqwpcgLCVYgQc0lEWaFdbqT9O-cx4MNV-WL0oJoxpm7_iB66h3dvM88gXEkM2lMifvR6-LBbHQcKWUDL_L=w408-h510-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-04-29T06:19:22.390Z,,,,
"https://www.google.com/maps/place/Louisville+Tree+Service,+LLC/data=!4m7!3m6!1s0x88697517058ae771:0x49d5f8810d38525!8m2!3d38.2442999!4d-85.7308428!16s%2Fg%2F11cjj7mwms!19sChIJceeKBRd1aYgRJYXTEIhfnQQ","Louisville Tree Service, LLC",4.9,310,Tree service,"1167 E Broadway, Louisville, KY 40204, United States","67V9+PM Louisville, Kentucky, USA",http://www.louisvilletreeservice.biz/,+1 502-515-8199,Closed · Opens 8:30 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGIRPg3TwcTxNf9rkil74VgqDGSnUFuB6Sb7Nh-NfYHG0Oc1QiVx_nAsNNcFQc_o4EuEASAnX8e7HWxXp1cZ-gCV3OXNATxCBse3mhd4r_x18hna7jqOQeD2PZ8oLt1IP7CtjAW=w425-h240-k-no,true,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,9 am–1 pm,Closed,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-04-29T06:19:28.015Z,,,,
"https://www.google.com/maps/place/Greenworks+Lawn,+Landscape+%26+Tree,+LLC/data=!4m7!3m6!1s0x886973b2c1954cd9:0x1715ffe402c0b0c7!8m2!3d38.3161593!4d-85.7072812!16s%2Fg%2F1ptxbsbnk!19sChIJ2UyVwbJzaYgRx7DAAuT_FRc","Greenworks Lawn, Landscape & Tree, LLC",4.7,156,Tree service,"2113 Allison Ln, Jeffersonville, IN 47130, United States","878V+F3 Jeffersonville, Indiana, USA",http://greenworkslawnandtree.com/,+1 502-558-9759,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5-JsPU1iW_zxvxxs_tCHMD-CBE8Xud2npy26NHrNbqCYtcKNzTowvPOjvEBQtO_9MbcBSE9jKzEah-e-O7f5Xsr8NARYAPJ1QpsWgTrDLVU8y0h2l8THKQnb7qiuizBJGg6Dn=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-04-29T06:19:33.424Z,Identifies as Latino-owned,,,
https://www.google.com/maps/place/Limbwalker/data=!4m7!3m6!1s0x88690d2fcb49e11b:0xec002dfba6f37413!8m2!3d38.2348921!4d-85.768474!16s%2Fg%2F1tdgqkq8!19sChIJG-FJyy8NaYgRE3TzpvstAOw,Limbwalker,5.0,1699,Tree service,"901 Dumesnil St, Louisville, KY 40203, United States","66MJ+XJ Louisville, Kentucky, USA",https://www.limbwalkertree.com/,+1 502-634-0400,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9dOMJ8L0fpZoIx6lVccG4O674IFkDKlRCaqAPDVAnw0S6H0xubraXU_RU--RNZ90jjPVGgZIzQurfKkNnMAAb9cgI_UXd0I-wsWN83Im0y_kXEELgYaoa8D2beDDXiE3o7fVp0ZSs92Zp=w425-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-04-29T06:19:38.369Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/New+Leaf+Tree+Service/data=!4m7!3m6!1s0x8869753cb03fc979:0xd38a9f51b5544474!8m2!3d38.1884964!4d-85.6879246!16s%2Fg%2F11h5mdt9dr!19sChIJeck_sDx1aYgRdERUtVGfitM,New Leaf Tree Service,5.0,382,Tree service,"4124 Bishop Ln #103, Louisville, KY 40218, United States","58Q6+9R Louisville, Kentucky, USA",https://newleaflouisville.com/,+1 502-401-1473,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFS8aCuw2cryT8AVPAtqLSFshHiA5_cYptxbkDS3yJZ5fsp59CV2GTdVqI3EgBfBE6fE73Di4UgcmZDJ9DqAZuzxcSPR1IXX9hLXfvYhs8WvxYcAPQhPOxx7CvAYcZ3T-fIFzEkzdXDojj1=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-04-29T06:19:43.582Z,,,,
"https://www.google.com/maps/place/ER+Tree+Care,+LLC/data=!4m7!3m6!1s0x88690c4295016035:0x1f9ac7a840c6665e!8m2!3d38.175216!4d-85.6383875!16s%2Fg%2F1tmqs2zf!19sChIJNWABlUIMaYgRXmbGQKjHmh8","ER Tree Care, LLC",4.7,72,Tree service,,,http://ertreecare.com/,+1 502-415-2472,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHwpY6i9VCbyg3RCk9KDWURn8ZTVwX2muXjZ4LOmLsdiW5B6MPXWiEM8jjGNDsTGbP1EsabFq9wsV2uGPGuaGpENLZ0U7_6KlkDxs71A75r7YcOwkQ8U-9ZPS9ra9U7n2x38-w=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–5 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-04-29T06:19:48.395Z,,,,
https://www.google.com/maps/place/Breeden+Tree+Experts/data=!4m7!3m6!1s0x886bd15b14dc9821:0x2c796e6baecf05c2!8m2!3d38.341648!4d-85.719787!16s%2Fg%2F11r7dxt63v!19sChIJIZjcFFvRa4gRwgXPrmtueSw,Breeden Tree Experts,5.0,177,Tree service,"1004 Hadley Dr, Jeffersonville, IN 47130, United States","87RJ+M3 Jeffersonville, Indiana, USA",http://breedentreeexperts.com/,+1 812-503-1984,"Open 24 hours

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHaxKOzhvFC5RQ_xsPiBOA_ojv7tCqCzvPCgaDUvsVK4HlJel9AHoxT2d-F7EfS12GrEdBJKpM29PbqYhsRblGps4QPET6QXmfRxHJK993h01cBrWRFIacsMdwkW0TOJ56pZ_ZwrKJ68dV=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-04-29T06:19:53.208Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Treemendous+Tree+Care/data=!4m7!3m6!1s0x88696d87b5d6aaad:0x46584bd1693f698d!8m2!3d38.2542843!4d-85.784453!16s%2Fg%2F11lvgl8nnd!19sChIJrarWtYdtaYgRjWk_adFLWEY,Treemendous Tree Care,5.0,1,Tree service,"451 S 20th St, Louisville, KY 40203, United States","7638+P6 Louisville, Kentucky, USA",https://treemendoustreecare.net/louisville-tree-services/,+1 502-236-2834,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1IN-81nLTuexy3HKWb7ZXv-cmwSLrrK4L6X2f-xSktZgzwxUnHuhikiBhrhPxIqxma6cypCip_tDfbII343juAsUJDoOLmymEGIWDAg_ylOZ41R9pkaTh_FcbpajrwpxjNeQV=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-04-29T06:19:58.142Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Pro+Trees+Tree+service+LLC/data=!4m7!3m6!1s0x4417b650f8c8c2cf:0x31b28d8b79860c6f!8m2!3d38.7557975!4d-85.6760015!16s%2Fg%2F11x6s9tzq4!19sChIJz8LI-FC2F0QRbwyGeYuNsjE,Pro Trees Tree service LLC,4.9,57,Tree service,,,https://protrees.jobbersites.com/,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFH_chEtjoZtYgCZhdRAljlAdo0PcZatc5Iru2D335uqxyKkbLHuCg74UnYiUMdeyNoYFZBTw0Fji1o5Eq3zacIi_pabcRXKFqgut05LS24w1M6WLbRzvZ5E2G3tJ3BTw9oMWktm2G8b8Nb=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-04-29T06:20:03.301Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/STS+Tree+Services/data=!4m7!3m6!1s0x83b7223c825c04f5:0xcf6a20fefb7b9ca5!8m2!3d38.217445!4d-85.5495895!16s%2Fg%2F11q4gk2bq6!19sChIJ9QRcgjwit4MRpZx7-_4gas8,STS Tree Services,5.0,81,Tree service,,,https://www.ststreeservicesky.com/,+1 502-321-2136,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGEujGM6P685qF413pen6V8j0ukFDRM7z5-orTIrxC9Hlhn6Xlyu7wyF-ufZ62jHM1yingJhcqL9KyQu4IAHgv58qzsAzaHsUDJiFLza0RbJQ_pH4IZgHqVW09BleJaSe7l_-fM=w408-h407-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-04-29T06:20:08.505Z,,,,
https://www.google.com/maps/place/Ortega+Tree+Services/data=!4m7!3m6!1s0x88690bcb7f9b58c5:0x682390d44c7fb216!8m2!3d38.1887245!4d-85.6760015!16s%2Fg%2F11rshdx785!19sChIJxVibf8sLaYgRFrJ_TNSQI2g,Ortega Tree Services,4.9,51,Tree service,,,http://ortegatreeservices.com/,+1 502-298-5545,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOx-ZqgHUFZd2LhLrwCz2EOk0ogKbZk8NNZ6bS0Eg9QZfdaHS6-vvprk-mlTjkiBS16RjzruChUIZVGQFPLGy1R2891i-pgUpnSwVUipp93h2_K3jeZIAn70Tqsi2c9cUiSqr8twxPbJZl=w408-h724-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–5 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-04-29T06:20:13.722Z,,,,
