placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned
"https://www.google.com/maps/place/HealthFirst:+Jonathan+Singer,+DO/data=!4m7!3m6!1s0x876f3afbee00168b:0x6f02c2f554cd10a0!8m2!3d41.1516594!4d-104.8048826!16s%2Fg%2F1th7yv8z!19sChIJixYA7vs6b4cRoBDNVPXCAm8","HealthFirst: Jonathan Singer, DO",4.9,70,Alternative medicine practitioner,"1401 Airport Pkwy #150, Cheyenne, WY 82001, United States","552W+M2 Cheyenne, Wyoming, USA",https://www.denver-doctor.com/?utm_source=gmb_auth,+1 307-635-4362,Closed · Opens 10:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y-fCARTLBQmRrR2iMRYzUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.2273&pitch=0&thumbfov=100,true,Closed,10:30 am–6 pm,9 am–6 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-02-23T17:21:27.544Z,,,
https://www.google.com/maps/place/Healthy+Lifestyle+Medicine/data=!4m7!3m6!1s0x876f3ba608d7d1ef:0x99a397c8fb2388c9!8m2!3d41.1746071!4d-104.8112462!16s%2Fg%2F11h04jv6bc!19sChIJ79HXCKY7b4cRyYgj-8iXo5k,Healthy Lifestyle Medicine,4.8,59,Medical spa,"6015 Sycamore Rd Suite 1, Cheyenne, WY 82009, United States","55FQ+RG Cheyenne, Wyoming, USA",https://www.myhealthylifestylemedicine.com/?utm_source=gmb_auth,+1 307-634-9919,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMhWMH8D1b13A80yIJ2MXTGBt4s0hzQIuE9WQom=w408-h250-k-no,false,7:30 am–5 pm,7:30 am–5 pm,8 am–5 pm,7:30 am–5 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-02-23T17:21:33.715Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Country+Doctor+Nutritional+Center/data=!4m7!3m6!1s0x876f3b1e39229371:0x129faa7a1cea2350!8m2!3d41.1417682!4d-104.7970962!16s%2Fg%2F1tdnlm5v!19sChIJcZMiOR47b4cRUCPqHHqqnxI,Country Doctor Nutritional Center,4.9,85,Naturopathic practitioner,"1801 Logan Ave, Cheyenne, WY 82001, United States","46R3+P5 Cheyenne, Wyoming, USA",http://www.countrydoctorclinic.com/,+1 307-634-2464,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yqu0wDX8SXd0L3xTgy7Avg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=31.532562&pitch=0&thumbfov=100,false,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-02-23T17:21:38.418Z,,,
https://www.google.com/maps/place/Althoff+Wellness+Clinic+PC+-+Cheyenne/data=!4m7!3m6!1s0x876f3bad4564c1bf:0x4d6ad60b56e97ae!8m2!3d41.1518152!4d-104.7604137!16s%2Fg%2F11ldv9rchr!19sChIJv8FkRa07b4cRrpdutWCt1gQ,Althoff Wellness Clinic PC - Cheyenne,4.8,41,Wellness center,"4024 Laramie St, Cheyenne, WY 82001, United States","562Q+PR Cheyenne, Wyoming, USA",https://www.drjillalthoff.com/,+1 307-369-1786,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOKa1mFCQ5BGxUClfpBQNG6wXACfw5s9xzO-Ngz=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-02-23T17:21:43.434Z,,,
https://www.google.com/maps/place/Restoration+Health/data=!4m7!3m6!1s0x876f3b124143c04f:0xba3dafbe64724410!8m2!3d41.1526105!4d-104.7607373!16s%2Fg%2F11gtgggjc5!19sChIJT8BDQRI7b4cREERyZL6vPbo,Restoration Health,,,Nutritionist,"4003 Rawlins St, Cheyenne, WY 82001, United States","563Q+2P Cheyenne, Wyoming, USA",https://restorationhealthwy.com/,+1 307-638-8975,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hugow4Ee1b-Exrfb6mKl4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=224.39073&pitch=0&thumbfov=100,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-02-23T17:21:48.090Z,,,
https://www.google.com/maps/place/Sillow+Creek+Family+Medicine/data=!4m7!3m6!1s0x876f3b652a2c5c15:0x830788454305ec2e!8m2!3d41.1525702!4d-104.7607464!16s%2Fg%2F12614zzvb!19sChIJFVwsKmU7b4cRLuwFQ0WIB4M,Sillow Creek Family Medicine,,,Alternative medicine practitioner,"4003 Rawlins St, Cheyenne, WY 82001, United States","563Q+2P Cheyenne, Wyoming, USA",,+1 307-274-3860,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hugow4Ee1b-Exrfb6mKl4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=220.68655&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-02-23T17:21:51.019Z,,,
https://www.google.com/maps/place/Spirit+of+the+Bear+LLC/data=!4m7!3m6!1s0x876f3b1e40eacac1:0x2d3e9f55aff824b9!8m2!3d41.1392187!4d-104.7783564!16s%2Fg%2F11c6ppvylv!19sChIJwcrqQB47b4cRuST4r1WfPi0,Spirit of the Bear LLC,5.0,88,Holistic medicine practitioner,"3001 Henderson Dr Suite B, Cheyenne, WY 82001, United States","46QC+MM Cheyenne, Wyoming, USA",http://www.spiritofthebearllc.com/,+1 307-221-1292,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMr3S8dwY5eo0LViTXc9MzDGXDvdhQ9Tj5BOJEL=w408-h554-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-02-23T17:21:55.788Z,,,
https://www.google.com/maps/place/Balanced+Prairie+Wellness+Collective/data=!4m7!3m6!1s0x876f3b22240acb37:0xdb22317450bd85e4!8m2!3d41.1446352!4d-104.8205733!16s%2Fg%2F11krqjz668!19sChIJN8sKJCI7b4cR5IW9UHQxIts,Balanced Prairie Wellness Collective,4.9,17,Wellness center,"2820 Warren Ave, Cheyenne, WY 82001, United States","45VH+VQ Cheyenne, Wyoming, USA",https://www.bpwcollective.com/,+1 307-426-4017,"Opens soon · 10:30 am

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMw4097RrmJCTxyH3RR4MKhTkwwOJU3Elt13MQobaHHSDFYyyu9Fec-_QNI5ZFBDa6Xmer09gpl5LQRtQoRS8gCeB4M657KWXqqlvrKDwcAzdgPOlGI1y_HsS8Sj_sgKDEqHlo=w426-h240-k-no,true,10:30 am–6 pm,Closed,10:30 am–6 pm,10:30 am–6 pm,10:30 am–6 pm,10 am–4 pm,12–4 pm,"https://www.google.com/maps/search/functional+medicine+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-02-23T17:22:00.649Z,,,
https://www.google.com/maps/place/Willow+Creek+Preventive+Medicine/data=!4m7!3m6!1s0x876f3bc7cd0e483d:0xc0cc7e7ade0b5db3!8m2!3d41.160341!4d-104.7868524!16s%2Fg%2F11tjwb2j66!19sChIJPUgOzcc7b4cRs10L3np-zMA,Willow Creek Preventive Medicine,5.0,1,Nurse practitioner,"2232 Dell Range Blvd STE 100, Cheyenne, WY 82009, United States","5667+47 Cheyenne, Wyoming, USA",https://restorationhealthwy.com/,+1 307-421-2891,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=07_njTGNIZX9YV6ir7CLCA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.99893&pitch=0&thumbfov=100,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-02-23T17:22:05.472Z,,,
"https://www.google.com/maps/place/Shala+Swarm,+DNP,+FNP-C/data=!4m7!3m6!1s0x876f3ac2cb279cb9:0x7311995e2490b83b!8m2!3d41.140318!4d-104.815729!16s%2Fg%2F11df0qh9hd!19sChIJuZwny8I6b4cRO7iQJF6ZEXM","Shala Swarm, DNP, FNP-C",4.8,82,Internist,"2301 House Ave Suite 507, Cheyenne, WY 82001, United States","45RM+4P Cheyenne, Wyoming, USA",https://cheyenneregional.org/provider/swarm-shala-dnp-fnp-c/,+1 307-635-2562,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOrFFTtvgz24AlIupJvvSrVMpmG6q1zIgVyGUx4=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-02-23T17:22:10.509Z,,,
