placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,attributes,info,error
https://www.google.com/maps/place/City+of+High+Point+Parking+Deck/data=!4m7!3m6!1s0x88530ecafa5e4aa3:0x56ab6c116d8a3457!8m2!3d35.956272!4d-80.006492!16s%2Fg%2F11jh75zb3x!19sChIJo0pe-soOU4gRVzSKbRFsq1Y,City of High Point Parking Deck,5.0,1,Parking lot,"120 W Commerce Ave, High Point, NC 27260, United States","XX4V+GC High Point, North Carolina, USA",https://www.highpointnc.gov/195/Off-Street-Parking,+1 888-852-2567 ext. 3,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AqV0z-nFR0ZoWselq9Ap1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.2047&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+High+Point+NC/@35.9556923,-80.0053176,14z",2025-10-28T18:37:23.356Z,,,,,,,,,,
https://www.google.com/maps/place/City+Employee+Parking/data=!4m7!3m6!1s0x88530f00078e7747:0xd477bf6d24275057!8m2!3d35.9544745!4d-80.0011913!16s%2Fg%2F11wn02qxk1!19sChIJR3eOBwAPU4gRV1AnJG2_d9Q,City Employee Parking,,,Parking lot,"313 E Green Dr, High Point, NC 27260, United States","XX3X+QG High Point, North Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y0AorGVdsv89pS1f9z7GKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.070781&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+High+Point+NC/@35.9556923,-80.0053176,14z",2025-10-28T18:37:26.493Z,,,,,,,,,,
https://www.google.com/maps/place/High+Point+Transit+System/data=!4m7!3m6!1s0x8853094a226140c5:0xcccb4e852f0f7b80!8m2!3d35.95285!4d-80.014332!16s%2Fg%2F1thcngs4!19sChIJxUBhIkoJU4gRgHsPL4VOy8w,High Point Transit System,3.7,17,Department of Transportation,"716 W M.L.K. Jr Dr, High Point, NC 27262, United States","XX3P+47 High Point, North Carolina, USA",http://www.highpointnc.gov/transit,+1 336-889-7433,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VDvT4W1NKoM1D1kbdLOWjw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.4098&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+High+Point+NC/@35.9556923,-80.0053176,14z",2025-10-28T18:37:31.358Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5:15 pm,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/Hsm+Solutions/data=!4m7!3m6!1s0x88530e87b4854d23:0x768fd1547d6876d0!8m2!3d35.9389267!4d-79.9665515!16s%2Fg%2F11j4fdcyyj!19sChIJI02FtIcOU4gR0HZofVTRj3Y,Hsm Solutions,3.2,9,Employment agency,"1323 Baker Rd, High Point, NC 27263, United States","W2QM+H9 High Point, North Carolina, USA",,+1 828-328-2201,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eff5jThRB7xN8pYlLp2jKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.20483&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+High+Point+NC/@35.9556923,-80.0053176,14z",2025-10-28T18:37:34.825Z,,,,,,,,,,
https://www.google.com/maps/place/Autobell+Car+Wash/data=!4m7!3m6!1s0x88530922f8e316fb:0x8b8d5cf00b955d83!8m2!3d35.9832922!4d-80.0249497!16s%2Fg%2F11t838nxqf!19sChIJ-xbj-CIJU4gRg12VC_BcjYs,Autobell Car Wash,4.0,156,Car wash,"120 Westchester Dr, High Point, NC 27262, United States","XXMG+82 High Point, North Carolina, USA",https://www.autobell.com/locations/north-carolina/piedmont-triad/120-westchester-drive-high-point-nc-27262?y_source=1_NTIzMjk0MzYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 336-278-1182,"Open ⋅ Closes 8 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipORt8Zwb3JuWVnjatUfYeFwUQU0bd0Mn0fxmjIg=w436-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+High+Point+NC/@35.9556923,-80.0053176,14z",2025-10-28T18:37:39.919Z,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7:30 am–7 pm,7 am–8 pm,,,
https://www.google.com/maps/place/McDonald%27s/data=!4m7!3m6!1s0x885308d84b4f610f:0x43ed7c9abe7f39c1!8m2!3d35.9796677!4d-80.0216916!16s%2Fg%2F1ts2_zqf!19sChIJD2FPS9gIU4gRwTl_vpp87UM,McDonald's,3.4,1897,Fast food restaurant,"1901 N Main St, High Point, NC 27262, United States","XXHH+V8 High Point, North Carolina, USA",https://www.mcdonalds.com/us/en-us/location/NC/HIGH-POINT/1901-N-MAIN-ST/316.html?cid=RF:YXT:GMB::Clicks,+1 336-882-9824,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwnRpW48W5HYtOjZYzI8b0UvILpnjZ-CS5oDIaFcomKeO7jD1hvlFStWvnbLy11gKHP6fSlWbwUCZDzVFmbIRxF8isyMV1L2TlAQ4vz4hCG4dhoIUGXj77u3k07sodkuQ6nXYcg=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+High+Point+NC/@35.9556923,-80.0053176,14z",2025-10-28T18:37:45.237Z,5:30 am–1 am,5:30 am–1 am,5:30 am–1 am,5:30 am–12 am,Open 24 hours,4 am–1 am,5:30 am–1 am,"Classic, long-running fast-food chain known for its burgers & fries. · Dine-in · Drive-through · No-contact delivery",,
https://www.google.com/maps/place/Metro+by+T-Mobile/data=!4m7!3m6!1s0x885308d0cfc20955:0x7eb27c52eb8b146f!8m2!3d35.98223!4d-80.018228!16s%2Fg%2F11bx5pt3z5!19sChIJVQnCz9AIU4gRbxSL61J8sn4,Metro by T-Mobile,4.3,154,Cell phone store,"274 Eastchester Dr, High Point, NC 27262, United States","XXJJ+VP High Point, North Carolina, USA",https://www.metrobyt-mobile.com/stores/bd/metro-by-t-mobile-high-point-nc-10219892/?utm_source=google&utm_medium=lastmile&utm_campaign=36346,+1 336-781-0508,"Open ⋅ Closes 7:30 pm

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPjz7CUIJjWogqhslFuiJhO1m7VoUcwedkwallC=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+High+Point+NC/@35.9556923,-80.0053176,14z",2025-10-28T18:37:50.419Z,10 am–7:30 pm,10 am–7:30 pm,10 am–7:30 pm,10 am–8 pm,10 am–8 pm,12–6 pm,10 am–7:30 pm,"Wireless provider supplying phones, tablets & accessories, plus cell phone & device data plans. · In-store shopping",,
https://www.google.com/maps/place/Kao+Specialties+Americas/data=!4m7!3m6!1s0x88530be79649343f:0x6d0b77684a520bf7!8m2!3d35.9212749!4d-80.0280477!16s%2Fg%2F1vs1sk_q!19sChIJPzRJlucLU4gR9wtSSmh3C20,Kao Specialties Americas,4.0,25,Chemical plant,"1620 Belmar St, High Point, NC 27260, United States","WXCC+GQ High Point, North Carolina, USA",http://chemical.kao.com/us/,+1 336-884-2214,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz7haaObzVctslS1FAWU19JBzkhGXmxqMg9XsTSqdn95eBiQ9B-rKC1KKsUWnveVx76cmzcFvsCRoU5nfY621uLGi3wcx_mrO1W47uPTsECeVM46Ka2SlF5kJvaoqhCYkWdVsi6hA=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+High+Point+NC/@35.9556923,-80.0053176,14z",2025-10-28T18:37:55.241Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Professsional+Parking+%26+Pro+Valet/data=!4m7!3m6!1s0x88531f878d17e885:0x217c6cd0f89e47af!8m2!3d36.0941491!4d-79.8132893!16s%2Fg%2F11ng0w1d9k!19sChIJhegXjYcfU4gRr0ee-NBsfCE,Professsional Parking & Pro Valet,5.0,1,Valet parking service,"1825 Banking St SUITE 9215, Greensboro, NC 27408, United States","35VP+MM Greensboro, North Carolina, USA",http://www.provalet.com/,+1 888-943-0001,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=61RbD9oRfo4ln8VOMlne-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.2331&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+High+Point+NC/@35.9556923,-80.0053176,14z",2025-10-28T18:38:00.232Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Truck+Parking+Club/data=!4m7!3m6!1s0x89aa1f32cf5de043:0x333ef5428a5e6e3f!8m2!3d34.217202!4d-78.013273!16s%2Fg%2F11xkmjdns6!19sChIJQ-BdzzIfqokRP25eikL1PjM,Truck Parking Club,,,Parking lot,"9550 Ploof Rd SE, Leland, NC 28451, United States","6X8P+VM Leland, North Carolina, USA",https://truckparkingclub.com/truck-parking/north-carolina/leland/9550-ploof-road-southeast-28451?advocate=XBS272&utm_source=pm_marketing_link&utm_medium=referral&utm_campaign=gmb_marketing_link&el=Leland-North_Carolina-28451-XBS272-1&htrafficsource=gmb,+1 910-858-8390,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP5i8qv_rCO5WNZS9QnjnVRDD4QbMWVfFlN1Kxq=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Wilmington+NC/@34.2103894,-77.8868117,14z",2025-10-28T18:38:14.252Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
