placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Canines+%26+Sunshine+Home+Health+Care+Services/data=!4m7!3m6!1s0x889143ef67b7c9eb:0xcea93fc7cefd4265!8m2!3d30.4044538!4d-86.4889981!16s%2Fg%2F11hbqk6kcc!19sChIJ68m3Z-9DkYgRZUL9zsc_qc4,Canines & Sunshine Home Health Care Services,,,Home health care service,"600 Beach Dr, Destin, FL 32541, United States","CG36+QC Destin, Florida, USA",,+1 850-293-6661,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-lT6rUzsoJ9GbE1-e-45MA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.28733&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-09-10T17:50:56.016Z,,,
https://www.google.com/maps/place/SYNERGY+HomeCare/data=!4m7!3m6!1s0x8891592c03a3ae29:0x4f9151a990ffd2d9!8m2!3d30.3889009!4d-86.4208662!16s%2Fg%2F11cffrw3g!19sChIJKa6jAyxZkYgR2dL_kKlRkU8,SYNERGY HomeCare,3.8,13,Home health care service,"35008 Emerald Coast Pkwy, Destin, FL 32541, United States","9HQH+HM Destin, Florida, USA",https://www.synergyhomecare.com/fl-destin-32541/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=1005,+1 850-687-3965,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNSyLsZg5bVvY8mz6X551jN4guK-l24AdG3uDFW=w546-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-09-10T17:51:00.714Z,,,
https://www.google.com/maps/place/Visiting+Angels+Senior+Home+Care+Fort+Walton+Beach/data=!4m7!3m6!1s0x8891437c50d5ff67:0xee7b85e60b4f4a71!8m2!3d30.4468202!4d-86.5776486!16s%2Fg%2F1pp2vgk3w!19sChIJZ__VUHxDkYgRcUpPC-aFe-4,Visiting Angels Senior Home Care Fort Walton Beach,4.9,35,Home health care service,"6 11th Ave H3, Shalimar, FL 32579, United States","CCWC+PW Shalimar, Florida, USA",https://www.visitingangels.com/ftwaltonbeach/home?utm_source=gmb&utm_medium=organic&utm_campaign=local,+1 850-424-3363,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipOMIHyEzEXUAVKa061RD0WdreLB3E2buXo8Y9Oh=w408-h408-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-09-10T17:51:05.682Z,,,
https://www.google.com/maps/place/Family+Forward+ABA/data=!4m7!3m6!1s0x889143f828ba5939:0x6c2f3f4e437c82ca!8m2!3d30.3951626!4d-86.4841804!16s%2Fg%2F11q1tbh3nr!19sChIJOVm6KPhDkYgRyoJ8Q04_L2w,Family Forward ABA,5.0,2,Medical clinic,"225 Main St Ste 3, Destin, FL 32541, United States","9GW8+38 Destin, Florida, USA",https://familyforwardaba.com/,+1 850-781-0406,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CDIOAp9zhstICWVokVa6QQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.51&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-09-10T17:51:10.105Z,,,
https://www.google.com/maps/place/Champion+Home+Health+Care/data=!4m7!3m6!1s0x8891438cc5711e9b:0xca0471ecec685c12!8m2!3d30.39624!4d-86.4787431!16s%2Fg%2F11g0k22r0z!19sChIJmx5xxYxDkYgRElxo7OxxBMo,Champion Home Health Care,1.0,1,Home health care service,"910 Airport Rd, Destin, FL 32541, United States","9GWC+FG Destin, Florida, USA",,+1 850-460-2108,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FUbVeQ66WUGYNQZd62sAgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=174.76936&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-09-10T17:51:14.474Z,,,
"https://www.google.com/maps/place/Palmetto+Family+Health+Destin,+Florida/data=!4m7!3m6!1s0x889158a9b50c017d:0x79a2c689d1cad561!8m2!3d30.3845638!4d-86.4008602!16s%2Fg%2F1tcxqfxc!19sChIJfQEMtalYkYgRYdXK0YnGonk","Palmetto Family Health Destin, Florida",4.6,107,Walk-in clinic,"36468 Emerald Coast Pkwy #7102, Destin, FL 32541, United States","9HMX+RM Destin, Florida, USA",https://palmettofamilyhealth.com/,+1 850-842-3256,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNrkNptKpELmi9zmQtryCPS0656nqq08tK9NM0k=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-09-10T17:51:19.009Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/White-Wilson+Medical+Center+Destin/data=!4m7!3m6!1s0x8891438ebbd3ce23:0x2920e5738e5658f5!8m2!3d30.3953675!4d-86.473289!16s%2Fg%2F1tfzn38h!19sChIJI87Tu45DkYgR9VhWjnPlICk,White-Wilson Medical Center Destin,3.0,70,Medical clinic,"990 Airport Rd, Destin, FL 32541, United States","9GWG+4M Destin, Florida, USA",https://white-wilson.com/destinflorida.htm,+1 850-269-6400,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipODVUiWmttdDrTSZ_9Ad3eZ-yUi0Nrq1qgu_aMp=w411-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-09-10T17:51:23.465Z,,,
"https://www.google.com/maps/place/Renew+Integrative+Physical+Therapy+%7C+Destin,+FL/data=!4m7!3m6!1s0x62996571b6c2380d:0x57c49a55546075bb!8m2!3d30.3884005!4d-86.4204312!16s%2Fg%2F11q928r2mv!19sChIJDTjCtnFlmWIRu3VgVFWaxFc","Renew Integrative Physical Therapy | Destin, FL",5.0,88,Physical therapy clinic,"151 Regions Way Suite 3C, Destin, FL 32541, United States","9HQH+9R Destin, Florida, USA",http://www.renewdestinpt.com/,+1 850-740-0955,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPIlAlePGtf9DZbiV5HDf7J9rblr88f59W3Wa9r=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-09-10T17:51:28.028Z,,,
"https://www.google.com/maps/place/Gentle+Birth+Options,+LLC/data=!4m7!3m6!1s0x889168065554ec8f:0x769929b1f67c14d6!8m2!3d30.3935337!4d-86.4957833!16s%2Fg%2F1tf3c9m_!19sChIJj-xUVQZokYgR1hR89rEpmXY","Gentle Birth Options, LLC",4.8,16,Midwife,"Destin, FL 32541, United States","9GV3+CM Destin, Florida, USA",http://gentlebirthoptions.com/,+1 850-499-2882,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hzYfNiIb_yd0VgvjUnhjZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.35669&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-09-10T17:51:32.623Z,,,
"https://www.google.com/maps/place/Access+Now+Primary+Care,+LLC+-+Telehealth+Only/data=!4m7!3m6!1s0x889143ea4b2329ab:0xf226c1ff585b6430!8m2!3d30.3963415!4d-86.4875828!16s%2Fg%2F11t529s7nv!19sChIJqykjS-pDkYgRMGRbWP_BJvI","Access Now Primary Care, LLC - Telehealth Only",4.9,55,Mental health service,"240 Nautica Way, Destin, FL 32541, United States","9GW6+GX Destin, Florida, USA",https://www.accessnowprimarycare.com/,+1 850-842-0467,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_7Q9Qinc0qDCP9mZpkpGmA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.49837&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-09-10T17:51:37.067Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Destination+Health+and+Rehabilitation+Center/data=!4m7!3m6!1s0x8891436e82bb8773:0x8e99e6a6e8d9b9cc!8m2!3d30.3926012!4d-86.4704589!16s%2Fg%2F11sstsg6sp!19sChIJc4e7gm5DkYgRzLnZ6KbmmY4,Destination Health and Rehabilitation Center,4.3,28,Rehabilitation center,"195 Mattie M Kelly Blvd, Destin, FL 32541, United States","9GVH+2R Destin, Florida, USA",http://destinationhc.com/,+1 850-654-4588,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMr4tCQ8RXWeoB91UI6r738Srxr8OXdhrly1D5e=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-09-10T17:51:41.612Z,,,
https://www.google.com/maps/place/Select+Physical+Therapy+-+Destin/data=!4m7!3m6!1s0x8891438f3f4c72e5:0xb023e2e5d396660e!8m2!3d30.3951606!4d-86.4704523!16s%2Fg%2F1td2vp2r!19sChIJ5XJMP49DkYgRDmaW0-XiI7A,Select Physical Therapy - Destin,4.9,160,Physical therapy clinic,"1008 Airport Rd STE A, Destin, FL 32541, United States","9GWH+3R Destin, Florida, USA",https://www.selectphysicaltherapy.com/contact/find-a-location/fl/destin/destin/?ty=xt,+1 850-837-3349,"Open ⋅ Closes 5 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM0wyLaT0dTEunJqeSv7TwfWfjjeqCc9sI3eJjt=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,8:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-09-10T17:51:46.771Z,,,
https://www.google.com/maps/place/Health+Care+Exchange/data=!4m7!3m6!1s0x889143f3e3813bfd:0x8993c5c23f64c76c!8m2!3d30.3952992!4d-86.4845251!16s%2Fg%2F1232ks1_0!19sChIJ_TuB4_NDkYgRbMdkP8LFk4k,Health Care Exchange,4.9,54,Health insurance agency,"225 Main St Ste 12, Destin, FL 32541, United States","9GW8+45 Destin, Florida, USA",http://www.myhealthcareexchange.com/,+1 850-376-3459,Open ⋅ Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YHsIKY8o45OR6hy3BNA_Yw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.57912&pitch=0&thumbfov=100,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-09-10T17:51:51.615Z,,,
https://www.google.com/maps/place/HCA+Florida+Northwest+Rehabilitation+Center/data=!4m7!3m6!1s0x8891438c24577fb9:0x5227e20874f46f0b!8m2!3d30.3940131!4d-86.4720284!16s%2Fg%2F113jckj5z!19sChIJuX9XJIxDkYgRC2_0dAjiJ1I,HCA Florida Northwest Rehabilitation Center,4.4,27,Rehabilitation center,"996 Airport Rd, Destin, FL 32541, United States","9GVH+J5 Destin, Florida, USA",https://www.hcafloridahealthcare.com/locations/fort-walton-destin-hospital/specialties/physical-therapy-and-rehabilitation/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 850-863-7651,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNtrHkkpnCxZiqJoqjec5H-zPnbLfetc74B7zij=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-09-10T17:51:56.263Z,,,
