placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error
"https://www.google.com/maps/place/parkingmgt.com/@33.5835732,-101.8551675,14z/data=!4m6!3m5!1s0x86fe1340ab224ff3:0xd9c88c6ab3894b96!8m2!3d33.5848137!4d-101.8688262!16s%2Fg%2F11vx7khwx9",parkingmgt.com,,,Parking lot,"2406 Broadway St, Lubbock, TX 79401, United States","H4MJ+WF Lubbock, Texas, USA",https://parkingmgt.com/lubbock-parking-management-services/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=my3-sEO88fW5ww2ahtpoXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.4154572&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-10-28T18:59:23.206Z,
"https://www.google.com/maps/place/parkingmgt.com/@33.5835732,-101.8551675,14z/data=!4m6!3m5!1s0x86fe1340ab224ff3:0xd9c88c6ab3894b96!8m2!3d33.5848137!4d-101.8688262!16s%2Fg%2F11vx7khwx9",parkingmgt.com,,,Parking lot,"2406 Broadway St, Lubbock, TX 79401, United States","H4MJ+WF Lubbock, Texas, USA",https://parkingmgt.com/lubbock-parking-management-services/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=my3-sEO88fW5ww2ahtpoXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.4154572&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Amarillo+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-10-28T18:59:31.931Z,Already found
https://www.google.com/maps/place/Parking+Management+Company/data=!4m7!3m6!1s0x8644b58ece9e6077:0x8e60b66890778f30!8m2!3d30.2694284!4d-97.7484133!16s%2Fg%2F11pv26cb5m!19sChIJd2Cezo61RIYRMI93kGi2YI4,Parking Management Company,2.4,28,Public parking space,"583 W 6th St, Austin, TX 78701, United States","7792+QJ Austin, Texas, USA",https://parkingmgt.com/,+1 512-916-1111,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=szGWlB621P6Vqh6160Zb_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.91039&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Midland+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-10-28T18:59:45.022Z,
"https://www.google.com/maps/place/parkingmgt.com/@33.5835732,-101.8551675,14z/data=!4m6!3m5!1s0x86fe1340ab224ff3:0xd9c88c6ab3894b96!8m2!3d33.5848137!4d-101.8688262!16s%2Fg%2F11vx7khwx9",parkingmgt.com,,,Parking lot,"2406 Broadway St, Lubbock, TX 79401, United States","H4MJ+WF Lubbock, Texas, USA",https://parkingmgt.com/lubbock-parking-management-services/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=my3-sEO88fW5ww2ahtpoXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.4154572&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Odessa+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-10-28T18:59:58.748Z,Already found
"https://www.google.com/maps/place/parkingmgt.com/@33.5835732,-101.8551675,14z/data=!4m6!3m5!1s0x86fe1340ab224ff3:0xd9c88c6ab3894b96!8m2!3d33.5848137!4d-101.8688262!16s%2Fg%2F11vx7khwx9",parkingmgt.com,,,Parking lot,"2406 Broadway St, Lubbock, TX 79401, United States","H4MJ+WF Lubbock, Texas, USA",https://parkingmgt.com/lubbock-parking-management-services/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=my3-sEO88fW5ww2ahtpoXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.4154572&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Abilene+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-10-28T19:00:06.888Z,Already found
https://www.google.com/maps/place/Airport+Valet+Parking/data=!4m7!3m6!1s0x86fe1397c8055f4d:0x6e54ed4772d70140!8m2!3d33.6428127!4d-101.8193671!16s%2Fg%2F1hc1kc2m5!19sChIJTV8FyJcT_oYRQAHXckftVG4,Airport Valet Parking,4.4,25,Parking garage,"1606 E Regis St, Lubbock, TX 79403, United States","J5VJ+47 Lubbock, Texas, USA",http://www.amarillovaletparking.com/,+1 806-763-2115,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipPFQDwl5hxLnS0x0csez5UE2hQUGrXG2mk5vC9p=w408-h297-k-no,true,5:30 am–12 am,5:30 am–12 am,5:30 am–12 am,5:30 am–12 am,5:30 am–12 am,5:30 am–12 am,5:30 am–12 am,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Angelo+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-10-28T19:00:24.827Z,
"https://www.google.com/maps/place/parkingmgt.com/@33.5835732,-101.8551675,14z/data=!4m6!3m5!1s0x86fe1340ab224ff3:0xd9c88c6ab3894b96!8m2!3d33.5848137!4d-101.8688262!16s%2Fg%2F11vx7khwx9",parkingmgt.com,,,Parking lot,"2406 Broadway St, Lubbock, TX 79401, United States","H4MJ+WF Lubbock, Texas, USA",https://parkingmgt.com/lubbock-parking-management-services/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=my3-sEO88fW5ww2ahtpoXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.4154572&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-10-28T19:00:33.323Z,Already found
https://www.google.com/maps/place/Lubbock+Parking+Lot+Striping/data=!4m7!3m6!1s0x86fe6f885f146301:0x346f11bda2033ba8!8m2!3d33.4866785!4d-101.8836777!16s%2Fg%2F11wmpgjq0p!19sChIJAWMUX4hv_oYRqDsDor0RbzQ,Lubbock Parking Lot Striping,5.0,6,Asphalt contractor,"3203 118th St, Lubbock, TX 79423, United States","F4P8+MG Lubbock, Texas, USA",https://www.lubbockparkinglotstriping.com/,+1 806-615-4249,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMrph4DgGlQj--iODmPUqKcmBIJyDRV7NrXfFz-=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Brownfield+Lubbock+TX/@33.529681,-101.9777208,14z",2025-10-28T19:00:46.335Z,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Levelland+Lubbock+TX/@33.5777801,-101.9917802,14z",2025-10-28T19:01:03.858Z,No new results found
"https://www.google.com/maps/place/parkingmgt.com/@33.5835732,-101.8551675,14z/data=!4m6!3m5!1s0x86fe1340ab224ff3:0xd9c88c6ab3894b96!8m2!3d33.5848137!4d-101.8688262!16s%2Fg%2F11vx7khwx9",parkingmgt.com,,,Parking lot,"2406 Broadway St, Lubbock, TX 79401, United States","H4MJ+WF Lubbock, Texas, USA",https://parkingmgt.com/lubbock-parking-management-services/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=my3-sEO88fW5ww2ahtpoXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.4154572&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Littlefield+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-10-28T19:01:12.052Z,Already found
