placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/FHS+Property+Management/data=!4m7!3m6!1s0x87cf63d23e3d072b:0x52190946fcf0159!8m2!3d37.2142717!4d-93.2762815!16s%2Fg%2F11c4vpw389!19sChIJKwc9PtJjz4cRWQHPb5SQIQU,FHS Property Management,4.0,348,Property management company,"601 N National Ave, Springfield, MO 65802, United States","6P7F+PF Springfield, Missouri, USA",http://fhspropertymanagement.com/,+1 417-942-6000,"Open ⋅ Closes 4 pm

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4npCw5GiDhFk5wlBfSaCMAfIDfg74BivtXvSyluoHShIpgIRNWdbRqp-l7bJWWfuqmmP4tl-gGrB1idZKRx6574bc6sgdBXIHJlyDrHTo4X5LLQzntHWEUOdM-qdK978T96WN2Egz0ccuCI=w408-h544-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-09-25T17:47:19.840Z,,,,
https://www.google.com/maps/place/At+Home+Property+Management/data=!4m7!3m6!1s0x87cf63b35fbaf445:0x1ef093e13f2b593!8m2!3d37.1850537!4d-93.2945607!16s%2Fg%2F124st8bp1!19sChIJRfS6X7Njz4cRk7XyEz4J7wE,At Home Property Management,4.2,1399,Property management company,"1628 S Campbell Ave, Springfield, MO 65807, United States","5PP4+25 Springfield, Missouri, USA",https://www.athomehere.com/,+1 417-832-0885,Closes soon ⋅ 1 pm ⋅ Reopens 2 pm,https://lh3.googleusercontent.com/p/AF1QipMKidpudc-brdeDdFs2ss4wW-ZwXiz6eu2DnOho=w408-h280-k-no,true,"9 am–1 pm, 2–5 pm","9 am–1 pm, 2–5 pm",Closed,Closed,"9 am–1 pm, 2–5 pm","9 am–1 pm, 2–5 pm","9 am–1 pm, 2–5 pm","https://www.google.com/maps/search/HOA+management+businesses+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-09-25T17:47:25.801Z,,,,
https://www.google.com/maps/place/Cronkhite+Property+Management+LLC/data=!4m7!3m6!1s0x87cf7cb77fcfffff:0x30ca9de6cc6cbb94!8m2!3d37.1858513!4d-93.2483587!16s%2Fg%2F11kc8myv94!19sChIJ___Pf7d8z4cRlLtszOadyjA,Cronkhite Property Management LLC,5.0,24,Property management company,"1526 S Enterprise Ave, Springfield, MO 65804, United States","5QP2+8M Springfield, Missouri, USA",https://www.cronkhitepm.com/,+1 417-920-7634,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPMynOjMYFTqDlI23loL3vfgm1v6NUC9Fo0v2mN=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-09-25T17:47:30.320Z,,,,
https://www.google.com/maps/place/Fidelity+Property+Management/data=!4m7!3m6!1s0x87cf64a2dda16857:0xaa1031a9e442959b!8m2!3d37.2096208!4d-93.2615451!16s%2Fg%2F11byvl76l4!19sChIJV2ih3aJkz4cRm5VC5KkxEKo,Fidelity Property Management,3.1,77,Property management company,"200 N Glenstone Ave, Springfield, MO 65802, United States","6P5Q+R9 Springfield, Missouri, USA",http://www.fidelityproper.com/,+1 417-881-1876,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noUrbV4LreqIR06c8ncPCZz6ZaRzL6aGKb0PUL2vLMRVP05Bz0Fuifh13Z5N9JSd_Q8LAhMmRmH-og_Ouk4o3-ji89y6bZ6TMNop9hJ6hFN8qWByibAMm-G4ScsbOdyOwOxwMs=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-09-25T17:47:35.267Z,,,,
https://www.google.com/maps/place/HS+Property+Management/data=!4m7!3m6!1s0x87cf62f52e315555:0xb9032de8ae5ad59c!8m2!3d37.2397302!4d-93.2635883!16s%2Fg%2F11g8yl7f0p!19sChIJVVUxLvViz4cRnNVarugtA7k,HS Property Management,3.2,77,Property management company,"1660 E Kearney St, Springfield, MO 65803, United States","6PQP+VH Springfield, Missouri, USA",https://www.facebook.com/HSPropertyMgmt/,+1 417-831-3911,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNJytR95WAjJZKWG1e0lEf9BWgkUVrWRp78xG2F=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-09-25T17:47:40.225Z,,,,
"https://www.google.com/maps/place/Roza+Homes,+LLC/data=!4m7!3m6!1s0x87cf6498d71fb2cd:0xb6e3a0b27f48840e!8m2!3d37.2062927!4d-93.2774797!16s%2Fg%2F11b6v1rrqn!19sChIJzbIf15hkz4cRDoRIf7Kg47Y","Roza Homes, LLC",3.6,42,Property management company,"1122 E Walnut St, Springfield, MO 65806, United States","6P4F+G2 Springfield, Missouri, USA",https://www.rozahomes.com/,+1 417-763-3131,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMtu_ggWI18zyOjCJNCQUywDDfPPiVblSGeqs_l=w408-h272-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-09-25T17:47:45.138Z,,,,
https://www.google.com/maps/place/Real+Property+Management+Momentum/data=!4m7!3m6!1s0x87cf7b453367af8f:0x4dcf8ba19961ede3!8m2!3d37.158779!4d-93.228599!16s%2Fg%2F11lldj27x1!19sChIJj69nM0V7z4cR4-1hmaGLz00,Real Property Management Momentum,4.6,116,Property management company,"3271 E Battlefield Rd Ste 260, Springfield, MO 65804, United States","5Q5C+GH Springfield, Missouri, USA",https://rpmmomentum.com/?cid=LSTL_RPM000203&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 417-220-4100,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPvM1HwWVk-aThI9As-RhpW0mT-v8Sz_fKn9dow=w408-h278-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-09-25T17:47:49.778Z,,,,
https://www.google.com/maps/place/Professional+Property+Management+Co/data=!4m7!3m6!1s0x87cf6500408a784d:0xf4c25d36a391adcf!8m2!3d37.1400169!4d-93.2977669!16s%2Fg%2F11hbmszl7h!19sChIJTXiKQABlz4cRz62RozZdwvQ,Professional Property Management Co,4.5,52,Property management company,"4100 S Fairview Ave, Springfield, MO 65807, United States","4PR2+2V Springfield, Missouri, USA",https://ppmcrentals.com/,+1 417-883-9506,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMM_IhEtl2p12FK4PHe1EC2COItReDmGMPw_bM=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–5 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-09-25T17:47:54.534Z,,,,
https://www.google.com/maps/place/RGB+Property+Management/data=!4m7!3m6!1s0x87cf634b6c35f9d1:0xf367f9071286c78d!8m2!3d37.183526!4d-93.261312!16s%2Fg%2F1tmxg2by!19sChIJ0fk1bEtjz4cRjceGEgf5Z_M,RGB Property Management,2.3,29,Property management company,"1722 Glenstone Ave, Springfield, MO 65804, United States","5PMQ+CF Springfield, Missouri, USA",http://rgbpm.com/,+1 417-889-5122,Open ⋅ Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iDcGSs5MZEHA8Ugci6nSpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=153.58998&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,9 am–12 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-09-25T17:47:59.589Z,,,,
https://www.google.com/maps/place/Cantrell+Company+LLC+-+Property+Management/data=!4m7!3m6!1s0x87cf7ce207c9e145:0x427c8c03bcdc3d78!8m2!3d37.1826878!4d-93.2516593!16s%2Fg%2F11c6_w0wc1!19sChIJReHJB-J8z4cReD3cvAOMfEI,Cantrell Company LLC - Property Management,3.4,11,Property management company,"1701 S Enterprise Ave Suite 103, Springfield, MO 65804, United States","5PMX+38 Springfield, Missouri, USA",,+1 417-866-7368,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ceRCuN67t0o8fTcq9nRBBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=297.02795&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-09-25T17:48:04.565Z,,,,
