placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/BioScrip+Infusion+Services/data=!4m7!3m6!1s0x88f9cd6f380b0af7:0x7bd4425d58f7db5!8m2!3d33.4768717!4d-81.9621754!16s%2Fg%2F1tdkyjpl!19sChIJ9woLOG_N-YgRtX2P1SVEvQc,BioScrip Infusion Services,3.6,9,Specialized clinic,"1 7th St Suite 107, Augusta, GA 30901, United States","F2GQ+P4 Augusta, Georgia, USA",https://optioncarehealth.com/locations/augusta-ga-1-seventh-street-suite-107,+1 706-855-0155,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h0b4M38JUTe07OtGyEx4AQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.125223&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Augusta+GA/@33.4646174,-81.9541975,14z",2025-09-29T00:07:40.781Z,,,,
https://www.google.com/maps/place/Cancer+center+of+Augusta/data=!4m7!3m6!1s0x88f9cdb79181b7c7:0x9c67ec1af6d20cba!8m2!3d33.4684268!4d-81.9858597!16s%2Fg%2F11h3mp9pbd!19sChIJx7eBkbfN-YgRugzS9hrsZ5w,Cancer center of Augusta,3.5,11,Cancer treatment center,"1411 Laney Walker Blvd, Augusta, GA 30912, United States","F297+9M Augusta, Georgia, USA",https://www.augusta.edu/cancer/,+1 706-721-6744,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LFz8Kr5_anwntRKniEYxxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.88992&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Augusta+GA/@33.4646174,-81.9541975,14z",2025-09-29T00:07:44.752Z,,,,
https://www.google.com/maps/place/AO+Multispecialty+Clinic/data=!4m7!3m6!1s0x88f9cc4707ec050f:0xd223ffedea5f1e31!8m2!3d33.4716517!4d-81.9804966!16s%2Fg%2F1tf7byyw!19sChIJDwXsB0fM-YgRMR5f6u3_I9I,AO Multispecialty Clinic,4.6,18,Cancer treatment center,"1303 D'Antignac St # 1000, Augusta, GA 30901, United States","F2C9+MR Augusta, Georgia, USA",https://www.aomsc.com/,+1 706-821-2944,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMinlulRqcNvMBh9gPxwA2W4ii8g9qPIS_T1qW6=w408-h263-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Augusta+GA/@33.4646174,-81.9541975,14z",2025-09-29T00:07:50.204Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Metro+Infusion+Center/data=!4m7!3m6!1s0x88f9d3c4c492615b:0xd49bb62276704933!8m2!3d33.4691186!4d-82.0873113!16s%2Fg%2F11rgc6jdtv!19sChIJW2GSxMTT-YgRM0lwdiK2m9Q,Metro Infusion Center,,,Medical Center,"1323 Augusta W Pkwy, Augusta, GA 30909, United States","FW97+J3 Augusta, Georgia, USA",https://metroinfusioncenter.com/,+1 877-448-3627,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=a2USDOelS05NzZpeSF-qKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.2083&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Augusta+GA/@33.4646174,-81.9541975,14z",2025-09-29T00:07:54.956Z,,,,
https://www.google.com/maps/place/Georgia+Cancer+Center/data=!4m7!3m6!1s0x88f9cc37972d7895:0x8bc1a3615ee9ce63!8m2!3d33.4684268!4d-81.9858597!16s%2Fg%2F113frnzhj!19sChIJlXgtlzfM-YgRY87pXmGjwYs,Georgia Cancer Center,3.5,54,Cancer treatment center,"1411 Laney Walker Blvd, Augusta, GA 30912, United States","F297+9M Augusta, Georgia, USA",https://www.wellstar.org/locations/hospital/georgia-cancer-center?utm_medium=listing&utm_source=google&utm_content=Wellstar_Georgia_Cancer_Center,+1 706-721-6744,"Closed ⋅ Opens 7:30 am Mon

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOIik9AY5jT8n9dnpBSO2Xc4yInAs-BF-zIydFs=w408-h271-k-no,true,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Augusta+GA/@33.4646174,-81.9541975,14z",2025-09-29T00:07:59.943Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Wellstar+MCG+Health+Medical+Center/data=!4m7!3m6!1s0x88f9cc49ef967fc9:0xf89ffc8e9942a4b5!8m2!3d33.4713125!4d-81.9878626!16s%2Fm%2F0g54cm_!19sChIJyX-W70nM-YgRtaRCmY78n_g,Wellstar MCG Health Medical Center,2.5,613,General hospital,"1120 15th St, Augusta, GA 30912, United States","F2C6+GV Augusta, Georgia, USA",https://www.wellstar.org/locations/hospital/mcg-health-medical-center?utm_medium=listing&utm_source=google&utm_content=Wellstar_MCG_Health_Medical_Center,+1 706-721-0211,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noJ9Djy6CMH3zimMsrWTVcgvLa2vEp0E7I0VuUql8RIR7ms87hIr8QZ5PiWZN5VRiEHzqaK7XYQC9Vpl4DO88w8nwwPl38Ex8jbxT5lda1W0X3rv3E4xFvfgjpw1PUPRoGY1hw=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Augusta+GA/@33.4646174,-81.9541975,14z",2025-09-29T00:08:05.096Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Wellstar+Radiation+Oncology/data=!4m7!3m6!1s0x88f9cc46a77d7709:0x42cc93cfdd2952ab!8m2!3d33.4716214!4d-81.9844763!16s%2Fg%2F1thq642h!19sChIJCXd9p0bM-YgRq1Ip3c-TzEI,Wellstar Radiation Oncology,4.8,8,Cancer treatment center,"821 St Sebastian Way HK112, Augusta, GA 30912, United States","F2C8+J6 Augusta, Georgia, USA",https://www.wellstar.org/locations/medical-practice/radiation-oncology-augusta-821-saint-sebastian-way-hk112?utm_medium=listing&utm_source=google&utm_content=Wellstar_Radiation_Oncology,+1 706-721-2971,"Closed ⋅ Opens 7 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrEN1uwuzULIGYncHMaZRH-aMeEOcqwyb2GHdMCsS8AJ_6-DguNPRp46zp4ccMdXRyy4lO4VR9e-kPae45c8IXRXLE8oN1tdVKBE6LXi5wK7Gn0d-OwierZmX1W4ipAf1BZPMeiMQ=w408-h543-k-no,true,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Augusta+GA/@33.4646174,-81.9541975,14z",2025-09-29T00:08:09.943Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Retreat+Wellness+Concierge/data=!4m7!3m6!1s0x88f9cdcf088c2a89:0x96a0f2f368b568b7!8m2!3d33.4761531!4d-82.0060594!16s%2Fg%2F11ybkrmk8j!19sChIJiSqMCM_N-YgRt2i1aPPyoJY,Retreat Wellness Concierge,5.0,3,Health spa,"825 Russell St, Augusta, GA 30904, United States","FXGV+FH Augusta, Georgia, USA",https://www.retreatwellnessconcierge.com/,+1 706-834-3988,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMVfZi_QakCmTHNVkgdva5NRIk62TlZ053x9TTo=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Augusta+GA/@33.4646174,-81.9541975,14z",2025-09-29T00:08:15.056Z,,,,
https://www.google.com/maps/place/Medical+Associates+Plus+-+Walton+Way/data=!4m7!3m6!1s0x88f9d1dd60febd03:0x7c127eadd1ce3c76!8m2!3d33.4754544!4d-82.0066499!16s%2Fg%2F1tfkgfbz!19sChIJA73-YN3R-YgRdjzO0a1-Enw,Medical Associates Plus - Walton Way,4.3,150,Medical office,"2050 Walton Wy, Augusta, GA 30904, United States","FXGV+58 Augusta, Georgia, USA",http://mapbt.com/,+1 706-434-1590,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNRpvLqzRkpFhyIo7tBuN-IPurOxFv_mxbadtPC=w408-h271-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Augusta+GA/@33.4646174,-81.9541975,14z",2025-09-29T00:08:20.032Z,,,,
https://www.google.com/maps/place/Outpatient+Center+and+Lab/data=!4m7!3m6!1s0x88f9cc47133b4301:0xd0c3e58105d255a1!8m2!3d33.4711803!4d-81.9830535!16s%2Fg%2F1hf2gkfgj!19sChIJAUM7E0fM-YgRoVXSBYHlw9A,Outpatient Center and Lab,2.7,7,Medical laboratory,"1350 Walton Wy Outpatient Center, Augusta, GA 30901, United States","F2C8+FQ Augusta, Georgia, USA",http://www.universityhealth.org/,+1 706-722-9011,Closed ⋅ Opens 6 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IqZEaN1TXKFLngwQuM-u0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.03033&pitch=0&thumbfov=100,false,Closed,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Augusta+GA/@33.4646174,-81.9541975,14z",2025-09-29T00:08:24.895Z,,,,
