placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Dimengo+%26+Bail+Cpa%27s+Inc/data=!4m7!3m6!1s0x8830d56cbecc4acf:0x3d0c1ece7582e981!8m2!3d40.995936!4d-81.536573!16s%2Fg%2F1td7zqx8!19sChIJz0rMvmzVMIgRgemCdc4eDD0,Dimengo & Bail Cpa's Inc,5.0,1,Accountant,"500 Portage Lakes Drive suite a, Akron, OH 44319, United States","XFW7+99 Akron, Ohio, USA",,+1 234-678-6403,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oF-i7bjSkFUNngEe1BijYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=234.21902&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-10-19T15:14:10.407Z,,
https://www.google.com/maps/place/The+Ten+Key+Group/data=!4m7!3m6!1s0x8830d56cbc11e347:0x646fe7e40a46a5aa!8m2!3d40.9954342!4d-81.5357076!16s%2Fg%2F11d_7njby9!19sChIJR-MRvGzVMIgRqqVGCuTnb2Q,The Ten Key Group,5.0,1,Accounting firm,"470 Portage Lakes Drive #102, Akron, OH 44319, United States","XFW7+5P Akron, Ohio, USA",http://www.thetenkeygroup.com/,+1 234-334-1966,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0aAUhJjCwNmTrm_1OxWJyw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.41885&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-10-19T15:14:13.954Z,,
"https://www.google.com/maps/place/Dalton+CPA,+LLC/data=!4m7!3m6!1s0x8830d500dda40001:0x6438dffdd9286009!8m2!3d41.0094531!4d-81.5554364!16s%2Fg%2F11llcdqwh7!19sChIJAQCk3QDVMIgRCWAo2f3fOGQ","Dalton CPA, LLC",5.0,8,Consultant,"3318 Manchester Rd, Akron, OH 44319, United States","2C5V+QR Akron, Ohio, USA",http://daltoncpallc.com/,+1 234-334-0073,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e7UyYhqM9_vxjsd46X4A7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.70248&pitch=0&thumbfov=100,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-10-19T15:14:19.140Z,,
https://www.google.com/maps/place/Akron+Income+Tax+Preparation+Co./data=!4m7!3m6!1s0x88312bc2dcb91ff7:0xf6d13a5f89dc3090!8m2!3d41.032875!4d-81.4529078!16s%2Fg%2F1tlbk6dv!19sChIJ9x-53MIrMYgRkDDciV860fY,Akron Income Tax Preparation Co.,4.8,109,Tax preparation service,"2215 E Waterloo Rd STE 113, Akron, OH 44312, United States","2GMW+4R Akron, Ohio, USA",https://apc1040.com/,+1 330-733-1040,,https://lh3.googleusercontent.com/p/AF1QipOVG_liLnrHZXRnqdfQqAGUJdYkC4Fr5PVHVqF8=w408-h379-k-no,true,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-10-19T15:14:23.699Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/The+Accounting+Edge,+Inc./data=!4m7!3m6!1s0x88372b77c3c1203d:0x489db081d69b2bda!8m2!3d40.9578846!4d-81.5297788!16s%2Fg%2F11fjnbgps8!19sChIJPSDBw3crN4gR2iub1oGwnUg","The Accounting Edge, Inc.",3.4,5,Tax preparation service,"4859 S Main St, Akron, OH 44319, United States","XF5C+53 Akron, Ohio, USA",http://www.theaccountingedge.org/,+1 330-705-7094,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npm4AY60WAq46JxpSc_yCp1EUkq6yVN3zOShxn1bCMmdabnkJKgXxQn27EcXbOtxZ_jl2vl8hgcD9G0vCxl3RoGtkGerZLXw8rR5HWOMa2Lbcs_7gtEqA2poUFd_q5APICPUr-wIw=w408-h542-k-no,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-10-19T15:14:26.149Z,,
https://www.google.com/maps/place/Harms+and+Associates/data=!4m7!3m6!1s0x88312c6191d1f39f:0x682f7fd8557a4544!8m2!3d41.0026217!4d-81.4108226!16s%2Fg%2F11clzs4tp7!19sChIJn_PRkWEsMYgRREV6Vdh_L2g,Harms and Associates,4.4,8,Certified public accountant,"3122 Hayne Rd, Akron, OH 44312, United States","2H3Q+2M Akron, Ohio, USA",http://mogadoretax.com/,+1 330-699-9794,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZTI8sXEVh837F-pZ0djdCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.29822&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-10-19T15:14:30.687Z,,
https://www.google.com/maps/place/Donovan+Klimczak+%26+Co/data=!4m7!3m6!1s0x8830d0c9c3afa217:0xa97fafa7c3e8e285!8m2!3d41.1145399!4d-81.6103633!16s%2Fg%2F1tw_nxbf!19sChIJF6Kvw8nQMIgRheLow6evf6k,Donovan Klimczak & Co,5.0,3,Tax preparation service,"484 S Miller Rd, Akron, OH 44333, United States","497Q+RV Akron, Ohio, USA",https://www.dkc-cpa.com/,+1 330-836-9331,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cs9z5-Ly-ao9MQHc5_4EFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.74066&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-10-19T15:14:35.338Z,,
https://www.google.com/maps/place/Ben+Capaccio+CPA+Inc./data=!4m7!3m6!1s0x8830dbbae7d57efd:0x8e357fa7b3dc19d7!8m2!3d41.1891169!4d-81.634742!16s%2Fg%2F11bx2fhfm8!19sChIJ_X7V57rbMIgR1xncs6d_NY4,Ben Capaccio CPA Inc.,5.0,5,Accountant,"3675 Ira Rd, Akron, OH 44333, United States","59Q8+J4 Akron, Ohio, USA",https://www.publicreputation.com/ben-capaccio-cpa-inc-akron-ohio,+1 330-666-5082,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=raCaJ7yZ0ScxsAty56xcRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.88196&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-10-19T15:14:40.481Z,,
"https://www.google.com/maps/place/Davis,+Nagy+%26+Company+LLC/data=!4m7!3m6!1s0x8830d0f050af0eb3:0x2ae0f4110c4eb46b!8m2!3d41.1108789!4d-81.6458897!16s%2Fg%2F11b6j73_gg!19sChIJsw6vUPDQMIgRa7RODBH04Co","Davis, Nagy & Company LLC",4.6,9,Certified public accountant,"1000 S Cleveland Massillon Rd #119, Akron, OH 44333, United States","4963+9J Akron, Ohio, USA",https://davisnagycpa.com/,+1 330-665-9405,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOzDWmH3dCeHXTxtwnODBLTU43R0Y2xzd0o9ZXY=w408-h271-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-10-19T15:14:45.141Z,,
"https://www.google.com/maps/place/Summit+Accounting+%26+Tax,+Inc./data=!4m7!3m6!1s0x88312b2f341d17df:0xc5700954bf63af52!8m2!3d40.9821036!4d-81.5424811!16s%2Fg%2F1wnf1pqh!19sChIJ3xcdNC8rMYgRUq9jv1QJcMU","Summit Accounting & Tax, Inc.",5.0,4,Tax preparation,"611 W Turkeyfoot Lake Rd B, Akron, OH 44319, United States","XFJ5+R2 Akron, Ohio, USA",,+1 330-644-8181,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipMeRvuObSj0MeDodxMG-af4DfAna2_9vcOwxKjC=w408-h271-k-no,true,Closed,10 am–6 pm,10 am–5 pm,10 am–5 pm,Closed,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-10-19T15:14:49.668Z,,
