placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/Central+Illinois+Natural+Health+Clinic+%28Champaign%29/data=!4m7!3m6!1s0x880cd774c66db0f7:0x3d66a1b00c632050!8m2!3d40.1151076!4d-88.2479896!16s%2Fg%2F11c2jn6_md!19sChIJ97BtxnTXDIgRUCBjDLChZj0,Central Illinois Natural Health Clinic (Champaign),5.0,1,Chiropractor,"309 W Clark St, Champaign, IL 61820, United States","4Q82+2R Champaign, Illinois, USA",https://www.illinoisnaturalhealth.com/,+1 217-443-4372,Closed · Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipMJyB5nFF3Wy59yS4bL7SOxtXS2AhoVMzC0tiae=w408-h306-k-no,true,Closed,Closed,Closed,Closed,9 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-02-23T16:16:14.991Z,,,,
https://www.google.com/maps/place/Champaign-+Urbana+Holistic+Health+Center/data=!4m7!3m6!1s0x880cd711171482fd:0xd66d70887e2b038b!8m2!3d40.1282664!4d-88.1923284!16s%2Fg%2F11j3rr674z!19sChIJ_YIUFxHXDIgRiwMrfohwbdY,Champaign- Urbana Holistic Health Center,5.0,9,Wellness center,"1606 Willow View Rd #2e, Urbana, IL 61802, United States","4RH5+83 Urbana, Illinois, USA",https://www.massagebook.com/Urbana~Massage~champaign-urbana-holistic-health-center-llc,+1 217-954-1048,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipPNPaDq1ppJcX-nmXLxeQmE0YyCXqRvxDEy7MCM=w408-h725-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-02-23T16:16:20.658Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Klepzig+Natural+Healing+Clinic/data=!4m7!3m6!1s0x880cd1ae551df8d7:0xdf675c45a516c368!8m2!3d40.084282!4d-88.2915671!16s%2Fg%2F1hc2b1tkh!19sChIJ1_gdVa7RDIgRaMMWpUVcZ98,Klepzig Natural Healing Clinic,5.0,3,Holistic medicine practitioner,"2902 Crossing Ct STE D, Champaign, IL 61822, United States","3PM5+P9 Champaign, Illinois, USA",http://klepzignaturalhealingclinic.com/,+1 217-359-7400,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipM_kFS7gq7Tb4SqaZ9YWjuUjOjjcd-TymayilDr=w408-h272-k-no,true,Closed,9 am–5 pm,Closed,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-02-23T16:16:25.959Z,,,,
https://www.google.com/maps/place/Pillar+Health+Company/data=!4m7!3m6!1s0x4cef7a9db9686c51:0x6f1526891d3a3c2c!8m2!3d40.1175068!4d-88.2514172!16s%2Fg%2F11x1szlwl7!19sChIJUWxouZ1670wRLDw6HYkmFW8,Pillar Health Company,5.0,4,Chiropractor,"510 W Park Ave Unit C, Champaign, IL 61820, United States","4P9X+2C Champaign, Illinois, USA",https://www.pillarhealthco.com/,+1 773-570-0646,Closed · Opens 11 am,https://lh3.googleusercontent.com/p/AF1QipMrL7JEaykiR_OoQZ1T4yLOXx6DNJZPWopUVWgW=w408-h306-k-no,true,11 am–7 pm,8 am–5 pm,11 am–7 pm,8 am–5 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-02-23T16:16:31.009Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/CU+Healing+Arts/data=!4m7!3m6!1s0x880cd74cc0320be5:0x1f71188876efb4b0!8m2!3d40.1180898!4d-88.2449404!16s%2Fg%2F11kc8mfgm1!19sChIJ5QsywEzXDIgRsLTvdogYcR8,CU Healing Arts,5.0,1,Alternative medicine practitioner,"206 N Randolph St, Champaign, IL 61820, United States","4Q94+62 Champaign, Illinois, USA",https://www.cuhealingarts.com/contact,+1 217-419-2615,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=74ruxu51oFHN2wfl-6lHSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.443073&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-02-23T16:16:33.536Z,,,,
https://www.google.com/maps/place/Optimize+U+-+Champaign+-+Hormone+Clinic/data=!4m7!3m6!1s0x880cd1166931b341:0xa6e8a75ce206af17!8m2!3d40.0836164!4d-88.296498!16s%2Fg%2F11xmxkldhz!19sChIJQbMxaRbRDIgRF68G4lyn6KY,Optimize U - Champaign - Hormone Clinic,4.8,17,Medical spa,"2407 Village Green Pl, Champaign, IL 61822, United States","3PM3+CC Champaign, Illinois, USA",https://www.ou.clinic/,+1 217-678-4625,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN_rXCSieyNZnTMC3ozbQrR2Qp6_vYOJuthT1PB=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-02-23T16:16:38.300Z,,,,
https://www.google.com/maps/place/Hasan+Health+Holistic/data=!4m7!3m6!1s0x8aba341340cf1573:0xb16addfc299a45f9!8m2!3d40.0842247!4d-88.2944458!16s%2Fg%2F11s9gls0hc!19sChIJcxXPQBM0uooR-UWaKfzdarE,Hasan Health Holistic,5.0,1,Mental health service,"2919 Crossing Ct #2, Champaign, IL 61822, United States","3PM4+M6 Champaign, Illinois, USA",http://hasanhealth.org/,+1 844-764-2726,Open · Closes 9 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=a6qEWuopOR4zT7YYQFh8zA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.43466&pitch=0&thumbfov=100,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/functional+medicine+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-02-23T16:16:42.937Z,,,,
https://www.google.com/maps/place/Soul+Nourished+Space/data=!4m7!3m6!1s0x880cd7b74c67f385:0x39640a3d95d8cec1!8m2!3d40.1180898!4d-88.2449404!16s%2Fg%2F11v3r19mc2!19sChIJhfNnTLfXDIgRwc7YlT0KZDk,Soul Nourished Space,5.0,31,Spa,"206 N Randolph St, Champaign, IL 61820, United States","4Q94+62 Champaign, Illinois, USA",https://www.soulnourishedspace.com/,+1 217-418-1610,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipP0JR4S_F6kFLkWd_VE1TWNcqA_nchr9GXt6HT8=w408-h306-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,"https://www.google.com/maps/search/functional+medicine+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-02-23T16:16:47.924Z,,,,
https://www.google.com/maps/place/listen...adult+and+pediatric+therapies/data=!4m7!3m6!1s0x880cd7c2ce93a7e3:0x7863067c5693a2b2!8m2!3d40.1166102!4d-88.2412504!16s%2Fg%2F11h7jmc4w6!19sChIJ46eTzsLXDIgRsqKTVnwGY3g,listen...adult and pediatric therapies,,,Holistic medicine practitioner,"4 E Main St #511, Champaign, IL 61820, United States","4Q85+JF Champaign, Illinois, USA",http://listendotdotdot.org/,+1 217-355-3507,Open · Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nR1q9u9TKoyhZqyvx5bwCA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=289.4089&pitch=0&thumbfov=100,false,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-02-23T16:16:52.615Z,,,,
https://www.google.com/maps/place/HealthSource+Chiropractic+of+Champaign/data=!4m7!3m6!1s0x880cd0f36889d5c5:0x694c0cc14a2b89b2!8m2!3d40.110647!4d-88.279569!16s%2Fg%2F11f03lm6kf!19sChIJxdWJaPPQDIgRsokrSsEMTGk,HealthSource Chiropractic of Champaign,5.0,313,Chiropractor,"2003 Round Barn Rd Ste. B, Champaign, IL 61821, United States","4P6C+75 Champaign, Illinois, USA",https://www.healthsourcechiro.com/location/champaign,+1 217-281-0006,"Open · Closes 12 pm · Reopens 2 pm

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNutyotWWuTjsLkX-cqfTPTfSj6-XpuPYCpK_7o=w425-h240-k-no,true,"8 am–12 pm, 2–5:30 pm",1–5 pm,"8 am–12 pm, 2–5:30 pm",12–5:30 pm,8 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-02-23T16:16:57.356Z,LGBTQ+ friendly,,,
