placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Johnson+%26+Associates+CPAs/data=!4m7!3m6!1s0x549e18f00b5159f7:0xf2f1200097eb4861!8m2!3d47.6657918!4d-117.4126127!16s%2Fg%2F1tsblvlg!19sChIJ91lRC_AYnlQRYUjrlwAg8fI,Johnson & Associates CPAs,4.3,6,Certified public accountant,"101 W Cataldo Ave #220, Spokane, WA 99201, United States","MH8P+8X Spokane, Washington, USA",https://www.spokanecpa.com/,+1 509-326-1040,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I9cUf0FKZGbd6-4sO-rU9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.70994&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-19T17:05:42.614Z,,,,
"https://www.google.com/maps/place/HMA+CPA,+PS/data=!4m7!3m6!1s0x549e186051a081e5:0x1ec2d4ffd40f0de5!8m2!3d47.6561674!4d-117.4215458!16s%2Fg%2F11c20t3tqc!19sChIJ5YGgUWAYnlQR5Q0P1P_Uwh4","HMA CPA, PS",4.2,5,Certified public accountant,"601 W 1st Ave Ste 1000, Spokane, WA 99201, United States","MH4H+F9 Spokane, Washington, USA",http://www.hmacpa.com/,+1 509-455-8173,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uiJGvfNiLcolvgGmF0Q5YQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.4428&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-19T17:05:48.842Z,,,,
https://www.google.com/maps/place/David+Green+CPA+PLLC/data=!4m7!3m6!1s0x549e188df43a2025:0xd8f1f9f4fcbfd782!8m2!3d47.660728!4d-117.4023311!16s%2Fg%2F1tm8847g!19sChIJJSA69I0YnlQRgte__PT58dg,David Green CPA PLLC,5.0,4,Certified public accountant,"528 E Spokane Falls Blvd Suite 501, Spokane, WA 99202, United States","MH6X+73 Spokane, Washington, USA",http://www.davidgreencpa.com/,+1 509-850-3740,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=clOk-MhPAMJSkJJqVEUH-Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=101.680534&pitch=0&thumbfov=100,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-19T17:05:53.962Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Atwood+%26+Hillhouse,+CPAs/data=!4m7!3m6!1s0x549e18f1148c2c41:0x79156d2d572d8e25!8m2!3d47.6687343!4d-117.416893!16s%2Fg%2F1w2yz509!19sChIJQSyMFPEYnlQRJY4tVy1tFXk","Atwood & Hillhouse, CPAs",4.5,17,Accountant,"1212 N Washington St Suite 306, Spokane, WA 99201, United States","MH9M+F6 Spokane, Washington, USA",http://atwoodcpas.com/,+1 509-487-4000,"Closed ⋅ Opens 9 am Mon

Updated by others 9 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dL7SCZgacTsKAF3SP8Nz3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=284.23807&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-19T17:05:59.498Z,,,,
https://www.google.com/maps/place/Kirchner+%26+Jordan+CPAs/data=!4m7!3m6!1s0x549e18f0c08c0001:0xbd9cf1c1f04b9d1c!8m2!3d47.6702541!4d-117.4186302!16s%2Fg%2F11gh2sj78q!19sChIJAQCMwPAYnlQRHJ1L8MHxnL0,Kirchner & Jordan CPAs,4.2,14,Accounting firm,"427 W Sinto Ave Suite 200, Spokane, WA 99201, United States","MHCJ+4G Spokane, Washington, USA",http://www.kirchnerjordancpa.com/,+1 509-328-8844,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPsew18oOeOQbB5b90igVZprMrGy3b6juqYe7MO=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-19T17:06:04.548Z,,,,
https://www.google.com/maps/place/Kavadias+Jeff+CPA/data=!4m7!3m6!1s0x549e185d85c46995:0xbd63ac981ded7e56!8m2!3d47.6586769!4d-117.4292119!16s%2Fg%2F1tfkw07l!19sChIJlWnEhV0YnlQRVn7tHZisY70,Kavadias Jeff CPA,4.6,10,Certified public accountant,"1124 W Riverside Ave STE 215, Spokane, WA 99201, United States","MH5C+F8 Spokane, Washington, USA",https://www.kavcocpa.com/,+1 509-931-1680,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pataUERcBCz1p1yqiz9EZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=344.672&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-19T17:06:09.871Z,,,,
https://www.google.com/maps/place/Mason+Accounting/data=!4m7!3m6!1s0x549e198d060b04ab:0x2964f296a563334d!8m2!3d47.655814!4d-117.414119!16s%2Fg%2F11vwp3960_!19sChIJqwQLBo0ZnlQRTTNjpZbyZCk,Mason Accounting,5.0,6,Certified public accountant,"114 W Pacific Ave #205, Spokane, WA 99201, United States","MH4P+89 Spokane, Washington, USA",https://masonaccounting.co/,+1 208-718-1120,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO7ORFD8LUmWyNgs7cNnEDi4-Gspce1005i2BG0=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-19T17:06:15.087Z,,,,
"https://www.google.com/maps/place/Debbie+Maine,+CPA/data=!4m7!3m6!1s0x549e1865556b9aed:0x2ed07ec55d3136b9!8m2!3d47.648832!4d-117.424124!16s%2Fg%2F1tcz80z6!19sChIJ7ZprVWUYnlQRuTYxXcV-0C4","Debbie Maine, CPA",5.0,3,Accountant,"819 W 7th Ave, Spokane, WA 99204, United States","JHXG+G9 Spokane, Washington, USA",http://www.dmainecpa.com/,+1 509-232-1051,Closed ⋅ Opens 9:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npWnd2sQQ-S1vXnATbTtSQ1ZVBx8VbXYsXWOy8qO9P4kHb6MwdN8iEVD9tnZ-9lZCxVUF1VE36vK44pAV2b8wTe6WSMM1Atx883TArP9Y0uHLUzRwvVFpncIDYtyIfit10MwXk_=w408-h612-k-no,true,Closed,9:30 am–4 pm,9:30 am–4 pm,9:30 am–4 pm,9:30 am–4 pm,9:30 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-19T17:06:20.217Z,,,,
https://www.google.com/maps/place/Grandinetti+%26+Associates+P.S./data=!4m7!3m6!1s0x549e18f122710b17:0x36df57a83c8ca1e!8m2!3d47.66875!4d-117.4168911!16s%2Fg%2F1q6kk71g1!19sChIJFwtxIvEYnlQRHsrIg3r1bQM,Grandinetti & Associates P.S.,5.0,7,Certified public accountant,"1212 N Washington St #305, Spokane, WA 99201, United States","MH9M+F6 Spokane, Washington, USA",https://gspokane.com/,+1 509-703-7279,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO3P2AqW6Bh2qQSPo4MEXNyP27unv0p5pjHb3KO=w498-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-19T17:06:25.399Z,,,,
https://www.google.com/maps/place/Downing+%26+Co.+Small+Business+Accountant+-+Spokane+Location/data=!4m7!3m6!1s0x549e19791b8ff267:0xdb7259bcf28377cb!8m2!3d47.6469403!4d-117.4052018!16s%2Fg%2F11y6l24kpb!19sChIJZ_KPG3kZnlQRy3eD8rxZcts,Downing & Co. Small Business Accountant - Spokane Location,5.0,2,Accounting firm,"367 E 9th Ave, Spokane, WA 99202, United States","JHWV+QW Spokane, Washington, USA",https://downingpdx.com/locations/small-business-accountant-spokane/,+1 509-255-7466,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gixjv2Pv3E6yhODzQzRi1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.30322&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/certified+public+accountant+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-19T17:06:30.643Z,,,,
