placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Aqua+Tech+Pool+Service+LLC/data=!4m7!3m6!1s0x890087a21e025141:0x5878f42207bb3d20!8m2!3d33.8094354!4d-78.7150919!16s%2Fg%2F11h2jwssyk!19sChIJQVECHqKHAIkRID27ByL0eFg,Aqua Tech Pool Service LLC,5.0,9,Pool cleaning service,"2413 Metts Dr, North Myrtle Beach, SC 29582, United States","R75M+QX North Myrtle Beach, South Carolina, USA",,+1 843-582-3013,Open ⋅ Closes 7 pm,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipM5EW2CgqBFLXAxjvZxYIJFOFpabyAaNueMQWAj=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-10-27T18:18:57.446Z,,
https://www.google.com/maps/place/North+Myrtle+Beach+Pool+and+Lawn/data=!4m7!3m6!1s0x4b54b3a42147eee5:0xada41390bc783335!8m2!3d34.1803659!4d-77.91258!16s%2Fg%2F11sv7v4_k6!19sChIJ5e5HIaSzVEsRNTN4vJATpK0,North Myrtle Beach Pool and Lawn,5.0,5,Pool cleaning service,,,http://www.nmbpoolmc.com/,+1 910-470-3407,Open ⋅ Closes 6 pm,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipOSlrlpzbU8PeXVBn6QVk4POQG8qIkIfGoPDF2R=w408-h306-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-10-27T18:19:03.122Z,,
"https://www.google.com/maps/place/Coastal+Pure,+The+Healthy+Pool+Pros/data=!4m7!3m6!1s0x8900635c2d6c9631:0x56c3d056d45bf0af!8m2!3d33.810351!4d-78.7136212!16s%2Fg%2F11x05hhvqs!19sChIJMZZsLVxjAIkRr_Bb1FbQw1Y","Coastal Pure, The Healthy Pool Pros",5.0,1,Swimming pool,"24th Ave S, North Myrtle Beach, SC 29582, United States","R76P+4H North Myrtle Beach, South Carolina, USA",https://www.coastalpure.com/,+1 843-251-7564,Open ⋅ Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipMs51zcpKdJAsuTvmRdbWjy7chQ2bNKcXZDVh4w=w408-h570-k-no,true,7 am–4 pm,7 am–4 am,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-10-27T18:19:07.999Z,,
"https://www.google.com/maps/place/The+Pool+Sitter,+LLC/data=!4m7!3m6!1s0x8900635b9ae698bd:0xdf301a13b0fe09d2!8m2!3d33.798478!4d-78.739678!16s%2Fg%2F1tkp5vdv!19sChIJvZjmmltjAIkR0gn-sBMaMN8","The Pool Sitter, LLC",4.5,30,Pool cleaning service,"48th Ave N, North Myrtle Beach, SC 29582, United States","Q7X6+94 North Myrtle Beach, South Carolina, USA",http://www.callthepoolsitter.com/,+1 843-455-4810,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxo-6G-GWzpA89ptMUHxmqYoavPFBPQ1G53XmmuzURCsf4dkZxokjNHFIYzuC9Iz7L9y_KyN80RXaSP_syP2uOdKlvliDRC6jOW5uW2-IkFmS3MoqSZQuDKteTKZ-1Qt_5XMw9zVQ=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-10-27T18:19:12.943Z,,
https://www.google.com/maps/place/The+Pool+Man+Incorporated/data=!4m7!3m6!1s0x890063b9fc73eb61:0x42ca450e14c65ea4!8m2!3d33.8099095!4d-78.7139959!16s%2Fg%2F11r1qvgfyv!19sChIJYetz_LljAIkRpF7GFA5FykI,The Pool Man Incorporated,1.0,1,Swimming pool contractor,"2401 Metts Dr, North Myrtle Beach, SC 29582, United States","R75P+XC North Myrtle Beach, South Carolina, USA",,+1 843-222-6773,Open ⋅ Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lMX_G7s2uivZX-twjy7pqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.9073&pitch=0&thumbfov=100,true,6 am–8 pm,6–8 am,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,"https://www.google.com/maps/search/pool+services+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-10-27T18:19:17.898Z,,
https://www.google.com/maps/place/Bright+-n-+Klean+Pro+Service/data=!4m7!3m6!1s0x89008778dd1139dd:0x3845a5514cecd52a!8m2!3d33.8406196!4d-78.6426828!16s%2Fg%2F11flj4js8f!19sChIJ3TkR3XiHAIkRKtXsTFGlRTg,Bright -n- Klean Pro Service,4.9,54,Pressure washing service,"2412 Ridge St, North Myrtle Beach, SC 29582, United States","R9R4+6W North Myrtle Beach, South Carolina, USA",https://www.facebook.com/brightnklean843?mibextid=LQQJ4d,+1 843-360-5287,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipOKVDMMTBM4fENJsp869OnbeRbu-H_C2OLGoNM5=w408-h374-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/pool+services+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-10-27T18:19:22.932Z,,
https://www.google.com/maps/place/North+Grand+Strand+Services/data=!4m7!3m6!1s0x8900634714e8d6c5:0xaf46094f190433be!8m2!3d33.7980752!4d-78.7264613!16s%2Fg%2F1vrqbhhq!19sChIJxdboFEdjAIkRvjMEGU8JRq8,North Grand Strand Services,2.3,3,Property maintenance,"502 41st Ave S, North Myrtle Beach, SC 29582, United States","Q7XF+6C North Myrtle Beach, South Carolina, USA",http://ngsservices.squarespace.com/,+1 843-455-2918,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ncNE0ZespM3rXv1Jn6Digg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=32.27056&pitch=0&thumbfov=100,true,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-10-27T18:19:27.892Z,,
https://www.google.com/maps/place/Phillips+Pools+Plus/data=!4m7!3m6!1s0x6246561e76996f55:0xc8fa95a5ff24ca1b!8m2!3d33.843107!4d-78.6911121!16s%2Fg%2F11sq8p9n7q!19sChIJVW-Zdh5WRmIRG8ok_6WV-sg,Phillips Pools Plus,4.6,20,Pool cleaning service,,,https://phillipspoolsplus.com/,+1 843-467-5580,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNr2eEGb9KztNmHZHDZjWIdxSSzaOKdRaFCU3XI=w408-h298-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-10-27T18:19:32.561Z,,
https://www.google.com/maps/place/The+Pool+Man+Incorporated+dba+D.+Watkins+%26+Son+Professional+Lawn+Care/data=!4m7!3m6!1s0x89006301712b54af:0xd12276a9dc4e8102!8m2!3d33.8099095!4d-78.7139959!16s%2Fg%2F11p3ymzgq_!19sChIJr1QrcQFjAIkRAoFO3Kl2ItE,The Pool Man Incorporated dba D. Watkins & Son Professional Lawn Care,3.0,2,Pool cleaning service,"2401 Metts Dr, North Myrtle Beach, SC 29582, United States","R75P+XC North Myrtle Beach, South Carolina, USA",,+1 843-222-6773,Open ⋅ Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lMX_G7s2uivZX-twjy7pqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.9073&pitch=0&thumbfov=100,true,4 am–8 pm,4 am–8 pm,4 am–8 pm,4 am–8 pm,4 am–8 pm,4 am–8 pm,4 am–8 pm,"https://www.google.com/maps/search/pool+services+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-10-27T18:19:37.977Z,,
https://www.google.com/maps/place/Beachside+Pools/data=!4m7!3m6!1s0x8900633708464ff1:0x6a7012fa5041ef1e!8m2!3d33.8034445!4d-78.7220252!16s%2Fg%2F1tscpwjf!19sChIJ8U9GCDdjAIkRHu9BUPoScGo,Beachside Pools,,,Swimming pool contractor,"3308 Poinsett St, North Myrtle Beach, SC 29582, United States","R73H+95 North Myrtle Beach, South Carolina, USA",,+1 843-361-3100,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zlLBhZD89Do8710BFzlSHA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=324.66943&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-10-27T18:19:40.742Z,,
