placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,error
https://www.google.com/maps/place/Mobile+Tires+Now/data=!4m7!3m6!1s0x88647bd419565101:0xd135a3a15ecddb4c!8m2!3d36.0306993!4d-86.7763624!16s%2Fg%2F11ymr82m4s!19sChIJAVFWGdR7ZIgRTNvNXqGjNdE,Mobile Tires Now,5.0,27,Tire shop,· Delivery,"214 Overlook Cir Suite 200, Brentwood, TN 37027, United States","26JF+7F Brentwood, Tennessee, USA",https://mobiletiresnow.com/nashville/,+1 931-410-0044,Open · Closes 5 pm,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepr4W1r5HJM4uM6Z3_Me3qc-fus5tItyGM_jnXTDQ4SSqd0d_90F6TkqMnpJXuREKlMUyroilPZLS0ruCxGFktNj27-2WvHj82Sp_kNsJ0vHOaehobUE0i9ljvRLuTY2SewgXsTV_EFT73D=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Brentwood+Nashville+TN/@36.0331164,-86.7827772,14z",2026-03-23T15:05:00.170Z,,
https://www.google.com/maps/place/Rhea+Little%27s+Tire+%26+Auto+Repair/data=!4m7!3m6!1s0x88647ad994b3c945:0x9dbb9c76125e7ff6!8m2!3d36.0337524!4d-86.7777118!16s%2Fg%2F1wn_6vg2!19sChIJRcmzlNl6ZIgR9n9eEnacu50,Rhea Little's Tire & Auto Repair,4.8,126,Auto repair shop,,"9042 Church St E, Brentwood, TN 37027, United States","26MC+GW Brentwood, Tennessee, USA",http://www.littlerheatire.com/,+1 615-373-5868,Open · Closes 4 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep1ZMLd24ZS71NKAgFFwB5OW0OusKbvFA9RWop1Ze1PqTTq8g1ibWMW8ITzSvpwTP-knONnngEc41p7UyPsnSCHovqweObVQ5SJp72eqF2O9jpMV-L1uu6urhcSewSekDkZjkv_kw=w426-h240-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Brentwood+Nashville+TN/@36.0331164,-86.7827772,14z",2026-03-23T15:05:06.258Z,,
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x88647b26f463e177:0x196c0d74d7befed!8m2!3d36.0325229!4d-86.7862395!16s%2Fg%2F1xfspgp6!19sChIJd-Fj9CZ7ZIgR7e97TdfAlgE,Firestone Complete Auto Care,4.5,445,Tire shop,· In-store shopping · Kerbside pickup,"7029 Church St E, Brentwood, TN 37027, United States","26M7+2G Brentwood, Tennessee, USA",https://www.firestonecompleteautocare.com/tennessee/brentwood/7029-church-st-e/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 615-988-4148,Open · Closes 7 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepKc6vjtIT6JFezlS3RI8qp4RVnf83YtTLjINLGUzIFEs4L-qBlHfeWeJ7M8mRF0VDnUjjA0yifl3QQxQORjXc4pduBCZK8EtIGfvILD1yQZhW1ZdCRqD4qqIrFpuGKeO9lfdxufg=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–6 pm,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Brentwood+Nashville+TN/@36.0331164,-86.7827772,14z",2026-03-23T15:05:11.449Z,,
https://www.google.com/maps/place/Tire+Discounters/data=!4m7!3m6!1s0x88647b26f368cb69:0x9a95a9efd89671e8!8m2!3d36.0324944!4d-86.7855281!16s%2Fg%2F11b6gnc9pn!19sChIJacto8yZ7ZIgR6HGW2O-plZo,Tire Discounters,4.1,260,Tire shop,· In-store shopping · Kerbside pickup,"207 Wilson Pike Cir, Brentwood, TN 37027, United States","26J7+XQ Brentwood, Tennessee, USA",https://tirediscounters.com/pages/locations/brentwood-tn?y_source=1_Mzc3ODM5Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 615-309-8044,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerYfyofSUOvdn619__fOfA4prCaiadaw8xDlBDdOfybdvo6rtBqlB2X9kzIgoXm4Etew2Zvgrl5ncl9FFSnao5E5cg4gRo3n_UCAYqlcOqb-RnzHHH4kWiqVGpQ_plPZPxPtJqBxpDCczuZ=w408-h271-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,12–5 pm,"https://www.google.com/maps/search/tire+service+in+Brentwood+Nashville+TN/@36.0331164,-86.7827772,14z",2026-03-23T15:05:16.567Z,,
https://www.google.com/maps/place/CS+Automotive/data=!4m7!3m6!1s0x88647ad84e9f1101:0x2564b38dd5e299b1!8m2!3d36.0339078!4d-86.7783275!16s%2Fg%2F1tct9g0k!19sChIJARGfTth6ZIgRsZni1Y2zZCU,CS Automotive,4.9,519,Auto repair shop,,"610 Church St E, Brentwood, TN 37027, United States","26MC+HM Brentwood, Tennessee, USA",https://mycsauto.com/brentwood/,+1 615-678-7740,Open · Closes 5 pm,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoqD08KVn2tatIg_Y8cMJ8CsrqXSPj_86HUAyfOxhB8cCx21AEXbpi1XbaK-o5qGtTurUvve439bYNEzTmwge0KAsrXEZm3eu4DJjpkKYawk543o9fMxlXzM1I3sNfSAWvQWmJy=w408-h271-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Brentwood+Nashville+TN/@36.0331164,-86.7827772,14z",2026-03-23T15:05:21.695Z,,
"https://www.google.com/maps/place/Little+Brothers+Shell,+Inc./data=!4m7!3m6!1s0x88647b259151bc29:0x439b7cde5355f105!8m2!3d36.034646!4d-86.7886361!16s%2Fg%2F1tv24wrw!19sChIJKbxRkSV7ZIgRBfFVU958m0M","Little Brothers Shell, Inc.",4.7,642,Auto repair shop,,"141 Franklin Rd, Brentwood, TN 37027, United States","26M6+VG Brentwood, Tennessee, USA",https://www.littlebrosshellinc.com/,+1 615-373-4114,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepphikCvD1W2sDTWjWhe0qJHko3YcvM3bWJ1bfuc7VTXxwv7d-fWRZX3lcharV7vjJ7byXFmLZkB1ZTeGuVfXQYptqAjgf9WDfYNYR52fxw1WDeoqs484j4MSkirKt9Ml6H4DWeiQ=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tire+service+in+Brentwood+Nashville+TN/@36.0331164,-86.7827772,14z",2026-03-23T15:05:26.881Z,,
https://www.google.com/maps/place/Go+Nitro+Tire/data=!4m7!3m6!1s0x88647ad3ca1ef889:0x907ca629b4a8b31b!8m2!3d36.0416604!4d-86.7742251!16s%2Fg%2F11c58prnrq!19sChIJifgeytN6ZIgRG7OotCmmfJA,Go Nitro Tire,1.0,1,Tire shop,,,"26RG+M8 Brentwood, Tennessee, USA",http://www.gonitrotire.com/contact.php,+1 888-648-0006,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=geXSCaIsCrfP7jrJy07CZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.14554&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Brentwood+Nashville+TN/@36.0331164,-86.7827772,14z",2026-03-23T15:05:32.098Z,,
https://www.google.com/maps/place/Naser+Mobile+Mechanic-Nashville/data=!4m7!3m6!1s0x886471990b5932df:0x795f46a67725118a!8m2!3d36.0392347!4d-86.7359558!16s%2Fg%2F11ysz5k1y5!19sChIJ3zJZC5lxZIgRihEld6ZGX3k,Naser Mobile Mechanic-Nashville,5.0,38,Auto repair shop,,"Thrible Springs Dr, Nashville, TN 37211, United States","27Q7+MJ Nashville, Tennessee, USA",,+1 313-460-8238,"Open · Closes 11:30 pm

Updated by this business 10 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer1kxKegh0jMBdvKPJw9rKKca6lj9frBMWkuEaTNBJm2aDC2qAmwq1irdfnCHJrRdH5rVQvk4gC6IEsrqT7sOlP__n2Q3sQ-ur0c1ZSq5-lhdZzqSxWvGfGX_it_EIkGPgIStwxbnkzpXhg=w426-h240-k-no,true,9 am–11:30 pm,12 am–11:30 pm,9 am–11:30 pm,9 am–11:30 pm,9 am–11:30 pm,9 am–11:30 pm,9 am–11:30 pm,"https://www.google.com/maps/search/tire+service+in+Brentwood+Nashville+TN/@36.0331164,-86.7827772,14z",2026-03-23T15:05:37.212Z,,
https://www.google.com/maps/place/Discount+Tire/data=!4m7!3m6!1s0x88647bfdda1b59bb:0xe4d42dd286a0eef8!8m2!3d35.9623114!4d-86.8168867!16s%2Fg%2F1thbxddk!19sChIJu1kb2v17ZIgR-O6ghtIt1OQ,Discount Tire,4.5,589,Tire shop,· In-store shopping · Kerbside pickup,"7135 Bakers Bridge Ave, Brentwood, TN 37027, United States","X56M+W6 Brentwood, Tennessee, USA",https://www.discounttire.com/store/tn/brentwood/s/1765,+1 615-370-2513,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepH8_U9zcuoU_H7U3LaSpr2iTYAfkmSLBpdSVcFYBds02EihGcOQXb6hwjXJcy1UZ4LE_fhyHDRfu5CrxF6Td5V98QuihW66KWbmo8woSHvyuruLoAwQCAaXOnVhcTAt0aMoE3U=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Brentwood+Nashville+TN/@36.0331164,-86.7827772,14z",2026-03-23T15:05:42.260Z,,
https://www.google.com/maps/place/Master+Tire+Shop/data=!4m7!3m6!1s0x88646f9597c4c7c1:0xc129355cbf58c32a!8m2!3d36.0697875!4d-86.7228818!16s%2Fg%2F11g8xd5l08!19sChIJwcfEl5VvZIgRKsNYv1w1KcE,Master Tire Shop,4.9,293,Tire shop,· In-store shopping · Delivery,"406 Cotton Ln, Nashville, TN 37211, United States","379G+WR Nashville, Tennessee, USA",,+1 615-928-8027,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepyV_6nwYnf1R2JuJIzrF00kcPskwTEx_EmXZukZMQ8tsGQokXFEUieKYB1Sxr_JwcdV1x6fFGgNhfDvb4gMQWAmRNrIJOgqAaKUgZn_F9j2ldOwao8UJRa-7UMrTnDMtrFnec=w408-h306-k-no,true,9 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,9 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Brentwood+Nashville+TN/@36.0331164,-86.7827772,14z",2026-03-23T15:05:47.321Z,,
