placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/The+Center+For+Pain+-+East+Montgomery/data=!4m7!3m6!1s0x888c2c063e9bc2b9:0xf54a7947f1a8742!8m2!3d32.3767465!4d-86.1712178!16s%2Fg%2F1tkby_df!19sChIJucKbPgYsjIgRQocaf5SnVA8,The Center For Pain - East Montgomery,4.6,683,Pain management physician,"488 St Lukes Dr, Montgomery, AL 36117, United States","9RGH+MG Montgomery, Alabama, USA",http://www.center4pain.com/,+1 334-288-7808,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerDdgKgbjnN7KfyjNo7BKJcPAUkfkBK0ZmV_C1Mv5qugrKVQMKvoh5kDaKBfgWaY1AL0HmeQHUnsd8zYwVdDUArkTLdMFCygSVhmiWmVw14gz00IRGSkkaXVxp7xikxAn1YqY0M=w408-h725-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–12 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-01-28T19:05:31.961Z,,,,
https://www.google.com/maps/place/The+Center+for+Pain+-+432+St.+Lukes/data=!4m7!3m6!1s0x888c2de302469eef:0xe369dfde42a93891!8m2!3d32.3785921!4d-86.171546!16s%2Fg%2F11h5lktmw8!19sChIJ755GAuMtjIgRkTipQt7faeM,The Center for Pain - 432 St. Lukes,4.6,378,Pain management physician,"432 St Lukes Dr, Montgomery, AL 36117, United States","9RHH+C9 Montgomery, Alabama, USA",http://www.center4pain.com/,+1 334-288-7808,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNtuxQRQIWptuKn3HK_DAGmU8gwgXx6-6ETUskX=w630-h240-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–12 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-01-28T19:05:38.188Z,,,,
"https://www.google.com/maps/place/Bradley+Katz,+M.D.+-+The+Center+for+Pain/data=!4m7!3m6!1s0x888c2c063e9bc2b9:0x5ba7d564ed3da7f4!8m2!3d32.3767205!4d-86.1711624!16s%2Fg%2F1tsbmx5h!19sChIJucKbPgYsjIgR9Kc97WTVp1s","Bradley Katz, M.D. - The Center for Pain",4.5,40,Pain management physician,"488 St Lukes Dr, Montgomery, AL 36117, United States","9RGH+MG Montgomery, Alabama, USA",http://www.center4pain.com/,+1 334-288-7808,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNlXoBrUx7noDyvn4iRhhcuXSVoaFCnbXUtYAhU=w408-h327-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–12 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-01-28T19:05:43.081Z,,,,
https://www.google.com/maps/place/The+Center+for+Pain/data=!4m7!3m6!1s0x888e81e2d45fc137:0xa8f326ca0fec4312!8m2!3d32.3673273!4d-86.281546!16s%2Fg%2F11vbjblqn0!19sChIJN8Ff1OKBjogREkPsD8om86g,The Center for Pain,4.8,415,Pain control clinic,"2101 Chestnut St, Montgomery, AL 36106, United States","9P89+W9 Montgomery, Alabama, USA",https://center4pain.com/,+1 334-288-7808,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepKEsduoYMtgiAm0nfesbiins47hgmZfQsTkw3qr4kbvNIPxcHccTHytZ-HSe9P9ZtJsvRCJ2SFCdZ761IsRPSuddgKNf0CMeGuTPR_xC6_fJXnImOFc2hV2eURo_ZVlmjpIp6pUHO-w5Hl=w408-h544-k-no,false,7:30 am–4 pm,7:30 am–4 pm,7:30 am–12 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-01-28T19:05:48.036Z,,,,
https://www.google.com/maps/place/The+Center+For+Pain+-+South+Montgomery/data=!4m7!3m6!1s0x888e803e820311e5:0xa5ec2f125755deb8!8m2!3d32.3274079!4d-86.2784457!16s%2Fg%2F1v3knvdp!19sChIJ5REDgj6AjogRuN5VVxIv7KU,The Center For Pain - South Montgomery,4.6,589,Pain management physician,"2065 E South Blvd #401, Montgomery, AL 36116, United States","8PGC+XJ Montgomery, Alabama, USA",http://www.center4pain.com/,+1 334-288-7808,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipO0uyaCVPTJHbc_ofaN0NIJJuYUBycgDQUcIjDt=w408-h327-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–12 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-01-28T19:05:53.016Z,,,,
https://www.google.com/maps/place/Center+For+Physical+Medicine+and+Pain+Management+-+Dr.+Rachelle+B+Janush/data=!4m7!3m6!1s0x888c2c07d56fb833:0x7aa03f936eac4ed0!8m2!3d32.3464938!4d-86.1771811!16s%2Fg%2F1td05v2f!19sChIJM7hv1QcsjIgR0E6sbpM_oHo,Center For Physical Medicine and Pain Management - Dr. Rachelle B Janush,3.8,33,Physiatrist,"2227 Taylor Rd, Montgomery, AL 36117, United States","8RWF+H4 Montgomery, Alabama, USA",http://www.cpmpm.net/,+1 334-260-8988,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f-p6CJYLPNowrlhJt-tPbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.57434&pitch=0&thumbfov=100,false,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-01-28T19:05:58.053Z,,,,
"https://www.google.com/maps/place/Aaron+Shinkle,+M.D.+-+The+Center+for+Pain/data=!4m7!3m6!1s0x888c2d55bdab4cc5:0xf6640b3c61f5e7f3!8m2!3d32.3767205!4d-86.1711624!16s%2Fg%2F11h5l6zm30!19sChIJxUyrvVUtjIgR8-f1YTwLZPY","Aaron Shinkle, M.D. - The Center for Pain",4.7,26,Pain management physician,"488 St Lukes Dr, Montgomery, AL 36117, United States","9RGH+MG Montgomery, Alabama, USA",http://www.center4pain.com/,+1 334-288-7808,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipO76UCszFxE8qVZ6qyLpM4kfqW1d-y4AoMwxfz0=w408-h611-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–12 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-01-28T19:06:02.970Z,,,,
https://www.google.com/maps/place/Southern+Pain+Control+Center/data=!4m7!3m6!1s0x888c2c08c8071153:0x25178fe45b9edecc!8m2!3d32.3763293!4d-86.1708322!16s%2Fg%2F1tdj4z_l!19sChIJUxEHyAgsjIgRzN6eW-SPFyU,Southern Pain Control Center,4.0,2,Medical clinic,"7205 Copperfield Dr, Montgomery, AL 36117, United States","9RGH+GM Montgomery, Alabama, USA",,+1 334-396-6055,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h3GrcRsxADZ67IMRSy0QUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.34464&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-01-28T19:06:07.622Z,,,,
"https://www.google.com/maps/place/Jacob+Vella,+M.D.+-+The+Center+for+Pain/data=!4m7!3m6!1s0x888c2d47b51bd913:0x2ac32bcdb9961681!8m2!3d32.3767205!4d-86.1711624!16s%2Fg%2F11fnwns806!19sChIJE9kbtUctjIgRgRaWuc0rwyo","Jacob Vella, M.D. - The Center for Pain",3.9,17,Pain management physician,"488 St Lukes Dr, Montgomery, AL 36117, United States","9RGH+MG Montgomery, Alabama, USA",http://www.center4pain.com/,+1 334-288-7808,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMaoZT_soab2mVfM87GE-LUpH1ynQp1imuPWfZ2=w408-h544-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-01-28T19:06:12.328Z,,,,
https://www.google.com/maps/place/David+P.+Herrick+M.D.+-+The+Center+for+Pain/data=!4m7!3m6!1s0x888c2c063e9bc2b9:0xdc0e6b1fc2db35f6!8m2!3d32.3767907!4d-86.1711872!16s%2Fg%2F1tywyqbw!19sChIJucKbPgYsjIgR9jXbwh9rDtw,David P. Herrick M.D. - The Center for Pain,4.3,24,Pain management physician,"488 St Lukes Dr, Montgomery, AL 36117, United States","9RGH+PG Montgomery, Alabama, USA",http://www.center4pain.com/,+1 334-288-7808,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5DbIWYTd5SDg3Nne8_PBDA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=196.43893&pitch=0&thumbfov=100,false,7:30 am–4 pm,7:30 am–4 pm,7:30 am–12 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2026-01-28T19:06:17.301Z,,,,
