placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,info,isBlackOwned
https://www.google.com/maps/place/RiverFront+Lawncare+Landscaping/data=!4m7!3m6!1s0x81de12e3c59caab1:0x22b8825d87d4a2a2!8m2!3d41.5636072!4d-83.664418!16s%2Fg%2F11smljtjfm!19sChIJsaqcxeMS3oERoqLUh12CuCI,RiverFront Lawncare Landscaping,4.9,43,Landscaper,"527 W Sophia St, Maumee, OH 43537, United States","H87P+C6 Maumee, Ohio, USA",https://riverfrontlawncarelandscaping.godaddysites.com/,+1 419-276-5916,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFAc1nf7dAQy5rJbTtSa9AHPFJZ74DBJQPuBtFpFa77KlXUco3qGdEXkI_7jQcbm7NsArwGYYEkdkU1egVu1hX2OPkDUM2ehHLiuOOWCpMCf6DQGzeSsXPebkTRafTvsJ_RYYg=w408-h329-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-04-29T20:44:20.350Z,,,
https://www.google.com/maps/place/G6+Landscaping+LLC/data=!4m7!3m6!1s0x883c7124e8b8a007:0xee97448c5bf66e67!8m2!3d41.587601!4d-83.6992174!16s%2Fg%2F11nmr4wbd_!19sChIJB6C46CRxPIgRZ272W4xEl-4,G6 Landscaping LLC,5.0,36,Lawn care service,"6712 Mill Ridge Rd, Maumee, OH 43537, United States","H8Q2+28 Maumee, Ohio, USA",https://www.g6landscaping.net/home,+1 419-270-9666,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtb9RXbG0tKgDEovSSzfnKF3lESrAnX8jUxMTGidelkt27MUh1SV5FNJZobEXwm2TP3n9vj4GDSfRENgIX_uRfk3JW12tZ_G5nh-14Uw6MF320RUHvztlxx6CPoMCejmeG6Ub9=w408-h538-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,9 am–5 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-04-29T20:44:25.044Z,,,
https://www.google.com/maps/place/Crandalls+Quality+Landscaping+LLC/data=!4m7!3m6!1s0x883c736bd6a3e0bb:0x9042c26c81d11144!8m2!3d41.5678083!4d-83.6736763!16s%2Fg%2F1tfkw_2t!19sChIJu-Cj1mtzPIgRRBHRgWzCQpA,Crandalls Quality Landscaping LLC,4.5,74,Landscaper,"720 Illinois Ave, Maumee, OH 43537, United States","H89G+4G Maumee, Ohio, USA",,+1 419-704-5471,Closes soon · 5 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEypfq10v1Rzgn6hfg14LoSw7-4Foqe3QzfyoQJMxoTghSr2nBee19okYHFqF0Gppu2abGNEhXdJk6QBOHru7DTFkwVAPqktl9toTCYTNNhUrGJmceyp9-JJFj4fNxJybzJuyQO=w408-h309-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-04-29T20:44:29.716Z,,,
https://www.google.com/maps/place/Elite+Lawn+and+Landscape+Inc./data=!4m7!3m6!1s0x883c77308a73f4df:0x24ea11cc93b47c7b!8m2!3d41.5795711!4d-83.6204215!16s%2Fg%2F11h74hm2m6!19sChIJ3_RzijB3PIgRe3y0k8wR6iQ,Elite Lawn and Landscape Inc.,4.5,11,Landscaper,"2504 S Detroit Ave, Maumee, OH 43537, United States","H9HH+RR Maumee, Ohio, USA",,+1 419-382-2779,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RweVFfrJgttLzPQRzv17gw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.881996&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-04-29T20:44:31.959Z,,,
"https://www.google.com/maps/place/Supreme+Outdoor,+LLC/data=!4m7!3m6!1s0x883c7fb657a0de8d:0x286f7251cbf34f3f!8m2!3d41.4861395!4d-83.9269526!16s%2Fg%2F11r8s1swln!19sChIJjd6gV7Z_PIgRP0_zy1Fybyg","Supreme Outdoor, LLC",4.9,17,General contractor,,,http://supremeoutdoorbuilds.com/,+1 419-484-0878,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEfAWh2YGLQvQ1StM9rogaBvWW-Git-0qRgmDZ-qHOMDSovGV2x6GkPSG6zJslJlJkYmVb1ua7UijKkye-JoHQeVo1ObF8d5F8KNq7qjfpbx4JwjCEAsFQJzvLIZE8lMmkwZqg=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-04-29T20:44:34.119Z,,,
https://www.google.com/maps/place/419+Landscape/data=!4m7!3m6!1s0xa51afc61c5407ced:0xb6c5bc2016e6edcf!8m2!3d41.5478319!4d-83.639314!16s%2Fg%2F11vry55c0h!19sChIJ7XxAxWH8GqURz-3mFiC8xbY,419 Landscape,5.0,5,Contractor,"625 Eckel Rd, Perrysburg, OH 43551, United States","G9X6+47 Perrysburg, Ohio, USA",https://419landscape.com/,+1 419-708-5713,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8EqTTsG2UcZnqB6cRxCT0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.42255&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-04-29T20:44:38.406Z,,,
"https://www.google.com/maps/place/Deluxe+Lawn+and+Landscaping+LLC+Toledo,+Ohio/data=!4m7!3m6!1s0x82cc88151957b4eb:0xd537694eef62535!8m2!3d41.947342!4d-84.3351705!16s%2Fg%2F11sn3f8y0d!19sChIJ67RXGRWIzIIRNSX27pR2Uw0","Deluxe Lawn and Landscaping LLC Toledo, Ohio",4.0,26,Lawn care service,,,http://deluxelawnandlandscaping.com/,+1 419-480-7527,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAERho8NTpH91ItQZMWYRPP4Nrc2Si0QIuEcNKW5kslPkJz6o7hlmPUJmytLfYhFgblYpWBYHmz0ER0mFpHbQsF7jWjpz0Mo_EvEIyqXsFweNXfY9a-w4T0LUIrYrEiwsgYNYOI=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–1 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-04-29T20:44:42.744Z,,,
https://www.google.com/maps/place/Luck+Landscaping+LLC/data=!4m7!3m6!1s0x883b877055555555:0xc1fc3c5c5a898f6f!8m2!3d41.6587025!4d-83.6679641!16s%2Fg%2F1tfqggqx!19sChIJVVVVVXCHO4gRb4-JWlw8_ME,Luck Landscaping LLC,4.9,33,Landscape designer,"1907 N Reynolds Rd, Toledo, OH 43615, United States","M85J+FR Toledo, Ohio, USA",https://www.lucklandscaping.com/,+1 419-517-8793,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEBgYHyd4vER7KutnaXuzc39eIThgsAB-7UOjsrE2Iz3NYeTUEW4rBXvlqr5itbqBZBc3rgm1gYLqEDEZgPGWAvKz-FPEWCqAZ2ipTI3nC5s2qS-obma21V3ob39WoKbFcwiXfm=w408-h306-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,Closed,10 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-04-29T20:44:46.966Z,,,
https://www.google.com/maps/place/Vista+Lawns/data=!4m7!3m6!1s0x883c782a46f81e13:0xc1b33eb7ad9b53df!8m2!3d41.5861901!4d-83.6311248!16s%2Fg%2F1vlzc0t0!19sChIJEx74Rip4PIgR31Obrbc-s8E,Vista Lawns,,,Landscaper,"1310 Scott St, Maumee, OH 43537, United States","H9P9+FH Maumee, Ohio, USA",http://vistalawn.com/,+1 419-320-8172,Closes soon · 5 pm · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH-dOnvqJ3vU0uDo8fKNdh2WRAD7-qorIo2lk4qAdp1Evf007K1wsDyLuI6GYJ8NsViNG8cpqtHS1V4Y-e-CDeLQNpvP6xy7HRZTP904dS6k3KuJIR-tyXZ4HCA52o3wreY3LJm=w408-h725-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,9 am–12 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-04-29T20:44:51.284Z,,,
https://www.google.com/maps/place/JMS+Property+Management+LLC/data=!4m7!3m6!1s0x43e6cc561a505ead:0x44ca885807742424!8m2!3d41.521652!4d-83.6479143!16s%2Fg%2F11sjbxqmb9!19sChIJrV5QGlbM5kMRJCR0B1iIykQ,JMS Property Management LLC,5.0,48,Lawn care service,"13107 Roachton Rd, Perrysburg, OH 43551, United States","G9C2+MR Perrysburg, Ohio, USA",http://jmspropertymanagement.com/,+1 419-280-3025,Closes soon · 5 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQW7LTssmysP5NLb9F-2mJKog9oOrplL_NDR_pHfCRULMd6wxDFdjHGGp-RrLmnFvCpToidTF5aMSayAan9LoyPqMyO1XS1qL0s305nVCjW0KAcod_uu9vHdZKYo3ziuL-kPHjDPI6cHj4=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-04-29T20:44:55.680Z,,,
