placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,isBlackOwned
"https://www.google.com/maps/place/Dublin+Advisors+LLC,+CPA/data=!4m7!3m6!1s0x8838ec923ae51101:0x80a130b6e770c6f0!8m2!3d40.1023649!4d-83.1490502!16s%2Fg%2F11bbrlt72r!19sChIJARHlOpLsOIgR8MZw57YwoYA","Dublin Advisors LLC, CPA",4.9,29,Accountant,"5990 Venture Dr STE B, Dublin, OH 43017, United States","4V22+W9 Dublin, Ohio, USA",http://www.dublinadvisorscpa.com/,+1 614-674-1482,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPW6ROFMJToD6GM_VS5K1OhgYd7lQ7GVmXg1hy8=w408-h408-k-no,true,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-10-19T15:15:46.260Z,,,
https://www.google.com/maps/place/Chuck+Franklin+CPA/data=!4m7!3m6!1s0x88389a1710bd640b:0xbcbfb82617c99ea8!8m2!3d40.0805373!4d-83.1296171!16s%2Fg%2F1tkl3zz_!19sChIJC2S9EBeaOIgRqJ7JFya4v7w,Chuck Franklin CPA,5.0,29,Certified public accountant,"5650 Paul Blazer Pkwy Suite 162, Dublin, OH 43017, United States","3VJC+65 Dublin, Ohio, USA",https://www.chuckfranklinctc.com/,+1 614-734-8359,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNKOku65al19mIhave68K_B8ADzQLfPZrwLmhd1=w408-h290-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-10-19T15:15:52.427Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Tipping+%26+Company+-+Certified+Public+Accountants+%26+Business+Consultants/@40.1030974,-83.1423666,17z/data=!3m1!4b1!4m6!3m5!1s0x883893c02fcbce91:0xdfea1d9a3ab008ec!8m2!3d40.1030974!4d-83.1423666!16s%2Fg%2F11l2j8c7qt",Tipping & Company - Certified Public Accountants & Business Consultants,5.0,6,Certified public accountant,"6543 Commerce Pkwy suite Q, Dublin, OH 43017, United States","4V35+63 Dublin, Ohio, USA",https://tippingtax.com/,+1 800-321-0763,Closed ⋅ Opens 9 am Mon,,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-10-19T15:15:59.286Z,,,
https://www.google.com/maps/place/a+CPA+inc./data=!4m7!3m6!1s0x8838933a7d4d9703:0x79774370a72398da!8m2!3d40.094806!4d-83.1352736!16s%2Fg%2F11btl_y1js!19sChIJA5dNfTqTOIgR2pgjp3BDd3k,a CPA inc.,4.7,14,Accountant,"655 Metro Pl S #600, Dublin, OH 43017, United States","3VV7+WV Dublin, Ohio, USA",http://www.acpainc.com/,+1 614-789-1690,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipN-kePPwIRs1q7SqlLQA883qfr4l4zxVKnWYoEO=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-10-19T15:16:04.285Z,,,
"https://www.google.com/maps/place/Gupta+%26+Associates,+CPA,+LLC/data=!4m7!3m6!1s0x8838932f88f94a43:0xd946e69107b210d3!8m2!3d40.0953004!4d-83.1308612!16s%2Fg%2F11_53xnzm!19sChIJQ0r5iC-TOIgR0xCyB5HmRtk","Gupta & Associates, CPA, LLC",3.7,15,Certified public accountant,"555 Metro Pl N, Dublin, OH 43017, United States","3VW9+4M Dublin, Ohio, USA",http://www.gupta-cpa.com/,+1 614-344-4246,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipNbZ9Gw_Dr9HrBs6o1TfVfsGtxJWkPtM1eSJ9lJ=w408-h305-k-no,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-10-19T15:16:09.375Z,,,
https://www.google.com/maps/place/Tejal+Dhruve+CPA/data=!4m7!3m6!1s0x88389155f18fd8b5:0x281d98602b1e3d13!8m2!3d40.089998!4d-83.128048!16s%2Fg%2F1vzqsy4w!19sChIJtdiP8VWROIgREz0eK2CYHSg,Tejal Dhruve CPA,3.8,10,Certified public accountant,"5178 Blazer Pkwy, Dublin, OH 43017, United States","3VQC+XQ Dublin, Ohio, USA",http://www.dhruvecpa.com/,+1 614-742-7158,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wkA0jLRgRScRmjuhLFxQqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=120.1677&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-10-19T15:16:14.701Z,,,
https://www.google.com/maps/place/Bottom+Line+CPA/data=!4m7!3m6!1s0x883892d3b62507f9:0x7768dae8215a2dd4!8m2!3d40.0907139!4d-83.1263231!16s%2Fg%2F1vfwdjdx!19sChIJ-QclttOSOIgR1C1aIejaaHc,Bottom Line CPA,4.0,4,Accountant,"6047 Frantz Rd #205, Dublin, OH 43017, United States","3VRF+7F Dublin, Ohio, USA",https://www.bottomline.cpa/,+1 614-408-8354,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=62KdaZvG5XaZz7wRfYsDvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=141.04216&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-10-19T15:16:17.636Z,,,
https://www.google.com/maps/place/DGPerry+CPAs+%2B+Advisors/data=!4m7!3m6!1s0x8838f31fbcfd8951:0xb221679477f61b8a!8m2!3d40.1044268!4d-83.110105!16s%2Fg%2F11bbypc7y5!19sChIJUYn9vB_zOIgRihv2d5RnIbI,DGPerry CPAs + Advisors,4.1,9,Certified public accountant,"6745 Longshore St #240, Dublin, OH 43017, United States","4V3Q+QX Dublin, Ohio, USA",https://dgperry.com/,+1 614-431-1040,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPvcgnBTDUY0bp8yObQmAIDwdateL1Fxko98WSG=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-10-19T15:16:22.509Z,,,
https://www.google.com/maps/place/Rea/data=!4m7!3m6!1s0x8838934a488d4e1f:0xeacdd16ca708fd03!8m2!3d40.0761169!4d-83.121454!16s%2Fg%2F1tw1fhd9!19sChIJH06NSEqTOIgRA_0Ip2zRzeo,Rea,4.6,50,Accountant,"5400 Frantz Rd # 200, Dublin, OH 43016, United States","3VGH+CC Dublin, Ohio, USA",https://reaadvisory.com/location/dublin-cpa-firm/?utm_source=GMB&utm_medium=listing&utm_id=GMB+Dublin+Listing,+1 614-889-8725,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMlen4EC5QHz6T0aBXAqdWWIGSlrBxB1vpNh2B-=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-10-19T15:16:27.652Z,,,
https://www.google.com/maps/place/Fidler+%26+Fidler+CPAs/data=!4m7!3m6!1s0x883893271ee623bb:0x5ca386c360d550b5!8m2!3d40.0913986!4d-83.1262343!16s%2Fg%2F1tvymfl5!19sChIJuyPmHieTOIgRtVDVYMOGo1w,Fidler & Fidler CPAs,5.0,5,Accountant,"6077 Frantz Rd, Dublin, OH 43017, United States","3VRF+HG Dublin, Ohio, USA",,+1 614-793-8222,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rU-da3d4dogd4pSgqi4ogQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.941102&pitch=0&thumbfov=100,false,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-10-19T15:16:32.623Z,,,
