placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error,info,isBlackOwned
"https://www.google.com/maps/place/Lubbock+Varicose+Vein+Center/@33.5835732,-101.8551675,14z/data=!4m6!3m5!1s0x86fe72ab47366113:0x9178ed5e4f6ba1b8!8m2!3d33.5767383!4d-101.8935497!16s%2Fg%2F1tgfdtv5",Lubbock Varicose Vein Center,2.6,5,Medical clinic,"3525 19th St, Lubbock, TX 79410, United States","H4G4+MH Lubbock, Texas, USA",,+1 806-687-8346,Closes soon · 5 pm · Opens 9 am Wed,,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-12-16T22:19:24.455Z,,,
https://www.google.com/maps/place/Amarillo+Laser+%26+Vein+Clinic/data=!4m7!3m6!1s0x870151bf44b95b6f:0xde5956a31df30103!8m2!3d35.2114302!4d-101.9138738!16s%2Fg%2F1tf2sp32!19sChIJb1u5RL9RAYcRAwHzHaNWWd4,Amarillo Laser & Vein Clinic,4.9,215,Doctor,"6810 Plum Creek Dr, Amarillo, TX 79124, United States","636P+HF Amarillo, Texas, USA",https://amarillovein.com/,+1 806-355-3022,Closes soon · 5 pm · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipMfgvquWwhWL8mu0nQIuO-JZ20Ck8X5ubHtk6PJ=w427-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Amarillo+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-12-16T22:19:45.582Z,,,
"https://www.google.com/maps/place/Lubbock+Varicose+Vein+Center/@33.5835732,-101.8551675,14z/data=!4m6!3m5!1s0x86fe72ab47366113:0x9178ed5e4f6ba1b8!8m2!3d33.5767383!4d-101.8935497!16s%2Fg%2F1tgfdtv5",Lubbock Varicose Vein Center,2.6,5,Medical clinic,"3525 19th St, Lubbock, TX 79410, United States","H4G4+MH Lubbock, Texas, USA",,+1 806-687-8346,Closes soon · 5 pm · Opens 9 am Wed,,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Midland+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-12-16T22:19:53.892Z,Already found,,
"https://www.google.com/maps/place/Lubbock+Varicose+Vein+Center/@33.5835732,-101.8551675,14z/data=!4m6!3m5!1s0x86fe72ab47366113:0x9178ed5e4f6ba1b8!8m2!3d33.5767383!4d-101.8935497!16s%2Fg%2F1tgfdtv5",Lubbock Varicose Vein Center,2.6,5,Medical clinic,"3525 19th St, Lubbock, TX 79410, United States","H4G4+MH Lubbock, Texas, USA",,+1 806-687-8346,Closes soon · 5 pm · Opens 9 am Wed,,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Odessa+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-12-16T22:20:01.965Z,Already found,,
"https://www.google.com/maps/place/Lubbock+Varicose+Vein+Center/@33.5835732,-101.8551675,14z/data=!4m6!3m5!1s0x86fe72ab47366113:0x9178ed5e4f6ba1b8!8m2!3d33.5767383!4d-101.8935497!16s%2Fg%2F1tgfdtv5",Lubbock Varicose Vein Center,2.6,5,Medical clinic,"3525 19th St, Lubbock, TX 79410, United States","H4G4+MH Lubbock, Texas, USA",,+1 806-687-8346,Closes soon · 5 pm · Opens 9 am Wed,,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Abilene+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-12-16T22:20:09.983Z,Already found,,
"https://www.google.com/maps/place/Lubbock+Varicose+Vein+Center/@33.5835732,-101.8551675,14z/data=!4m6!3m5!1s0x86fe72ab47366113:0x9178ed5e4f6ba1b8!8m2!3d33.5767383!4d-101.8935497!16s%2Fg%2F1tgfdtv5",Lubbock Varicose Vein Center,2.6,5,Medical clinic,"3525 19th St, Lubbock, TX 79410, United States","H4G4+MH Lubbock, Texas, USA",,+1 806-687-8346,Closes soon · 5 pm · Opens 9 am Wed,,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+San+Angelo+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-12-16T22:20:18.261Z,Already found,,
"https://www.google.com/maps/place/Lubbock+Varicose+Vein+Center/@33.5835732,-101.8551675,14z/data=!4m6!3m5!1s0x86fe72ab47366113:0x9178ed5e4f6ba1b8!8m2!3d33.5767383!4d-101.8935497!16s%2Fg%2F1tgfdtv5",Lubbock Varicose Vein Center,2.6,5,Medical clinic,"3525 19th St, Lubbock, TX 79410, United States","H4G4+MH Lubbock, Texas, USA",,+1 806-687-8346,Closes soon · 5 pm · Opens 9 am Wed,,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-12-16T22:20:26.702Z,Already found,,
"https://www.google.com/maps/place/Lubbock+Varicose+Vein+Center/@33.529681,-101.9777208,14z/data=!4m6!3m5!1s0x86fe72ab47366113:0x9178ed5e4f6ba1b8!8m2!3d33.5767383!4d-101.8935497!16s%2Fg%2F1tgfdtv5",Lubbock Varicose Vein Center,2.6,5,Medical clinic,"3525 19th St, Lubbock, TX 79410, United States","H4G4+MH Lubbock, Texas, USA",,+1 806-687-8346,Closes soon · 5 pm · Opens 9 am Wed,,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Brownfield+Lubbock+TX/@33.529681,-101.9777208,14z",2025-12-16T22:20:34.893Z,Already found,,
"https://www.google.com/maps/place/Lubbock+Varicose+Vein+Center/@33.5777801,-101.9917802,14z/data=!4m6!3m5!1s0x86fe72ab47366113:0x9178ed5e4f6ba1b8!8m2!3d33.5767383!4d-101.8935497!16s%2Fg%2F1tgfdtv5",Lubbock Varicose Vein Center,2.6,5,Medical clinic,"3525 19th St, Lubbock, TX 79410, United States","H4G4+MH Lubbock, Texas, USA",,+1 806-687-8346,Closes soon · 5 pm · Opens 9 am Wed,,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Levelland+Lubbock+TX/@33.5777801,-101.9917802,14z",2025-12-16T22:20:43.027Z,Already found,,
"https://www.google.com/maps/place/Lubbock+Varicose+Vein+Center/@33.5835732,-101.8551675,14z/data=!4m6!3m5!1s0x86fe72ab47366113:0x9178ed5e4f6ba1b8!8m2!3d33.5767383!4d-101.8935497!16s%2Fg%2F1tgfdtv5",Lubbock Varicose Vein Center,2.6,5,Medical clinic,"3525 19th St, Lubbock, TX 79410, United States","H4G4+MH Lubbock, Texas, USA",,+1 806-687-8346,Closes soon · 5 pm · Opens 9 am Wed,,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Littlefield+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-12-16T22:20:51.296Z,Already found,,
"https://www.google.com/maps/place/Lubbock+Varicose+Vein+Center/@33.5686427,-101.8464072,14z/data=!4m6!3m5!1s0x86fe72ab47366113:0x9178ed5e4f6ba1b8!8m2!3d33.5767383!4d-101.8935497!16s%2Fg%2F1tgfdtv5",Lubbock Varicose Vein Center,2.6,5,Medical clinic,"3525 19th St, Lubbock, TX 79410, United States","H4G4+MH Lubbock, Texas, USA",,+1 806-687-8346,Closes soon · 5 pm · Opens 9 am Wed,,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Slaton+Lubbock+TX/@33.5686427,-101.8464072,14z",2025-12-16T22:20:59.244Z,Already found,,
"https://www.google.com/maps/place/Lubbock+Varicose+Vein+Center/@33.5835732,-101.8551675,14z/data=!4m6!3m5!1s0x86fe72ab47366113:0x9178ed5e4f6ba1b8!8m2!3d33.5767383!4d-101.8935497!16s%2Fg%2F1tgfdtv5",Lubbock Varicose Vein Center,2.6,5,Medical clinic,"3525 19th St, Lubbock, TX 79410, United States","H4G4+MH Lubbock, Texas, USA",,+1 806-687-8346,Closes soon · 5 pm · Opens 9 am Wed,,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Post+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-12-16T22:21:07.409Z,Already found,,
"https://www.google.com/maps/place/Lubbock+Varicose+Vein+Center/@33.5835732,-101.8551675,14z/data=!4m6!3m5!1s0x86fe72ab47366113:0x9178ed5e4f6ba1b8!8m2!3d33.5767383!4d-101.8935497!16s%2Fg%2F1tgfdtv5",Lubbock Varicose Vein Center,2.6,5,Medical clinic,"3525 19th St, Lubbock, TX 79410, United States","H4G4+MH Lubbock, Texas, USA",,+1 806-687-8346,Closes soon · 5 pm · Opens 9 am Wed,,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Seagraves+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-12-16T22:21:15.693Z,Already found,,
"https://www.google.com/maps/place/Dixon+Santana,+MD/data=!4m7!3m6!1s0x86fe0dce4312da23:0xb309470b9e3e34f!8m2!3d33.5894624!4d-101.8918248!16s%2Fg%2F11jn647bg3!19sChIJI9oSQ84N_oYRT-PjuXCUMAs","Dixon Santana, MD",4.8,80,Vascular surgeon,"Texas Tech University, Physicians Medical Pavilion, 3601 4th St 4th Floor, Lubbock, TX 79430, United States","H4Q5+Q7 Lubbock, Texas, USA",https://www.texastechphysicians.com/clinics/lubbock/surgery/default.aspx?utm_source=GMBSocialClimb&utm_medium=DixonSantana%2CMD,+1 806-743-2373,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMLzIwUGDfiMCGFuFQujBrmhRghD0zUbBhpZLYo=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Muleshoe+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-12-16T22:21:35.580Z,,,
"https://www.google.com/maps/place/Lubbock+Varicose+Vein+Center/@33.5835732,-101.8551675,14z/data=!4m6!3m5!1s0x86fe72ab47366113:0x9178ed5e4f6ba1b8!8m2!3d33.5767383!4d-101.8935497!16s%2Fg%2F1tgfdtv5",Lubbock Varicose Vein Center,2.6,5,Medical clinic,"3525 19th St, Lubbock, TX 79410, United States","H4G4+MH Lubbock, Texas, USA",,+1 806-687-8346,Closes soon · 5 pm · Opens 9 am Wed,,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Tahoka+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-12-16T22:21:43.795Z,Already found,,
