placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Madro%C3%B1o+Landscape+Design+Studio/data=!4m7!3m6!1s0x808f7e300374dc03:0x8bd1e85775f87d16!8m2!3d37.7886885!4d-122.4339598!16s%2Fg%2F1tgcy8ys!19sChIJA9x0AzB-j4ARFn34dVfo0Ys,Madroño Landscape Design Studio,4.8,17,Landscape designer,"2053 Fillmore St, San Francisco, CA 94115, United States","QHQ8+FC Lower Pacific Heights, San Francisco, CA, USA",http://www.madrono.org/,+1 415-462-0489,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH56FcbRzDbj0zXd-Kbe4e3pUD0Herd2gUgekOaA9oTyJgnkpij_HHqK0sZdDhtQ-jISVsAKta2DUcIBOu6wE0pp3hejlAV6kOEL8B3-cnYJRPWBJvgoT1LrEgVoXyDWDhFTxcV=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-04-29T20:29:49.785Z,,,
https://www.google.com/maps/place/Rock+%26+Rose+Landscapes/data=!4m7!3m6!1s0x808f7e56f2d1343f:0x954a72e834ff8da7!8m2!3d37.7398885!4d-122.4085759!16s%2Fg%2F1xcbpvyn!19sChIJPzTR8lZ-j4ARp43_NOhySpU,Rock & Rose Landscapes,4.4,23,Landscaper,"1615 Cortland Ave, San Francisco, CA 94110, United States","PHQR+XH Bernal Heights, San Francisco, CA, USA",http://www.rockandrose.com/,+1 415-824-3458,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFE7knPwzVqUC6kwLVZ_V39HlJYONp56l-lFEJS38yB6QSjnAi4eRWQfGGXc6R7SMYUk8KjbxEphQrkGMtwyuCvlyGtDklNsCDr_jb2bQVuiyLEH4vGV6JaklvdiyqR94nVWnZ552btNHk=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-04-29T20:29:55.947Z,,,
https://www.google.com/maps/place/Arterra+Landscape+Architects/data=!4m7!3m6!1s0x808f7fcc15087bdf:0x9ceda093c6762dc1!8m2!3d37.7657583!4d-122.3970605!16s%2Fg%2F1tl4d84f!19sChIJ33sIFcx_j4ARwS12xpOg7Zw,Arterra Landscape Architects,5.0,4,Landscape architect,"88 Missouri St, San Francisco, CA 94107, United States","QJ83+85 Potrero Hill, San Francisco, CA, USA",http://arterrasf.com/,+1 415-861-3100,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LaP9AAkjsq-q_k0K0_u3RQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.10379&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-04-29T20:30:00.738Z,,,
https://www.google.com/maps/place/CMG+Landscape+Architecture/data=!4m7!3m6!1s0x80858078ffffffff:0xe1bb90ee387b43e4!8m2!3d37.7824833!4d-122.3947468!16s%2Fg%2F11csrsf3lb!19sChIJ_____3iAhYAR5EN7OO6Qu-E,CMG Landscape Architecture,4.6,8,Landscape architect,"444 Bryant St, San Francisco, CA 94107, United States","QJJ4+X4 China Basin, San Francisco, CA, USA",http://www.cmgsite.com/,+1 415-495-3070,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE9unuoAwUsYe32T1aq3ATmOjS1FlOZncJqdf2JmCmRp8orUAQgCLCDPdgyzRgMar4pkx8s6pK5YbU8UtXUtMEmkRRQ1ymeeXGwg5aEKFydADXiHmZT3o_0XSvwur0hWn3eWWqRug=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-04-29T20:30:05.477Z,,,
https://www.google.com/maps/place/Greener+Bay+Landscaping+Inc./data=!4m7!3m6!1s0x808f7f6acc4e43a1:0x29d69b05204c1454!8m2!3d37.4113999!4d-122.1704962!16s%2Fg%2F11h3fvd33v!19sChIJoUNOzGp_j4ARVBRMIAWb1ik,Greener Bay Landscaping Inc.,4.7,93,Landscaper,,,http://www.greenerbaylandscaping.com/,+1 831-601-8477,Open · Closes 11 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFy8bttv5R_frWjc9sBV6wEiIFgCmzOj1X_Hd1KoK62ZX4fL2T82eFNys6HStYPiAjZecJjRdSE1srBa76h6i35y0gIXpkEjC5l554fmHe55GGQ2wtIWPIu2VpuS8ZUabUw0qI=w1027-h240-k-no,true,4 am–11 pm,4 am–11 pm,4 am–11 pm,4 am–11 pm,4 am–11 pm,4 am–11 pm,4 am–11 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-04-29T20:30:10.227Z,,,
https://www.google.com/maps/place/Zenscape/data=!4m7!3m6!1s0x808580ae3433d21f:0x6157ac0fc977591!8m2!3d37.7747668!4d-122.4385117!16s%2Fg%2F1tg5cb6g!19sChIJH9IzNK6AhYARkXWX_MB6FQY,Zenscape,5.0,8,Landscape designer,"1341 Hayes St, San Francisco, CA 94117, United States","QHF6+WH North of the Panhandle, San Francisco, CA, USA",http://www.zenscape.com/,+1 415-794-0664,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1exO2OpO0w0vndJLATm4q-1S1DOLe4j3swl7qynlyDUcSw37JwVbrSEoLOvAF7mMlRHsbZFLtirwkX3tQVm-P_djFDnU66oGTz72g8nr7zVDXFSupx6CMFOLeexJvNufmRswh=w408-h541-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-04-29T20:30:15.192Z,,,
https://www.google.com/maps/place/Blooms+Gardening/data=!4m7!3m6!1s0x8085813b023fb0c1:0xde001eb855b013f8!8m2!3d37.7488584!4d-122.4274364!16s%2Fg%2F11qqbm2p4_!19sChIJwbA_AjuBhYAR-BOwVbgeAN4,Blooms Gardening,5.0,6,Landscaper,"1376 Church St, San Francisco, CA 94114, United States","PHXF+G2 Duboce Triangle, San Francisco, CA, USA",https://blooms-gardening.com/,+1 415-630-0237,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-CtxGv5WOT96JNj8QSqcRIZAQan7MPPEAl7VIFLiJGt0qOQNa0yf3UXbqQ_GAMuu6ZcdJwHeUUBc5ejg-5DD3a6tRL5wREg-Vv4JqowTCITszNqrWESz0vTKNB0Ngfomhnf0Asg=w408-h350-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–1 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-04-29T20:30:20.015Z,,,
https://www.google.com/maps/place/Reynolds-Sebastiani+Design+Services+LLC/data=!4m7!3m6!1s0x808f7e4973990d6d:0xa0a53776a6821c67!8m2!3d37.7537449!4d-122.4084234!16s%2Fg%2F1td7nk5v!19sChIJbQ2Zc0l-j4ARZxyCpnY3paA,Reynolds-Sebastiani Design Services LLC,5.0,13,Landscape architect,"1140 York St, San Francisco, CA 94110, United States","QH3R+FJ Mission District, San Francisco, CA, USA",http://www.reynolds-sebastiani.com/,+1 415-282-5771,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFI_UE8ZeHOF8SgmRBdV9l6QPOEhdPYZXFnqnMGvKX12tGQdZUTxqHTupzebS5jxgXD7QEViZa-6aqIU_F6h9mkiJOdByA0vpQXuKbOe1TvcGFj6JSqexuv3FoD8GIyBHYzGaI=w408-h272-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-04-29T20:30:24.868Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/GLS+Landscape+%7C+Architecture/data=!4m7!3m6!1s0x808f7e3f4c9e8637:0xaf8ed339d7fc52bb!8m2!3d37.754206!4d-122.418451!16s%2Fg%2F1tpn2t4z!19sChIJN4aeTD9-j4ARu1L81znTjq8,GLS Landscape | Architecture,5.0,2,Landscape architect,"2677 Mission St #200, San Francisco, CA 94110, United States","QH3J+MJ Mission District, San Francisco, CA, USA",http://www.glsarch.com/,+1 415-285-3614,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yukS09ezzIyWWhsxwA4sBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.5912&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-04-29T20:30:29.538Z,,,
https://www.google.com/maps/place/FLETCHER+STUDIO/data=!4m7!3m6!1s0x808f7fb9b98cd52b:0x2a97ea5d914cc2cc!8m2!3d37.7601343!4d-122.3882609!16s%2Fg%2F1tknkp4m!19sChIJK9WMubl_j4ARzMJMkV3qlyo,FLETCHER STUDIO,5.0,3,Landscape architect,"2325 3rd St Suite 323, San Francisco, CA 94107, United States","QJ66+3M Dogpatch, San Francisco, CA, USA",http://fletcher.studio/,+1 415-323-0850,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsWmbpcXXn8RciByL-V0g1mbZ3i1dtt5C2o6KQJOUMog1wlZg1TCV7GhHfhE69tu_gatXBz-qeqtq-ZDR3fegkqscQvvEkEPN5rD9c0ZdToMZiUV83L8YfExXVtR0WvR55KMe3=w408-h305-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-04-29T20:30:34.414Z,,,
