placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/East+Asheville+Family+Health+Care/data=!4m7!3m6!1s0x8859f38c747a3a35:0x44e2826f560c6ac6!8m2!3d35.6091804!4d-82.3527963!16s%2Fg%2F1v_snywd!19sChIJNTp6dIzzWYgRxmoMVm-C4kQ,East Asheville Family Health Care,4.1,64,Medical clinic,"997 Old US Hwy 70 # A, Black Mountain, NC 28711, United States","JJ5W+MV Black Mountain, North Carolina, USA",http://www.eastashevillefamilyhealth.com/,+1 828-298-7981,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipPXdn2Xerlz7r3eg5l2BYwgFq4y0SkLEGxGfV-1=w576-h240-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-10T17:49:31.636Z,,,,
https://www.google.com/maps/place/FamilyCare+of+Black+Mountain%2FOld+Fort/data=!4m7!3m6!1s0x8859f90c6c0ee401:0xcc0c5b7d8d60035!8m2!3d35.610553!4d-82.3384389!16s%2Fg%2F1tfcp1gf!19sChIJAeQObAz5WYgRNQDW2LfFwAw,FamilyCare of Black Mountain/Old Fort,3.3,38,Medical clinic,"3164 US-70, Black Mountain, NC 28711, United States","JM66+6J Black Mountain, North Carolina, USA",http://www.familycareblackmountain.com/,+1 828-669-4505,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xTO_jWR_vqcG5KAe0m1M0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=340.66324&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-10T17:49:35.829Z,,,,
https://www.google.com/maps/place/Wellspring+Direct+Primary+Care/data=!4m7!3m6!1s0x8859f99ddca51d9f:0xedef7c9da2409ced!8m2!3d35.6191555!4d-82.3210719!16s%2Fg%2F11n6q0f477!19sChIJnx2l3J35WYgR7ZxAop187-0,Wellspring Direct Primary Care,5.0,49,Medical clinic,"101 West St, Black Mountain, NC 28711, United States","JM9H+MH Black Mountain, North Carolina, USA",http://wellspringdpc.com/,+1 828-547-3266,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipOg77tj_3naLy--3tlxobhFmudMAW7PcL0vZSvb=w456-h240-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-10T17:49:40.771Z,,,,
https://www.google.com/maps/place/Mountain+Ridge+Wellness+Center/data=!4m7!3m6!1s0x8859fed9a49e6bd5:0x729964abdbe8f7f2!8m2!3d35.621121!4d-82.2887631!16s%2Fg%2F1t_kh7hx!19sChIJ1WuepNn-WYgR8vfo26tkmXI,Mountain Ridge Wellness Center,4.1,25,Nursing home,"611 Old US Hwy 70 E, Black Mountain, NC 28711, United States","JPC6+CF Black Mountain, North Carolina, USA",https://mtnrhr.com/,+1 828-669-9991,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noq0gHVusyKjVZIgcYgXNgOB8eZwLqAQU4rzGF2AXHhAHqXEULT1ZGfFDaYD2zDhuR9iif4MnQqjVc_D3cm9MdMQVtvAXr-dEuy1MSLj0Yndu4SQwEWVPXqqa0shwxv-fLRxnBq=w408-h725-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-10T17:49:45.647Z,,,,
https://www.google.com/maps/place/Givens+Highland+Farms/data=!4m7!3m6!1s0x8859f9a6aa2c0889:0xea12d5736d788647!8m2!3d35.612774!4d-82.350463!16s%2Fg%2F11g0k1090c!19sChIJiQgsqqb5WYgRR4Z4bXPVEuo,Givens Highland Farms,4.4,96,Retirement community,"200 Tabernacle Rd, Black Mountain, NC 28711, United States","JJ7X+4R Black Mountain, North Carolina, USA",https://givenshighlandfarms.org/,+1 828-357-3611,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr4r4PUil4pJW9ceUDJRltThXS0VDAXo7z9NKPopC1owtqnCGXqxX8IteuBrWmRDnnThxJN6fwnB50eQK12kBBtihP3DAeCplGi72lPW9gZCNCoTpo018fNbXquxeeFMSyAud4Q=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-10T17:49:50.843Z,,,,
https://www.google.com/maps/place/Greenspan+Wellness+Center/data=!4m7!3m6!1s0x8859fed15ccbdfe3:0x258321447aa19cbc!8m2!3d35.6106491!4d-82.3379431!16s%2Fg%2F113j359cm!19sChIJ49_LXNH-WYgRvJyhekQhgyU,Greenspan Wellness Center,4.8,154,Wellness center,"3174 US-70 W, Black Mountain, NC 28711, United States","JM66+7R Black Mountain, North Carolina, USA",https://greenspanwellnesscenter.com/,+1 828-691-3551,Closed ⋅ Opens 1 pm Sat,https://lh3.googleusercontent.com/p/AF1QipM1ws2qB1gjO_jvCKXojZ8Akhej9xIbO2DTi2rx=w426-h240-k-no,true,Closed,Closed,Closed,1–3 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Home+Health+clinics+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-10T17:49:55.860Z,,,,
"https://www.google.com/maps/place/Maxim+Healthcare+Asheville,+NC+Regional+Office/data=!4m7!3m6!1s0x8859f156254b5e1b:0x6290a61d4f38fcff!8m2!3d35.5243209!4d-82.5987014!16s%2Fg%2F1tddsxss!19sChIJG15LJVbxWYgR__w4Tx2mkGI","Maxim Healthcare Asheville, NC Regional Office",4.7,34,Home health care service,"300 Ridgefield Ct #312, Asheville, NC 28806, United States","GCF2+PG Asheville, North Carolina, USA",https://www.maximhealthcare.com/maxim-healthcare-locations/asheville-nc-regional-office?y_source=1_MTQ1MjAxNjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 828-299-4388,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOdd5oiN5F-dnpjXCQyVbIdOI_zHvX1on8JOEho=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-10T17:50:01.027Z,,,,
https://www.google.com/maps/place/Sacred+Being+Wellness+Studio/data=!4m7!3m6!1s0x8859f8dadfdb162b:0x426554979c80e771!8m2!3d35.6033583!4d-82.3180055!16s%2Fg%2F11c1rsjrpg!19sChIJKxbb39r4WYgRceeAnJdUZUI,Sacred Being Wellness Studio,5.0,31,Skin care clinic,"10 E Market St Suite D, Black Mountain, NC 28711, United States","JM3J+8Q Black Mountain, North Carolina, USA",http://www.sacredbeingwellnessstudio.com/,+1 347-731-8284,,https://lh3.googleusercontent.com/p/AF1QipM7kTqAlMxbK5zyhWtBiFXnmitpn9d6f4D74K2d=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-10T17:50:04.016Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Melinda+Halford,+PT,+MFA,+CLT,+Cert.+MDT+%2F+Front+Porch+Physical+Therapy/data=!4m7!3m6!1s0x8859f3a44dfc4f57:0xbf69934f9a2f40bd!8m2!3d35.6177071!4d-82.3184252!16s%2Fg%2F11h9vk1t3r!19sChIJV0_8TaTzWYgRvUAvmk-Tab8","Melinda Halford, PT, MFA, CLT, Cert. MDT / Front Porch Physical Therapy",5.0,9,Physical therapist,"113 Richardson Blvd, Black Mountain, NC 28711, United States","JM9J+3J Black Mountain, North Carolina, USA",http://www.frontporchpt.com/,+1 828-712-1340,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOBx8ZMK5gxltx2Ytx0H4WLU3O2uqMlftxlL0cG=w408-h392-k-no,true,9 am–5 pm,11 am–5 pm,Closed,Closed,Closed,9 am–5 pm,11 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-10T17:50:09.011Z,,,,
https://www.google.com/maps/place/Blue+Ridge+Home+Care/data=!4m7!3m6!1s0x8859f3048c2d4373:0x2a66e2efe672ddad!8m2!3d35.5593652!4d-82.5272001!16s%2Fg%2F11c0vp34hw!19sChIJc0MtjATzWYgRrd1y5u_iZio,Blue Ridge Home Care,3.6,68,Home health care service,"101 Caribou Rd, Asheville, NC 28803, United States","HF5F+P4 Asheville, North Carolina, USA",https://ahom.com/,+1 828-232-1110,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sLPSRiy_BcAN3xS_ui35-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.32886&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-10T17:50:13.994Z,,,,
"https://www.google.com/maps/place/Wes+Hite,+DO,+FAAFP/data=!4m7!3m6!1s0x8859f946cd6344fd:0x29c946d4fe7915be!8m2!3d35.6191555!4d-82.3210719!16s%2Fg%2F113fcs48b!19sChIJ_URjzUb5WYgRvhV5_tRGySk","Wes Hite, DO, FAAFP",5.0,3,Family practice physician,"101 West St, Black Mountain, NC 28711, United States","JM9H+MH Black Mountain, North Carolina, USA",http://wellspringdpc.com/,+1 828-547-3266,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipOUeZs_7UZkuGMp-Jbr_Xv3oiyxHQPD6Owzeuz3=w408-h272-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-10T17:50:18.882Z,,,,
https://www.google.com/maps/place/Novant+Health-GoHealth+Urgent+Care/data=!4m7!3m6!1s0x8859f93e2fcd344b:0x8ecd51024395627f!8m2!3d35.6147864!4d-82.3184565!16s%2Fg%2F11jgj3xxfv!19sChIJSzTNLz75WYgRf2KVQwJRzY4,Novant Health-GoHealth Urgent Care,4.8,1028,Urgent care center,"201 NC-9, Black Mountain, NC 28711, United States","JM7J+WJ Black Mountain, North Carolina, USA",https://www.gohealthuc.com/novant/locations/black-mountain?utm_source=gmb&utm_medium=organic&utm_content=novant-blackmountain,+1 828-419-1035,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOYQFICbmIGf5V6Mr72dqQ-JHCdKX-yffonfnji=w408-h295-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-10T17:50:24.041Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Peace+of+Happiness+Home+Health+Care+LLC/data=!4m7!3m6!1s0x8859f8ca3b2f5ccb:0x5568c9fc3c3552cf!8m2!3d35.645854!4d-82.306483!16s%2Fg%2F11pv8lfgs5!19sChIJy1wvO8r4WYgRz1I1PPzJaFU,Peace of Happiness Home Health Care LLC,,,Home health care service,"221 N Carolina Terrace, Montreat, NC 28757, United States","JMWV+8C Montreat, North Carolina, USA",,+1 888-551-1145,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=obwly4UEevkDhfR5TwhAXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.355215&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-10T17:50:28.969Z,,,,
