placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Arbor+Care+Tree+Solutions/data=!4m7!3m6!1s0x876c7f79eafd76af:0xbe5e01cccdbffc02!8m2!3d39.6959782!4d-104.9920356!16s%2Fg%2F11gwkqggqk!19sChIJr3b96nl_bIcRAvy_zcwBXr4,Arbor Care Tree Solutions,4.8,112,Tree service,"1130 S Santa Fe Dr, Denver, CO 80223, United States","M2W5+95 Denver, Colorado, USA",http://www.arborcaretreesolutions.com/,+1 303-949-6818,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHf0Yviql-cAqC2y7mVsACL-zKG7hU_D4-qNF5gUMsxuqlEX6W8CLQ85xpXzkqol3Ow1Y2nhADXvph3kYrNlLn1tEJvQddhqEzAi0jzEeu9QTTYDD5WjpRPvEy3voJ8li88rbR=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:34:15.615Z,,,
https://www.google.com/maps/place/Ross+Tree+Company/data=!4m7!3m6!1s0x876c7f1975e816e9:0x20f7bdff2d96af00!8m2!3d39.7151757!4d-104.9961967!16s%2Fg%2F1v8l02w3!19sChIJ6RbodRl_bIcRAK-WLf-99yA,Ross Tree Company,4.6,114,Tree service,"80 S Galapago St, Denver, CO 80223, United States","P283+3G Denver, Colorado, USA",https://rosstree.net/,+1 303-871-9121,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH1Q9aDMWhFilKGtn1Iu7qkeH2EueN4xn2ojFRQGZA4Pp7Q-JEKYQU-OuC_y5rM6UCa1uvMWqhqykJcGsJkhcPxUbmgzFZJ2lVsb67MBWTZNt4uz_KkxBRF0Nnc8xzxFKuhIhjv_8MhpIQ=w415-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:34:21.780Z,,,
https://www.google.com/maps/place/J+%26+J+Tree+Care/data=!4m7!3m6!1s0x876c7dc4c2a8a60b:0x1c1b8dfe6ee712a3!8m2!3d39.6926201!4d-104.9257331!16s%2Fg%2F1wf22bq9!19sChIJC6aowsR9bIcRoxLnbv6NGxw,J & J Tree Care,4.5,30,Agricultural service,"1311 S Glencoe St, Denver, CO 80222, United States","M3VF+2P Denver, Colorado, USA",http://www.jandjtreecare.com/,+1 303-753-0029,Closed · Opens 6 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Au_VYAg_g05CeTtfcdjt5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.1129&pitch=0&thumbfov=100,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:34:26.778Z,,,
https://www.google.com/maps/place/Environmental+Tree+Care+LLC/data=!4m7!3m6!1s0x876c806acf3a7b05:0x50e536485c80233e!8m2!3d39.678662!4d-104.991871!16s%2Fg%2F1tdxfsj9!19sChIJBXs6z2qAbIcRPiOAXEg25VA,Environmental Tree Care LLC,4.7,728,Tree service,"363 W Evans Ave, Denver, CO 80223, United States","M2H5+F7 Denver, Colorado, USA",https://environmentaltreecarellc.com/,+1 303-368-8454,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHX6Smd6lV4NcH4qbbKDsVZiIj14p58_JIoM4QTqavJtDl4wCYaU8Aolimh0NNH_iF8Xa2qFa81izVgqQDVKrpJpMdMnSqD-kEEDElNw2oRmVFi6whw9lyBKTbWYeXOF5ddcI01wg=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:34:31.724Z,,,
https://www.google.com/maps/place/Taylor+Tree+Removal+Company/data=!4m7!3m6!1s0x6634b9bc6c977253:0x7fde696240614bf1!8m2!3d39.6846556!4d-104.9118061!16s%2Fg%2F11twtz01yy!19sChIJU3KXbLy5NGYR8UthQGJp3n8,Taylor Tree Removal Company,4.9,37,Tree service,"1751 S Magnolia St, Denver, CO 80224, United States","M3MQ+V7 Denver, Colorado, USA",https://taylortreeremovalcompany.com/,+1 303-481-8643,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMwYso7-p79WZpj1Z-tRUxLrtPk_RXTBAbSCUWZaVyUp0feFuyn-EUt80P36J5ddjt6aSgU9N1upTqFGFPuIWJaeRUWJnJpvkqbBXp_EmfLUdfirnOdfMtsX3UZhFPhH8J-jOWg6RqgVe0=w408-h554-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:34:36.357Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/The+Davey+Tree+Expert+Company/data=!4m7!3m6!1s0x876c7d9a949c1d1f:0x1f56c12eb1d55c93!8m2!3d39.6801377!4d-104.9026081!16s%2Fg%2F1w9y1ldk!19sChIJHx2clJp9bIcRk1zVsS7BVh8,The Davey Tree Expert Company,4.8,117,Tree service,"2000 S Quebec St, Denver, CO 80231, United States","M3JW+3X Denver, Colorado, USA",http://www.davey.com/local-offices/east-denver-tree-service/?utm_source=gmb&utm_medium=organic&utm_campaign=rc_east_denver,+1 303-515-7492,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_mpuDMyJEYyF7RaHYlF5nAX4pKE_tNprjrLMPqSs_SFUK8iLNE6SqX8F75XhJS23qqhz8Vocoq9Kq2DNzqTjk31lcT0ZFaCVsR0ZU5LBDmYsyeNrD7gl-Q4QXP3qWcWuHGbM=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:34:41.163Z,,,
https://www.google.com/maps/place/Natural+Tree+Care+and+Recycling/data=!4m7!3m6!1s0x862b23a5a66a4e7b:0x8c55b3b1959e5d!8m2!3d39.734026!4d-104.8964855!16s%2Fg%2F11ryh02wfm!19sChIJe05qpqUjK4YRXZ6VsbNVjAA,Natural Tree Care and Recycling,5.0,59,Tree service,,,http://www.naturaltreerecycle.com/,+1 303-803-3850,Closed · Opens 6 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUnkqou8-jMsDGdUeod3rOSsORgCOA4CY1iE1tVkjjqS8EIKnKhe6m5BhsXLj40g2Ke_T5_K39fewFzrLQKqvaUujXHAu30VcLJIxPdfDDnL8twYMNA8cYDo9kVE-xqnfujlo=w408-h544-k-no,true,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,8 am–3 pm,Closed,6 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:34:45.911Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/High+Tie+Tree+Service/data=!4m7!3m6!1s0x876c7da8341331f7:0x2c394790f1b3a4f0!8m2!3d39.6696345!4d-104.9257526!16s%2Fg%2F11nnzrvgqj!19sChIJ9zETNKh9bIcR8KSz8ZBHOSw,High Tie Tree Service,4.9,40,Tree service,"2570 S Vly Hwy, Denver, CO 80222, United States","M39F+VM Denver, Colorado, USA",http://hightietree.com/,+1 720-400-6753,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGskd0zsmhc_6_nYkNUHATPSJBYDknVkRdsaHxqHQ8DW7VQ6a54_msWPPHdDZXpANz-KKUvICOFgeEh-o7hjfNjQaJO7cwr2NKmyaJJP8wL00YEeSUMu1UDt_MblafO2rrYaGE9=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,11 am–4 pm,9 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:34:50.604Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Real+Mountain+Tree+Service/data=!4m7!3m6!1s0x876c7fad86640001:0xd9d926299f87d922!8m2!3d39.6877561!4d-104.9891122!16s%2Fg%2F11ggz7fz_b!19sChIJAQBkhq1_bIcRItmHnykm2dk,Real Mountain Tree Service,4.4,10,Tree service,"1595 S Acoma St #3623, Denver, CO 80223, United States","M2Q6+49 Denver, Colorado, USA",,+1 720-271-4196,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAERKHl18yzlKlc_KzYELJzyiggX5sq5gR1E9oU-6ljc5uzcR4MrHS0KUJ4JHT1n0Hj-3pwdunNZaKv7Ly0WpvMYlPkI35IbcgwLRe4sh8brJ4H8z80UNBnA3IS6M1XDDJsgpMVf=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8:30 am–4 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:34:55.248Z,,,
https://www.google.com/maps/place/DLC+Landscape+%26+Arbor/data=!4m7!3m6!1s0x876c7f4140eb4c1d:0xc29adc54b757b201!8m2!3d39.7185104!4d-105.0134724!16s%2Fg%2F1tgz125m!19sChIJHUzrQEF_bIcRAbJXt1TcmsI,DLC Landscape & Arbor,4.8,341,Tree service,"123 Vallejo St, Denver, CO 80223, United States","PX9P+CJ Denver, Colorado, USA",http://www.dlcandtree.com/,+1 303-378-8000,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEgj3JQzr7_Fnf_z3lj4GIAMWQpeslI87R7kPflctxDZ4dvxzG0-GrPgOlp87mp69ZrqQWzB7-nElh_X1H8pXu1LvOsUzZ-CYDcRucYtYzIloRxNp0EFN04D_2KdTHqIN2upizvZoj-w9Li=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:35:00.148Z,Identifies as women-owned,,
