placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,error
https://www.google.com/maps/place/CPA+Firm+South+Florida/data=!4m7!3m6!1s0x88d902aa98a9c7fd:0x1948d7ca3b811572!8m2!3d26.1887551!4d-80.1576207!16s%2Fg%2F1pv5tllhj!19sChIJ_cepmKoC2YgRchWBO8rXSBk,CPA Firm South Florida,4.7,39,Certified public accountant,"1041 W Commercial Blvd Suite 201, Fort Lauderdale, FL 33309, United States","5RQR+GX Fort Lauderdale, Florida, USA",http://cpafirmsouthflorida.com/,+1 954-200-3234,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPcyyy0Ml4fJd-jJhNrimZu1R-1oID1aTMuBicS=w408-h282-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,https://www.google.com/maps/search/certified+public+accountant+in+Central+Beach+Fort+Lauderdale+FL/,2025-10-19T16:36:19.184Z,,
https://www.google.com/maps/place/BGM+Certified+Public+Accountants/data=!4m7!3m6!1s0x88d9005929a01d75:0xba9f11efc8cd89f8!8m2!3d26.1044211!4d-80.1395219!16s%2Fg%2F11c1ncs0m_!19sChIJdR2gKVkA2YgR-InNyO8Rn7o,BGM Certified Public Accountants,4.5,8,Certified public accountant,"308 SE 14th St, Fort Lauderdale, FL 33316, United States","4V36+Q5 Fort Lauderdale, Florida, USA",http://bgmaccounting.com/,+1 954-581-0801,Closed ⋅ Opens 8:30 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOQphVlGSy2nOozA0p-p85tTSRnDxY_C0yU_Dob=w408-h255-k-no,true,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,https://www.google.com/maps/search/certified+public+accountant+in+Central+Beach+Fort+Lauderdale+FL/,2025-10-19T16:36:25.280Z,,
https://www.google.com/maps/place/Alpine+Mar+%E2%80%93+Florida+CPA+Firm/data=!4m7!3m6!1s0xab2fdb87775c598f:0x9a40be289abdc209!8m2!3d26.1199865!4d-80.1381939!16s%2Fg%2F11vkl8qtnd!19sChIJj1lcd4fbL6sRCcK9mii-QJo,Alpine Mar – Florida CPA Firm,5.0,10,Certified public accountant,"515 E Las Olas Blvd Suite 120, Fort Lauderdale, FL 33301, United States","4V96+XP Fort Lauderdale, Florida, USA",https://alpinemar.com/,+1 954-743-0147,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s6Z9Fb3MWSE5thJdr51YQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.90677&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,https://www.google.com/maps/search/certified+public+accountant+in+Central+Beach+Fort+Lauderdale+FL/,2025-10-19T16:36:30.193Z,,
"https://www.google.com/maps/place/SMAART+Company+-+Accounting,+Tax,+%26+Insurance/data=!4m7!3m6!1s0x88d9b72ccb1c3fbd:0x9a0cde1a0962f9b1!8m2!3d26.1574928!4d-80.1466744!16s%2Fg%2F11kttd4jf4!19sChIJvT8cyyy32YgRsfliCRreDJo","SMAART Company - Accounting, Tax, & Insurance",5.0,533,Accounting firm,"2319 N Andrews Ave, Fort Lauderdale, FL 33311, United States","5V43+X8 Fort Lauderdale, Florida, USA",https://smaartcompany.com/,+1 305-819-3675,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOjlyMSi2puPYg7V2DK_4vqiyAGn66NlhuvPRIi=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,https://www.google.com/maps/search/certified+public+accountant+in+Central+Beach+Fort+Lauderdale+FL/,2025-10-19T16:36:35.389Z,,
"https://www.google.com/maps/place/David+Weinstein,+MBA+CPA+CFE/data=!4m7!3m6!1s0x89c2919b2fb04b59:0x9dcf7804a82bb626!8m2!3d26.1373128!4d-80.1111488!16s%2Fg%2F1s04ws0zz!19sChIJWUuwL5uRwokRJrYrqAR4z50","David Weinstein, MBA CPA CFE",4.0,33,Certified public accountant,"2598 E Sunrise Blvd #2104, Fort Lauderdale, FL 33304, United States","4VPQ+WG Fort Lauderdale, Florida, USA",http://davidweinsteincpa.com/,+1 954-686-6250,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNsk7mpP_xIwFs1nixBOvaTWfz6OLpwo1jpaaI=w408-h295-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4 pm,Closed,https://www.google.com/maps/search/certified+public+accountant+in+Central+Beach+Fort+Lauderdale+FL/,2025-10-19T16:36:40.392Z,,
https://www.google.com/maps/place/Watson+Tax+Services+LLC/data=!4m7!3m6!1s0x88d901647611fe19:0x84e8c06ae8b575e8!8m2!3d26.1373128!4d-80.1111488!16s%2Fg%2F11f9jbj1mg!19sChIJGf4RdmQB2YgR6HW16GrA6IQ,Watson Tax Services LLC,4.9,65,Tax preparation service,"2598 E Sunrise Blvd #2104, Fort Lauderdale, FL 33304, United States","4VPQ+WG Fort Lauderdale, Florida, USA",https://www.jotform.com/app/223555100710139,+1 305-397-7765,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM35oJ7STH6bkTRfWd2YsL0Uoki3bKPNYnDJ1Wr=w426-h240-k-no,true,,,,,,,,https://www.google.com/maps/search/certified+public+accountant+in+Central+Beach+Fort+Lauderdale+FL/,2025-10-19T16:36:45.618Z,true,
"https://www.google.com/maps/place/Jorge+Ramirez+CPA,+P.A./data=!4m7!3m6!1s0x88d9027a9a6c97a9:0xd12e7da159aaa347!8m2!3d26.1660836!4d-80.1030953!16s%2Fg%2F1v3h_sdx!19sChIJqZdsmnoC2YgRR6OqWaF9LtE","Jorge Ramirez CPA, P.A.",4.6,9,Accountant,"3020 NE 32nd Ave #303, Fort Lauderdale, FL 33308, United States","5V8W+CQ Fort Lauderdale, Florida, USA",http://www.jorcpa.com/,+1 954-463-0829,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPCpQcNR7Jj86ifOAnhoR-kz3VEcLSqF1ddlqTN=w426-h240-k-no,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,https://www.google.com/maps/search/certified+public+accountant+in+Central+Beach+Fort+Lauderdale+FL/,2025-10-19T16:36:50.612Z,,
"https://www.google.com/maps/place/Rosa+M.+Cohen,+CPA./data=!4m7!3m6!1s0x88d90058a043570d:0x36be66f7907fe2be!8m2!3d26.1119415!4d-80.1427285!16s%2Fg%2F11g8cwgwgn!19sChIJDVdDoFgA2YgRvuJ_kPdmvjY","Rosa M. Cohen, CPA.",5.0,2,Certified public accountant,"8 SE 8th St 2nd Floor, Fort Lauderdale, FL 33316, United States","4V64+QW Fort Lauderdale, Florida, USA",http://rmccpa1.com/,+1 561-866-9602,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMomZw3ZoPuK3WyGMvA0MRY9WwErB6pmUqpCpbj=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/certified+public+accountant+in+Central+Beach+Fort+Lauderdale+FL/,2025-10-19T16:36:55.510Z,,
"https://www.google.com/maps/place/Everglades+Accounting:+Brandon+Neff,+CPA/data=!4m7!3m6!1s0x88d903e0b0a58641:0xbb8018082ab359d2!8m2!3d26.1816606!4d-80.1661764!16s%2Fg%2F11hbpskp_b!19sChIJQYalsOAD2YgR0lmzKggYgLs","Everglades Accounting: Brandon Neff, CPA",5.0,13,Certified public accountant,"4480 NW 18th Ave, Fort Lauderdale, FL 33309, United States","5RJM+MG Fort Lauderdale, Florida, USA",http://evergladesaccounting.com/,+1 954-361-4708,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hkLy-dWxrZ7uDLfV5rZbFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=80.81772&pitch=0&thumbfov=100,true,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,https://www.google.com/maps/search/certified+public+accountant+in+Central+Beach+Fort+Lauderdale+FL/,2025-10-19T16:37:00.529Z,,
https://www.google.com/maps/place/One+Stop+CPA/data=!4m7!3m6!1s0x88d903be5cb2e383:0x898898415ee09836!8m2!3d26.2037858!4d-80.1630668!16s%2Fg%2F11hbn9_814!19sChIJg-OyXL4D2YgRNpjgXkGYiIk,One Stop CPA,5.0,19,Certified public accountant,"1451 W Cypress Creek Rd #300, Fort Lauderdale, FL 33309, United States","6R3P+GQ Fort Lauderdale, Florida, USA",https://www.onestop.cpa/,+1 561-489-3555,,,https://lh3.googleusercontent.com/p/AF1QipNbzLJVhS4x3B0COFP2FagVUIyQzk9ajik3zMNx=w408-h408-k-no,true,,,,,,,,https://www.google.com/maps/search/certified+public+accountant+in+Central+Beach+Fort+Lauderdale+FL/,2025-10-19T16:37:05.566Z,,
