placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Swell+Galveston/data=!4m7!3m6!1s0x863f9d371d0464e9:0xcc4dc7367cced8b!8m2!3d29.2704523!4d-94.8377649!16s%2Fg%2F11vz2hd7c0!19sChIJ6WQEHTedP4YRi-3MZ3PcxAw,Swell Galveston,5.0,33,Wellness center,"6911 Stewart Rd, Galveston, TX 77551, United States","75C6+5V Galveston, Texas, USA",http://www.swellgalveston.com/,+1 409-739-8786,Open · Closes 4 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNt-PBqWeS_tPvGjes5c0wNjO5-dEahSsfYsvts=w408-h611-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–1 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-02-23T19:00:04.171Z,,
https://www.google.com/maps/place/Optimal+Health+Primary+Care/data=!4m7!3m6!1s0x863f9db5807d6779:0xdc965dfdfda9caa!8m2!3d29.2780729!4d-94.83283!16s%2Fg%2F11sjb2r7w5!19sChIJeWd9gLWdP4YRqpza399lyQ0,Optimal Health Primary Care,5.0,4,Medical clinic,"2027 61st St, Galveston, TX 77551, United States","75H8+6V Galveston, Texas, USA",http://www.galvestonprimarycare.com/,+1 409-789-4022,Open · Closes 4 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SA2ESOMFMZ-OSk3SGh7nQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.43582&pitch=0&thumbfov=100,true,7 am–4 pm,7–11 am,7 am–12 pm,1–5 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-02-23T19:00:09.992Z,,
https://www.google.com/maps/place/Galveston+Holistic+Wellness/data=!4m7!3m6!1s0x863f9d638a9a8eb1:0xb6e16b54b94cd111!8m2!3d29.2553343!4d-94.8493775!16s%2Fg%2F11qr1pxtk3!19sChIJsY6aimOdP4YREdFMuVRr4bY,Galveston Holistic Wellness,4.4,19,Massage therapist,"3622 85th St suite 101, Galveston, TX 77554, United States","7542+46 Galveston, Texas, USA",http://www.galvestonholistic.com/,+1 409-766-0705,Open · Closes 6 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipMQ89Fr96V4mpkzlec-ocY_vesq7ySe30S7ro44=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/functional+medicine+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-02-23T19:00:15.675Z,,
https://www.google.com/maps/place/Galveston+Physical+Medicine/data=!4m7!3m6!1s0x863f9c382ad0cd65:0xb76ec526964a2b45!8m2!3d29.27278!4d-94.828991!16s%2Fg%2F1ptyr3csy!19sChIJZc3QKjicP4YRRStKlibFbrc,Galveston Physical Medicine,4.9,32,Weight loss service,"2724 61st St #5th, Galveston, TX 77551, United States","75FC+4C Galveston, Texas, USA",https://www.weightlossgalveston.com/,+1 409-744-9355,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPnbpvNyaIN6IYm5tPNmlgq-zq8bRxQuDm_2SD9=w427-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-02-23T19:00:21.128Z,,
https://www.google.com/maps/place/GO+TEAM+Health+Care/data=!4m7!3m6!1s0x863f9f09861c46d9:0xd3586f275c1b44e4!8m2!3d29.3019038!4d-94.7866786!16s%2Fg%2F11vx6sk6x5!19sChIJ2UYchgmfP4YR5EQbXCdvWNM,GO TEAM Health Care,,,Family practice physician,"1802 Broadway Avenue J ste 122 #1, Galveston, TX 77550, United States","8627+Q8 Galveston, Texas, USA",https://goteamhealthcare.com/,+1 409-310-0022,Open · Closes 3 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=92_ZdoYdbQ01X_wGwn2ejA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=318.97205&pitch=0&thumbfov=100,true,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-02-23T19:00:26.721Z,,
"https://www.google.com/maps/place/Pedro+J.+Lozano,+DC/data=!4m7!3m6!1s0x863f9e41de62cbe5:0xf9ffabd4013580d0!8m2!3d29.3048946!4d-94.7897191!16s%2Fg%2F1td5rnhx!19sChIJ5cti3kGeP4YR0IA1AdSr__k","Pedro J. Lozano, DC",5.0,1,Chiropractor,"520 20th St, Galveston, TX 77550, United States","8636+X4 Galveston, Texas, USA",,,Open · Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l-lq64aTpXD4jtT8aouXdA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.66152&pitch=0&thumbfov=100,false,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-02-23T19:00:31.854Z,,
https://www.google.com/maps/place/Galveston+Physical+Medicine/data=!4m7!3m6!1s0x863f9c382ad0cd65:0x258d0b5be635d6d3!8m2!3d29.2727925!4d-94.8289143!16s%2Fg%2F1tdkml_l!19sChIJZc3QKjicP4YR09Y15lsLjSU,Galveston Physical Medicine,4.6,53,Chiropractor,"2724 61st St, Galveston, TX 77551, United States","75FC+4C Galveston, Texas, USA",https://www.galvestonspine.com/,+1 409-744-9355,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipO7tkFL2J8A-xEJqwOLjZCYpzsfKKvXhQy_olrc=w408-h551-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,8:30 am–5 pm,9 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-02-23T19:00:37.460Z,,
https://www.google.com/maps/place/Helix+Biowellness/data=!4m7!3m6!1s0x863f9f31900f0a5f:0xd3c484a941a5fd4!8m2!3d29.3058584!4d-94.7961461!16s%2Fg%2F11ssyyvfxp!19sChIJXwoPkDGfP4YR1F8alEpIPA0,Helix Biowellness,5.0,166,Medical spa,"2424 Mechanic St, Galveston, TX 77550, United States","8643+8G Galveston, Texas, USA",https://helixbiowellness.com/,+1 409-498-5011,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOU5ADOMCUbzAInA8JZztT8gAcVjvqiO3SUxGRa=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-02-23T19:00:42.998Z,,
"https://www.google.com/maps/place/UTMB+Health+Center-+Galveston/@29.3131267,-94.7805759,17z/data=!3m1!4b1!4m6!3m5!1s0x863f9d003dcb4cef:0x831c8ec3b1ad05fa!8m2!3d29.3131267!4d-94.7805759!16s%2Fg%2F11wbxvycjx",UTMB Health Center- Galveston,,,Alternative medicine practitioner,"Harborside Dr, Galveston, TX 77550, United States","8679+7Q Galveston, Texas, USA",,,,,,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-02-23T19:00:48.479Z,,
https://www.google.com/maps/place/Abadie+Integrative+Therapy/data=!4m7!3m6!1s0x863f9c389798db5d:0x2f575f7517756c3c!8m2!3d29.268491!4d-94.82934!16s%2Fg%2F1tf9yt2d!19sChIJXduYlzicP4YRPGx1F3VfVy8,Abadie Integrative Therapy,5.0,6,Physical therapist,"6217 Central City Blvd, Galveston, TX 77551, United States","759C+97 Galveston, Texas, USA",,+1 409-996-8808,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HZ4YjUngywPTEsTDi-FiMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.24693&pitch=0&thumbfov=100,false,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-02-23T19:00:53.777Z,,
https://www.google.com/maps/place/HealthMatters+Chiropractic/data=!4m7!3m6!1s0x863f9c45bba10bc9:0xcaa79ab4e0f23f24!8m2!3d29.2706877!4d-94.8377144!16s%2Fg%2F1thxr05n!19sChIJyQuhu0WcP4YRJD_y4LSap8o,HealthMatters Chiropractic,4.5,35,Chiropractor,"6825 Stewart Rd, Galveston, TX 77551, United States","75C6+7W Galveston, Texas, USA",http://www.healthmatterschiro.com/,+1 409-744-2225,Open · Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipNA_LE18GgW7dQ8k5iXiCnOi3quC8ESjoGV8SM8=w408-h306-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,10 am–1 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-02-23T19:00:59.052Z,,
https://www.google.com/maps/place/Galveston+Wellness+Center/data=!4m7!3m6!1s0x863f9e41de5a3fe3:0x520a8dc4ff92a656!8m2!3d29.3049007!4d-94.7896628!16s%2Fg%2F11cs6dwhp1!19sChIJ4z9a3kGeP4YRVqaS_8SNClI,Galveston Wellness Center,,,Wellness center,"520 20th St, Galveston, TX 77550, United States","8636+X4 Galveston, Texas, USA",,+1 409-621-2225,Closed · Opens 2 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweogrviZIupmNuUOiLvsPhqXOmzV21AIu-NAV6CnH3uRFd-baoCSKhIQRQFYw4IDgFXhD9Nge2kxKohMhSCb31vIGgl376RDffrZLlSjZEJM_4OvajwLnjRlb-W7ElpAVsHiF1ItJg=w408-h306-k-no,false,"9 am–12 pm, 2–6 pm","9 am–12 pm, 2–6 pm","9 am–12 pm, 2–6 pm","9 am–12 pm, 2–6 pm",9 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-02-23T19:01:04.122Z,,
"https://www.google.com/maps/place/UTMB+Health+Family+Medicine,+PCP+Galveston/data=!4m7!3m6!1s0x863f9e36a8d29f81:0xa391834b925d7de7!8m2!3d29.314823!4d-94.774655!16s%2Fg%2F1vwlphz_!19sChIJgZ_SqDaeP4YR531dkkuDkaM","UTMB Health Family Medicine, PCP Galveston",4.7,11,Medical clinic,"400 Harborside Dr Suite 104, Entrance A, Galveston, TX 77555, United States","867G+W4 Galveston, Texas, USA",https://www.utmbhealth.com/servicelines/primarycare/family-medicine-galveston-island-east,+1 409-772-2166,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipO50_VySRkoAxz4d1D0IAZNMZnx1DRlOgoSio92=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-02-23T19:01:09.343Z,,
https://www.google.com/maps/place/Breathe+Galveston/data=!4m7!3m6!1s0x863f9fd125e2e007:0xc7660cac0f2137cf!8m2!3d29.3065996!4d-94.7919369!16s%2Fg%2F11kpz0n184!19sChIJB-DiJdGfP4YRzzchD6wMZsc,Breathe Galveston,5.0,2,Meditation center,"305 21st St Ste. 227, Galveston, TX 77550, United States","8645+J6 Galveston, Texas, USA",http://www.breathegalveston.com/,+1 409-207-1113,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOrC_WNo0cv_L2h-xWhrJNUTC9hDFE5TBVi0lht=w408-h408-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-02-23T19:01:14.484Z,,
