placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Florida+Cancer+Specialists+%26+Research+Institute/data=!4m7!3m6!1s0x88e8bd45d02fc7eb:0xfe1ec42178d2e8f!8m2!3d29.6632215!4d-82.4101781!16s%2Fg%2F11b6t3bqhp!19sChIJ68cv0EW96IgRjy6NF0Ls4Q8,Florida Cancer Specialists & Research Institute,4.7,939,Cancer treatment center,"6420 W Newberry Rd STE 100, Gainesville, FL 32605, United States","MH7Q+7W Gainesville, Florida, USA",https://flcancer.com/location/gainesville-cancer-center/,+1 352-332-3900,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOGJBu2DipSb1r0BMf8rIYpnsnrbLkRTi7BNbc1=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-09-28T23:53:01.425Z,,,
https://www.google.com/maps/place/IVX+Health+Infusion+Center/data=!4m7!3m6!1s0x88e8bd582293c4d5:0x740cc388b2a67836!8m2!3d29.6557718!4d-82.421404!16s%2Fg%2F11lcdvckw2!19sChIJ1cSTIli96IgRNnimsojDDHQ,IVX Health Infusion Center,4.7,17,Medical clinic,"7415 NW 4th Blvd UNIT 20, Gainesville, FL 32607, United States","MH4H+8C Gainesville, Florida, USA",https://ivxhealth.com/locations/florida/gainesville/,+1 352-756-4147,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPxL3UJ0r79X7LUaAAZnbY4zDBPPKr2qJykCXmV=w426-h240-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,10 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-09-28T23:53:07.206Z,,,
https://www.google.com/maps/place/Metro+Infusion+Center/data=!4m7!3m6!1s0x88e8a3bb7acceab5:0xe0804e8dde25266f!8m2!3d29.6538095!4d-82.3811548!16s%2Fg%2F11k3s3td9b!19sChIJterMeruj6IgRbyYl3o1OgOA,Metro Infusion Center,,,Medical office,"3832 Newberry Rd #1d, Gainesville, FL 32605, United States","MJ39+GG Gainesville, Florida, USA",https://metroinfusioncenter.com/,+1 877-448-3627,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S6qOBoXBn1xzqYo211l6eQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.05994&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-09-28T23:53:12.620Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/UF+Health+%7C+Infusion+Center+-+Medical+Plaza/data=!4m7!3m6!1s0x88e8a374b568f6ef:0xfcb74bd144f3bbd3!8m2!3d29.63752!4d-82.3497294!16s%2Fg%2F11ckbnpb6v!19sChIJ7_ZotXSj6IgR07vzRNFLt_w,UF Health | Infusion Center - Medical Plaza,2.6,5,Cancer treatment center,"1549 Gale Lemerand Dr 2nd Floor, Gainesville, FL 32608, United States","JMQ2+24 Gainesville, Florida, USA",https://ufhealth.org/locations/uf-health-infusion-center-medical-plaza?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 352-265-0725,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMYSabBeXsDmlui3lK_vtwUX4inI4xH679CnsI=w426-h240-k-no,true,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-09-28T23:53:17.558Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/North+Florida+Regional+Medical+Center+-Cancer+Center/@29.6633219,-82.4101167,17z/data=!3m1!4b1!4m6!3m5!1s0x88e8bc9f2265cc5f:0xdd00bdd7affcb61c!8m2!3d29.6633219!4d-82.4101167!16s%2Fg%2F1tgs1s2m",North Florida Regional Medical Center -Cancer Center,3.3,10,Cancer treatment center,"6420 W Newberry Rd, Gainesville, FL 32605, United States","MH7Q+8X Gainesville, Florida, USA",https://cancergainesville.com/contact/,+1 352-333-5840,,,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-09-28T23:53:22.450Z,,,
https://www.google.com/maps/place/Florida+Mind+Health+Center+For+Ketamine+Therapy/data=!4m7!3m6!1s0x88e8bb805fae3609:0x8fc64bd9d770b8ae!8m2!3d29.6870778!4d-82.3903144!16s%2Fg%2F11h5rzhnpj!19sChIJCTauX4C76IgRrrhw19lLxo8,Florida Mind Health Center For Ketamine Therapy,4.9,67,Pain control clinic,"4408 NW 36th Ave, Gainesville, FL 32606, United States","MJP5+RV Gainesville, Florida, USA",https://www.flmindhealth.com/?utm_source=GoogleMyBusiness&utm_medium=organic&utm_campaign=GMB,+1 352-448-6062,"Closed ⋅ Opens 9 am Mon

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOpWLotLiHjO0NwKqKaytwgYyRaSIHB47bb0aZZ=w408-h272-k-no,true,9 am–2 pm,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-09-28T23:53:27.602Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Sage+Infusion+Gainesville/data=!4m7!3m6!1s0x88e8a3b48e41019d:0x7800f06ee6019b12!8m2!3d29.6596773!4d-82.3361278!16s%2Fg%2F11xzj3v9hh!19sChIJnQFBjrSj6IgREpsB5m7wAHg,Sage Infusion Gainesville,,,Medical clinic,"1090 NW 8th Ave #30, Gainesville, FL 32601, United States","MM57+VG Gainesville, Florida, USA",https://sageinfusion.com/,,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNF6nn9wvD0nch_HfzYZMwPScxuoOp_OTfdFiW0=w408-h306-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-09-28T23:53:32.281Z,,,
https://www.google.com/maps/place/UF+Health+Pediatric+Infusion+Center+%26+Specialties+Clinic/data=!4m7!3m6!1s0x88e8a307d052b37d:0xa48cc8c897f75b5!8m2!3d29.6398333!4d-82.3434662!16s%2Fg%2F11g3zr1h4s!19sChIJfbNS0Aej6IgRtXV_iYzMSAo,UF Health Pediatric Infusion Center & Specialties Clinic,5.0,1,Medical office,"1600 SW Archer Rd Fourth Floor, Gainesville, FL 32610, United States","JMQ4+WJ Gainesville, Florida, USA",https://ufhealth.org/locations/uf-health-pediatric-infusion-center-specialties-clinic?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 352-265-8250,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNSKsKxApgPcAYo7SemKgPJ4J8NTDocq4HZmflk=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-09-28T23:53:37.343Z,,,
https://www.google.com/maps/place/Crescent+Healthcare/data=!4m7!3m6!1s0x88e8a33cba14ad9b:0xe7f9ad4b7702e6a4!8m2!3d29.5997432!4d-82.373751!16s%2Fg%2F11c38h70sz!19sChIJm60Uujyj6IgRpOYCd0ut-ec,Crescent Healthcare,3.9,51,Specialized clinic,"5431 SW 35th Dr Suite 200, Gainesville, FL 32608, United States","HJXG+VF Gainesville, Florida, USA",https://optioncarehealth.com/locations/gainesville-fl-5431-sw-35th-drive,+1 352-373-8389,"Open 24 hours

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqI4Wls8DD-6OThPcTsNXd6F_dFAL6Xq3dCaANV7RMFhOj5Ul5cZyuwBRZS4UAmUSLE5ydO0PRC-oPg5_XPoantv1zq4kNirIZW8_k76aUKFyVdaMXkj3wKkA0zIT_7OF257nvF_w=w408-h725-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-09-28T23:53:42.747Z,,,
https://www.google.com/maps/place/N+Florida+Radiation+Oncology/data=!4m7!3m6!1s0x88e8bc9f5b8973d7:0x3085b072ef021897!8m2!3d29.6632215!4d-82.4101781!16s%2Fg%2F1tcwgtqt!19sChIJ13OJW5-86IgRlxgC73KwhTA,N Florida Radiation Oncology,3.9,10,Cancer treatment center,"6420 W Newberry Rd, Gainesville, FL 32605, United States","MH7Q+7W Gainesville, Florida, USA",,+1 352-333-5840,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EVzRUlQpRPUqo-rSEldSzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=47.867523&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-09-28T23:53:47.637Z,,,
