placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,attributes,error
https://www.google.com/maps/place/Seattle+Parking+Department/data=!4m7!3m6!1s0x54906abcdbd7d9ab:0xf747f79d4f462a70!8m2!3d47.6048038!4d-122.3292663!16s%2Fg%2F1hc4xxjfy!19sChIJq9nX27xqkFQRcCpGT533R_c,Seattle Parking Department,1.7,36,City government office,"700 5th Ave, Seattle, WA 98104, United States","JM3C+W7 Seattle, Washington, USA",https://www.seattle.gov/transportation/getting-around/driving-and-parking,+1 206-386-1578,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwc3mgjqV_W8PJw770sCSCiD88bFwNmDCoyaKVfc2w7C2jzayICCO7DaJqATuBx1i2xm1VzY4xOj3IeipCbJOpThOi_LAzpUozwe8zqq19INiZKuM26hGM5jlDdU9j3aRcQb1jzzw=w408-h538-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-10-28T19:00:58.060Z,,,,,,,,,,
https://www.google.com/maps/place/W+Hotel+Seattle+Parking+Garage+-+PRKSeattle/data=!4m7!3m6!1s0x54906b1d686a0573:0x4b11bd391ebc1c74!8m2!3d47.6075437!4d-122.3337572!16s%2Fg%2F11qpwpzgpn!19sChIJcwVqaB1rkFQRdBy8Hjm9EUs,W Hotel Seattle Parking Garage - PRKSeattle,3.7,14,Parking garage,"413 Seneca St, Seattle, WA 98101, United States","JM58+2F Seattle, Washington, USA",,+1 206-264-6000,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOrLymCqh6tV-hhFg8pGkV1-7nbLw16F_LgM1Ex=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-10-28T19:01:03.863Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Premium+Parking+-+P5505/data=!4m7!3m6!1s0x5490158458173431:0x6a8e886b45769ba1!8m2!3d47.6155864!4d-122.3500275!16s%2Fg%2F11p656vflq!19sChIJMTQXWIQVkFQRoZt2RWuIjmo,Premium Parking - P5505,2.5,2,Parking lot,"2610 1st Ave, Seattle, WA 98101, United States","JJ8X+6X Seattle, Washington, USA",https://www.premiumparking.com/p5505,+1 844-236-2011,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9245cetocB2vs3PwbkFOQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=321.24838&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-10-28T19:01:09.139Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/LAZ+Parking+-+2nd+%26+Union+Garage/data=!4m7!3m6!1s0x54906ab3b059c693:0xe6e70eed5144202!8m2!3d47.608705!4d-122.3378707!16s%2Fg%2F11btrrs7sb!19sChIJk8ZZsLNqkFQRAkIU1e5wbg4,LAZ Parking - 2nd & Union Garage,3.3,81,Parking garage,"1400 2nd Ave, Seattle, WA 98101, United States","JM56+FV Seattle, Washington, USA",https://lazparking.com/,+1 206-586-8181,"Open 24 hours

Updated by this business 3 days ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyaEd0PdYufTdFqP2p72o6L75G8UZiKcLcaRieYKFpqkO6Kzbqb7cL8cs7TKHsndBH2Br4A8AIeJVoG0xKBtUIDOzR64m8xBCNTZqCZrAgu7227yhpkAU_2buNrGIegCj7wZKkV=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-10-28T19:01:14.247Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Buck+Pavilion+Parking/data=!4m7!3m6!1s0x54906ab6768e4d29:0x51ae6156e559a485!8m2!3d47.6093502!4d-122.3287016!16s%2Fg%2F11d_yzlm8m!19sChIJKU2OdrZqkFQRhaRZ5VZhrlE,Buck Pavilion Parking,4.0,123,Parking garage,"Seattle, WA 98101, United States","JM5C+PG Seattle, Washington, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzosJD9ivTIycsIt2x5VjqI0aN1vLE4EwrsPTp1x3k8A6lRF_yyUc08bI6e1IU_4rflYtP1L8XhYVesPzrO9ti1lvkpTyQb24BvmgnW5eoAVRsWt9XVpIA2ycfnzRX07MAep1bIIg=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-10-28T19:01:17.208Z,,,,,,,,,,
https://www.google.com/maps/place/Butler+Parking+Corporation/data=!4m7!3m6!1s0x54906abafba14f0f:0xec84addf8450745b!8m2!3d47.6012334!4d-122.3305607!16s%2Fg%2F1td1v479!19sChIJD0-h-7pqkFQRW3RQhN-thOw,Butler Parking Corporation,4.3,6,Parking garage,"117 3rd Ave S, Seattle, WA 98104, United States","JM29+FQ Seattle, Washington, USA",http://bpcparking.com/,+1 206-354-4702,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPudTgIInjfIqB5cHuuTGQ73TyMEfPmqejPW1QQ=w421-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-10-28T19:01:22.344Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,7 am–7 pm,,,
https://www.google.com/maps/place/Ace+Parking/data=!4m7!3m6!1s0x54906bafba2f9d1d:0x511f70d57d3d35c!8m2!3d47.6114479!4d-122.3327468!16s%2Fg%2F12cnppdwv!19sChIJHZ0vuq9rkFQRXNPTVw33EQU,Ace Parking,3.1,44,Parking garage,"701 Pike St, Seattle, WA 98101, United States","JM68+HW Seattle, Washington, USA",https://aceparking.com/find-parking,+1 206-467-6991,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyZBKbEhqzUOKssBIIZaYRe3Uq08RBF7nsFBkshg5cMTm2aZ0Fz1e46MIBb7KI10LjAqUm1eweeTZRc2zSwA449P-IVs4iFQsdof3goVx68GFGbVVUiO3ulKEL-AT2ACgqVDG9I=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-10-28T19:01:27.227Z,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,,,
https://www.google.com/maps/place/Westin+Seattle+Parking+Garage+-+PRKSeattle/data=!4m7!3m6!1s0x5490158465fdb43d:0x344d53eb52373017!8m2!3d47.6135609!4d-122.3376776!16s%2Fg%2F11ll7f6x56!19sChIJPbT9ZYQVkFQRFzA3UutTTTQ,Westin Seattle Parking Garage - PRKSeattle,4.8,10,Parking garage,"1901 Westlake Ave, Seattle, WA 98101, United States","JM76+CW Seattle, Washington, USA",,+1 206-727-5919,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipP2GbUI1czwQJXbeoXJzjN8SMoc3TyROTFn7G9d=w493-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-10-28T19:01:32.396Z,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,,,
https://www.google.com/maps/place/Climate+Pledge+Arena+Garage/data=!4m7!3m6!1s0x5490157d6e8eaa91:0x44848c4d4a124a66!8m2!3d47.6214507!4d-122.3539843!16s%2Fg%2F11tp7ypjhv!19sChIJkaqObn0VkFQRZkoSSk2MhEQ,Climate Pledge Arena Garage,3.9,76,Parking garage,"334 1st Ave N, Seattle, WA 98109, United States","JJCW+HC Seattle, Washington, USA",https://climatepledgearena.com/transportation/,+1 206-752-7600,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyl34XQND9kyoDhyvH4DEjY_pqOtDBsnVZThWLDTJ_m-kOsp9GscVZCMY9an7-37vzEosejlGr1hXXDNIHEMcF71sTjVFVNEf9NVkWQo0nQtagBfwl8FGbvnqhIl37Pv64YQ58=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-10-28T19:01:35.298Z,,,,,,,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Benaroya+Hall+Parking+Garage/data=!4m7!3m6!1s0x54906ab3ca741609:0x99734a96dbf2c087!8m2!3d47.608073!4d-122.3368965!16s%2Fg%2F11bxb9s_06!19sChIJCRZ0yrNqkFQRh8Dy25ZKc5k,Benaroya Hall Parking Garage,4.7,248,Parking garage,"200 University St, Seattle, WA 98101, United States","JM57+66 Seattle, Washington, USA",https://www.seattlesymphony.org/benaroyahall/plan-visit/parking,+1 206-215-4700,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzOp5nKCIKMOYang1mp7UgNpnFaUPNOR_bCe40BO9CuwKJtMd0mj_9NNHxZWDwWrIkgoS2Z-gwZ2t8ShJjoNJ_V__58smFtamviBi2OUxL1u9ANjJztpRjlra1w1x3HCmLmyo3R=w408-h307-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-10-28T19:01:38.289Z,,,,,,,,,,
