placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Parrot+Pool+Service/data=!4m7!3m6!1s0xa7382a9e7f561f91:0x8d4c5c38b218aa24!8m2!3d42.8063303!4d-78.7827586!16s%2Fg%2F11stlm0zvl!19sChIJkR9Wf54qOKcRJKoYsjhcTI0,Parrot Pool Service,5.0,36,Swimming pool repair service,"100 Shirley Dr, Buffalo, NY 14218, United States","R648+GV Buffalo, New York, USA",http://parrotpoolservices.com/,+1 716-200-3940,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzjoZS_ZX84mMIKAWglEsHSmt4uS7y4y4z8UxLbXPKWgeRLOXNajytqfbbFuP9VqdDdwOeMgvuKbWx7F_4BaNyNvJ1GYFaRqiaCh0nFfblbbyjZdY1UnQciwlttekzo_jWAzRmY=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/pool+services+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-27T17:38:40.082Z,,,,
https://www.google.com/maps/place/Clear+Water+Pools+and+Construction+Services/data=!4m7!3m6!1s0x456f5e66d7d639cd:0xef25ddc366d9f8f9!8m2!3d43.0136343!4d-78.8354551!16s%2Fg%2F11pdvyv4k7!19sChIJzTnW12Zeb0UR-fjZZsPdJe8,Clear Water Pools and Construction Services,5.0,53,Contractor,"2717 Parker Blvd, Tonawanda, NY 14150, United States","2577+FR Tonawanda, New York, USA",,+1 716-319-4674,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzsPOZh35fW2lZyU8ZXaZjG2M2UhpWBVIQfWyI31fV8mFLADdpB682CNtsptUaEm1UPu4nkOZhwFjCue6MNS32zaF7TUZJVU-ckTq5E89qhbI0smhJ5984DjyQqy9mvmqSIr6t95DFwJe2A=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/pool+services+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-27T17:38:46.325Z,,,,
https://www.google.com/maps/place/Buffalo+Pool+Service+LLC/data=!4m7!3m6!1s0x89d373fd6a24c057:0x5a133c5d80a0f211!8m2!3d42.8434334!4d-78.6126425!16s%2Fg%2F11j_wvvd72!19sChIJV8Akav1z04kREfKggF08E1o,Buffalo Pool Service LLC,4.7,260,Swimming pool repair service,,,http://www.buffalopoolservices.com/,+1 716-261-2033,Closed ⋅ Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipMqzKoLqCBSGZg33cWr2AQz9Ofuy5NiFlEcyJxs=w426-h240-k-no,true,10 am–12 pm,10 am–12 pm,10 am–12 pm,10 am–12 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-27T17:38:51.028Z,,,,
https://www.google.com/maps/place/KD+Pool+Builders/data=!4m7!3m6!1s0x876bec2f3cfc15c3:0xfbd9759a04531a80!8m2!3d42.9137909!4d-78.8654466!16s%2Fg%2F11b8tczzf6!19sChIJwxX8PC_sa4cRgBpTBJp12fs,KD Pool Builders,5.0,6,Swimming pool contractor,"1496 Main St, Buffalo, NY 14209, United States","W47M+GR Buffalo, New York, USA",https://kdpoolbuilders.com/,+1 716-300-2773,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxFXh2KhQevSGS5El4rYWQ6JxPETzC60-NdB6-SPI7RwFeP4LFAQ6KhfxoCAqDygbWB1NLZY0F6Cq85H_8FCItL8uG6yQX2crZibdY4uZMuDhjE5RygqpyGkQV7PfbdHkPE_RG4=w408-h303-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-27T17:38:56.143Z,,,,
https://www.google.com/maps/place/Pool+Brite+Inc/data=!4m7!3m6!1s0x89d3725e77ba15fd:0xc0bcb63d24a6103c!8m2!3d42.9783766!4d-78.8133426!16s%2Fg%2F1tj7g0sg!19sChIJ_RW6d15y04kRPBCmJD22vMA,Pool Brite Inc,4.6,83,Hot tub store,"4525 Bailey Ave #2127, Amherst, NY 14226, United States","X5HP+9M Eggertsville, New York, USA",http://www.poolbrite.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 716-833-3811,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPn0Og64ITPJmSY9mi86tYkWDx5rr3kAwmdL0To=w408-h306-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-27T17:39:01.166Z,· In-store shopping · In-store pick-up · Delivery,,,
https://www.google.com/maps/place/Precision+Pools/data=!4m7!3m6!1s0x89d36dd11d47a3e9:0x1cc838db7f3d2870!8m2!3d43.0204661!4d-78.8730568!16s%2Fg%2F1262l8y9p!19sChIJ6aNHHdFt04kRcCg9f9s4yBw,Precision Pools,4.7,42,Swimming pool contractor,"51 Fillmore Ave, Tonawanda, NY 14150, United States","24CG+5Q Tonawanda, New York, USA",,+1 716-563-4603,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyR3w7qe5EexhhXF04xkdvzEYxb5Zb46P7IR1kkRnEZFexyANoOq-6YZkgbsbVN78dgh_mtSg5nCFTV9uwK3hf93jrYIEVFCKsK54Af66KEevfsXtB9AzkDk6qyOKsQH4ZpJAqoAQ=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-27T17:39:04.262Z,,,,
https://www.google.com/maps/place/Majestic+Pools/data=!4m7!3m6!1s0x89d3752b8a87b4c7:0xc71b5cf89b49f614!8m2!3d42.9273778!4d-78.6958401!16s%2Fg%2F1thy0sq_!19sChIJx7SHiit104kRFPZJm_hcG8c,Majestic Pools,4.7,684,Hot tub store,"6315 Transit Rd, Depew, NY 14043, United States","W8G3+XM Depew, New York, USA",http://www.majesticpoolsny.com/,+1 716-685-1860,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzwIRgF8gr_L-HKp7HGR_jfVgprT9BfRT1oP8OkIVjPL5NI79ataQnlFgBY3vaHVU4F2sCT7ks0IlNZ6wyfEGDctkywvEtoQW-_HHO9AOFi2yHD6bKp2QUicbFfWPXnzh6gzxiL=w408-h306-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,11 am–3 pm,"https://www.google.com/maps/search/pool+services+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-27T17:39:09.350Z,· In-store shopping · In-store pick-up,,,
https://www.google.com/maps/place/716+Pool+Service+LLC/data=!4m7!3m6!1s0x89d39db7c536ec57:0x2725bac15e845e24!8m2!3d43.0292446!4d-78.5904582!16s%2Fg%2F11ppgzb9qc!19sChIJV-w2xbed04kRJF6EXsG6JSc,716 Pool Service LLC,5.0,58,Pool cleaning service,"10665 County Rd, Clarence, NY 14031, United States","2CH5+MR Clarence, New York, USA",http://www.716poolservice.com/,+1 716-464-2912,"Open ⋅ Closes 4:30 pm

Confirmed by phone call 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxjgUexkI4llZQ81a3uJvRJ20ujyuUhdK9ZBmcWYSjZM4x7JwUe2GWfj_fqLZfgCf-Mnrqt0GApEovauoLK1HzCbRVPb3gqn5A_aGARaV9ApxfINtNTgvAuACOjv3q6kohk09E2=w408-h544-k-no,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–12 pm,7 am–12 pm,"https://www.google.com/maps/search/pool+services+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-27T17:39:17.788Z,,,,
https://www.google.com/maps/place/Gary+Pools+%26+Leisure/data=!4m7!3m6!1s0x89d371f6a9277edf:0x6b6863789cc21afc!8m2!3d43.0173119!4d-78.821573!16s%2Fg%2F1tvdksg_!19sChIJ334nqfZx04kR_BrCnHhjaGs,Gary Pools & Leisure,4.1,125,Swimming pool supply store,"2303 Niagara Fls Blvd, Buffalo, NY 14228, United States","258H+W9 Buffalo, New York, USA",https://www.garysgotit.com/contact/amherst/?utm_source=google&utm_medium=organic-gmb,+1 716-564-4279,"Open ⋅ Closes 6 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipMhQqQO9fYy2_MVMiLvFhbz49IbZbb-w7IM7dFn=w408-h306-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-27T17:39:23.028Z,· In-store shopping · Kerbside pickup · Delivery,,,
https://www.google.com/maps/place/WNY+Pool+Service/data=!4m7!3m6!1s0x4ca3ce626cd1f61f:0x99c2843b118acee3!8m2!3d42.9058979!4d-78.5926535!16s%2Fg%2F11v0n938n2!19sChIJH_bRbGLOo0wR486KETuEwpk,WNY Pool Service,5.0,111,Swimming pool repair service,"699 Ransom Rd, Lancaster, NY 14086, United States","WC44+9W Lancaster, New York, USA",http://www.wnypoolservice.com/,+1 716-391-0746,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwk_DnL4HFZ6OOOOhbavDzRPu_ynP6Bt2lwKMxaNSlRgLkVcf9FdyLuk4AaS7MF95sp5GXfpWy8pIiZIg0Jc4cVIC4Q2WXuxiB7zqGHJTf_DQV9SC72ue-laMBZ746qLMNXTgIgQc5n9h9x=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-27T17:39:28.311Z,,LGBTQ+ friendly,,
