placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Sterling+CPAs+PLLC/data=!4m7!3m6!1s0x88425ccfc9b46b2b:0xdaa5f7fc7fcd95da!8m2!3d38.011554!4d-84.5523024!16s%2Fg%2F11c20cx7fn!19sChIJK2u0yc9cQogR2pXNf_z3pdo,Sterling CPAs PLLC,4.9,124,Certified public accountant,"841 Corporate Dr #300, Lexington, KY 40503, United States","2C6X+J3 Lexington, Kentucky, USA",https://stg.cpa/,+1 859-305-1099,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zdnU_o1tnnIQ1mjL1F5gXg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=73.56948&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-10-19T17:46:42.779Z,,,
https://www.google.com/maps/place/Hicks+%26+Associates+CPAs/data=!4m7!3m6!1s0x884244ee75e80af9:0xcbee7b8c307efbaa!8m2!3d38.0168629!4d-84.4229946!16s%2Fg%2F12lksbqjx!19sChIJ-Qrode5EQogRqvt-MIx77ss,Hicks & Associates CPAs,4.9,49,Certified public accountant,"1795 Alysheba Way #6206, Lexington, KY 40509, United States","2H8G+PR Lexington, Kentucky, USA",https://www.hickscpaslexingtonky.com/,+1 859-368-9727,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNeQ1y0CcRRExlfHo3Ax802jEE0-j-7pNmhqBqw=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-10-19T17:46:48.420Z,,,
"https://www.google.com/maps/place/Jones+%26+Associates+CPAs,+PSC/data=!4m7!3m6!1s0x88425ab18d163f93:0xb75d4b1b5eadd8f3!8m2!3d38.0021504!4d-84.4435325!16s%2Fg%2F11f3wm6cn5!19sChIJkz8WjbFaQogR89itXhtLXbc","Jones & Associates CPAs, PSC",5.0,11,Accounting firm,"121 Prosperous Pl Suite 2A, Lexington, KY 40509, United States","2H24+VH Lexington, Kentucky, USA",http://www.jonesandassociatescpas.org/,+1 859-687-0303,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOcVUn6oeNjST_TAbOHMINDEkTrWKJyKiLzGnI-=w408-h544-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-10-19T17:46:53.353Z,Identifies as women-owned,,
https://www.google.com/maps/place/Affordable+Accounting+%26+Tax+Service+LLC/data=!4m7!3m6!1s0x88425ca0a9faaaab:0x4cfea4dc22ad568d!8m2!3d38.0042006!4d-84.5222598!16s%2Fg%2F11fjs5vtdq!19sChIJq6r6qaBcQogRjVatItyk_kw,Affordable Accounting & Tax Service LLC,5.0,1,Accounting firm,"176 Pasadena Dr building 2, Lexington, KY 40503, United States","2F3H+M3 Lexington, Kentucky, USA",http://affordableaccountinglex.com/,+1 859-948-3917,Open ⋅ Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zkaDzQgJ-aYT8tm7C6Ovvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=141.97803&pitch=0&thumbfov=100,false,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-10-19T17:46:58.213Z,,,
https://www.google.com/maps/place/CHAMBERS+CPA+LLC/data=!4m7!3m6!1s0x88424514533452e5:0x95f22b81a220fef5!8m2!3d38.016841!4d-84.423017!16s%2Fg%2F1hf67r6gs!19sChIJ5VI0UxRFQogR9f4gooEr8pU,CHAMBERS CPA LLC,5.0,14,Tax preparation service,"1795 Alysheba Way #6103, Lexington, KY 40509, United States","2H8G+PQ Lexington, Kentucky, USA",http://mykycpa.com/,+1 859-554-2390,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPSmOAO3MTn3uySQrNMuoiNzj0wj5Lt8OP3l8sa=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-10-19T17:47:03.368Z,,,
https://www.google.com/maps/place/Premier+Tax+%26+Accounting+Inc/data=!4m7!3m6!1s0x8842457312785cb5:0x5ec557e85253242!8m2!3d38.0429838!4d-84.428953!16s%2Fg%2F1ptwx77xt!19sChIJtVx4EnNFQogRQjIlhX5V7AU,Premier Tax & Accounting Inc,4.7,39,Tax preparation service,"2285 Executive Dr #410, Lexington, KY 40505, United States","2HVC+5C Lexington, Kentucky, USA",http://www.premiertaxky.com/,+1 859-294-0303,,https://lh3.googleusercontent.com/p/AF1QipPM8DGlQRfTXohz_XJiGHDalCcxHPM19Qdytg7W=w408-h273-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-10-19T17:47:08.732Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/James+R.+Whitten,+CPA+PLLC/data=!4m7!3m6!1s0x88425aa6eaab4e59:0xfbb1ab3d6d3c02b2!8m2!3d38.0141779!4d-84.5201866!16s%2Fg%2F1w0sdk2v!19sChIJWU6r6qZaQogRsgI8bT2rsfs","James R. Whitten, CPA PLLC",5.0,2,Certified public accountant,"230 Plaza Dr #275, Lexington, KY 40503, United States","2F7H+MW Lexington, Kentucky, USA",http://www.whittencpa.com/,+1 859-276-4635,Closed ⋅ Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L88x0tiFAwwZRcEFmjMATA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.28362&pitch=0&thumbfov=100,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-10-19T17:47:13.716Z,,,
https://www.google.com/maps/place/Kentucky+Accounting+%26+Tax+Services/data=!4m7!3m6!1s0x88425005cdac1507:0xbc77be4ac566b4c2!8m2!3d38.0078029!4d-84.431437!16s%2Fg%2F1tf4fqnr!19sChIJBxWszQVQQogRwrRmxUq-d7w,Kentucky Accounting & Tax Services,4.3,9,Accountant,"501 Darby Creek Rd ste 23, Lexington, KY 40509, United States","2H59+4C Lexington, Kentucky, USA",http://www.mafkats.com/,+1 859-263-7225,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PrVdw2uWtosJqdfAlz1Kew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.95894&pitch=0&thumbfov=100,false,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-10-19T17:47:18.590Z,,,
https://www.google.com/maps/place/r+%2B+r+CPAs/data=!4m7!3m6!1s0x88425bd6920fdaa7:0x5382b5537d984f4b!8m2!3d37.9960323!4d-84.4944536!16s%2Fg%2F11fjsvtm7k!19sChIJp9oPktZbQogRS0-YfVO1glM,r + r CPAs,4.4,7,Certified public accountant,"1025 Dove Run Rd # 203, Lexington, KY 40502, United States","XGW4+C6 Lexington, Kentucky, USA",https://reitzcpas.com/,+1 859-353-3100,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNuXAcQGg0m9o3b27Uk5I3-7kBrIiblyL3ZKieN=w408-h305-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-10-19T17:47:23.637Z,,,
"https://www.google.com/maps/place/Kehrt+%26+Associates,+CPA/data=!4m7!3m6!1s0x88425cd06ab6fd2d:0x5c5ec9862c26f2fc!8m2!3d38.012573!4d-84.5550214!16s%2Fg%2F1td43545!19sChIJLf22atBcQogR_PImLIbJXlw","Kehrt & Associates, CPA",5.0,3,Certified public accountant,"3070 Harrodsburg Rd # 230, Lexington, KY 40503, United States","2C7V+2X Lexington, Kentucky, USA",http://kehrtcpa.com/,+1 859-224-4688,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNDtgxdv_PiHW9WYqYX7IPDvcM3MtQ7rue1FaQO=w408-h272-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-10-19T17:47:28.720Z,Identifies as veteran-owned,,
