placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Harmony+United+Psychiatric+care+-+Tallahassee/data=!4m7!3m6!1s0x88ec5f8e45be9a4f:0x151564d8f8a9df51!8m2!3d30.461153!4d-84.258781!16s%2Fg%2F11x2xgky2t!19sChIJT5q-RY5f7IgRUd-p-NhkFRU,Harmony United Psychiatric care - Tallahassee,4.8,32,Mental health service,"1625 Physicians Dr, Tallahassee, FL 32308, United States","FP6R+FF Tallahassee, Florida, USA",https://hupcfl.com/locations/tallahassee-florida/,+1 800-457-4573,Closed · Opens 7:15 am Tue,https://lh3.googleusercontent.com/p/AF1QipMf1kWtPTTIUWuYYySUbRzAhgvt61-ceniIgkGH=w408-h544-k-no,true,7:15 am–6:15 pm,7:15 am–6:15 pm,7:15 am–6:15 pm,7:15 am–6:15 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2025-12-16T01:13:29.963Z,,,
"https://www.google.com/maps/place/Florida+First+Psychiatry+Specialist/@30.4671548,-84.2330824,17z/data=!3m1!4b1!4m6!3m5!1s0x88ec5fde881fdb89:0x4d4437d2ddda2a47!8m2!3d30.4671548!4d-84.2330824!16s%2Fg%2F11h11bqmjz",Florida First Psychiatry Specialist,2.8,101,Psychiatric hospital,"1820 Miccosukee Commons Dr, Tallahassee, FL 32308, United States","FQ88+VQ Tallahassee, Florida, USA",https://ffps.pro/,+1 850-765-8120,Closed · Opens 8 am Tue,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2025-12-16T01:13:37.792Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/HCA+Florida+Capital+Hospital+University+Mental+Health+and+Wellness+Center/data=!4m7!3m6!1s0x88ec5f26b62d1b05:0xf9a7366a23b7270d!8m2!3d30.4759907!4d-84.231996!16s%2Fg%2F11c59yd3v5!19sChIJBRsttiZf7IgRDSe3I2o2p_k,HCA Florida Capital Hospital University Mental Health and Wellness Center,2.8,23,Psychiatric hospital,"2626 Capital Medical Blvd, Tallahassee, FL 32308, United States","FQG9+96 Tallahassee, Florida, USA",https://www.hcafloridahealthcare.com/locations/capital-hospital/specialties/mental-health-and-wellness/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 850-325-5000,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6_lPurepsptdSVyw4Jfcsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=230.65948&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2025-12-16T01:13:42.227Z,,,
"https://www.google.com/maps/place/Ability+Plus+Mental+Health+Clinic/@30.4424385,-84.2695654,17z/data=!3m1!4b1!4m6!3m5!1s0x88ec5770db63ffff:0xb7da437fb357a41!8m2!3d30.4424385!4d-84.2695654!16s%2Fg%2F11s0skjkk8",Ability Plus Mental Health Clinic,3.6,18,Mental health clinic,"820 E Park Ave, Tallahassee, FL 32301, United States","CPRJ+X5 Tallahassee, Florida, USA",https://abilityplusmentalhealthllc.com/,+1 850-966-2145,"Closes soon · 9 pm · Opens 9 am Tue

Confirmed by phone call 10 weeks ago",,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–3 pm,9 am–3 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2025-12-16T01:13:48.825Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Tallahassee+Memorial+Behavioral+Health+Center/data=!4m7!3m6!1s0x88ec5f6ff0df15f3:0x63a1a70a1b2e50ab!8m2!3d30.4603795!4d-84.2593627!16s%2Fg%2F1v940x0c!19sChIJ8xXf8G9f7IgRq1AuGwqnoWM,Tallahassee Memorial Behavioral Health Center,3.1,69,Mental health clinic,"1616 Physicians Dr, Tallahassee, FL 32308, United States","FP6R+57 Tallahassee, Florida, USA",https://www.tmh.org/location/tallahassee-memorial-behavioral-health-center,+1 850-431-5105,Closed · Opens 7:30 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwuIk0pTdABgGo3O8avayb8bBg64AEFWKsdE9JV3k2HaWALlySMpuS-tq6cx3DDLwdn9SiN2cE2S5_qbB2st8FYVqLDdBhnwSDyAW9nGwfMhJsZqxBDZ2Fn1t2x6xbN8smqAMbb=w408-h725-k-no,true,7:30 am–4:30 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2025-12-16T01:13:53.635Z,,,
https://www.google.com/maps/place/Apalachee+Center+-+Wakulla+County/data=!4m7!3m6!1s0x88ec85c0a4a228c1:0x53cbc04d48647bc7!8m2!3d30.1952323!4d-84.3743438!16s%2Fg%2F1tfr17vl!19sChIJwSiipMCF7IgRx3tkSE3Ay1M,Apalachee Center - Wakulla County,4.3,30,Mental health clinic,"43 Oak St, Crawfordville, FL 32327, United States","5JWG+37 Crawfordville, Florida, USA",http://apalacheecenter.org/,+1 850-926-5900,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMr8LOZoeCZU16IgCPOmm5asOVq_JIyLWuSvKoa=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2025-12-16T01:13:58.459Z,,,
https://www.google.com/maps/place/WellStead+Mental+Health+-+M+D+Lane/data=!4m7!3m6!1s0x88ec5f72a95aaaab:0x65f75cbf26ab6ab!8m2!3d30.4586824!4d-84.2493228!16s%2Fg%2F11g0g4hn1g!19sChIJq6paqXJf7IgRq7Zq8st1XwY,WellStead Mental Health - M D Lane,4.6,9,Mental health service,"1407 M D Ln Suites A&B, Tallahassee, FL 32308, United States","FQ52+F7 Tallahassee, Florida, USA",https://wellsteadmentalhealth.com/?utm_source=GMB&utm_medium=local&utm_campaign=md-lane,+1 850-616-6545,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oocQeiyFB6dxX6lXCP1-lA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.8191&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2025-12-16T01:14:00.833Z,,,
https://www.google.com/maps/place/Elite+DNA+Behavioral+Health+Therapy+%26+Psychiatry+Clinic+-+Tallahassee/data=!4m7!3m6!1s0x88ec5f1aa079ef03:0x9a50bb5e3d6a315d!8m2!3d30.506257!4d-84.244871!16s%2Fg%2F11pd_m7bb1!19sChIJA-95oBpf7IgRXTFqPV67UJo,Elite DNA Behavioral Health Therapy & Psychiatry Clinic - Tallahassee,3.6,84,Mental health service,"2252 Killearn Center Blvd #300, Tallahassee, FL 32309, United States","GQ44+G3 Tallahassee, Florida, USA",https://elitedna.com/locations/tallahassee/?utm_source=gmb&utm_medium=organic&utm_campaign=tallahassee&utm_content=main-link,+1 850-671-4600,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMbPgG-3ENTcDKeogtKUEb5VzavxtgJHhrblP-C=w443-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2025-12-16T01:14:05.280Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/New+Season+Treatment+Center+%E2%80%93+Leon+County/data=!4m7!3m6!1s0x88ec8aa6b272bc19:0xab1f53b7a8e1099d!8m2!3d30.38467!4d-84.2748849!16s%2Fg%2F1tgq7g_z!19sChIJGbxysqaK7IgRnQnhqLdTH6s,New Season Treatment Center – Leon County,3.9,36,Addiction treatment center,"3976 Woodville Hwy, Tallahassee, FL 32305, United States","9PMG+V2 Tallahassee, Florida, USA",https://www.newseason.com/clinics/leon-county-treatment-center/,+1 850-878-7776,"Closed · Opens 5 am Tue

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPx9ls-66qSEmBlIyYgzUt2KYfMqUnFKG7WOtFX=w426-h240-k-no,true,5 am–1:30 pm,5 am–1:30 pm,5 am–1:30 pm,5 am–1:30 pm,5 am–1:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2025-12-16T01:14:09.812Z,,,
https://www.google.com/maps/place/Apalachee+Center/data=!4m7!3m6!1s0x88ecf57939ad77ff:0x8ae7eb21a7b57e21!8m2!3d30.4871655!4d-84.2403513!16s%2Fg%2F1vfwdpl0!19sChIJ_3etOXn17IgRIX61pyHr54o,Apalachee Center,2.2,51,Mental health service,"2634 Capital Cir NE, Tallahassee, FL 32308, United States","FQP5+VV Tallahassee, Florida, USA",https://apalacheecenter.org/,+1 850-523-3333,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNJevo_cadwkk1BmT-8hgRIwNcCy8PjJWsV1Mvg=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2025-12-16T01:14:14.396Z,LGBTQ+ friendly,,
