placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/vIVe+Hydration+Therapy+%28IV%29+-+Home+of+the+45m+Hangover+Cure+New+Orleans%28French+Qtr%29/data=!4m7!3m6!1s0x8620a7082440a081:0xb06b2b080e312d63!8m2!3d29.953269!4d-90.0678429!16s%2Fg%2F11q42jp5hv!19sChIJgaBAJAinIIYRYy0xDggra7A,vIVe Hydration Therapy (IV) - Home of the 45m Hangover Cure New Orleans(French Qtr),5.0,140,Wellness center,"123 Chartres St, New Orleans, LA 70130, United States","XW3J+8V New Orleans, Louisiana, USA",https://www.viveiv.com/,+1 504-619-8483,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 5 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPFBXFPNS8s9PWE580yQzpVVUFjA9Dx6zWZ_xMk=w408-h511-k-no,true,9 am–4 pm,9 am–4 pm,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-29T00:36:01.085Z,,,
https://www.google.com/maps/place/IV+Lounge+Nola/data=!4m7!3m6!1s0x8620a61187fbffff:0x9e99675b7e1ecc32!8m2!3d29.956647!4d-90.0636036!16s%2Fg%2F11rgdfyfxk!19sChIJ___7hxGmIIYRMswefltnmZ4,IV Lounge Nola,5.0,444,Medical spa,"519 Wilkinson St #107, New Orleans, LA 70130, United States","XW4P+MH New Orleans, Louisiana, USA",https://ivloungenola.com/,+1 504-302-1056,"Closed ⋅ Opens 10 am Mon

Updated by others 1 week ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqmZjgN0JJgfikhQ-uXiZqSs0t_omXh5-efA9xugk8bX_3Y9i7INbzDVgTLXAfphzl7RVs0Aa3NdDQtGMdPXFib_XEbQD7DBsbnH0BtPSxl5YBUEmf7g3CV4i3dVk2HDP-xd7Xj1g=w408-h544-k-no,true,9 am–5 pm,10 am–2 pm,Closed,10 am–2 pm,10 am–2 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-29T00:36:07.159Z,,,
https://www.google.com/maps/place/NOLA+Doc+-+House+Calls/data=!4m7!3m6!1s0x8620a611ac356619:0x10814161ec62ecf2!8m2!3d29.9612315!4d-90.0631741!16s%2Fg%2F11bv3v48km!19sChIJGWY1rBGmIIYR8uxi7GFBgRA,NOLA Doc - House Calls,4.8,21,Emergency care physician,"1000 Bourbon St, New Orleans, LA 70116, United States","XW6P+FP New Orleans, Louisiana, USA",https://noladoc.com/,+1 504-383-3828,,,https://lh3.googleusercontent.com/p/AF1QipNuMSOUCJEXlRbgcF41TmiBop7_lkGIqT_bMcst=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-29T00:36:09.939Z,,,
https://www.google.com/maps/place/Touro+Cancer+Center/data=!4m7!3m6!1s0x8620a5542c095823:0x7240b3f525cbb3ba!8m2!3d29.9256527!4d-90.0922464!16s%2Fg%2F11hfh23641!19sChIJI1gJLFSlIIYRurPLJfWzQHI,Touro Cancer Center,5.0,1,Cancer treatment center,"1401 Foucher St, New Orleans, LA 70115, United States","WWG5+74 New Orleans, Louisiana, USA",https://www.touro.com/our-services/cancer-program/?utm_source=GMB&utm_medium=Yext&y_source=1_MTU4NzQ2NjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 504-897-8678,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0evzeDCuX2nqTue0-yZ0BA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.76393&pitch=0&thumbfov=100,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-29T00:36:14.793Z,,,
https://www.google.com/maps/place/Tulane+Cancer+Center/data=!4m7!3m6!1s0x8620a5e1c238707d:0x97798e452e634352!8m2!3d29.956774!4d-90.0807357!16s%2Fg%2F1tdkbfcw!19sChIJfXA4wuGlIIYRUkNjLkWOeZc,Tulane Cancer Center,5.0,2,Cancer treatment center,"8th Floor, 1700 Tulane Ave, New Orleans, LA 70112, United States","XW49+PP New Orleans, Louisiana, USA",https://medicine.tulane.edu/tulane-cancer-center,+1 504-988-6300,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AxH90yrOAHHfqVY7kkcdWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.04616&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-29T00:36:17.738Z,,,
https://www.google.com/maps/place/Rejuven%C3%A9+Med+Spa+%26+Wellness+Center/data=!4m7!3m6!1s0x8620a7b55bacf55d:0x5aa6da756869d8ab!8m2!3d29.9500435!4d-90.0713928!16s%2Fg%2F11lr94cchx!19sChIJXfWsW7WnIIYRq9hpaHXaplo,Rejuvené Med Spa & Wellness Center,4.7,22,Medical spa,"701 Poydras St Suite 106, New Orleans, LA 70139, United States","XW2H+2C New Orleans, Louisiana, USA",https://rejuvenemedspa.com/,+1 504-688-7546,Closed ⋅ Opens 10 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM_7PZ6LJ9tCmhMqr6dUl1t8-AqA4FzZYUIKUaA=w426-h240-k-no,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-29T00:36:22.672Z,true,,
https://www.google.com/maps/place/Southern+Skin+and+Wellness/data=!4m7!3m6!1s0x8620a700dfa123b5:0x86bb844678370536!8m2!3d29.9471355!4d-90.0698044!16s%2Fg%2F11txh6lkbg!19sChIJtSOh3wCnIIYRNgU3eEaEu4Y,Southern Skin and Wellness,4.9,39,Medical spa,"644 Camp St, New Orleans, LA 70130, United States","WWWJ+V3 New Orleans, Louisiana, USA",http://www.southernskin.com/,+1 504-900-8575,Closed ⋅ Opens 10 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPc9FV72xYqN_hbazU_ZrgUzw_5X084k0Qco2R7=w408-h291-k-no,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-29T00:36:27.736Z,,,
https://www.google.com/maps/place/Fleur-De-Lis+Aesthetics+%26+Apothecary/data=!4m7!3m6!1s0x8620a57d5af0da63:0x6c8e5041b5fc3c1c!8m2!3d29.9406746!4d-90.1030193!16s%2Fg%2F11tc0wqb7j!19sChIJY9rwWn2lIIYRHDz8tUFQjmw,Fleur-De-Lis Aesthetics & Apothecary,5.0,33,Medical spa,"3001 Napoleon Ave Ste B, New Orleans, LA 70125, United States","WVRW+7Q New Orleans, Louisiana, USA",https://fdlaesthetics.com/,+1 504-874-9570,"Closed ⋅ Opens 9 am Mon

Updated by this business 4 weeks ago",Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOSLoYNzpfgiv_t4mRu46X6Ox7a3Gc3ncLvUR5G=w408-h244-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,8:30 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-29T00:36:32.806Z,true,,
https://www.google.com/maps/place/Chemotherapy+Treatment+Area/data=!4m7!3m6!1s0x8620a5e461e690ab:0xfe6f6b986adc8d85!8m2!3d29.9594802!4d-90.080266!16s%2Fg%2F1tgwn19p!19sChIJq5DmYeSlIIYRhY3caphrb_4,Chemotherapy Treatment Area,,,Medical clinic,"136 S Roman St # 4, New Orleans, LA 70112, United States","XW59+QV New Orleans, Louisiana, USA",,+1 504-903-3112,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bYuMlZIoUN0ujHEH2KQs2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=131.14262&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-29T00:36:35.515Z,,,
https://www.google.com/maps/place/CrescentCare/data=!4m7!3m6!1s0x8620a58dd104a647:0xa4b3238ce6afec37!8m2!3d29.9742664!4d-90.0566874!16s%2Fg%2F11bwyn04v0!19sChIJR6YE0Y2lIIYRN-yv5owjs6Q,CrescentCare,4.4,216,Medical clinic,"1631 Elysian Fields Ave, New Orleans, LA 70117, United States","XWFV+P8 New Orleans, Louisiana, USA",http://crescentcarehealth.org/,+1 504-821-2601,Closed ⋅ Opens 8:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqsCExPrEgXimo40yTLE50LZT2TQfqQ9sd5y2j8BvGMirfSJ3gDWcBQEXLNaG2Fkp4JGZniRhcSfWJz6eQ5VRakBPP9DdXA6TLRNqOyl9Wjy6Q6B4PWo_ZSa2UtiSPx3I08_JPtKCIy5pXK=w408-h544-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-29T00:36:40.419Z,,,
https://www.google.com/maps/place/LCMC+Health+Center/data=!4m7!3m6!1s0x8620a5e1a0f358bf:0x3677239f15ec53df!8m2!3d29.9554376!4d-90.0753786!16s%2Fm%2F0bmbv35!19sChIJv1jzoOGlIIYR31PsFZ8jdzY,LCMC Health Center,4.5,3185,Medical Center,"1415 Tulane Ave, New Orleans, LA 70112, United States","XW4F+5R New Orleans, Louisiana, USA",https://www.lcmchealth.org/tulane-medical-center/,+1 504-988-5263,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqbg6tGzoIHPh8Q2f3lhNA6OkIQ_Upddmku1jbQMpa6b8r6fH12Vbhur1wQkA8R7uMkqq5sQ2VKjDFdAv0CtzKdaaDQueufODtJrgyAsfIxfn9Gsjjfk-RYBxxPAE7SebFIJyw=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-29T00:36:45.615Z,,,
https://www.google.com/maps/place/University+Medical+Center+%7C+Tulane+Hemophilia+Clinic/data=!4m7!3m6!1s0x8620a5e1a0f358bf:0x7ea1f1b433b51355!8m2!3d29.9602964!4d-90.0822692!16s%2Fg%2F1tg86_yh!19sChIJv1jzoOGlIIYRVRO1M7TxoX4,University Medical Center | Tulane Hemophilia Clinic,,,Medical clinic,"2000 Canal St 5th Floor, Zone A, New Orleans, LA 70112, United States","XW69+43 New Orleans, Louisiana, USA",http://tulanedoctors.com/,+1 504-988-5433,"Closed ⋅ Opens 8 am Mon

Updated by this business 2 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vNW7AuO5aKhKXgXTZiXAKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=128.55391&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-29T00:36:50.609Z,,,
https://www.google.com/maps/place/Thrive+NOLA+Spa/data=!4m7!3m6!1s0x8620a7fc5f3fb2ef:0xde56afce69ec8eae!8m2!3d29.9567209!4d-90.0635696!16s%2Fg%2F11mr2b62t4!19sChIJ77I_X_ynIIYRro7sac6vVt4,Thrive NOLA Spa,4.9,1043,Spa,"519 Wilkinson St #105, New Orleans, LA 70130, United States","XW4P+MH New Orleans, Louisiana, USA",https://thenolaspa.com/,+1 504-342-4586,Open ⋅ Closes 10 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM0msNOyscFPZdTiMb-nlcClM3vX9CA_gCl3v5p=w408-h328-k-no,true,10 am–10 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–11:30 pm,10 am–11:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-29T00:36:55.541Z,true,,
https://www.google.com/maps/place/Flourish+Dermatology+And+Aesthetics/data=!4m7!3m6!1s0x8620a9eaf3317481:0x3926255e1e31e832!8m2!3d29.9380395!4d-90.0757331!16s%2Fg%2F11v5wldsmc!19sChIJgXQx8-qpIIYRMugxHl4lJjk,Flourish Dermatology And Aesthetics,5.0,93,Doctor,"1600 St Charles Ave Suite 1, New Orleans, LA 70130, United States","WWQF+6P New Orleans, Louisiana, USA",https://flourishdermatology.com/,+1 504-434-2319,Closed ⋅ Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOb0RjaLLaAT8-VzaLD2rzNFgEGvyZr9dbnu3Vk=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-29T00:37:00.554Z,true,,
https://www.google.com/maps/place/Ochsner+Urgent+Care+-+French+Quarter/data=!4m7!3m6!1s0x8620a60d6d6c3fd5:0x73ebf23e56c13432!8m2!3d29.9529163!4d-90.0663913!16s%2Fg%2F1s04gsw08!19sChIJ1T9sbQ2mIIYRMjTBVj7y63M,Ochsner Urgent Care - French Quarter,4.4,100,Urgent care center,"201 Decatur St, New Orleans, LA 70130, United States","XW3M+5C New Orleans, Louisiana, USA",,+1 504-609-3833,Temporarily closed,,https://lh3.googleusercontent.com/p/AF1QipOdiR_ExkCcgnqMU9lWi-MFoG3ke2UF4tSpw2Mb=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-29T00:37:05.399Z,,,
https://www.google.com/maps/place/Float+Nola/data=!4m7!3m6!1s0x8620a55a3037a1ff:0xbdcb233a08c85503!8m2!3d29.9506805!4d-90.0720854!16s%2Fg%2F11gyybcqf6!19sChIJ_6E3MFqlIIYRA1XICDojy70,Float Nola,4.4,113,Spa,"822 Perdido St Suite H, New Orleans, LA 70118, United States","XW2H+75 New Orleans, Louisiana, USA",,+1 504-439-7855,Closed ⋅ Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNMvBNYp6aBHOU3jK5QkUxU-DaT8-laU1lNYlfI=w408-h269-k-no,true,9 am–7 pm,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/Infusion+centers+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-29T00:37:10.553Z,,,
https://www.google.com/maps/place/Drip+Hydration+-+Mobile+IV+Therapy+-+New+Orleans/data=!4m7!3m6!1s0xf9accc8aae2beb5:0xb360f859e678d9b6!8m2!3d30.0002549!4d-89.9595196!16s%2Fg%2F11s3dfpn9_!19sChIJtb7iqsjMmg8Rttl45ln4YLM,Drip Hydration - Mobile IV Therapy - New Orleans,5.0,31,IV therapy service,,,https://driphydration.com/coverage-areas/new-orleans/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=website,+1 323-931-4084,Closes soon ⋅ 8 pm ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNfyOYeoeGkLOikT1ueTmtPC4OE-3iUVmWVJIgt=w576-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Infusion+centers+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-29T00:37:15.585Z,,,
https://www.google.com/maps/place/The+Mind+Body+Collective+NOLA/data=!4m7!3m6!1s0x8620a736e498b97f:0xeae46222966df800!8m2!3d29.9484247!4d-90.0497793!16s%2Fg%2F11tj3tthkg!19sChIJf7mY5DanIIYRAPhtliJi5Oo,The Mind Body Collective NOLA,5.0,54,Office space rental agency,"627 Opelousas Ave, New Orleans, LA 70114, United States","WXX2+93 New Orleans, Louisiana, USA",http://www.mindbodycollectivenola.com/,+1 504-224-7374,Closes soon ⋅ 8 pm ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMNOzoX5kVw_1MG6Av_MvR2xM6kOZnCVBKcH5VT=w408-h612-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Infusion+centers+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-29T00:37:20.557Z,,,
https://www.google.com/maps/place/Care+Eleven+Primary/data=!4m7!3m6!1s0x8620a62c201d5d91:0x4183963d25a51b7d!8m2!3d29.9672042!4d-90.0406202!16s%2Fg%2F11b6llr8jc!19sChIJkV0dICymIIYRfRulJT2Wg0E,Care Eleven Primary,4.7,884,Medical clinic,"3333 St Claude Ave, New Orleans, LA 70117, United States","XX85+VQ New Orleans, Louisiana, USA",https://www.careeleven.com/,+1 504-324-7790,Closed ⋅ Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNkLhU5MRWTBR69kMGvGeL5eFL6NkcsuEobEV51=w408-h272-k-no,true,Closed,Closed,8 am–5 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-29T00:37:25.469Z,true,,
