placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/South+Central+Property+Management/data=!4m7!3m6!1s0x8865e8bbd96e3917:0x5f6379d5d642677f!8m2!3d36.9646742!4d-86.4440428!16s%2Fg%2F11f54tmrpj!19sChIJFzlu2bvoZYgRf2dC1tV5Y18,South Central Property Management,4.0,99,Property management company,"1700 Patrick Way A, Bowling Green, KY 42104, United States","XH74+V9 Bowling Green, Kentucky, USA",https://kymanagement.com/,+1 270-202-7276,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HbAfImxTJfa5K9Qq5CC2hg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.32696&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-09-25T18:48:41.127Z,,,
https://www.google.com/maps/place/SKY+Property+Management/data=!4m7!3m6!1s0x8865e8a93040e44f:0x3eeffd079b7af609!8m2!3d36.9982503!4d-86.4420402!16s%2Fg%2F1hhh0mv0y!19sChIJT-RAMKnoZYgRCfZ6mwf97z4,SKY Property Management,4.1,518,Property management company,"632 Adams St Ste. 100, Bowling Green, KY 42101, United States","XHX5+85 Bowling Green, Kentucky, USA",https://www.skypropmgmt.com/,+1 270-438-6388,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPhxwjwrQ9qAHf4w_MzQOqiPHYQHsMZpV9eebqK=w408-h272-k-no,true,7:30 am–5 pm,7:30 am–5 pm,8 am–2 pm,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-09-25T18:48:47.289Z,,,
https://www.google.com/maps/place/Cook+Property+Management/data=!4m7!3m6!1s0x8865e8f307238a97:0x1eb94ca6c1034b71!8m2!3d36.951494!4d-86.439277!16s%2Fg%2F12607v25d!19sChIJl4ojB_PoZYgRcUsDwaZMuR4,Cook Property Management,4.9,16,Property management company,"1600 Campbell Ln STE 104, Bowling Green, KY 42104, United States","XH26+H7 Bowling Green, Kentucky, USA",http://www.cookpm.com/about-us/,+1 270-320-6425,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P01lRkV5FWnhT7FIl5cMKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.36252&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-09-25T18:48:50.320Z,,,
https://www.google.com/maps/place/Select+Property+Management/data=!4m7!3m6!1s0x8865e8bcc52c5aa9:0xa0a4cc82968c1fd3!8m2!3d36.9693405!4d-86.4367163!16s%2Fg%2F1tk_kg11!19sChIJqVosxbzoZYgR0x-MloLMpKA,Select Property Management,2.9,170,Property management company,"1221 Ashley Cir, Bowling Green, KY 42104, United States","XH97+P8 Bowling Green, Kentucky, USA",http://www.selectpropertymanagementbg.com/,+1 270-842-9478,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOXAPM5IVQVkvb-K-K-kXKjcYpvFIzD7vGsrWOo=w408-h272-k-no,true,9 am–5 pm,9 am–4 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-09-25T18:48:55.260Z,,,
https://www.google.com/maps/place/Mills+Property+Management/data=!4m7!3m6!1s0x8865ef2b88f71359:0xf477e1560b4bbe18!8m2!3d36.9827114!4d-86.4407671!16s%2Fg%2F1td0nrw2!19sChIJWRP3iCvvZYgRGL5LC1bhd_Q,Mills Property Management,3.0,124,Property management company,"1207 U.S. 31 W Bypass, Bowling Green, KY 42104, United States","XHM5+3M Bowling Green, Kentucky, USA",https://millspropertybg.com/,+1 270-781-7368,,https://lh3.googleusercontent.com/p/AF1QipNRqOQgvxYJTmclWM8olk1vm7F-E4Rd5b8lXhKL=w408-h391-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-09-25T18:49:00.265Z,,,
https://www.google.com/maps/place/Raymer+Property+Management/data=!4m7!3m6!1s0x8865ef94c4842241:0x35a9c9a6dd527ad5!8m2!3d36.9900119!4d-86.4399717!16s%2Fg%2F11g1nrrsw6!19sChIJQSKExJTvZYgR1XpS3abJqTU,Raymer Property Management,5.0,6,Property management company,"Bowling Green, KY 42102, United States","XHR6+22 Bowling Green, Kentucky, USA",,+1 844-248-7368,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lPX5Ci-iRHc7HsycUfrtWg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=321.35223&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-09-25T18:49:05.211Z,,,
https://www.google.com/maps/place/Miller+%26+York/data=!4m7!3m6!1s0x8865ef47dbd2e0b3:0x7031313d3dde4db4!8m2!3d36.9980146!4d-86.4321846!16s%2Fg%2F1thxrcl1!19sChIJs-DS20fvZYgRtE3ePT0xMXA,Miller & York,4.4,31,Property management company,"236 State St, Bowling Green, KY 42101, United States","XHX9+64 Bowling Green, Kentucky, USA",,+1 270-782-1431,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6oGAavQhE2O2j41HQpe1Hw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=144.9109&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-09-25T18:49:10.191Z,,,
https://www.google.com/maps/place/Southern+Exclusive+Property+Management/data=!4m7!3m6!1s0x8865e8d1dbcd6af9:0xed09bdc1de211baf!8m2!3d36.9685219!4d-86.4808043!16s%2Fg%2F11fxw5jxyp!19sChIJ-WrN29HoZYgRrxsh3sG9Ce0,Southern Exclusive Property Management,2.9,29,Property management company,"Bowling Green, KY 42101, United States","XG99+CM Bowling Green, Kentucky, USA",http://www.southernexclusiveproperty.com/,+1 615-295-8225,,https://lh3.googleusercontent.com/p/AF1QipOP3lfQzlz5rl5yabcOtxzfxTN4HinJ1yzZonw2=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-09-25T18:49:13.002Z,,,
https://www.google.com/maps/place/Simpson+Property+Management/data=!4m7!3m6!1s0x8865ef5149fa2279:0xfc41504ee33f7642!8m2!3d36.97139!4d-86.4322995!16s%2Fg%2F1263l5dfm!19sChIJeSL6SVHvZYgRQnY_405QQfw,Simpson Property Management,3.3,27,Property management company,"1131 Fairway St, Bowling Green, KY 42103, United States","XHC9+H3 Bowling Green, Kentucky, USA",https://www.spmbgky.com/,+1 270-782-8282,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MJwrQM-xTrQ__MB3BbwNYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.36188&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-09-25T18:49:18.061Z,,,
https://www.google.com/maps/place/Red+Door+Rentals/data=!4m7!3m6!1s0x8865e995e7ab99b1:0x1f905f9985a172a3!8m2!3d36.9811913!4d-86.4545173!16s%2Fg%2F11gzlzpqpw!19sChIJsZmr55XpZYgRo3KhhZlfkB8,Red Door Rentals,4.6,11,Property management company,"1679 Chestnut St C, Bowling Green, KY 42101, United States","XGJW+F5 Bowling Green, Kentucky, USA",https://reddoorrentalsbg.com/,+1 270-842-8000,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nOVLaWyJR5PZPPBx3kXDWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=25.394283&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-09-25T18:49:23.578Z,,,
