placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error,attributes
https://www.google.com/maps/place/Metro+Vein+Centers+%7C+Grand+Rapids/data=!4m7!3m6!1s0x881853727aabfb71:0x46f3fd6c169d7eca!8m2!3d42.9519386!4d-85.5651463!16s%2Fg%2F11kpnj25sz!19sChIJcfurenJTGIgRyn6dFmz980Y,Metro Vein Centers | Grand Rapids,4.8,105,Vascular surgeon,"630 Kenmoor Ave SE Suite 105, Grand Rapids, MI 49546, United States","XC2M+QW Grand Rapids, Michigan, USA",https://www.metroveincenters.com/locations/michigan-grand-rapids?utm_source=google&utm_medium=Yext,+1 616-219-8204,"Closes soon · 6 pm · Opens 8 am Wed

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOFGLjkwc_UITcrPRSNt0NhOfmxrYJq2hopMygQ=w408-h408-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-12-16T22:38:40.917Z,,,
https://www.google.com/maps/place/Center+for+Vein+Restoration+%7C+Dr.+Laura+Kelsey/data=!4m7!3m6!1s0x8819ad1937a0d593:0xab3afc5bb9ff8f86!8m2!3d42.9275459!4d-85.5670625!16s%2Fg%2F1tsjf7s7!19sChIJk9WgNxmtGYgRho__uVv8Oqs,Center for Vein Restoration | Dr. Laura Kelsey,4.8,230,Vascular surgeon,"4085 Burton St SE #101, Grand Rapids, MI 49546, United States","WCHM+25 Grand Rapids, Michigan, USA",https://www.centerforvein.com/our-clinics/locations/grand-rapids-michigan,+1 616-201-2388,Closes soon · 6 pm · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipPIvNdic6hrKlRPmdDqGr3MXh4SQLvkH2MaOKOT=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-12-16T22:38:45.552Z,,,
https://www.google.com/maps/place/Corewell+Health+Vein+Clinic+-+4069+Lake+Dr+SE/data=!4m7!3m6!1s0x88184d7bdab9ed33:0xc4e8f89e175151bb!8m2!3d42.9405513!4d-85.5696452!16s%2Fg%2F1tdx99gf!19sChIJM-252ntNGIgRu1FRF5746MQ,Corewell Health Vein Clinic - 4069 Lake Dr SE,4.0,20,Medical group,"4069 Lake Dr SE #114, Grand Rapids, MI 49546, United States","WCRJ+64 Grand Rapids, Michigan, USA",https://findadoctor.spectrumhealth.org/location/profile/2663?utm_source=GoogleBusiness&utm_content=Homepage,+1 616-267-8346,Closes soon · 6 pm · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipMooPy5irDvsA5WxXwafgohx7bqoE8SNmyXob_U=w408-h272-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,Closed,7:30 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-12-16T22:38:50.010Z,,,
https://www.google.com/maps/place/Vein+Clinic/data=!4m7!3m6!1s0x88184d7bc50e9413:0xb804ee40f4922cec!8m2!3d42.927297!4d-85.5671338!16s%2Fg%2F11c5h3yt67!19sChIJE5QOxXtNGIgR7CyS9EDuBLg,Vein Clinic,3.0,1,Surgical center,"4085 Burton St SE, Grand Rapids, MI 49546, United States","WCGM+W4 Grand Rapids, Michigan, USA",https://www.centerforvein.com/our-clinics/locations/grand-rapids-michigan,+1 616-454-8442,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw4g7rNy9uqJ5PyPmAqugihPnTGq08HfZ9ASdGDPYgu73rpr0RPYp7IdSrEoJFQVeNG3qDJbeYRzP25EEfyyp_Ez9DjZKLikXd865ockG492-ikCvQ94AnU9wsBpxoR-jT5Upqb_A=w408-h240-k-no-pi0.115064435-ya95.56341-ro-0.09380374-fo100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-12-16T22:38:52.585Z,,,
https://www.google.com/maps/place/Sandman+Center+for+Veins/data=!4m7!3m6!1s0x8818528f9a778d79:0xdeaa483e265f4fc!8m2!3d42.944954!4d-85.570014!16s%2Fg%2F11cncf2j65!19sChIJeY13mo9SGIgR_PRl4oOk6g0,Sandman Center for Veins,5.0,1,Surgical center,"1000 E Paris Ave SE STE 250, Grand Rapids, MI 49546, United States","WCVH+XX Grand Rapids, Michigan, USA",http://www.sandmanveins.com/,+1 616-350-9075,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6jGECMmdvqlueS8vAS-ZBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.539261&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-12-16T22:38:57.014Z,,,
"https://www.google.com/maps/place/Trinity+Health+Medical+Group,+Vascular+Surgery+-+Grand+Rapids+Campus/data=!4m7!3m6!1s0x8819adc24961c05b:0x2265f8dcac4e6953!8m2!3d42.9633599!4d-85.6680863!16s%2Fg%2F11l2k4j73c!19sChIJW8BhScKtGYgRU2lOrNz4ZSI","Trinity Health Medical Group, Vascular Surgery - Grand Rapids Campus",,,Vascular surgeon,"Ste 301, Grand Rapids, MI 09503, United States","X87J+8Q Grand Rapids, Michigan, USA",https://www.trinityhealthmichigan.org/location/trinity-health-medical-group-vascular-surgery-grand-rapids-campus-1,+1 616-685-7850,"Closed · Opens 8:30 am Wed

Confirmed by this business 6 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fRTVw0bDFg5EuVbOIanf7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.88583&pitch=0&thumbfov=100,false,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-12-16T22:39:01.311Z,,,
"https://www.google.com/maps/place/Jennifer+Watson,+MD/data=!4m7!3m6!1s0x881853e9d92a89b9:0x5dcf72329d06a9f9!8m2!3d42.9404767!4d-85.5693852!16s%2Fg%2F11g_d7l2dk!19sChIJuYkq2elTGIgR-akGnTJyz10","Jennifer Watson, MD",4.9,71,Vascular surgeon,"4069 Lake Dr SE #114, Grand Rapids, MI 49546, United States","WCRJ+56 Grand Rapids, Michigan, USA",https://findadoctor.spectrumhealth.org/physician/profile/3220?utm_source=GoogleBusiness&utm_content=Homepage,+1 616-267-8346,,https://lh3.googleusercontent.com/p/AF1QipOIO-XJ2CSMaGpMKqseC5cy6SYXcawqtZWPZhC9=w408-h611-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-12-16T22:39:03.619Z,,,
https://www.google.com/maps/place/Vivid+IV+Health/data=!4m7!3m6!1s0x8819add0a73f8009:0xc8b008d947edadf5!8m2!3d42.961713!4d-85.6689935!16s%2Fg%2F11q3h4sgc9!19sChIJCYA_p9CtGYgR9a3tR9kIsMg,Vivid IV Health,5.0,200,Wellness center,"38 Commerce Ave SW #102, Grand Rapids, MI 49503, United States","X86J+MC Grand Rapids, Michigan, USA",https://vividivhealth.com/,+1 616-350-9123,Closes soon · 6 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipPUIr5NUP6EMxmW_AfklqygPyTZQ8XWLQjItPEB=w433-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/vein+clinics+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-12-16T22:39:08.077Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Sandman+Melissa+MD/data=!4m7!3m6!1s0x8818528f9a778d83:0x34758d85c75f6453!8m2!3d42.9444835!4d-85.5694003!16s%2Fg%2F11cn743x0k!19sChIJg413mo9SGIgRU2Rfx4WNdTQ,Sandman Melissa MD,5.0,1,Surgeon,"1000 E Paris Ave SE STE 250, Grand Rapids, MI 49546, United States","WCVJ+Q6 Grand Rapids, Michigan, USA",http://www.sandmanveins.com/,+1 616-350-9075,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bzKPOI4LJQQy8tChhHGkjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.634796&pitch=0&thumbfov=100,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-12-16T22:39:12.411Z,,,
"https://www.google.com/maps/place/John+Morris,+DO/data=!4m7!3m6!1s0x8819ad63e9f3a607:0xf905307fbff5613!8m2!3d42.96!4d-85.66!16s%2Fg%2F11vy6w3msw!19sChIJB6bz6WOtGYgRE1b_-wdTkA8","John Morris, DO",5.0,1,Doctor,"310 Lafayette Ave SE #301, Grand Rapids, MI 49503, United States","X86R+22 Grand Rapids, Michigan, USA",https://www.trinityhealthmichigan.org/provider/john-morris-do-vascular-surgery,+1 616-685-7850,"Closed · Opens 8:30 am Wed

Confirmed by this business 3 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lHtDl_ieSfTZn3OxCkwnKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.359365&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-12-16T22:39:16.999Z,,,
