placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/San+Antonio+Water+Damage+%26+Restoration/data=!4m7!3m6!1s0x865c5f54b72c6da3:0xccb1fee03d8b27e!8m2!3d29.4259954!4d-98.4886902!16s%2Fg%2F1hhxfqxlr!19sChIJo20st1RfXIYRfrLYA-4fyww,San Antonio Water Damage & Restoration,4.9,51,Water damage restoration service,"226 College St, San Antonio, TX 78205, United States","CGG6+9G San Antonio, Texas, USA",https://water-damage.us/,+1 210-646-4379,"Open 24 hours

Confirmed by this business 9 weeks ago",Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer_4w6zRXwvH9W7L4UMTyD34pif5OgXxX9Lco2DgzOTcX278hIeFUM98lumMFypYxg1Bb4jV5EUFbA6N9d8u-jKoXOO6Nda6b9B9eCvs9AMWNjF40mDjFyQNnMKTHLRlShkqFv-L5iJxMpP=w428-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-03-23T04:03:22.234Z,,,
https://www.google.com/maps/place/SERVPRO+of+Downtown+San+Antonio%2FTeam+Friermuth/data=!4m7!3m6!1s0x46aed1c9c25cca0f:0x14f961ad53d25548!8m2!3d29.4279872!4d-98.490173!16s%2Fg%2F11kq1fmr84!19sChIJD8pcwsnRrkYRSFXSU61h-RQ,SERVPRO of Downtown San Antonio/Team Friermuth,4.9,53,Water damage restoration service,"118 Broadway Suite 634, San Antonio, TX 78215, United States","CGH5+5W San Antonio, Texas, USA",https://www.servpro.com/locations/tx/servpro-of-downtown-san-antonio-team-friermuth?utm_medium=organic&utm_source=gbp,+1 210-243-0724,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweptqHdRIds4VY4HluscNYyvCny4mbIhDHeG1VGiknlZowmTswn8oR09OssKIlEidJGLpnARtCVslkV0RQRy4ki0tBajWODx9YgRniqj980D-Yxg1qCCCdUJwzeLVXCKf5vfoJg=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-03-23T04:03:28.351Z,,,
https://www.google.com/maps/place/San+Antonio+Water+Damage+Restoration+%7C+Complete+Flood/data=!4m7!3m6!1s0x865c6958c561dbdd:0xd70a346fd9a36130!8m2!3d29.4357309!4d-98.5878345!16s%2Fg%2F11fl7phfzt!19sChIJ3dthxVhpXIYRMGGj2W80Ctc,San Antonio Water Damage Restoration | Complete Flood,4.9,230,Water damage restoration service,"129 N Acme Rd, San Antonio, TX 78237, United States","CCP6+7V San Antonio, Texas, USA",https://completerestoration.net/,+1 210-939-9688,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq9rzv_-UlzVBpUjGuNscem-_gvTFxq87lAUtHi9mKO9TwN7BvrMOTMIGXw9EHtF8p8rslvbm8fa38p1jkCdd-u4WeXxk9hY7Bn2ucOxvjDqU3IYTup63NaxvxWZHK3wT-N-v4YAqz0e5Po=w648-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-03-23T04:03:33.322Z,,,
https://www.google.com/maps/place/RestoPros+of+San+Antonio/data=!4m7!3m6!1s0x6706ea4c1b9626df:0x6741338e59bdc93!8m2!3d29.4740375!4d-98.4890824!16s%2Fg%2F11wfhsc6jm!19sChIJ3yaWG0zqBmcRk9yb5TgTdAY,RestoPros of San Antonio,5.0,75,Water damage restoration service,"201 Luther Dr, San Antonio, TX 78212, United States","FGF6+J9 San Antonio, Texas, USA",https://www.restopros.co/tx-sanantonio/,+1 210-963-7184,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJiJywN1XEM3vnVpbd59EdOIw7Rsc939TUkOBLkIBiRkVs0GZWbQCXO7uV90qUXtPWoTeMUQJ-ontBt_77RsDsyVJT6oMMUte1RbjunJQ4D9xnYnuBlcb-nCsm1SJiQisyUtLyqA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-03-23T04:03:38.229Z,,,
https://www.google.com/maps/place/SERVPRO+of+Alamo+Heights+and+Downtown+San+Antonio/data=!4m7!3m6!1s0x865cf5972face955:0x1284fc85778e2b55!8m2!3d29.4630572!4d-98.4646296!16s%2Fg%2F11f3m9lr07!19sChIJVemsL5f1XIYRVSuOd4X8hBI,SERVPRO of Alamo Heights and Downtown San Antonio,4.9,92,Water damage restoration service,"4040 Broadway Suite 240-206, San Antonio, TX 78209, United States","FG7P+64 San Antonio, Texas, USA",https://www.servpro.com/locations/tx/servpro-of-alamo-heights-and-downtown-san-antonio?utm_medium=organic&utm_source=gbp,+1 210-822-2063,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqEZIgyL3kW37XYmqXjiIfFNYDeB1Oqms_TNy2N8CcmD85erTZVLaaDw2UaIL0cbOUqdVdzXPCuhWX9TCBLemnWzbKz6_mDkB841AnmsE-KTVP-3-XQA4PDkGLuclPpddO9g9qS=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-03-23T04:03:43.019Z,,,
https://www.google.com/maps/place/Complete+Flood+and+Water+Damage+Restoration+San+Antonio/data=!4m7!3m6!1s0x865c617e23258277:0x766de85ce3ce8576!8m2!3d29.5339594!4d-98.5620586!16s%2Fg%2F11yywccp6p!19sChIJd4IlI35hXIYRdoXO41zobXY,Complete Flood and Water Damage Restoration San Antonio,5.0,20,Water damage restoration service,"9901 I-10 suite 8045, San Antonio, TX 78230, United States","GCMQ+H5 San Antonio, Texas, USA",https://www.completerestoration.net/,+1 210-500-6096,"Open 24 hours

Confirmed by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweri3DxDMbMZ8WCGcvo0NfEVEF7rWQ-ygO_mr86gBfvpxWbEPtBTdZe5RjgySBDGmtIf_Tyi0jS0JzsINb6Ug87hzz_X5jCmlaFT1TQg9bMmqyvLHI-QAZ11pX9rNxkK93-4jz0bwTnTcWw=w408-h301-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-03-23T04:03:47.896Z,,,
https://www.google.com/maps/place/San+Antonio+Water+Damage/data=!4m7!3m6!1s0x86473c0ea16b1e51:0x69aaaa27aec0897e!8m2!3d29.4644356!4d-98.4637716!16s%2Fg%2F11x_x0gf1!19sChIJUR5roQ48R4YRfonArieqqmk,San Antonio Water Damage,4.9,12,Water damage restoration service,"119 Allensworth St, San Antonio, TX 78209, United States","FG7P+QF San Antonio, Texas, USA",,+1 210-523-9330,Closed · Opens 6 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo1ZjzBPA0tTiQzOwVsWSqEhlk_IXN1ziTD5fWfQ-tvHPKj3H6YhPtEUU-m5fj1FEChG6Mya-93SKRFg-Zz5J9WUpsCkGHvT4yX7VIqSpjjhHncVFdgVyptxX3oe5p0NSE9mpQ=w408-h269-k-no,true,8 am–8 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,8 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-03-23T04:03:52.688Z,true,,
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/data=!4m7!3m6!1s0x865c5f49a459c36f:0xbcee3b59ddb39fa1!8m2!3d29.4265087!4d-98.5108031!16s%2Fg%2F11hfgx7m9_!19sChIJb8NZpElfXIYRoZ-z3Vk77rw,Roto-Rooter Plumbing & Water Cleanup,4.8,990,Plumber,"1426 W Commerce St, San Antonio, TX 78207, United States","CFGQ+JM San Antonio, Texas, USA",https://www.rotorooter.com/sanantonio/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website,+1 210-822-8054,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep91E8NA5lJENjx7KChhLZ-MqFooz9ntEfMDeFJN2np6s8z3aha61pAETtIEqs150DcFvrUg9L1wxjnQ4dOzMyJYSJpYLJRLWrqpAWBkmmI7_ICB3HJ17wAv9swGrT0ITcvhK4p=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-03-23T04:03:57.442Z,,,
https://www.google.com/maps/place/Jenkiny+Clean+Up+%7C+Mold+Removal+Service/data=!4m7!3m6!1s0x865c590ba611d069:0xbc97054784e23423!8m2!3d29.4242747!4d-98.4893608!16s%2Fg%2F11s0jgn33p!19sChIJadARpgtZXIYRIzTihEcFl7w,Jenkiny Clean Up | Mold Removal Service,5.0,7,Water damage restoration service,"315 E Commerce St #104, San Antonio, TX 78205, United States","CGF6+P7 San Antonio, Texas, USA",,+1 254-356-0610,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweryW8rFaevme2-EZ8Sbgo4Bw3-Brkhk9ny9WqyOwtYmODdSM4RHH5BxmYeDAFNlJ4KxOVZMmSPgWU6IKb6aqOy-EvU01Q7vz53iOdKyj4f5b8N3TIfdwlnYJJJL2pw8cJaWLfyh=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-03-23T04:04:02.202Z,,,
https://www.google.com/maps/place/Connell/data=!4m7!3m6!1s0x88e80deb497f072b:0x2a2e8e240c672e92!8m2!3d29.4242171!4d-98.474188!16s%2Fg%2F11sv1vvx7v!19sChIJKwd_SesN6IgRki5nDCSOLio,Connell,5.0,3,Water damage restoration service,"110 Glorietta, San Antonio, TX 78202, United States","CGFG+M8 San Antonio, Texas, USA",http://connellwaterdamage.com/locations/san-antonio/,+1 210-903-3468,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepO8VmNOx17hXxjtkM_lPe5r5JrBydhfjT3pdr51lV8F_G1N2__MXgr79r_HOcGFSRJnq4N4oqxE-EMIig3POVs-PvFKYmANy4j3yL6BWI276sPVDvn3NAoqIqfQL5awCSYDRbhPA=w408-h254-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-03-23T04:04:06.839Z,,,
