placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Aleca+Home+Health/data=!4m7!3m6!1s0x54bfff4db47a8c03:0xa84454038e5946d4!8m2!3d44.9252469!4d-123.0195681!16s%2Fg%2F11rz44438k!19sChIJA4x6tE3_v1QR1EZZjgNURKg,Aleca Home Health,5.0,181,Home health care service,"1220 20th St SE Ste 310, Salem, OR 97302, United States","WXGJ+35 Salem, Oregon, USA",https://alecahealth.com/oregon,+1 503-954-2197,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOJhzDdUWrrwxyXedMzxSpdSeggQR0TE-etQc8p=w408-h319-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-10T18:36:11.170Z,,,,
https://www.google.com/maps/place/Assured+Home+Health/data=!4m7!3m6!1s0x54bfffc985ef4f51:0x521020a61f218488!8m2!3d44.9320719!4d-123.0443574!16s%2Fg%2F1tlzzxfn!19sChIJUU_vhcn_v1QRiIQhH6YgEFI,Assured Home Health,,,Home health care service,"925 Commercial St SE #310, Salem, OR 97302, United States","WXJ4+R7 Salem, Oregon, USA",https://lhcgroup.com/locations/salem-home-care/?utm_source=GMB&utm_campaign=Google_Local_Listing&utm_medium=referral&utm_content=Salem_Home_Care_Salem_OR_97302,+1 503-561-5999,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6fempx1jzJfmr23xMVKF1g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.91797&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-10T18:36:17.028Z,,,,
https://www.google.com/maps/place/Salem+Signature:+Home+Health+%26+Hospice/data=!4m7!3m6!1s0x54bfff47ffafb7d1:0x40d250c7eaae0dd7!8m2!3d44.9253921!4d-123.0194549!16s%2Fg%2F11csc7hx7j!19sChIJ0bev_0f_v1QR1w2u6sdQ0kA,Salem Signature: Home Health & Hospice,4.4,24,Home health care service,"1220 20th St SE, Salem, OR 97302, United States","WXGJ+56 Salem, Oregon, USA",http://www.4signatureservice.com/salem,+1 503-364-0347,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNv2ovkpZTvbF6tZVoL9k0M0YmoKDF4b0BNGeE4=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-10T18:36:21.986Z,,,,
https://www.google.com/maps/place/Amedisys+Home+Health+Care/data=!4m7!3m6!1s0x54bfff2eac1e7063:0x28d0663297038065!8m2!3d44.9276227!4d-122.9964736!16s%2Fg%2F1tjs4nsj!19sChIJY3AerC7_v1QRZYADlzJm0Cg,Amedisys Home Health Care,3.0,4,Home health care service,"3220 State St Suite 100, Salem, OR 97301, United States","W2H3+2C Salem, Oregon, USA",https://locations.amedisys.com/or/salem/home-health-3903/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 503-364-9850,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMZgBW1Sdm0dTYC7ffRjlJUFno43ZvSJnNiBRy3=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-10T18:36:26.948Z,,,,
https://www.google.com/maps/place/Comfort+Keepers/data=!4m7!3m6!1s0x54bffee58f90de9b:0xdc627a4a9e1e22b5!8m2!3d44.9398304!4d-123.0391998!16s%2Fg%2F11d_w48xg4!19sChIJm96Qj-X-v1QRtSIenkp6Ytw,Comfort Keepers,3.9,7,Home health care service,"388 State St #330, Salem, OR 97301, United States","WXQ6+W8 Salem, Oregon, USA",https://www.comfortkeepers.com/offices/oregon/salem/?utm_source=local&utm_medium=organic,+1 503-461-4366,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMbWk6IimR7CnRzEZGbRLPWK4Bca7ojjIQbxBS5=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-10T18:36:31.948Z,,,,
https://www.google.com/maps/place/Family+Resource+Home+Care/data=!4m7!3m6!1s0x54bfffab8b6788d3:0xaa63bc70dfbe02a!8m2!3d44.9215456!4d-122.9949145!16s%2Fg%2F11c1s2fw0_!19sChIJ04hni6v_v1QRKuD7Dcc7pgo,Family Resource Home Care,3.9,20,Home health care service,"670 Hawthorne Ave SE Ste 140, Salem, OR 97301, United States","W2C4+J2 Salem, Oregon, USA",https://www.familyresourcehomecare.com/locations/salem-or/,+1 503-990-6380,"Open 24 hours

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO8iphZ7QwjTWekMfy_MTfM862K8XhHogk7-nyH=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-10T18:36:37.162Z,,,,
https://www.google.com/maps/place/Affordable+At+Home+Care/data=!4m7!3m6!1s0x54bfffdf975c81ad:0xde0dc0c6e6ea8390!8m2!3d44.9588111!4d-122.9842428!16s%2Fg%2F11ldlcsscm!19sChIJrYFcl9__v1QRkIPq5sbADd4,Affordable At Home Care,4.8,10,Home health care service,"2475 Lancaster Dr NE Ste 9 Bldg B, Salem, OR 97305, United States","X258+G8 Salem, Oregon, USA",https://www.affordableathomecare.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-salem&utm_id=local&utm_content=salem,+1 503-967-6461,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Rdr2_1fpOJ9RcKP5vZJPvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.02652&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-10T18:36:42.381Z,,,,
"https://www.google.com/maps/place/Aspire+Caregiving/@44.9492413,-122.9985503,17z/data=!3m1!4b1!4m6!3m5!1s0x54bfff667c0f926b:0x4a8d49a7e6bcbe52!8m2!3d44.9492413!4d-122.9985503!16s%2Fg%2F11l31yf8fm",Aspire Caregiving,5.0,4,Home health care service,"3000 Market St NE #513, Salem, OR 97301, United States","W2X2+MH Salem, Oregon, USA",https://aspirecaregiving.com/,+1 971-428-1230,Open ⋅ Closes 5 pm,,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-10T18:36:49.271Z,,,,
https://www.google.com/maps/place/Senior+Helpers/data=!4m7!3m6!1s0x54c000a8443b4caf:0xa72362a13f34596d!8m2!3d44.9145202!4d-123.046173!16s%2Fg%2F12hk_zdp3!19sChIJr0w7RKgAwFQRbVk0P6FiI6c,Senior Helpers,4.1,69,Home health care service,"2659 Commercial St SE Suite 270, Salem, OR 97302, United States","WX73+RG Salem, Oregon, USA",https://www.seniorhelpers.com/or/salem,+1 503-308-1832,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrbx8xMzvU4pDN-NTv9Fv789O1ATLEQRTs1Kk9Hn8dM2WPGLGrnRPJqmQoYEH_Ij_8cFefCZxqIf2zqRL5BbE9rSqDvbawiWjMo1FPXD1A-UCP6Sbbvme1Qu0d3E0eKCY-fX_K8eQ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-10T18:36:54.526Z,,,,
https://www.google.com/maps/place/Home+Instead/data=!4m7!3m6!1s0x54bfff3572744189:0xdef245cd29907df9!8m2!3d44.9199899!4d-123.0116017!16s%2Fg%2F1s04j1b5h!19sChIJiUF0cjX_v1QR-X2QKc1F8t4,Home Instead,4.5,11,Home health care service,"2015 25th St SE, Salem, OR 97302, United States","WX9Q+X9 Salem, Oregon, USA",https://www.homeinstead.com/home-care/usa/or/salem/139/?utm_source=google&utm_medium=organic&utm_campaign=google_organic_businesslisting_y,+1 503-361-5477,"Open ⋅ Closes 5 pm

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM22kGC-32sKYciqrqmFa6JxHec0NLltIhmHFBg=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-10T18:36:59.702Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Integrity+In+Home+Care+Salem/data=!4m7!3m6!1s0x5495550b1e8a8483:0x9ef498f40c0553fc!8m2!3d44.9492116!4d-122.9987961!16s%2Fg%2F11jvpzfczs!19sChIJg4SKHgtVlVQR_FMFDPSY9J4,Integrity In Home Care Salem,4.4,9,Home health care service,"3000 Market St NE #509, Salem, OR 97301, United States","W2X2+MF Salem, Oregon, USA",https://integrityinhome.com/,+1 503-385-1367,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPYHhvnZidzTFAFH6rzVkh7xVMtDQwnkg9dQbQx=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-10T18:37:04.889Z,,,,
