placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,isBlackOwned
https://www.google.com/maps/place/Abilene+General+Tire+Co/data=!4m7!3m6!1s0x86568e141f7a93c7:0x58eca0b639ea44e9!8m2!3d32.4489439!4d-99.7401923!16s%2Fg%2F1tf43cjq!19sChIJx5N6HxSOVoYR6UTqObag7Fg,Abilene General Tire Co,4.8,75,Tire shop,"1517 S 1st St, Abilene, TX 79602, United States","C7X5+HW Abilene, Texas, USA",http://abilenegeneraltire.com/,+1 325-673-8911,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepNEHp6CTxmMJeJRg9qyszuW6IImkbT8WTKq2kwjHF-gwMeyxCmcvGUTMPTFN_kV3UorpTsyvR7AHOy7G0nPDnSdOjlRUOs1AEDlb2wCiS2orutN2r1pS82OvJB3C61RfQIAq2jyQ=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T14:48:01.938Z,,,
https://www.google.com/maps/place/Texas+Tires+Abilene/data=!4m7!3m6!1s0x86568e77af67eabd:0xbf6d995e1edd1e0!8m2!3d32.4319584!4d-99.7545628!16s%2Fg%2F11fy4ftv75!19sChIJvepnr3eOVoYR4NHt4ZXZ9gs,Texas Tires Abilene,4.6,348,Tire shop,"2641 S 14th St, Abilene, TX 79605, United States","C6JW+Q5 Abilene, Texas, USA",http://www.texastires20.com/,+1 325-307-7648,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqhUyXepcWRV7f56186hNYgua1XU6jwL8zd_JevU70JcEAQ2MuxwtvgjYoqDtoY_2hPxv_THCZ9bU0st8mdvSOlTwj6L_L6TcV3CP6--FKyCB2EDsitd3BPNsoMXimp8UdnwxS9Uw=w408-h306-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,10 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T14:48:09.260Z,· In-store shopping · In-store pick-up,LGBTQ+ friendly,
https://www.google.com/maps/place/Garcia+Tire+Shop/data=!4m7!3m6!1s0x86568e5ec382a0b3:0xd2226ef68e6cc252!8m2!3d32.4558138!4d-99.7642393!16s%2Fg%2F12q4w50bk!19sChIJs6CCw16OVoYRUsJsjvZuItI,Garcia Tire Shop,4.7,142,Tire shop,"610 N Willis St, Abilene, TX 79603, United States","F64P+88 Abilene, Texas, USA",,+1 325-232-8959,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoppSn1jna6q0oLVgMQ0hmcg9PWGs2rQau66aJJ4diiSjbKsHXmLoPv6e0lKEn3FPari30lc3daaVlOtPGZQlpJZUK7RomaV5FUv85bdSYx8HN4zlNmp6q9ZvQQmjEpgAcCM6ST=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T14:48:14.043Z,· In-store pick-up,,
https://www.google.com/maps/place/First+ROADSIDE+Mobile+Tire+%26+Mobile+Mechanic/data=!4m7!3m6!1s0x86568f8d77efc027:0x774fd748042640a3!8m2!3d32.4434389!4d-99.7382684!16s%2Fg%2F11s3d3qtqk!19sChIJJ8Dvd42PVoYRo0AmBEjXT3c,First ROADSIDE Mobile Tire & Mobile Mechanic,4.6,119,Mechanic,"602 Butternut St, Abilene, TX 79602, United States","C7V6+9M Abilene, Texas, USA",http://www.firstroadsidetx.com/,+1 325-829-4130,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo5WbBDy3pXXp1EkMFiwyYhRhT5sGtZYWh38mI1wSeWEn-QpEcgRTKyZSgqFPJD5ioPdtsl1BrzsaRBOZGcDeX1HYH_G367BH7S5qBzI4_39jcB6-lFUJPGm_N3myPIbNAtk9KR=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T14:48:19.103Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Velocity+Tire/data=!4m7!3m6!1s0x865691e587e137ad:0xbd3f5402d88bd9d4!8m2!3d32.4608827!4d-99.704475!16s%2Fg%2F11yb3vhhdq!19sChIJrTfhh-WRVoYR1NmL2AJUP70,Velocity Tire,4.9,58,Tire shop,"1021 N Judge Ely Blvd, Abilene, TX 79601, United States","F76W+96 Abilene, Texas, USA",https://www.velocitytireusa.com/,+1 325-246-6804,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweph38nr9UA2_YAUCK8YbLq6xO85C_PqLEnVDlxDuSUg5HlG4Ob2m3RukSyGG0xsU-l6PU6WcapacibU05-m4SDOgsgsQzMJMUq38dQFinZd1vkmUwqWZovsGDuIYrPAA4oODkjnZg=w408-h306-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T14:48:23.924Z,,,
https://www.google.com/maps/place/Garcia+Brothers+Tire+Shop/data=!4m7!3m6!1s0x86568e2375a80be5:0xc0962ad9332a8fc5!8m2!3d32.4581579!4d-99.7318022!16s%2Fg%2F1vtzhmnf!19sChIJ5QuodSOOVoYRxY8qM9kqlsA,Garcia Brothers Tire Shop,4.5,109,Tire shop,"841 Pine St, Abilene, TX 79601, United States","F759+77 Abilene, Texas, USA",,+1 325-672-4466,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepn79ot5-7PUyEq6r3USl2C3ysMBCROGh6tZGWSz3RoGi7VZFAz6CeeTi_Anp31ibQW2XsqqCyyGOBUkc9NlMX-ZIzCuny1RGHWhzU4PV38mTDzT7Wiq3oBK7OyMqfY1mjneqP-=w426-h240-k-no,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T14:48:28.915Z,· In-store pick-up,,
https://www.google.com/maps/place/Treadaway+Tire/data=!4m7!3m6!1s0x86568d00242e536f:0xdef8d70171e78e93!8m2!3d32.4303443!4d-99.7283666!16s%2Fg%2F11x5s8mp12!19sChIJb1MuJACNVoYRk47ncQHX-N4,Treadaway Tire,5.0,79,Tire shop,"1533 S Treadaway Blvd, Abilene, TX 79602, United States","C7JC+4M Abilene, Texas, USA",https://www.treadawaytire.com/,+1 325-480-8400,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerTi9-fNWQadxC1amktGfXI32iy0pRhtM94MDV4ifunvUQb-9Aa7H_kHejMxSZjhixvVrswhRLWP-TUo-lWfRkl6jzRjMqSP--XgmEPvwD_c-xhFJWB7FWvIcObGyMverlosDwUz5N7FbU=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T14:48:33.891Z,· Kerbside pickup · Delivery,LGBTQ+ friendly,
https://www.google.com/maps/place/Garcia+Brothers+Tire+Shop/data=!4m7!3m6!1s0x86568e20342faeb9:0x72555eb9a66ed230!8m2!3d32.4554708!4d-99.7257561!16s%2Fg%2F11b6v2pn4c!19sChIJua4vNCCOVoYRMNJuprleVXI,Garcia Brothers Tire Shop,4.5,114,Tire shop,"701 N Treadaway Blvd, Abilene, TX 79601, United States","F74F+5M Abilene, Texas, USA",,+1 325-672-4060,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerfWGZY2hYE3EIME1RJQtkYWYDif-THBjOY9sj7FxSlN-P8JKQLJK7Z3QHOWmjefblRgGF2kc4HqnNik_di7_oV7FV4oQv3Plu_TgHIeV2fBEji9SE9Zv8sjNziCiwEcWdsp4hK=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T14:48:39.121Z,,,
https://www.google.com/maps/place/Big+Country+Tire+Inc/data=!4m7!3m6!1s0x86568de4dc05c10d:0x8af17ec633a537f1!8m2!3d32.4229314!4d-99.7351879!16s%2Fg%2F1tcy99qp!19sChIJDcEF3OSNVoYR8TelM8Z-8Yo,Big Country Tire Inc,4.6,227,Tire shop,"2101 Treadway Road, Abilene, TX 79602, United States","C7F7+5W Abilene, Texas, USA",http://www.bigcountrytire.com/,+1 325-672-6971,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwergH0ItEtNIcCVTvQxV4g50o_wfp0l7wgobHTZK8MclDltof0Hbs41TBZqGtYLhuRJrKTXuRZmZETs5gnXeU3Ujp79fpGMnv5tDoYigCgngpb3XvtmuwA8tzL45OqN1HmjA9v_o=w408-h306-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T14:48:44.346Z,· In-store pick-up,,
https://www.google.com/maps/place/Goodyear+Commercial+Tire+%26+Service+Centers/data=!4m7!3m6!1s0x8656919213923125:0x21fbd7ce5c0a71c!8m2!3d32.4467842!4d-99.6967505!16s%2Fg%2F11bc73qy54!19sChIJJTGSE5KRVoYRHKfA5Xy9HwI,Goodyear Commercial Tire & Service Centers,4.6,32,Tire shop,"1789 E Hwy 80, Abilene, TX 79601, United States","C8W3+P7 Abilene, Texas, USA",http://www.goodyearctsc.com/,+1 325-677-4211,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoVeaisDSencAXLGhdprU9-ctLveOol0Ioyzg2BrH1zeLHx9jRYwnT_NPLY1CR0jo3fOSDuOP1VGEGNuW4OGejgRTMhYAaAM8Ncb5kg0BPo6cNVLJ5tevMQGprarrbXzRwCgELl=w408-h544-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-03-23T14:48:49.921Z,· In-store shopping · In-store pick-up,,
