placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/IV+Nutrition/data=!4m7!3m6!1s0x89ba95dd5cfbbb79:0xf2ca17d621868ba4!8m2!3d36.841107!4d-76.133573!16s%2Fg%2F11l5kfshfr!19sChIJebv7XN2VuokRpIuGIdYXyvI,IV Nutrition,5.0,169,IV therapy service,"4548 Columbus St, Virginia Beach, VA 23462, United States","RVR8+CH Virginia Beach, Virginia, USA",https://ivnutrition.com/locations/virginia-beach-va/?utm_source=Google&utm_medium=Link&utm_campaign=Mainivent+GMB&utm_id=Mainivent+,+1 757-500-2320,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOvROXAIn9O2Bw6LdPBDQognqz1RPWFtd0W1pvK=w408-h306-k-no,true,11 am–5 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,10 am–6 pm,"https://www.google.com/maps/search/Infusion+centers+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2025-09-28T23:13:28.774Z,,,
https://www.google.com/maps/place/Athletico+Physical+Therapy+-+Virginia+Beach+%28Town+Center%29/data=!4m7!3m6!1s0x89ba952dc2ccd495:0xaa0e624467bd2c91!8m2!3d36.843082!4d-76.13822!16s%2Fg%2F11rln8nc9g!19sChIJldTMwi2VuokRkSy9Z0RiDqo,Athletico Physical Therapy - Virginia Beach (Town Center),5.0,31,Physical therapy clinic,"4625 Virginia Beach Blvd #103, Virginia Beach, VA 23462, United States","RVV6+6P Virginia Beach, Virginia, USA",https://www.athletico.com/locations/virginia-beach-town-center/?utm_source=google-virginia-beach-town-center&utm_medium=web&utm_campaign=google-listings,+1 757-600-5999,"Closed ⋅ Opens 7 am Mon

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMhRvr-5tbCpeM5Pd0_Kk8mrdS7GZ9B1DSRKmwV=w408-h306-k-no,true,Closed,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,7 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2025-09-28T23:13:34.506Z,,,
https://www.google.com/maps/place/Palmetto+Infusion+-+Virginia+Beach/data=!4m7!3m6!1s0x89babfb519104b0f:0xc69fd7547723469f!8m2!3d36.8092922!4d-76.1298611!16s%2Fg%2F11vwr15lhb!19sChIJD0sQGbW_uokRn0Yjd1TXn8Y,Palmetto Infusion - Virginia Beach,5.0,2,Medical clinic,"828 Healthy Way UNIT 280, Virginia Beach, VA 23462, United States","RV5C+P3 Virginia Beach, Virginia, USA",https://www.palmettoinfusion.com/,+1 800-809-1265,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP83kXqHCZLAeHdLSMNUU_02q9avmNsp6qa96RK=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2025-09-28T23:13:40.267Z,,,
https://www.google.com/maps/place/Sentara+Independence/data=!4m7!3m6!1s0x89ba94ff6229498d:0x2694fad565a57e75!8m2!3d36.8678727!4d-76.1312034!16s%2Fg%2F1tk68l4s!19sChIJjUkpYv-UuokRdX6lZdX6lCY,Sentara Independence,3.3,144,Medical Center,"800 Independence Blvd, Virginia Beach, VA 23455, United States","VV99+4G Virginia Beach, Virginia, USA",https://www.sentara.com/hospitalslocations/sentara-independence/directions-parking,+1 757-363-6100,,https://lh3.googleusercontent.com/p/AF1QipNxPnuqQiH6EHe3557-7x0AVXldElljt0gGcBI=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2025-09-28T23:13:45.288Z,,,
https://www.google.com/maps/place/Local+Infusion/data=!4m7!3m6!1s0x89ba9777d8530efd:0xc3baec30da51993c!8m2!3d36.8583623!4d-76.2070808!16s%2Fg%2F11yd7kc9gf!19sChIJ_Q5T2HeXuokRPJlR2jDsusM,Local Infusion,,,Medical clinic,"5802 E Virginia Beach Blvd Suite 116, Norfolk, VA 23502, United States","VQ5V+85 Norfolk, Virginia, USA",https://mylocalinfusion.com/,+1 757-317-2577,Closes soon ⋅ 8 pm ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMTvya-RsmRe9wkvN7NGQdN2XVVaS9xDtCoacyd=w408-h271-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/Infusion+centers+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2025-09-28T23:13:50.320Z,,,
https://www.google.com/maps/place/Local+Infusion/data=!4m7!3m6!1s0x89babf85a396cadb:0xd2a999084e2502e7!8m2!3d36.7756858!4d-76.088705!16s%2Fg%2F11x0r8nbbb!19sChIJ28qWo4W_uokR5wIlTgiZqdI,Local Infusion,4.9,14,Medical clinic,"3380 Princess Anne Rd #109, Virginia Beach, VA 23456, United States","QWG6+7G Virginia Beach, Virginia, USA",https://mylocalinfusion.com/,+1 757-835-3989,Closes soon ⋅ 8 pm ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMUEUe5MgHCFIxlURb3dpjd-jO2O2IOHyXEEErC=w408-h271-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/Infusion+centers+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2025-09-28T23:13:55.667Z,,,
https://www.google.com/maps/place/Virginia+Oncology+Associates+-+Norfolk/data=!4m7!3m6!1s0x89ba96f479a9a869:0x1933166dc8f7fae6!8m2!3d36.8542556!4d-76.1910476!16s%2Fg%2F1tg4m8ck!19sChIJaaipefSWuokR5vr3yG0WMxk,Virginia Oncology Associates - Norfolk,4.5,178,Cancer treatment center,"6251 E Virginia Beach Blvd Suite 200, Norfolk, VA 23502, United States","VR35+PH Norfolk, Virginia, USA",https://www.virginiacancer.com/healthcare-team-locations/locations/norfolk-lake-wright/?utm_campaign=Rio-Listings&utm_source=local-listings&utm_medium=google,+1 757-466-8683,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMcNUFVl-HYeI6Cz-ZjqF-a09hl_AnHmMWzAzwu=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2025-09-28T23:14:06.433Z,,,
https://www.google.com/maps/place/Riverside+Cancer+Specialists+of+Tidewater+and+Infusion+Center+Virginia+Beach/data=!4m7!3m6!1s0x89ba94564d07491b:0xc41899f91280b2dc!8m2!3d36.8695388!4d-76.0314473!16s%2Fg%2F1tj5m1g6!19sChIJG0kHTVaUuokR3LKAEvmZGMQ,Riverside Cancer Specialists of Tidewater and Infusion Center Virginia Beach,4.6,9,Cancer treatment center,"1200 First Colonial Rd #204, Virginia Beach, VA 23454, United States","VX99+RC Virginia Beach, Virginia, USA",https://www.riversideonline.com/locations/cancer-care/cancer-specialists-of-tidewater-and-infusion-center-southside,+1 757-363-8212,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ecFYM2l_ZiJgccVPf6-Oug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.1883&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2025-09-28T23:14:11.672Z,,,
https://www.google.com/maps/place/Gastroenterology+Associates+of+Tidewater+-+VA+Beach/data=!4m7!3m6!1s0x89ba95e0375e46d3:0xa514ae5c42fd5424!8m2!3d36.8468265!4d-76.1771254!16s%2Fg%2F1thqhnl2!19sChIJ00ZeN-CVuokRJFT9QlyuFKU,Gastroenterology Associates of Tidewater - VA Beach,4.7,540,Gastroenterologist,"5701 Cleveland St #100, Virginia Beach, VA 23462, United States","RRWF+P4 Virginia Beach, Virginia, USA",https://gatgi.com/?utm_campaign=Google+Business++Profile+Virginia+Beach&utm_medium=GastroenterologyAssociatesofTidewater,+1 757-547-0798,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNeNiHcdbusufI_D1Hb8sweRsxoHttNJLY6uQ1u=w647-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2025-09-28T23:14:16.758Z,,,
https://www.google.com/maps/place/MindPeace+Clinics/data=!4m7!3m6!1s0x89ba97607bacd3ff:0x6014a4f2bc2e33c2!8m2!3d36.8538004!4d-76.1897389!16s%2Fg%2F11j8w3zfh8!19sChIJ_9Ose2CXuokRwjMuvPKkFGA,MindPeace Clinics,5.0,13,Medical clinic,"6275 E Virginia Beach Blvd #303, Norfolk, VA 23502, United States","VR36+G4 Norfolk, Virginia, USA",http://mindpeaceclinics.com/,+1 757-337-1525,Temporarily closed,https://lh3.googleusercontent.com/p/AF1QipNZj8aQ99TdUgA140_noKzRoWJNzxB9RlwzX84m=w486-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2025-09-28T23:14:22.473Z,,,
