placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes,error
"https://www.google.com/maps/place/Love+Plumbing+Air+%26+Electrical:+Plumbing,+Drains,+HVAC+and+Electrical+Experts/data=!4m7!3m6!1s0x88f8bcdfe6650c69:0x2d37d798b8f99832!8m2!3d33.9536852!4d-81.0977848!16s%2Fg%2F1thl1qfv!19sChIJaQxl5t-8-IgRMpj5uJjXNy0","Love Plumbing Air & Electrical: Plumbing, Drains, HVAC and Electrical Experts",4.8,4313,Plumber,"100 Branch Rd, West Columbia, SC 29170, United States","XW32+FV West Columbia, South Carolina, USA",http://calllovenow.com/?utm_source=gmb&utm_medium=organic,+1 803-262-0003,Open 24 hours,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipP2AAFOERxEmIG1h-i1mE8tXqN__GoONicytDEL=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-11-11T03:11:26.728Z,,,
https://www.google.com/maps/place/WeCo+Rooter/data=!4m7!3m6!1s0x88f8bbae35a6d5d3:0xf23f79aa4abb23f0!8m2!3d33.9970673!4d-81.0737569!16s%2Fg%2F11vjjsd2zr!19sChIJ09WmNa67-IgR8CO7Sqp5P_I,WeCo Rooter,4.9,282,Plumber,"1020 Leaphart St, West Columbia, SC 29169, United States","XWWG+RF West Columbia, South Carolina, USA",https://wecorooter.com/,+1 803-999-9326,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwj-fWhP_IokOjm-5gqfORw42ycIeCfNVK-H5xjCKzW034yiRk3uCPdJ6IvApuEIGCYfYn_3L59kPtnGJ72kqTMHKnmKmb43S2Us3mcgrA8QC-NZNpOAWOEg_PSKwkGZD3PLCPx=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-11-11T03:11:32.830Z,,,
"https://www.google.com/maps/place/Cottrell+%26+Co,+Inc+Plumbing+Heating+And+Air/data=!4m7!3m6!1s0x88f89764883fb827:0x3d6a2f870d4a7626!8m2!3d33.9474814!4d-81.110096!16s%2Fg%2F11cffb_2x!19sChIJJ7g_iGSX-IgRJnZKDYcvaj0","Cottrell & Co, Inc Plumbing Heating And Air",4.9,472,HVAC contractor,"100 Carolina St, West Columbia, SC 29170, United States","WVWQ+XX West Columbia, South Carolina, USA",https://www.cottrellplumbingheatingandair.com/,+1 803-336-6989,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipO8C2J-EPFgyReHkLdtV2gInDJfYSQASr7hsPzA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-11-11T03:11:37.795Z,,,
https://www.google.com/maps/place/Mr.+Rooter+Plumbing+of+Lexington/data=!4m7!3m6!1s0x88f8a34afb74e4db:0xabe98d90959e7c0a!8m2!3d34.0028486!4d-81.1027124!16s%2Fg%2F11c0rp3cdh!19sChIJ2-R0-0qj-IgRCnyelZCN6as,Mr. Rooter Plumbing of Lexington,4.9,225,Plumber,"2316 Sunset Blvd Suite G, West Columbia, SC 29169, United States","2V3W+4W West Columbia, South Carolina, USA",https://www.mrrootercolumbia.com/,+1 803-291-2822,Closed ⋅ Opens 6 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz5MBJDO02x_ZLKQQc6wmVMKfNRuu96K8ZbLr7YgYM3Wl4nzHUuTeGtAY_ZP76PFNu4hrosprRg_4Lmhxr365iyAq-iY2ecTDew4RSKELu-N2TqKv10k1hLbtqt0UF-N26Banw=w408-h544-k-no,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/plumbing++services+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-11-11T03:11:42.683Z,,,
https://www.google.com/maps/place/Crew+Plumbing+and+Drain/data=!4m7!3m6!1s0x88598beae3f82a61:0x231820278438c9aa!8m2!3d33.9908527!4d-80.9890283!16s%2Fg%2F1pp2tzbgw!19sChIJYSr44-qLWYgRqsk4hCcgGCM,Crew Plumbing and Drain,4.8,157,Plumber,"3711 Monroe St, Columbia, SC 29205, United States","X2R6+89 Columbia, South Carolina, USA",https://www.callcrewplumbing.com/,+1 803-995-9282,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipN1z4BDl9NhPBSjomodiUCQGjz0hl-Bg6_djd6e=w435-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-11-11T03:11:47.460Z,,,
https://www.google.com/maps/place/Plumb+Time+Plumbing+%26+Drain+Services+LLC/data=!4m7!3m6!1s0x88f8bd08c97c0001:0x8cb9d5f615c62813!8m2!3d33.9608395!4d-81.0838459!16s%2Fg%2F11f63xzcjv!19sChIJAQB8yQi9-IgREyjGFfbVuYw,Plumb Time Plumbing & Drain Services LLC,4.8,32,Plumber,,,https://www.plumbtimesc.com/,+1 803-988-9202,Closed ⋅ Opens 8 am Tue,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipMO2EXA2N_hQG_FKO6SwoZypK4KCE39V2d0fHcW=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-11-11T03:11:52.454Z,,,
https://www.google.com/maps/place/1st+Class+Plumbing+%26+Gas+LLC/data=!4m7!3m6!1s0xaec277b339f0ed99:0x13ef5a4da6de9e09!8m2!3d34.000058!4d-81.0712485!16s%2Fg%2F11v6t1v_g8!19sChIJme3wObN3wq4RCZ7epk1a7xM,1st Class Plumbing & Gas LLC,4.9,183,Plumber,,,http://www.1stcpg.com/,+1 803-394-8895,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNguCNmFNyxRJ9d1Jk8WyF48Fs5zneE9ipZBQ_6=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-11-11T03:11:57.373Z,,,
https://www.google.com/maps/place/R+G+Murphy+Plumbing/data=!4m7!3m6!1s0x88f8bca19067c6fd:0x2c258b1c3424937!8m2!3d33.9867617!4d-81.0809764!16s%2Fg%2F1tf66b0_!19sChIJ_cZnkKG8-IgRN0lCw7FYwgI,R G Murphy Plumbing,4.8,23,Plumber,"1635 Burnham St, West Columbia, SC 29169, United States","XWP9+PJ West Columbia, South Carolina, USA",,+1 803-791-9958,Closed ⋅ Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IViOv-bXU4Pf6QGy1lhGZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.4189&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-11-11T03:12:02.359Z,,,
https://www.google.com/maps/place/Franklin+Plumbing+%26+Drain+Cleaning/data=!4m7!3m6!1s0x88f8a54d56d61a05:0x132a31a78063f332!8m2!3d34.0015967!4d-80.9984238!16s%2Fg%2F11k5lwmt7n!19sChIJBRrWVk2l-IgRMvNjgKcxKhM,Franklin Plumbing & Drain Cleaning,4.9,941,Plumber,"3004 Millwood Ave, Columbia, SC 29205, United States","2222+JJ Columbia, South Carolina, USA",https://www.franklinplumbingsc.com/?utm_source=GBPlisting&utm_medium=organic,+1 803-761-0167,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOUYeEgyWO8ub8EFBzNPPdcN3njk-K0htEXotgs=w429-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-11-11T03:12:07.462Z,,,
https://www.google.com/maps/place/Jim+the+Plumber+and+Sons/data=!4m7!3m6!1s0x88f8bd53bb974653:0x7f2c3779d3d7b0bd!8m2!3d33.6057194!4d-80.9266144!16s%2Fg%2F11gtc0yxfd!19sChIJU0aXu1O9-IgRvbDX03k3LH8,Jim the Plumber and Sons,4.9,61,Plumber,,,https://jimtheplumbersc.com/,+1 803-518-5608,Closed ⋅ Opens 7 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPqdZDyE9As4KJij6KV7dV0wTKycSkQ8NvG867Y=w408-h272-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-11-11T03:12:12.239Z,,,
