placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/GardenLandscapes/data=!4m7!3m6!1s0x549e233b1ea5474d:0x62a21aacf0c027b!8m2!3d47.6352489!4d-117.4161305!16s%2Fg%2F11trx33cg9!19sChIJTUelHjsjnlQRewIMz6ohKgY,GardenLandscapes,4.9,40,Landscaper,"223 W 21st Ave, Spokane, WA 99203, United States","JHPM+3G Spokane, Washington, USA",http://theenglishlandscaper.com/,+1 509-263-0384,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEEYxs7tiow8tXGPPn0GYJzJR0EyhTh-dfLju6kOWezWC6o2Rn9ZF6bfsIWeXZB2mgAizeaZjdFIVt2KRVG4LNtt63DCfWfcVLyoANHjgpt_yElRWYKeuAMQGubZeCMkMFuAQ=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,12–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-04-29T20:15:34.073Z,,,
https://www.google.com/maps/place/Supernova+Landscape+Company+llc/data=!4m7!3m6!1s0x8e017d71e04d8d59:0x989c516065179959!8m2!3d47.6780872!4d-117.3886885!16s%2Fg%2F11kc2dkq2p!19sChIJWY1N4HF9AY4RWZkXZWBRnJg,Supernova Landscape Company llc,4.9,58,Lawn care service,"1428 E Illinois Ave, Spokane, WA 99207, United States","MJH6+6G Spokane, Washington, USA",http://supernovalandscape.com/,+1 509-808-3130,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGchJTVmCm8GfF8qa2kSjiO9QJEpQwNPtonPiH9Rjm-gA7i1V1sE31c1QiF-Rh7DrNWYqcAybWBxDes-NhRsMqVtgaZTWxoUbKppRz6ZpKelvtplxvaMGW6mHRCn7UbBPzkcJyiKoL50RY=w408-h307-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–2 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-04-29T20:15:40.220Z,,,
https://www.google.com/maps/place/Spokane+Landscape+Design+Experts/data=!4m7!3m6!1s0x549e19060ec23587:0x8cfdb9f479533669!8m2!3d47.062228!4d-119.607138!16s%2Fg%2F11mxyg81yl!19sChIJhzXCDgYZnlQRaTZTefS5_Yw,Spokane Landscape Design Experts,5.0,17,Landscape designer,,,http://spokanelandscapedesigns.com/,+1 509-233-4218,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHE0my_kZP6wB67n7V_c2xPuviHPrABYBbkLGbAFJK-GPDuprj8FAMyCdF4Dj_XjwprXKNvXZsGILdM5mBbGXF_gwupW9Gw0FbEa7L-qXMPkr_JAwpeDqYZpQ1mAvgJR8Oze0rlqA=w408-h272-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-04-29T20:15:45.057Z,,,
https://www.google.com/maps/place/Red+Moose+Landscape+Maintenance/data=!4m7!3m6!1s0x549e1d91b7a93791:0x5b7e03e6ecbbaa78!8m2!3d47.657672!4d-117.4253723!16s%2Fg%2F11ndw0kg0d!19sChIJkTept5EdnlQReKq77OYDfls,Red Moose Landscape Maintenance,5.0,43,Lawn care service,"905 W Riverside Ave #303, Spokane, WA 99201, United States","MH5F+3V Spokane, Washington, USA",https://redmooselandscaping.com/,+1 509-279-5508,"Open · Closes 5 pm

Updated by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4ELZ_fH1Dq2WAKVuMJM6kkVQTS6lifS_FbJ2ZWR46_aru-mlFQNqmeI2Hmjt6gmj5UYBgp-e2AJRnMF65qINWMihQdzgq7g5vUQ224ksnS5SbmBUA5f1lAkmarKtwLoO_u5zOMfELIeq5=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-04-29T20:15:50.005Z,,,
https://www.google.com/maps/place/K2+Landscaping/data=!4m7!3m6!1s0x549e2393cdd0f18b:0x9114b815659bd11!8m2!3d47.6727908!4d-117.4539626!16s%2Fg%2F1tdbkq7r!19sChIJi_HQzZMjnlQREb1ZVoFLEQk,K2 Landscaping,4.8,19,Landscape designer,,,http://www.k2landscaping.com/,+1 509-678-1773,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHopd6Bn910w7esyG_wPiFqc9Qfnvl9WtGdoET7TiQjDH8_86GWqnvTFn9gdtUIU9KC4Yn6GCGltrnlaUp9K0OGML5rmMwfo7_WlH3msa9ONPiYZyL3SqeqhhjqxoHMxrY54rux9DX9C1jr=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-04-29T20:15:54.922Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Selkirk+Landscape+LLC/data=!4m7!3m6!1s0x549e1898740bf5f7:0x93fd709dd52b33ab!8m2!3d47.657889!4d-117.3822691!16s%2Fg%2F1tfd238b!19sChIJ9_ULdJgYnlQRqzMr1Z1w_ZM,Selkirk Landscape LLC,4.9,29,Lawn care service,"1910 E Riverside Ave, Spokane, WA 99202, United States","MJ59+53 Spokane, Washington, USA",http://selkirklandscape.com/,+1 509-536-1919,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFIvt-kRwPXPKbkihKiQtKCbIi8r7vPmf2esVdah3A60xbttYC2A4kGqkPcDGNHUvq_s13PNlXMbXSqQkhghHNMfRdKVmnKEwDiCS-dC5v7yWRs8VYCXYAGBLtDYBwYgjc2eV8f=w408-h890-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-04-29T20:15:59.861Z,,,
https://www.google.com/maps/place/PLACE+Landscape+Architecture/data=!4m7!3m6!1s0x5361e290655a304f:0xf3c638b846a543da!8m2!3d47.6559106!4d-117.4193882!16s%2Fg%2F11c46lpzfs!19sChIJTzBaZZDiYVMR2kOlRrg4xvM,PLACE Landscape Architecture,5.0,32,Landscape architect,"125 S Stevens St Ste 300, Spokane, WA 99201, United States","MH4J+96 Spokane, Washington, USA",http://www.place-la.com/,+1 509-570-2157,"Open · Closes 6 pm

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEnniaFhoM-5upgyvvQxgNpZp5cDSVvrwXiWA_QjIHHIjowQOx7UGRSVrY9NczEAWZ8Up_r68M9kyA-YriqRHF-2HjXuSU5VtW8ghz_pG8an2w49lOXTd39TtOh-poXEzcx5x_5d4uI9ifS=w427-h240-k-no,true,7 am–6 pm,7 am–6 pm,9 am–1 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-04-29T20:16:04.812Z,,,
https://www.google.com/maps/place/NW+Landscape+%26+Demolition+LLC/data=!4m7!3m6!1s0xadefbc8acb02a99d:0x88284a9ca835c66d!8m2!3d47.706195!4d-117.3393634!16s%2Fg%2F11y4474vdq!19sChIJnakCy4q8760RbcY1qJxKKIg,NW Landscape & Demolition LLC,5.0,15,Landscape designer,,,http://nwlandscapeanddemo.com/,+1 509-425-7899,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGpLBJm-sd9ZRQl70WDzWisF95UQ5D2-6y4fsPDraebp6yc1OwQPx9fPMylIWxUbFmlO2sMEmaaP4BVQffYgLVXoYswxMrwxCyGPheCQqWCNHD1_B8w1GK-AxUg_c8Z622Eqx7f5Bmz4iQ=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-04-29T20:16:09.536Z,,,
https://www.google.com/maps/place/Eden+Landscape/data=!4m7!3m6!1s0x549e1f43f34fd1e5:0xd47a2427fb8cf5bb!8m2!3d47.7010675!4d-117.385979!16s%2Fg%2F11p9w5ddb2!19sChIJ5dFP80MfnlQRu_WM-ycketQ,Eden Landscape,4.8,34,Landscape designer,,,https://www.edenlandscapespokane.com/,+1 509-979-5220,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-dG8Nt2aNWn85APkFGZSh31wn1eNqs4cgMk8udk0OWxuIFmjzi1muBvW17WuNQc58S1f1vBgmvOGyQ6nWp_rDlG9YmggTtJoXWtVIm4jkXdO0y3gOUkbx-g6osd8zTzDTdtWLCfEc28SB=w408-h839-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-04-29T20:16:14.225Z,,,
"https://www.google.com/maps/place/Cornerstone+Landscape,+LLC/data=!4m7!3m6!1s0x82df79f65431b407:0x74b5a6396fb47b96!8m2!3d47.6535745!4d-117.431696!16s%2Fg%2F11sjynclwd!19sChIJB7QxVPZ534IRlnu0bzmmtXQ","Cornerstone Landscape, LLC",5.0,55,Landscaper,,,http://www.cornerstonelandscape.net/,+1 509-560-9228,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGlH6ID1l9jOVoUB3fSYqHDI-VJ5A8BMlj9L2fSMxAUsKSE2MqufOY3x4LKKULIz1V0IXDIVWR06YsSHWUHv1_C260G0b-ovijYi7ZaELBY2c5jH4D5bY_NLUAFwpmlZ5JJFK5B8L62HfYu=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–1 pm,7 am–1 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2026-04-29T20:16:19.023Z,,,
