placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Tall+Timbers+Tree+%26+Shrub+Service/data=!4m7!3m6!1s0x87134afea6781297:0x5fda43928a612503!8m2!3d38.8542667!4d-104.8841984!16s%2Fg%2F1wb8v49x!19sChIJlxJ4pv5KE4cRAyVhipJD2l8,Tall Timbers Tree & Shrub Service,4.8,444,Tree service,"3616 W High St, Colorado Springs, CO 80904, United States","V438+P8 Colorado Springs, Colorado, USA",http://talltimberstreeservice.com/,+1 719-528-8141,Closed · Opens 7:30 am Wed,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9Qsdsrb-ctU0omqBUDtMyUhLU4kla6gAN66WRcAVRnLDSNbJWbPohrrL1LYd_PE3VPGRFCt7jBNvv0hR27OvwRDMFNp4mn6c23lFJkjBXlUUnrZsPy5kGFptA56t81dpaA2Gl=w408-h306-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,8 am–4 pm,Closed,Closed,7:30 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-04-29T04:33:41.671Z,,,
https://www.google.com/maps/place/Hawk+Tree+Service/data=!4m7!3m6!1s0x87135bb1aba24d77:0x558c41d9ac4b3f99!8m2!3d38.8599886!4d-104.8647075!16s%2Fg%2F11x7wjr3s5!19sChIJd02iq7FbE4cRmT9LrNlBjFU,Hawk Tree Service,4.8,38,Tree service,"715 N 30th St, Colorado Springs, CO 80904, United States","V45P+X4 Colorado Springs, Colorado, USA",https://hawktreeserviceco.com/,+1 719-323-7475,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGLAdjU_BUgXVs750BV8D3L7KxawG57R4myNaM9ivVLbOKasFRj5krW8G0FuIJ5WgS55r6_E-p3YxArH2q9jLIFPX6ziOW89SpIIjZM5jJolqS3qsUSzzSf0zyWBCLadUrsgoIYR9WfLZUq=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-04-29T04:33:47.241Z,,,
https://www.google.com/maps/place/MES+Tree+Service/data=!4m7!3m6!1s0x8713514f7c66085d:0x3d0245864d3500f8!8m2!3d38.859995!4d-104.9181122!16s%2Fg%2F11sq69lmcx!19sChIJXQhmfE9RE4cR-AA1TYZFAj0,MES Tree Service,1.0,1,Tree service,"307 Cañon Ave, Manitou Springs, CO 80829, United States","V35J+XQ Manitou Springs, Colorado, USA",,,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3z81x1qSQBNHE3ZfazZQph7m728NuLY2Vzu_hemIs3Kw5NPw2wG-muXF-Cwe60gYYhiSkLLOXq-QVOksVJS1S57_RLwjUdrf4wH7qF8NPDBVbh_ZhxcLEAJ9IWMbx0qyXQnqGjA=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-04-29T04:33:52.583Z,,,
https://www.google.com/maps/place/All+The+Above+Trees+LLC/data=!4m7!3m6!1s0x871344d96c502073:0x836136b992069034!8m2!3d38.8202052!4d-104.8299241!16s%2Fg%2F11c58q0z23!19sChIJcyBQbNlEE4cRNJAGkrk2YYM,All The Above Trees LLC,4.9,194,Tree service,"946 S Sierra Madre St, Colorado Springs, CO 80903, United States","R5CC+32 Colorado Springs, Colorado, USA",https://www.alltheabovetrees.com/,+1 719-389-0576,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE401EklBCipk2GahoApvsTnYGRAFjgrwm8Kzvp_b8jBZAkwp1Q7vUvd2RmXECKSGGT2rSwB4P1FMxZXpWMOn4Ad7DCt5NbGcaeCxraB1M7exVNLKEgtmYQQesP7sI3J667WyL4FtkQZCZK=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-04-29T04:33:57.441Z,,,
https://www.google.com/maps/place/Altitude+Tree+Services/data=!4m7!3m6!1s0x87135a9d5d1c378d:0xaaa72152f5693b10!8m2!3d38.858222!4d-104.8791892!16s%2Fg%2F12616n_6n!19sChIJjTccXZ1aE4cREDtp9VIhp6o,Altitude Tree Services,5.0,5,Tree service,"3402 W Kiowa St, Colorado Springs, CO 80904, United States","V45C+78 Colorado Springs, Colorado, USA",https://altitudetreeservices.godaddysites.com/,+1 719-502-1392,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHXXDdsHXfXNg6Gzdhrn6ru4VcCkwy30pG62i6PCOj-g-oq8ra9R9n37hgT8kcWaDw9LuvA6SjE113lPMfl7rmnYo5O6KCnuB6UYSTbWihdMZoJpunll4wvWYm5aRAmdiYRuf9Y=w408-h725-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-04-29T04:34:02.342Z,,,
https://www.google.com/maps/place/ARS+Tree+%26+Shrub+Services/data=!4m7!3m6!1s0x87135b72fe8077d9:0x389abab1cfec5ca0!8m2!3d38.8426658!4d-104.8514621!16s%2Fg%2F11k7wkh64k!19sChIJ2XeA_nJbE4cRoFzsz7G6mjg,ARS Tree & Shrub Services,5.0,17,Tree service,"14 N 18th St, Colorado Springs, CO 80904, United States","R4VX+3C Colorado Springs, Colorado, USA",,+1 719-896-9265,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJ8BMAKO4P-XIAlGfv6Cp3SqFwHhquY7d7_P1tlk7eBUUxR15knbYOfGuu1H4xT8ZEIklO1SPC02BLKfmD0bQPzElIh_4nV3XS1TL0n96cBF_sdHSZXorEMzCYOcJSi6XvlGmrSdWm9ODY=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,Closed,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-04-29T04:34:07.219Z,,,
https://www.google.com/maps/place/King+Tree+Service/data=!4m7!3m6!1s0x87134f3aaaaaaaab:0xae5904de97ffff9c!8m2!3d38.9001624!4d-104.8244401!16s%2Fg%2F113fgbvr4!19sChIJq6qqqjpPE4cRnP__l94EWa4,King Tree Service,4.8,180,Tree service,"4795 Mark Dabling Blvd, Colorado Springs, CO 80918, United States","W52G+36 Colorado Springs, Colorado, USA",https://kingtreecolorado.com/,+1 719-265-1704,Closed · Opens 8 am Wed,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVKB5Yxee3YEEMxCRvie_NedfHzyEN1290B_Ozdls5qc_H4hN9vuPziVtSYmSf1EJZzuSAWBfvgo1NyIUM0_RqWFoHRiByL4esDFn0o3MCCXUMFaLmaJd22pp3FwdgUqDdhznxKFglSFI=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-04-29T04:34:12.067Z,,,
https://www.google.com/maps/place/Mr.+Stump+Tree+Service/data=!4m7!3m6!1s0x876cada9a8133f93:0x4461b7c5f40dc124!8m2!3d38.8048584!4d-104.7933375!16s%2Fg%2F1td1qckz!19sChIJkz8TqKmtbIcRJMEN9MW3YUQ,Mr. Stump Tree Service,5.0,140,Tree service,"2102 Janitell Rd, Colorado Springs, CO 80906, United States","R634+WM Colorado Springs, Colorado, USA",http://www.mrstumptreeservice.com/,+1 719-481-2500,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHyts63n77eETgOGDicKjHP57AId-HzNiGoKbZm_Dvwx6BZGqJg2Qb0emFPUnCgMWQIJuBzMVC2NmTT-f7fdPb3lWHj5GKa72MmzDMlBMtCFOIe-q6dSfGLRfztxSPrZD54ofp3UogKJwj-=w408-h408-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–5 pm,Closed,8 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-04-29T04:34:17.148Z,,,
https://www.google.com/maps/place/A-Class+Tree+Service+LLC/data=!4m7!3m6!1s0x87134f9a37f91e43:0x5c563726775367f0!8m2!3d38.8820109!4d-104.8082898!16s%2Fg%2F1tdk10rv!19sChIJQx75N5pPE4cR8GdTdyY3Vlw,A-Class Tree Service LLC,4.9,101,Tree service,"913 Nichols Blvd, Colorado Springs, CO 80907, United States","V5JR+RM Colorado Springs, Colorado, USA",http://aclasstreeservice.com/,+1 719-649-3366,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEuWycaoq5BeLKj0_3cjr1x4_SqfPG-cwTWkzc8rImgj25fFyMPkWdmwOufcYtENHTXFBPUbbHMNn5w3Ro2In7r2dJD8c4GRMm50ALKdSsiwd2ps-ThlR-FeWYUd07zTyP2BIX5=w408-h565-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-04-29T04:34:22.389Z,,,
https://www.google.com/maps/place/EverGreen+Outdoor+-+Tree+Removal+%26+Fire+Mitigation/data=!4m7!3m6!1s0x8d1fbb10277d9be7:0x413de006f49c7123!8m2!3d38.846599!4d-104.82229!16s%2Fg%2F11rmx3kjfq!19sChIJ55t9JxC7H40RI3Gc9AbgPUE,EverGreen Outdoor - Tree Removal & Fire Mitigation,4.9,155,Tree service,,,https://www.evergreenoutdoorco.com/,+1 719-258-0575,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEWMnyZkICAmovJHOiOXBssLsypno4dtHzJ6UL5nPtWUxwsp7bh9jVo7A-j6aqgIh7P2Xza1GJOk8OkFRejAEho73vXpyb8XujEpxB6MFH2HP9xT7INA3nUzBJINcq177sf1At89uH-jUec=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-04-29T04:34:27.075Z,,,
