placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Premier+Pediatrics/data=!4m7!3m6!1s0x87c0ea57c9a0d68b:0x84fa6c29e290877d!8m2!3d38.9265634!4d-94.6850274!16s%2Fg%2F1tkkvd6l!19sChIJi9agyVfqwIcRfYeQ4ils-oQ,Premier Pediatrics,4.4,120,Pediatrician,"8675 College Blvd # 100, Overland Park, KS 66210, United States","W8G7+JX Overland Park, Kansas, USA",http://www.premierforkids.com/,+1 913-345-9400,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipM39R_GZ5QXnBGvtIjzPotmvr-O3Svq92HhByVV=w408-h271-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8–11 am,Closed,8 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-02-10T23:13:32.960Z,,
https://www.google.com/maps/place/Village+Pediatrics/data=!4m7!3m6!1s0x87c0e94c8fc7d105:0xdf84ca2cd55bab00!8m2!3d38.9774226!4d-94.6312882!16s%2Fg%2F1w4vkg55!19sChIJBdHHj0zpwIcRAKtb1SzKhN8,Village Pediatrics,3.8,80,Medical clinic,"8340 Mission Rd # 100, Prairie Village, KS 66206, United States","X9G9+XF Prairie Village, Kansas, USA",http://www.village-pediatrics.com/,+1 913-642-2100,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepGAO2W2iKSGjr18JRXVKqKxKYiTuEgLJ2SncnQZpH2qHTJ8dV31iYRr9p9WcdWZeACjoYlVrzxwB33FtT25Ae4uYIDsnCMU0faTtA-JS8rqznyj3qtXshhy4HeWySb3O6dkYBd6g=w408-h249-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–5 pm,9 am–1 pm,Closed,8 am–7 pm,"https://www.google.com/maps/search/pediatrician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-02-10T23:13:39.774Z,,
https://www.google.com/maps/place/Pediatrics/data=!4m7!3m6!1s0x87c0eebc1857fe11:0x8077508cda918d9f!8m2!3d38.9961551!4d-94.6299744!16s%2Fg%2F11b8tx89qx!19sChIJEf5XGLzuwIcRn42R2oxQd4A,Pediatrics,4.1,15,Medical clinic,"7301 Mission Rd, Prairie Village, KS 66208, United States","X9WC+F2 Prairie Village, Kansas, USA",http://kumc.edu/,+1 913-588-6300,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerSJ8F8iMXjeX8EkFvq69e9rOqV6JxjO5suzyDPXgxzn-aKCaegsVTqNoo9gINOA5rky1rmcMhbduFgw8jmSNFSkjnXfUapsDuNt1pGHkThLKhC19JzFf0-aP5PNNYwfhV745no=w408-h266-k-no,false,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,Closed,8 am–8 pm,"https://www.google.com/maps/search/pediatrician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-02-10T23:13:45.767Z,,
"https://www.google.com/maps/place/Pediatric+Care+Specialists,+Inc.+-+An+Affiliate+of+Children%27s+Mercy/data=!4m7!3m6!1s0x87c0ea7169f66c0d:0xea6bcbef411d9da0!8m2!3d38.8960027!4d-94.6719207!16s%2Fg%2F1td25zgp!19sChIJDWz2aXHqwIcRoJ0dQe_La-o","Pediatric Care Specialists, Inc. - An Affiliate of Children's Mercy",4.9,299,Pediatrician,"7400 W 129th St STE 200, Overland Park, KS 66213, United States","V8WH+C6 Overland Park, Kansas, USA",http://www.pedcarespecialists.com/,+1 913-906-0900,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipMOmvWyIZBqQVtDlX_ramaI9ZZb7SbTS-RRAFTX=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-02-10T23:13:51.160Z,,
"https://www.google.com/maps/place/Pediatric+Partners,+Overland+Park/data=!4m7!3m6!1s0x87c0eb2b1b2b8039:0x103a95c2369e4862!8m2!3d38.8849523!4d-94.67237!16s%2Fg%2F1tdfz7gf!19sChIJOYArGyvrwIcRYkieNsKVOhA","Pediatric Partners, Overland Park",4.4,213,Pediatric clinic,"7450 W 135th St, Overland Park, KS 66223, United States","V8MH+X3 Overland Park, Kansas, USA",http://pediatricpartnerskc.com/,+1 913-888-4567,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipO2eYMM1AQjiSQ8XQVy5VEbbmgGhtkk4SoEAehk=w408-h273-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-02-10T23:13:56.360Z,,
https://www.google.com/maps/place/Johnson+County+Pediatrics+-+an+Affiliate+of+Children%27s+Mercy/data=!4m7!3m6!1s0x87c0ec8a1c7e701b:0xfee2c37e220ebaf5!8m2!3d38.993526!4d-94.688301!16s%2Fg%2F1thzpf2c!19sChIJG3B-HIrswIcR9boOIn7D4v4,Johnson County Pediatrics - an Affiliate of Children's Mercy,4.3,45,Pediatrician,"8800 W 75th St #220, Merriam, KS 66204, United States","X8V6+CM Merriam, Kansas, USA",http://www.jocopediatrics.com/,+1 913-384-5500,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOrIoFsT7M-cEGxQ8RWKIOuQjnkko-_eeOoiRMs=w408-h251-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9–11 am,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-02-10T23:14:01.203Z,,
https://www.google.com/maps/place/Lynn+H+Beck/data=!4m7!3m6!1s0x87c0eb2af8493de5:0xa551347dae542400!8m2!3d38.9360775!4d-94.7253738!16s%2Fg%2F1tj4b_v5!19sChIJ5T1J-CrrwIcRACRUrn00UaU,Lynn H Beck,5.0,18,Pediatrician,"10600 Quivira Rd, Overland Park, KS 66215, United States","W7PF+CV Overland Park, Kansas, USA",https://www.ppadocs.com/provider/lynn-beck-md,+1 913-541-3300,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MoQ26w0xrejqkbCt1wfBIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.94662&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-02-10T23:14:04.095Z,,
https://www.google.com/maps/place/Shawnee+Mission+Pediatrics/data=!4m7!3m6!1s0x87c0ec8a4d539379:0x6a8648dacd1c43bc!8m2!3d38.9935918!4d-94.6940049!16s%2Fg%2F1tvm38vn!19sChIJeZNTTYrswIcRvEMczdpIhmo,Shawnee Mission Pediatrics,4.5,64,Pediatrician,"7450 Kessler St #105, Merriam, KS 66204, United States","X8V4+C9 Merriam, Kansas, USA",https://www.shawneemissionpediatrics.com/,+1 913-362-1660,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_oQjSPb0cHVh5elgYGUiz42HpTwAPULrwo7rsR_RjqG2bxZ6HwmLGlkz8jMyEdsMMD3MJ4QbCBaUoj4o-CMqmV9iU1KpgTHmBTl0anSt71-dGi-qI7vxMnzuQ_2MjFOwM1bT8=w408-h242-k-no,true,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-02-10T23:14:09.022Z,,
https://www.google.com/maps/place/Pediatric+Professional+Association/data=!4m7!3m6!1s0x87c092857e092665:0x467f7d02d89ed734!8m2!3d38.9361727!4d-94.7254013!16s%2Fg%2F1tffpw7s!19sChIJZSYJfoWSwIcRNNee2AJ9f0Y,Pediatric Professional Association,4.4,64,Pediatric clinic,"10600 Quivira Rd #210, Overland Park, KS 66215, United States","W7PF+FR Overland Park, Kansas, USA",http://ppadocs.com/,+1 913-541-3300,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoZXXfkRBuso6pB1YSOrlwgdtXe_l1oeGjmCUGKDJJt4B77vef03MmZ6M47QuK_8bGpwZrUHatXl0Ki8gPJFMN6k6QVbWU9uVKCmdcwVjaI5BDQYr68q3qMUt34L5Uqd-RhgBEO=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-02-10T23:14:14.214Z,,
https://www.google.com/maps/place/Liliane+A+Baraban/data=!4m7!3m6!1s0x87c0eb2af8493de5:0x9160f32e9499b1c1!8m2!3d38.9361919!4d-94.7254256!16s%2Fg%2F1tcvvcql!19sChIJ5T1J-CrrwIcRwbGZlC7zYJE,Liliane A Baraban,4.5,13,Pediatrician,"10600 Quivira Rd, Overland Park, KS 66215, United States","W7PF+FR Overland Park, Kansas, USA",http://ppadocs.com/,+1 913-541-3300,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hlPmTADQCpFnzDV6JEGrAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=163.1909&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-02-10T23:14:17.349Z,,
