placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/Newark+Parking+Authority/data=!4m7!3m6!1s0x89c25381ad937151:0x18093911f3a007b1!8m2!3d40.7311273!4d-74.1722898!16s%2Fg%2F1thhlf69!19sChIJUXGTrYFTwokRsQeg8xE5CRg,Newark Parking Authority,1.9,54,Parking garage,"47-63 Green St level 2, Newark, NJ 07102, United States","PRJH+F3 Newark, New Jersey, USA",http://www.newarkparking.org/,+1 973-623-6335,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwCKWlaADBZU_POgpu0tr_ckTFgPUqzlCbtG-U9mppjw456JLH-bRfCmphq7CAuqSiFwH8M-tf6JhuG7Tf_ujZhcYbHSdruGC8Hu5tzf1w1T5cNXK8VJZRMKsBiQzmkpMNxBWr8SQ=w408-h476-k-no,false,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,10 am–4 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newark+NJ/@40.7483847,-74.189084,14z",2025-10-28T18:56:55.098Z,,,
https://www.google.com/maps/place/Edison+ParkFast/data=!4m7!3m6!1s0x89c2537f62c5fb93:0xee347f9289d26898!8m2!3d40.7338889!4d-74.1689178!16s%2Fg%2F1vyk3dr5!19sChIJk_vFYn9TwokRmGjSiZJ_NO4,Edison ParkFast,3.5,45,Parking garage,"82 Edison Pl, Newark, NJ 07102, United States","PRMJ+HC Newark, New Jersey, USA",http://www.parkfast.com/locations/newark-daily-parking,+1 888-727-5327,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwRGMnJNz2Snh1qFEzAzUSOPSatmofbC7QGH_a_GgCmcTEu2O9-UUfrs8vesFHRMPlAgiZlJmHsj08TBOJEtD3WAAmkSrR5wluk8_mRquWCvs5P5OgxJq9_f7WCCvhDfD6WbdQDig=w408-h544-k-no,true,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,Closed,Closed,6 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newark+NJ/@40.7483847,-74.189084,14z",2025-10-28T18:57:01.245Z,,,
https://www.google.com/maps/place/SP%2B+Parking/data=!4m7!3m6!1s0x89c253811c741df1:0xaa5d67634d2b5eae!8m2!3d40.7390205!4d-74.1701872!16s%2Fg%2F119txv_z1!19sChIJ8R10HIFTwokRrl4rTWNnXao,SP+ Parking,3.9,45,Parking garage,"42-50 Park Pl, Newark, NJ 07102, United States","PRQH+JW Newark, New Jersey, USA",https://parking.com/nyc/lot/nj-newark-military-park-42-50-park-place?utm_source=Yext&utm_medium=Yext&utm_campaign=Yext-NJ,+1 973-643-4700,"Open ⋅ Closes 8 pm

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy0YrpVjKOu6WnOmuUGU0TgZ0MFDuyUk9QEKcfIOhdGvKNV_K9jtZz8GR0uqsxUfRaJhm38fmCV0lzGGV5CGCG1QD5q2kfD1m_eUUDpMQIHE14uNCe87oM5Y5fUjkBrX2DfXu39KQ=w408-h544-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newark+NJ/@40.7483847,-74.189084,14z",2025-10-28T18:57:06.273Z,,,
https://www.google.com/maps/place/Edison+ParkFast/data=!4m7!3m6!1s0x89c253844c34f30d:0x36f01802c771bea!8m2!3d40.7338016!4d-74.16276!16s%2Fg%2F1hf88h5lg!19sChIJDfM0TIRTwokR6ht3LIABbwM,Edison ParkFast,3.3,104,Parking garage,"386 Market St, Newark, NJ 07105, United States","PRMP+GV Newark, New Jersey, USA",http://www.parkfast.com/locations/newark-public-parking,+1 888-727-5327,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz3M5i2_jReJMfmkgBmphoVYpLLGfYh1tvPU7_b0RGmqgqJgOITSpsoj_ZhO1sUS1UkonCESn6lN3cR8PkGsnlWm1eXmqjEguA4aVD37ksCJt69X0GFACpzL-Y-NYPKR-V3Lhwr=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newark+NJ/@40.7483847,-74.189084,14z",2025-10-28T18:57:11.504Z,,,
https://www.google.com/maps/place/Parking+Lot+Management/data=!4m7!3m6!1s0x89c254888f50a7db:0xc45592e17c66c92e!8m2!3d40.753076!4d-74.174318!16s%2Fg%2F11hy9nzl20!19sChIJ26dQj4hUwokRLslmfOGSVcQ,Parking Lot Management,1.0,2,Parking lot,"49 Stone St, Newark, NJ 07104, United States","QR3G+67 Newark, New Jersey, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=prSAmc1cfBqRp8lxXgO9NA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.58921&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newark+NJ/@40.7483847,-74.189084,14z",2025-10-28T18:57:16.366Z,,,
https://www.google.com/maps/place/Icon+Parking/data=!4m7!3m6!1s0x89c2538244699dcd:0x5fb1c157eae2c9fc!8m2!3d40.735529!4d-74.1701068!16s%2Fg%2F1td3mhm3!19sChIJzZ1pRIJTwokR_Mni6lfBsV8,Icon Parking,2.5,49,Parking garage,"111 Mulberry St, Newark, NJ 07102, United States","PRPH+6X Newark, New Jersey, USA",https://iconparking.com/facility/renaissance/?utm_source=google&utm_medium=Yext&y_source=1_MjUwOTE2MjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 973-643-3023,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPaHfkF5rSBkAcNW07lbweieQaAni3KhdH9HAlt=w408-h546-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newark+NJ/@40.7483847,-74.189084,14z",2025-10-28T18:57:21.539Z,,,
https://www.google.com/maps/place/J%26L+Parking+newark+nj/data=!4m7!3m6!1s0x89c25384bf46c19f:0xd34c8b3749b0db73!8m2!3d40.7323254!4d-74.1646648!16s%2Fg%2F11b77696ls!19sChIJn8FGv4RTwokRc9uwSTeLTNM,J&L Parking newark nj,2.0,25,Parking lot,"8 Bruen St, Newark, NJ 07105, United States","PRJP+W4 Newark, New Jersey, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxEb9S2CmR49YYsYGqK07d8XZ5ZR8R-Jb255jU5BgH86uwCgLrlny9it46KlTZxBHu2myd3v8SyaPsd6WoBIlvkFavPhCucK2Dmjn9Jys4U1UEsu4X_jRSEeHKPPyCR72XKx-Ji=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newark+NJ/@40.7483847,-74.189084,14z",2025-10-28T18:57:24.212Z,,,
https://www.google.com/maps/place/Edison+ParkFast/data=!4m7!3m6!1s0x89c25378cfa728a3:0x44264d8b0ab5a04e!8m2!3d40.7367099!4d-74.1729257!16s%2Fg%2F1tjgqhdd!19sChIJoyinz3hTwokRTqC1CotNJkQ,Edison ParkFast,3.7,9,Parking garage,"30 Bank St, Newark, NJ 07102, United States","PRPG+MR Newark, New Jersey, USA",http://www.parkfast.com/locations/essex-county-college-parking,+1 888-727-5327,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwfALwrvJKdexK4jMPMclL6J1IDhI1tAkma1oohbM-MjORmdN68GDHAbxmx7tlu8BmOwA_hTl4NNGasAiRznpUkPtGRSayJLXGnj_UC79jauBq67Qs3dg_-RrcvzUs7Y5fjfUYC=w426-h240-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,Closed,Closed,7 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newark+NJ/@40.7483847,-74.189084,14z",2025-10-28T18:57:29.305Z,,,
https://www.google.com/maps/place/VIP+Parking+Deck/data=!4m7!3m6!1s0x89c253783e81fe75:0xee7f2525e9a8835f!8m2!3d40.7330967!4d-74.1726328!16s%2Fg%2F11gd68bszd!19sChIJdf6BPnhTwokRX4Oo6SUlf-4,VIP Parking Deck,5.0,4,Parking lot,"15 Lafayette St, Newark, NJ 07102, United States","PRMG+6W Newark, New Jersey, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwfuz8rguGAmA0L5qdHoqXUVUIXw7IymrM0NYNt9drwl48IMDN5IguTmidgGYzjfGe0XenNFvvzfo8hNlP3HZveqyVY4EKdDx0-O_InD8UXVIFlv8S77qf75_8TFQFe1Axw5n85=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newark+NJ/@40.7483847,-74.189084,14z",2025-10-28T18:57:34.378Z,,,
https://www.google.com/maps/place/Military+Park+Garage/data=!4m7!3m6!1s0x89c2538030555669:0x49151e3403a1442!8m2!3d40.7390183!4d-74.1696849!16s%2Fg%2F11fct5p92h!19sChIJaVZVMIBTwokRQhQ6QONRkQQ,Military Park Garage,4.2,34,Parking garage,"633 Broad St, Newark, NJ 07102, United States","PRQJ+J4 Newark, New Jersey, USA",https://parking.com/nyc/lot/nj-newark-military-park-42-50-park-place,+1 973-643-4700,"Open ⋅ Closes 8 pm

Updated by others 1 week ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=89-Tn7QPCdErRuvJQNd2lg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=343.68115&pitch=0&thumbfov=100,false,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newark+NJ/@40.7483847,-74.189084,14z",2025-10-28T18:57:39.414Z,,,
