placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Nikki+Reed+Wilson+LLC/data=!4m7!3m6!1s0x86249ceec1c292a5:0xde42739d900f8968!8m2!3d30.1939134!4d-92.0165268!16s%2Fg%2F11b6dhvsk2!19sChIJpZLCwe6cJIYRaIkPkJ1zQt4,Nikki Reed Wilson LLC,5.0,24,Naturopathic practitioner,"1602 W Pinhook Rd #209, Lafayette, LA 70508, United States","5XVM+H9 Lafayette, Louisiana, USA",http://www.drnikkithenaturopath.com/,+1 337-889-0615,Open · Closes 5 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipONr7uh1hgcih-ZwnXLFd4qguGC5Tb8R3m6NI9a=w408-h280-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-02-23T19:14:38.097Z,,,
https://www.google.com/maps/place/HPHI:+Functional+Medicine/data=!4m7!3m6!1s0x86249da3e10a613f:0x5b2ce209dc2c7455!8m2!3d30.1474871!4d-92.0367715!16s%2Fg%2F11gfk1k5yv!19sChIJP2EK4aOdJIYRVXQs3AniLFs,HPHI: Functional Medicine,5.0,6,Medical clinic,"4906 Ambassador Caffery Pkwy Bldg B, Lafayette, LA 70508, United States","4XW7+X7 Lafayette, Louisiana, USA",http://www.hphi.life/,+1 337-935-2522,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOpKDFI7S9yGxbAq10NsM5u2q4FWwoSHGAsFK53=w554-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-02-23T19:14:43.268Z,,,
https://www.google.com/maps/place/Integrated+Health/data=!4m7!3m6!1s0x86249d1ee3ccdcd1:0x1b6129fc89a4a2ec!8m2!3d30.1978455!4d-92.0588441!16s%2Fg%2F11crzzy98s!19sChIJ0dzM4x6dJIYR7KKkifwpYRs,Integrated Health,4.6,17,Chiropractor,"217 W Brentwood Blvd, Lafayette, LA 70506, United States","5WXR+4F Lafayette, Louisiana, USA",https://www.integratedhealthofla.com/,+1 337-565-7140,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqoFVDGH2wV9PLnNp69RITmf0dHd2d_dnfFctjaTsbTzmKAFUo0XFeUSSMDbzCr635vMznAABeufjKG9zbENBYJYf8hWF8YpiSyN6DQG6cxk603Y3yrDNaED5FllT0rki7i7RWT6A=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-02-23T19:14:47.586Z,,,
https://www.google.com/maps/place/Acadiana+Center+for+Natural+Health/data=!4m7!3m6!1s0x86249d204447ec47:0x2cdbd19815bd9f30!8m2!3d30.1666834!4d-92.0348945!16s%2Fg%2F11b88vt272!19sChIJR-xHRCCdJIYRMJ-9FZjR2yw,Acadiana Center for Natural Health,4.7,31,Naturopathic practitioner,"1921 Kaliste Saloom Rd #117, Lafayette, LA 70508, United States","5X88+M2 Lafayette, Louisiana, USA",http://www.acadiananaturalhealth.com/,+1 337-210-5827,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOEL4Ho0ORpN7w25gBOzQ34Y-X8VVSVQroik5nO=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–6 pm,9 am–6 pm,9 am–2 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-02-23T19:14:51.917Z,,,
https://www.google.com/maps/place/The+Nerve+Health+Institute/data=!4m7!3m6!1s0x86249d93e98a59ed:0x92922265ff7db4b!8m2!3d30.1591796!4d-92.043006!16s%2Fg%2F11cs4kkhfm!19sChIJ7VmK6ZOdJIYRS9v3XyYiKQk,The Nerve Health Institute,4.9,127,Holistic medicine practitioner,"108 Republic Ave Suite B, Lafayette, LA 70508, United States","5X54+MQ Lafayette, Louisiana, USA",https://www.nervehealth.com/,+1 337-456-6555,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPL3Jb_EpkCBYgobLtBylsSU3u9YGxoF59FiFuA=w426-h240-k-no,true,"7 am–12 pm, 1–5 pm",7 am–2 pm,"7 am–12 pm, 1–5 pm","7 am–12 pm, 1–5 pm",7 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-02-23T19:14:56.335Z,,,
https://www.google.com/maps/place/That%27s+Health+Consulting/data=!4m7!3m6!1s0x86249e77f4fb9877:0x34443505b9ffba7c!8m2!3d30.1414382!4d-92.061513!16s%2Fg%2F1ttdytg9!19sChIJd5j79HeeJIYRfLr_uQU1RDQ,That's Health Consulting,4.7,49,Holistic medicine practitioner,"3522 Kaliste Saloom Rd, Lafayette, LA 70508, United States","4WRQ+H9 Lafayette, Louisiana, USA",http://www.thatshealth.com/,+1 337-989-0572,Closes soon · 2 pm · Opens 7:30 am Tue,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPCihQoMxt_43muRnJHqsBCSYAiir1V75ZKRdFH=w408-h272-k-no,true,7:30 am–2 pm,7:30 am–2 pm,7:30 am–2 pm,7:30–10 am,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-02-23T19:15:00.616Z,,,
"https://www.google.com/maps/place/Alternative+Natural+Health+Solutions,+LLC/data=!4m7!3m6!1s0x86249e7c63ef15c5:0x23f1d094813b9359!8m2!3d30.184054!4d-92.0736195!16s%2Fg%2F11c206kcjg!19sChIJxRXvY3yeJIYRWZM7gZTQ8SM","Alternative Natural Health Solutions, LLC",5.0,3,Medical clinic,"201 Westmark Blvd Suite E, Lafayette, LA 70506, United States","5WMG+JH Lafayette, Louisiana, USA",http://www.lafayettewellnessclinic.com/,+1 337-541-8125,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipM5D9emdmgVYeG72DObaSCr8cIfvyoPNbOQ4O7l=w823-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-02-23T19:15:05.073Z,,,
https://www.google.com/maps/place/Bond+Medical+Center/data=!4m7!3m6!1s0x86249c582bf84047:0x996dca3fbfd021d4!8m2!3d30.200255!4d-92.02754!16s%2Fg%2F1tgf8440!19sChIJR0D4K1icJIYR1CHQvz_KbZk,Bond Medical Center,4.3,32,Sports medicine clinic,"Fair Oaks Plaza, 1101 S College Rd #201, Lafayette, LA 70503, United States","6X2C+4X Lafayette, Louisiana, USA",http://www.bondmedicalcenter.com/,+1 337-264-7209,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kFsfPmiaAvZSaUsrxude3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.23695&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-02-23T19:15:09.450Z,,,
"https://www.google.com/maps/place/Integrative+Medicine:+Ashley+Shaw,+FNP/data=!4m7!3m6!1s0x862367ccbdce4c19:0x5d35a8f6c7ec80d3!8m2!3d30.2260958!4d-92.0595386!16s%2Fg%2F1tdl1y22!19sChIJGUzOvcxnI4YR04Dsx_aoNV0","Integrative Medicine: Ashley Shaw, FNP",5.0,1,Doctor,"1817 Bertrand Dr D, Lafayette, LA 70506, United States","6WGR+C5 Lafayette, Louisiana, USA",,+1 337-456-7790,Closes soon · 2 pm · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8AAXJzgqLrl0ibvOYGjhiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=204.86696&pitch=0&thumbfov=100,false,8:30 am–2 pm,8 am–5 pm,8:30 am–2 pm,8 am–5 pm,8:30 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-02-23T19:15:13.774Z,,,
https://www.google.com/maps/place/Intuitive+Wellness/data=!4m7!3m6!1s0x86249c3269205bd9:0x7a821276e83e6795!8m2!3d30.1929152!4d-92.0556348!16s%2Fg%2F11hd574736!19sChIJ2VsgaTKcJIYRlWc-6HYSgno,Intuitive Wellness,5.0,2,Holistic medicine practitioner,"111 Rena Dr, Lafayette, LA 70503, United States","5WVV+5P Lafayette, Louisiana, USA",,+1 337-257-9151,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d8KOW2BVpioYc9IcPXmx-Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=55.72816&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-02-23T19:15:15.909Z,,,
