placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,info,isBlackOwned
https://www.google.com/maps/place/Twin+Bros+Lawn+Care+%26+Landscaping+LLC/data=!4m7!3m6!1s0x966b1b341ffe2dd:0x490cf7b662bdd9b5!8m2!3d38.90856!4d-94.737615!16s%2Fg%2F11w3xfvg5p!19sChIJ3eL_QbOxZgkRtdm9Yrb3DEk,Twin Bros Lawn Care & Landscaping LLC,4.9,236,Lawn care service,"12906 W 122nd St, Overland Park, KS 66213, United States","W756+CX Overland Park, Kansas, USA",https://twinbroslawncare.com/,+1 913-706-3430,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5ZExqyHj2tHO2h_fT8AvLU1laFd8MnigGPHVSh79Fh4TDkHZA4ULSVngrr-nGLrv6kCHbIRhblZKfAsaK0yyp4spew5nk-q7mgkLCKtLgp_Trk6f4W-Z3vlcIIVyxYKXXuf_iy_EjABKb=w408-h342-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-04-29T20:31:30.554Z,,,
https://www.google.com/maps/place/Second+Nature+Outdoor+Living+and+Landscaping/data=!4m7!3m6!1s0x87c120229ad83d09:0x352350be8c16aa4d!8m2!3d38.919945!4d-94.384511!16s%2Fg%2F1td7tq5v!19sChIJCT3YmiIgwYcRTaoWjL5QIzU,Second Nature Outdoor Living and Landscaping,4.8,15,Landscaper,"315 NW Olive St, Lee's Summit, MO 64063, United States","WJ98+X5 Lee's Summit, Missouri, USA",https://secondnatureoutdoorliving.com/,+1 816-844-7733,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGuy0yEwyY9oqZ5YynrIDrQRm00eO3RKc0MF24XH2Ho7H1SLpzg1I7pjzLFBYHCB9mt9tx7uNcq_dG-GZIne-G-KDSoRnlyjIWYrqWHM5H-lpRN73CT7s_yG80bSyCIvduqXIonjg=w408-h304-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-04-29T20:31:36.158Z,,,
https://www.google.com/maps/place/Morales+Lawn+%26+Landscaping+LLC/data=!4m7!3m6!1s0x87c0e3eddc11f505:0x5987f5cae3e09fb5!8m2!3d39.0634038!4d-94.4513187!16s%2Fg%2F11flfc6_jd!19sChIJBfUR3O3jwIcRtZ_g48r1h1k,Morales Lawn & Landscaping LLC,4.2,45,Landscape designer,"3301 S Sheley Rd, Independence, MO 64052, United States","3G7X+9F Independence, Missouri, USA",https://moraleslandscapingkc.com/,+1 816-209-4757,Open · Closes 6:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFTYyaDq3T30yK9xnT3TtBGsS8Z2U460RwS9BN6rRlHtnCyH6unEN0wdsz3F9A5jrYYDnufRIyFYGyfByGPZY1Xx6zkqTB6KnMkrs8boveTyc2sSWpDBvQeIdQOOOLamh6E0BNmaQ=w408-h544-k-no,true,6 am–6:30 pm,6 am–6:30 pm,6 am–6:30 pm,6 am–6:30 pm,Closed,6 am–6:30 pm,6 am–6:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-04-29T20:31:41.394Z,,,
https://www.google.com/maps/place/Sevy+Lawn+and+Landscape/data=!4m7!3m6!1s0x87c102c9f44caab9:0xfc369c3eabcf1eda!8m2!3d38.9527696!4d-94.6109235!16s%2Fg%2F11fy9xr7s8!19sChIJuapM9MkCwYcR2h7Pqz6cNvw,Sevy Lawn and Landscape,4.5,30,Landscaper,,,,+1 816-896-0205,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFBNioz0MpUreLQi9pf2iSfmNR2mV1aDY2I-dQ0dppf07vn7fboGPM1KDsl6WT9wJILJPKnrrj0jglQqS8mV1ruGRLZ9YvDmt1m5vxxA8-VAxVXfequ_1oPnJDlysVrKhvBuI9q=w427-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–4 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-04-29T20:31:46.128Z,,,
https://www.google.com/maps/place/Arreola+Lawn+Maintenance+LLC/data=!4m7!3m6!1s0x87c0fd30030aa03f:0xf89bf297f1440fbf!8m2!3d39.0791537!4d-94.4006337!16s%2Fg%2F1vgx18h0!19sChIJP6AKAzD9wIcRvw9E8Zfym_g,Arreola Lawn Maintenance LLC,3.9,50,Landscaper,"1028 East 23rd St S, Independence, MO 64055, United States","3HHX+MP Independence, Missouri, USA",,+1 816-935-5008,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE82PWvYAI4EJF2BevEL85btYwimghCO9I3b4tLMKqeanN-BhDZBHhuZOvrQNFF53xruDdkcTSgFYjGyJjRIcPjtfdHXf_ix9vbzJwL-T-t0kC2Yo49W3gFk9kE4gGbPKe1Rx998Q=w408-h244-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-04-29T20:31:50.857Z,,,
https://www.google.com/maps/place/Empire+Landscape+Materials+LLC/data=!4m7!3m6!1s0x87c1035393bd5127:0x5f7c6f028046e2af!8m2!3d39.0832486!4d-94.3777731!16s%2Fg%2F11j8q37w0q!19sChIJJ1G9k1MDwYcRr-JGgAJvfF8,Empire Landscape Materials LLC,4.2,70,Landscaping supply store,"2001 S Rte 291, Independence, MO 64057, United States","3JMC+7V Independence, Missouri, USA",https://empireindep.com/en/,+1 816-257-5272,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKOtD0M8Hg2dYaWYrb_zx5mmD3zC2i4CiVYSLxkrQWeKeMY086HlLc6zpd2f0WZacaIfg_B3vU6TNojuVmoNS2pDUvDGT5qUp5SWIigfXQJbjmxCMtEOZ2TLN-tZ2-FbpVGmGa=w408-h424-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-04-29T20:31:55.705Z,· In-store shopping · Delivery,,
https://www.google.com/maps/place/Campion+Land+Management+LLC/data=!4m7!3m6!1s0x87c0fdaa5ccfd823:0xe735f9c9b0b4e876!8m2!3d39.0901127!4d-94.4146569!16s%2Fg%2F11kj6w3gh8!19sChIJI9jPXKr9wIcRdui0sMn5Nec,Campion Land Management LLC,4.9,57,Earth works company,"120 E Walnut St, Independence, MO 64050, United States","3HRP+24 Independence, Missouri, USA",https://campionlandmanagement.com/,+1 816-982-4377,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAElrvHHcW7aM8VpMgC2bdIQL0s35c_vUUYPjUrPSs74YNc4Etwut7X-vhUVs2GJumE3HUeGblq3RGUH7dc70dgBkDqhlyIuq5mcaBF3FDVURrhTufsajfKhRUNXUaGMaqv1xZ4BuyliXqc=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-04-29T20:32:00.742Z,,,
https://www.google.com/maps/place/K.O.G+Lawn+%26+Landscaping+LLC/data=!4m7!3m6!1s0x87c11d000bb12889:0xdd7ffc5a5d7e057b!8m2!3d39.0634699!4d-94.3766825!16s%2Fg%2F11vs_8jvxf!19sChIJiSixCwAdwYcRewV-XVr8f90,K.O.G Lawn & Landscaping LLC,5.0,14,Lawn care service,"3023 S Shrank Rd, Independence, MO 64055, United States","3J7F+98 Independence, Missouri, USA",https://koglawnandlandscaping.com/,+1 816-788-2772,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQ1U7SNc1TrKIJUPXPy8JnOQ7AJ2A8qpDzcUMMB1XXrJmkZ4fxlpiGhz5nEjA5UZnEpgdfMmai5qEiMI9lsxAoAvNFubmMcsnIEZayXlwypAimDOD6he2Sltva1zUHHgZN58uDOJXhTxF-=w408-h544-k-no,true,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-04-29T20:32:05.667Z,,,
https://www.google.com/maps/place/Mabie%27s+Lawn+%26+Landscaping+LLC/data=!4m7!3m6!1s0x87c103d5072d5225:0x7af4559e3328c100!8m2!3d39.0818521!4d-94.3557477!16s%2Fg%2F11j4ttb97t!19sChIJJVItB9UDwYcRAMEoM55V9Ho,Mabie's Lawn & Landscaping LLC,5.0,24,Landscaper,"1974 S Powahatan Ct, Independence, MO 64057, United States","3JJV+PP Independence, Missouri, USA",,+1 816-352-1591,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAERde7ZY-Y8jbqyn_f_SAAuvs5LCsLjUyFqPE2TKKStYBmUWS4mQiwqJQjh1MNrbgja1dJrVVuDyWnp8seoh5OmrH2lif7tJshdPihhPsdt_DCcw1LKOtTtNZVciDo9nMai2O-x=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-04-29T20:32:10.523Z,,,
https://www.google.com/maps/place/Careys+Greatlawn/data=!4m7!3m6!1s0x87c0e2c0e33cc435:0x84d9b4034109de17!8m2!3d39.0534593!4d-94.4205166!16s%2Fg%2F1tg167n0!19sChIJNcQ848DiwIcRF94JQQO02YQ,Careys Greatlawn,4.8,44,Lawn care service,"3708 S Liberty St, Independence, MO 64055, United States","3H3H+9Q Independence, Missouri, USA",https://www.careysgreatlawn.com/,+1 816-200-6233,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFLEWNnOn42haz6bIAUF49vLa4JG4L81HKZoHyelsJeqOq09_dO4aiP0kCj8axWQzIoHaDnrWznk3l7FMjiXcP8VS1HWa6v5AYu-mT5tT0AKVkWVJSB3kOl_vB76unNhUV81v4=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-04-29T20:32:15.358Z,,,
https://www.google.com/maps/place/Specialty+Landscape+Services+LLC/data=!4m7!3m6!1s0x87c11daf1d16080f:0x9615b5e28d3e6261!8m2!3d39.091577!4d-94.422429!16s%2Fg%2F11h5vg8n8h!19sChIJDwgWHa8dwYcRYWI-jeK1FZY,Specialty Landscape Services LLC,1.0,2,Landscaper,"605 W Lexington Ave, Independence, MO 64050, United States","3HRH+J2 Independence, Missouri, USA",http://www.specialtylandscape.com/,+1 816-215-9108,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFx1fpo_F4vxgbXXQtlptomL9CbmZBOKq_ThsqH1F_qe_b99VjQ1P3_3jTyPtL5ycauFjxzJwGbn-RMxDnEkpfZzdcDOBNd-OpNPKUdyHq1sHDcMIvrnI5NHTmTpFjeGxUt3yp3=w408-h271-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-04-29T20:32:19.994Z,,,
https://www.google.com/maps/place/MOLSL+%28Missouri+Lawn+Snow+Landscape%29/data=!4m7!3m6!1s0x87c10330984b076d:0xb0e5710fd676ad2a!8m2!3d39.0762521!4d-94.3454145!16s%2Fg%2F11fjwxk6lv!19sChIJbQdLmDADwYcRKq121g9x5bA,MOLSL (Missouri Lawn Snow Landscape),5.0,16,Lawn care service,"19805 E Holke Rd, Independence, MO 64057, United States","3MG3+GR Independence, Missouri, USA",,+1 816-699-3301,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEVxTip3PfIiiuip5WL-itWgCAI4Y-longw8CSx_5byrRcnVrSPTE_L6H_kELh5H8x0zxl66KQvi9jhLzGPNr9Nm3dRmlugMrpgZ_QVRncoFeid_mnc5cVjEBiAf5Szz-_GfDms=w477-h240-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,9 am–3 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-04-29T20:32:25.009Z,,,
https://www.google.com/maps/place/Common+Grounds+lawn+and+Tree+service/data=!4m7!3m6!1s0x87c103893a0a1bd7:0xbbfc1afc929ef580!8m2!3d39.118832!4d-94.3674531!16s%2Fg%2F11l38whb25!19sChIJ1xsKOokDwYcRgPWekvwa_Ls,Common Grounds lawn and Tree service,5.0,44,Lawn care service,"820 N Apache Dr, Independence, MO 64056, United States","4J9M+G2 Independence, Missouri, USA",https://www.commongroundslawncare.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=18407703309794723962,+1 816-507-8789,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0RTEgNc7YU7STJgs5_O2f-EhX-9Q2-heX3H-Dl3_288L8AlT2X4zybZ4eCx0X0R9MOsjxaRojTHi7UEE8G-LZjNgtH_SoSedCkNQTFaeNBxHiQRZj7-ctpvmZaW_ELPN0gW0r=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-04-29T20:32:29.875Z,,,
