placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/CTS+Tree+Services+Huntsville/data=!4m7!3m6!1s0x886215c40d826dab:0xf6ea1e2b938f904!8m2!3d34.7486195!4d-86.5584993!16s%2Fg%2F11x3163pp6!19sChIJq22CDcQVYogRBPk4ueKhbg8,CTS Tree Services Huntsville,5.0,24,Tree service,"1812 Oakwood Ave NE, Huntsville, AL 35811, United States","PCXR+CJ Huntsville, Alabama, USA",http://ctstreeservices.com/,+1 256-944-1983,,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGi0BmQWkcXf4Fv5ENb1Rplk2LrOk5kYlBqtx9GyikkrPmgD1UcAenemdJFK3Fw0geIazdONLbXtMOXJ_r_TLgTxRMUbKE5-IV4JIlDYRqMn1uultqQ_-rfi3fUjUhTjhTdDnempnLWLK3=w408-h541-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-04-29T05:48:48.862Z,,
https://www.google.com/maps/place/Alabama+Arbor/data=!4m7!3m6!1s0x88626ded4328f1e5:0x1223021f3861f8f2!8m2!3d34.754254!4d-86.5818475!16s%2Fg%2F11w7qfm876!19sChIJ5fEoQ-1tYogR8vhhOB8CIxI,Alabama Arbor,4.9,65,Tree service,"2317 Meridian St N Block House 2, Huntsville, AL 35811, United States","QC39+P7 Huntsville, Alabama, USA",https://alarbor.com/,+1 256-947-4886,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0AuH7-Gnf5PBGSuPdJll8w5YSKejbGAuimg0vQqnCQc_Z8PcueN40vM7oreIaoX4LlKQpODjae1luQAKjELQhkacHnvY3a4FO5lEYPYmyILWdklnwVHWcOLv08lkhp9ChRJgp8CK0T6aR=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-04-29T05:48:55.352Z,,
https://www.google.com/maps/place/Gardner+Tree+Service/data=!4m7!3m6!1s0x88626b08949e8783:0x995adeb9d1042044!8m2!3d34.7591476!4d-86.6173135!16s%2Fg%2F11fll6p5p5!19sChIJg4eelAhrYogRRCAE0bneWpk,Gardner Tree Service,4.8,20,Tree service,"2407 Laverne Dr NW, Huntsville, AL 35810, United States","Q95M+M3 Huntsville, Alabama, USA",http://www.bbb.org/us/al/huntsville/profile/tree-service/gardner-tree-service-0513-900237781,+1 256-617-3484,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGkU4M8r7T80FDQ_BtYZF3NHlp3rhecySUe8xurKsdCpttNoRSipUsXwdn_-t11uGo9MAi9LGGqvZzJshQ0ZKAdMbEoBUTXpW7aWOrTiF49XRHd9CBSKtWbh7tglsVs4zrJg2ey6A=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-04-29T05:49:00.714Z,,
https://www.google.com/maps/place/Stallworth%27s+Tree+Service+Huntsville/data=!4m7!3m6!1s0x88626b02e0de0643:0xd124c3393e18bc6a!8m2!3d34.7410114!4d-86.638528!16s%2Fg%2F11fk4dtqkt!19sChIJQwbe4AJrYogRarwYPjnDJNE,Stallworth's Tree Service Huntsville,4.8,43,Tree service,"4910 Commercial Dr NW, Huntsville, AL 35816, United States","P9R6+CH Huntsville, Alabama, USA",https://www.treeserviceshuntsville.com/,+1 256-277-1647,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHtSsZ5FZjFkbokQ5U9UDOVzg3HA_6OuLRZSSyVr07pQJMj19lSQHWP5r4unYEdMQg9YGAk0-TUlXARyIdC8FxRxmbB__j7gtzKOAcW75GoVjKsNYthT4-wZtZy2DZPTeilqJbD=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-04-29T05:49:05.633Z,,
https://www.google.com/maps/place/ACE+Tree+Service/data=!4m7!3m6!1s0x8862137d99764eb5:0xe21c1193f4a2f69f!8m2!3d34.7978233!4d-86.5981622!16s%2Fg%2F1q5d60fnp!19sChIJtU52mX0TYogRn_ai9JMRHOI,ACE Tree Service,4.7,63,Tree service,"6110 Blue Spring Rd NW, Huntsville, AL 35810, United States","QCX2+4P Huntsville, Alabama, USA",https://acetreebham.com/locations/huntsville-al-tree-service,+1 256-836-1021,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHBVIUjfdlw0RyDepg5ES5LhyPm7VfUxTAsssBW2_UcmsOyrI1R47T2eBUZe7FakAdTKET2EYYioOLLaeWvtY8DmqLatSY8kGIjqEetvMDh00b3y4fGUhecDnmxHl9fjsMxTAaZxw=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-04-29T05:49:10.556Z,,
https://www.google.com/maps/place/BrentsStumpGrinding+LLC/data=!4m7!3m6!1s0x8a3e6d206027acdb:0x54e5346b069e3e47!8m2!3d34.7542883!4d-86.5531547!16s%2Fg%2F11rh_fftp8!19sChIJ26wnYCBtPooRRz6eBms05VQ,BrentsStumpGrinding LLC,5.0,141,Tree service,"2101 Milam Ave NE, Huntsville, AL 35811, United States","QC3W+PP Huntsville, Alabama, USA",http://brentsstumpgrinding.com/,+1 256-513-0091,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNfJm6LjOA3M64Q80FvbwDej28gjTAPG0-GrA-saY7zuj0GeHkJIxFf27AJOF_chI3Bl-qIMOroFHF1ttka9VYoT1JHGa0vDtMvlQV75Cn4mKu-jWYkT6mA8mxexpCBCRM3zmp=w408-h883-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–4:30 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-04-29T05:49:15.462Z,,
https://www.google.com/maps/place/Payton+Tree+Service/data=!4m7!3m6!1s0x886215304dc7f08b:0x75e5c46a8da7bea1!8m2!3d34.7475764!4d-86.5764241!16s%2Fg%2F11spr6mjfc!19sChIJi_DHTTAVYogRob6njWrE5XU,Payton Tree Service,5.0,17,Tree service,"1108 Andrew Jackson Way NE, Huntsville, AL 35801, United States","PCXF+2C Huntsville, Alabama, USA",https://www.paytontreeservice.com/,+1 256-337-7674,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH446u7vOaKdY8DsPEsyv1GolqfqXiUQGpmzKVxJ0q_oIUSQimpnPP96uR9eWdgzcHIYxizbQbPf6CmoSv3wJSUJtYS3ZcuCp4Wy0XDqgyloBvDb6OOq8YJ00LKvaf0V8YsLt12=w408-h725-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-04-29T05:49:20.248Z,,
https://www.google.com/maps/place/Rocket+City+Tree+Service/data=!4m7!3m6!1s0x8862648a40b11a4f:0x79057332871f0bf!8m2!3d34.733986!4d-86.6707455!16s%2Fg%2F11g8_1qgr0!19sChIJTxqxQIpkYogRv_BxKDNXkAc,Rocket City Tree Service,4.9,306,Tree service,,,http://www.rocketcitytreeservice.com/?utm_source=GBP&utm_medium=organic&utm_campaign=office,+1 256-746-3598,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4B_ARfaedWPBj7OJO2yDJ_8JEqbQxmbjztrIBwPeZrBD6WBOWkhOHvPdEZZ6yV8avXH1SOD5k5o4u129MIYqh-lq0DAg8kPUZaRAhGrJuswclorAHgI_QVbLvkQ3yCJ1bjGVf=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-04-29T05:49:25.129Z,,
https://www.google.com/maps/place/Berryman+Tree+Service+Huntsville/data=!4m7!3m6!1s0x88621336fd59335b:0xa5cf6646de08e244!8m2!3d34.700611!4d-86.5729991!16s%2Fg%2F1tc_9dj2!19sChIJWzNZ_TYTYogRROII3kZmz6U,Berryman Tree Service Huntsville,4.5,8,Tree service,"3303 Ohara Rd SW, Huntsville, AL 35801, United States","PC2G+6R Huntsville, Alabama, USA",https://berrymantreeservice.com/,+1 256-651-3481,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEuVCcHKkUK03YWI-wusStR7vlRuP-X40e01qhT3FQhDpuWHU_Y5lJtCnti2qe9IoMRVhUb0zWCwcdfO39MoouwePnyDm60iCH-Ptq8hBnvD4p9C_xBtXGeOnGvhNEDP1ZlvePdqQ=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-04-29T05:49:27.747Z,,
https://www.google.com/maps/place/Fescue+Outdoors/data=!4m7!3m6!1s0xf3ee9a21ffe130f:0xe077826c4bfab513!8m2!3d34.541244!4d-86.680636!16s%2Fg%2F11wgqwmdvz!19sChIJDxP-H6LpPg8RE7X6S2yCd-A,Fescue Outdoors,5.0,21,Tree service,,,https://fescueoutdoorshsv.com/,+1 256-683-4685,Closed · Opens 7 am,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOzGFG_b1JXgWdDaXOKf3ZUwgWO9I2Oed4qwsDz9JrI_0_CXJp88-mZ1Rq6REKTFw3Bsoa1EnJ9yFaxsm2XmaqLwb90MzlEJKTZ5m0SHdWY-cjABjUy3nLZB0hGougW3DzjLSfZTL-j4Cd=w430-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-04-29T05:49:32.646Z,,
https://www.google.com/maps/place/Cody+Mitchell+Tree+Service+%26+Landscaping/data=!4m7!3m6!1s0x886286ddbf063885:0x959c5c8931a065!8m2!3d34.631751!4d-86.8580779!16s%2Fg%2F11ckpyb909!19sChIJhTgGv92GYogRZaAxiVyclQA,Cody Mitchell Tree Service & Landscaping,4.9,35,Tree service,,,,+1 256-566-2086,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_S71AAHJUYycYAU-czl0fgxfE2xf3bS-d3d7G4yTn5cdM_w5d4BJyXoFotBWOoW6ebKKnXKr-pZhddE5jBDezVD0IsudHMtuPAMOSfYQ4DQKvXEUknS_F6h0IoOKpG8alSo6icsrWCxRZ=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,9 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-04-29T05:49:37.480Z,,
https://www.google.com/maps/place/Complete+Tree+Service+%26+Stump+Grinding+LLC/data=!4m7!3m6!1s0x8862f5ff6ed787d7:0xb3e4e8f8eb5b00cd!8m2!3d34.8657664!4d-86.9273141!16s%2Fg%2F11jmmz6v6j!19sChIJ14fXbv_1YogRzQBb6_jo5LM,Complete Tree Service & Stump Grinding LLC,5.0,88,Tree service,"21607 Elkton Rd, Athens, AL 35614, United States","V38F+83 Athens, Alabama, USA",https://www.completetreeserviceandstumpgrinding.com/,+1 256-874-7577,"Closed · Opens 7 am

Confirmed by this business 2 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE7N_T9AjeagBR3gBy04tfbq-qOEvTXMzggxme9ZLrmpdY0sAh39n1-8e6LbZcb5JFWZNsW6grth5JWw8Md_w0QvLFH7LLgixmEle3PbtMtQkNOByLi3v37361A9mLX9KaQCX5h=w408-h408-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-04-29T05:49:42.240Z,,
https://www.google.com/maps/place/JR+Tree+Services/data=!4m7!3m6!1s0xcc6ae3dd90b1989:0xfe37d70a5c5dde2f!8m2!3d34.70637!4d-86.6683774!16s%2Fg%2F11p5b76y84!19sChIJiRkL2T2uxgwRL95dXArXN_4,JR Tree Services,5.0,23,Tree service,,,https://jrtreeservicesal.com/,+1 804-647-5637,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHp_1EZyu-Xc5iEW3e55aQdmCgNzCr3ViVv6lkqCMsTlPkQV6lnFY1s94krOoYvfASV1xh28ilRQjkl4ppnvdAafAMWK0FrsARUOgu-YlagsIdtXZd2kXIha8vWxF6_UgR6R8tk=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-04-29T05:49:47.042Z,,
https://www.google.com/maps/place/Veteran%27s+Lawn+Care+%26+Landscaping+LLC/data=!4m7!3m6!1s0x88621b1d4c91108f:0xa50eafa3565cfd19!8m2!3d34.7628704!4d-86.5734279!16s%2Fg%2F11c0p_0266!19sChIJjxCRTB0bYogRGf1cVqOvDqU,Veteran's Lawn Care & Landscaping LLC,4.6,231,Landscape designer,"2918, 2910 Meridian St N, Huntsville, AL 35811, United States","QC7G+4J Huntsville, Alabama, USA",https://veteranslawncare.org/,+1 256-812-9029,Closed · Opens 7 am,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGnmkBeaqrYyWGk21-y52-bwfVDKSLf1ZbFn_g4JCjlt6smGXi5FjQvWduLW0CVXE_yx-2O3Nm0MBJ6qrHgK8e5OytYAT08_w-cSZ31qRyX7XrGJiKIWO94A_gUuejfHZtHkyaK=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-04-29T05:49:51.891Z,,
https://www.google.com/maps/place/A1+Tree+Services/data=!4m7!3m6!1s0x886293291f4207c1:0xdffc7933dee91aab!8m2!3d34.8204121!4d-87.1061356!16s%2Fg%2F113hsb9wl!19sChIJwQdCHymTYogRqxrp3jN5_N8,A1 Tree Services,4.3,15,Tree service,"12177 New Cut Rd, Athens, AL 35611, United States","RVCV+5G Athens, Alabama, USA",,+1 256-729-1939,"Open 24 hours

Updated by others 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGsjuMzCHg_fFpDUL12hHTepflcOcW9MiVnJ4zBVF6wmrSYhV1TdAn-hUCnTx7b2uXEhSNwm7sOPlOUMBdT7ifT93SurQEoY6-wyCE9v-APD_k_5lJQZTMH0_ldauZLPCIn13EByw=w408-h407-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-04-29T05:49:56.919Z,,
https://www.google.com/maps/place/All+Pro+Huntsville+Tree+Service/data=!4m7!3m6!1s0x88626b4c710cf533:0x23ed2c25f37d4eba!8m2!3d34.7316738!4d-86.657501!16s%2Fg%2F11frlfpk0x!19sChIJM_UMcUxrYogRuk598yUs7SM,All Pro Huntsville Tree Service,5.0,35,Tree service,,,https://www.huntsvillealtreeservice.com/,+1 256-743-6630,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGh2TIJcHGqhx0wizP3lrLR1XYnxp-blz-zs5vZRIFCknt-I6O_mOcxtJYo7ZTTY8cL7oD03JJXDeVr_dtlE8itJtyLQAdYH_gGhPScwPH3158LX5zdmljIs9mIfh0Hyd68NvA=w408-h408-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7:30 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-04-29T05:50:01.849Z,,
https://www.google.com/maps/place/Botanica+Huntsville/data=!4m7!3m6!1s0x88626d652caf7961:0x7e9d68718f22faad!8m2!3d34.720344!4d-86.5862466!16s%2Fg%2F11lr7rkln5!19sChIJYXmvLGVtYogRrfoij3FonX4,Botanica Huntsville,4.8,214,Plant nursery,"414 Governors Dr SW, Huntsville, AL 35801, United States","PCC7+4G Huntsville, Alabama, USA",http://botanicahuntsville.com/,+1 256-801-0022,"Closed · Opens 11 am

Updated by this business 1 week ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHp5K7iZK9IuBhR8wFtTSsqWiEOPHyJ4Dsfgptfqv3SyHS28TD2hpIauPzoKPXrsXP57YEwhV76O3iNZUAwRXsm9xekV2j0zEMRW98L7l0OySyl1gLaHf0hpAYfC4UALyEL1t0s3El0VCO5=w408-h306-k-no,true,11 am–5 pm,11 am–5 pm,11 am–5 pm,10 am–6 pm,12–5 pm,Closed,11 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-04-29T05:50:06.674Z,,
https://www.google.com/maps/place/ALM+Commercial+Landscaping/data=!4m7!3m6!1s0x88626c85f6c98ec9:0x3ba85684f51d48b5!8m2!3d34.7159717!4d-86.6145469!16s%2Fg%2F11bvt8mcmj!19sChIJyY7J9oVsYogRtUgd9YRWqDs,ALM Commercial Landscaping,3.4,57,Landscaper,"3426 9th Ave SW, Huntsville, AL 35805, United States","P98P+95 Huntsville, Alabama, USA",http://almlandscapes.com/,+1 256-536-2116,Closed · Opens 7:30 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEKT6TI3HCZFVZo0qDTdCsBRdClPCvoYEF3dndRxGPcTzsBMaV6E8BCz_NUE7_jImidPy1hm01YnVwtYgeLwceAWxMfyQg-75LAXk2wSEgRouqZcWtKyn_iWFzO8WK23aCkYyGc=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-04-29T05:50:11.335Z,,
https://www.google.com/maps/place/G+%26+C+Tree+Service+LLC/data=!4m7!3m6!1s0x461086c15d9b0427:0x3576ed6e334384d1!8m2!3d36.1418485!4d-104.155636!16s%2Fg%2F11sdm7tw9s!19sChIJJwSbXcGGEEYR0YRDM27tdjU,G & C Tree Service LLC,4.8,77,Tree service,,,https://gandctreeservices.com/,+1 256-509-2418,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4r1SKW38Bm4kugpD8EL82twuZckgykMfZw-0Ivj8tuRSkKUVdPvhhUYsRQD-9wrRVEHl0OuzMOr6-4qcIs9tbd5lRXimdi_EHL6eJtRZlPYHVYcWI7mObvZpr5EQXxi0QKBeu608-P83S=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-04-29T05:50:16.117Z,,
"https://www.google.com/maps/place/Southern+Edge+Outdoor+Solutions,+LLC/data=!4m7!3m6!1s0xabb3038dc0cfcd35:0xc44ac4533ec99c45!8m2!3d34.9493851!4d-86.5727056!16s%2Fg%2F11rfblt3fl!19sChIJNc3PwI0Ds6sRRZzJPlPESsQ","Southern Edge Outdoor Solutions, LLC",5.0,22,Landscaper,,,https://www.selawnscapes.com/,+1 931-580-2558,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2AJDprDYdEu5fNqYxyTys7Nmx6jnzuLQXwnj-QW3uu3Iys2NZNT8frK6PUL4LTttR2nXzJcWPOAIybAHw1_H3DdvL1RfEnDwiEd20iS3k7dxzYPRGO3pekNapukQs9myC-NM=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2026-04-29T05:50:20.733Z,,
