placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error
https://www.google.com/maps/place/Transitions+Care/data=!4m7!3m6!1s0x880cd75ffb645f73:0x8c1188664f38a580!8m2!3d40.0805557!4d-88.2963381!16s%2Fg%2F11gr3c5j10!19sChIJc19k-1_XDIgRgKU4T2aIEYw,Transitions Care,4.4,36,Home health care service,"3011A Village Office Pl, Champaign, IL 61822, United States","3PJ3+6F Champaign, Illinois, USA",https://transitionscare.com/,+1 877-726-6494,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xYL2xfRZNFa7d1z-zJD4ew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.13618&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2025-09-17T23:26:38.350Z,,
https://www.google.com/maps/place/Home+Instead/data=!4m7!3m6!1s0x880cd08e50fd412f:0x5de130e46bc958e4!8m2!3d40.1175506!4d-88.2453063!16s%2Fg%2F11g873tw9x!19sChIJL0H9UI7QDIgR5FjJa-Qw4V0,Home Instead,3.2,37,Home health care service,"201 N Randolph St Suite 1, Champaign, IL 61820, United States","4Q93+2V Champaign, Illinois, USA",https://www.homeinstead.com/home-care/usa/il/champaign/814/?utm_source=google&utm_medium=organic&utm_campaign=google_organic_businesslisting_y,+1 217-318-2883,"Open 24 hours

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPygcasR5q9hb7Kyce8-H72mDWfD6rWg1bTtRsU=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2025-09-17T23:26:44.061Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Haven+of+Meadowbrook/data=!4m7!3m6!1s0x880cda73ac07adbb:0x4bb805ac78b9cde!8m2!3d40.1393013!4d-88.2685699!16s%2Fg%2F1td20vhx!19sChIJu60HrHPaDIgR3pyLx1qAuwQ,Haven of Meadowbrook,3.9,22,Nursing home,"1315 Curt Dr, Champaign, IL 61821, United States","4PQJ+PH Champaign, Illinois, USA",https://havenmeadowbrook.com/,+1 217-352-5707,,https://lh3.googleusercontent.com/p/AF1QipPsxlVu8L7pbWysBOPodsTTh3v4tN7m3icAnbZ7=w408-h304-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2025-09-17T23:26:47.150Z,,
https://www.google.com/maps/place/SYNERGY+HomeCare/data=!4m7!3m6!1s0x880b7a83d8f0f00b:0xa6602f65f692ed78!8m2!3d40.0717168!4d-88.3099089!16s%2Fg%2F12lv2v5vt!19sChIJC_Dw2IN6C4gReO2S9mUvYKY,SYNERGY HomeCare,4.9,231,Home health care service,"3401 Fields S Dr Unit 126, Champaign, IL 61822, United States","3MCR+M2 Champaign, Illinois, USA",https://synergyhomecare.com/il-champaign-61822/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=140952,+1 217-318-0268,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipML4mw5fFHoTMWqNb6tLscLO4JL9FQ1pof2H4k=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2025-09-17T23:26:52.027Z,,
https://www.google.com/maps/place/Carle+Home+Health/data=!4m7!3m6!1s0x880cd9ff42e4ddf7:0xe00eacd62e4a6bd5!8m2!3d40.1162732!4d-88.3132815!16s%2Fg%2F1v2yzfsz!19sChIJ993kQv_ZDIgR1WtKLtasDuA,Carle Home Health,2.0,4,Medical clinic,"4116 Fieldstone Rd Ste 300, Champaign, IL 61822, United States","4M8P+GM Champaign, Illinois, USA",https://carle.org/services/home-care,+1 217-902-3300,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=snlb1zgQqp2CsWkMtIVC9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.8880405&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2025-09-17T23:26:54.813Z,,
https://www.google.com/maps/place/LHC+Illinois+Home+Health+Care/data=!4m7!3m6!1s0x880cd1a242a1d6f3:0x9f2b17b4bf09218f!8m2!3d40.1562317!4d-88.2615298!16s%2Fg%2F11hzp1k2t5!19sChIJ89ahQqLRDIgRjyEJv7QXK58,LHC Illinois Home Health Care,4.3,12,Home health care service,"3356 Big Pine Trail Suite A, Champaign, IL 61820, United States","5P4Q+F9 Champaign, Illinois, USA",https://lhcgroup.com/locations/lhc-illinois-home-health-care-of-decatur/,+1 217-352-4387,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U5nGyuc_URh6gIg6YseotQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=340.46964&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2025-09-17T23:26:59.623Z,,
"https://www.google.com/maps/place/OSF+Home+Health+%26+Hospice/@40.1481595,-88.2721699,17z/data=!3m1!4b1!4m6!3m5!1s0x880cdb7834ee2947:0x801bd6ea9ae9bc7c!8m2!3d40.1481595!4d-88.2721699!16s%2Fg%2F11f5_6pzl7",OSF Home Health & Hospice,,,Home health care service,"1501 Interstate Dr, Champaign, IL 61820, United States","4PXH+74 Champaign, Illinois, USA",https://www.osfhealthcare.org/services/home-care/about/contact/?utm_campaign=gobu&utm_source=google&utm_medium=referral&utm_content=loc,+1 217-355-4120,,,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2025-09-17T23:27:04.247Z,,
https://www.google.com/maps/place/Carle+Foundation+Hospital/data=!4m7!3m6!1s0x880cd7719b423a01:0x1cbc0832642e6bd9!8m2!3d40.1171273!4d-88.2158773!16s%2Fm%2F0ddc3p2!19sChIJATpCm3HXDIgR2WsuZDIIvBw,Carle Foundation Hospital,2.6,560,Medical clinic,"611 W Park St, Urbana, IL 61801, United States","4Q8M+VJ Urbana, Illinois, USA",https://carle.org/locations/carle-foundation-hospital,+1 217-383-3311,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np0ifE9sE2gOVg8M33x18GE8Kod6v0LlHSQXkQgUMu3ZQnREhM3N7qlWtwigC9nDbYX15b_NbPaYyyOtzKlKProXhFJGsl4TkMeeqZX_HAVkw48KY07vHb2VU1A-n9HO2XrPUy-=w408-h288-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2025-09-17T23:27:09.442Z,,
https://www.google.com/maps/place/Champaign-Urbana+Public+Health+District/data=!4m7!3m6!1s0x880cd9ff8a360e59:0x1832423b1477aefe!8m2!3d40.133837!4d-88.2462895!16s%2Fg%2F1tdww89d!19sChIJWQ42iv_ZDIgR_q53FDtCMhg,Champaign-Urbana Public Health District,3.0,58,Public health department,"201 W Kenyon Rd, Champaign, IL 61820, United States","4QM3+GF Champaign, Illinois, USA",http://www.c-uphd.org/,+1 217-352-7961,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrTxnVjN3dbB25ikOTM03SLn0omfI_X6FLmLuCSK-oonzAFCqHm5FHMxLtLfRyLZ-0V1MJUCc_R3vOrk9JogSPUeqGSw8VvEOZ1BVgqzD-e2CiHkwXjXNHFyyq2BnwSQXGB17HGvA=w408-h273-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2025-09-17T23:27:14.496Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Promise+Healthcare-Neil/data=!4m7!3m6!1s0x880cd1bc33cda267:0xd40a410bdb9ab71a!8m2!3d40.1061151!4d-88.2435705!16s%2Fg%2F11fm4wddgq!19sChIJZ6LNM7zRDIgRGrea2wtBCtQ,Promise Healthcare-Neil,2.7,27,Psychiatrist,"821 S Neil St, Champaign, IL 61820, United States","4Q44+CH Champaign, Illinois, USA",http://www.promisehealth.org/,+1 217-356-1558,Closed ⋅ Opens 7:45 am Thu,https://lh3.googleusercontent.com/p/AF1QipP_PKpqZWoir9w9kksqseXm9l3rHOMidgHUdfRs=w408-h312-k-no,true,7:45 am–5 pm,7:45 am–5 pm,7:45 am–5 pm,Closed,Closed,7:45 am–5 pm,7:45 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2025-09-17T23:27:19.412Z,LGBTQ+ friendly,
