placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,attributes,error
"https://www.google.com/maps/place/Atrium+Health+Wake+Forest+Baptist+Infusion+-+Westchester/@35.9556923,-80.0053176,14z/data=!4m6!3m5!1s0x885309667754143f:0x3d13ef701ba115c7!8m2!3d35.9440311!4d-80.0366898!16s%2Fg%2F11b5w6kb3_",Atrium Health Wake Forest Baptist Infusion - Westchester,5.0,20,Medical clinic,"1814 Westchester Dr Suite 302, High Point, NC 27265, United States","WXV7+J8 High Point, North Carolina, USA",https://www.wakehealth.edu/locations/clinics/i/infusion-westchester?utm_source=GMB&utm_medium=Organic&utm_campaign=AHWFB,+1 336-802-2388,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 8 weeks ago",,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+High+Point+NC/@35.9556923,-80.0053176,14z",2025-09-28T23:27:00.575Z,,,,
https://www.google.com/maps/place/Novant+Health+Cancer+Institute+-+New+Hanover+%28Infusion+Center%29/data=!4m7!3m6!1s0x89a9f52f98150627:0xad03aab301052128!8m2!3d34.204402!4d-77.9268037!16s%2Fg%2F11j5s3bzbd!19sChIJJwYVmC_1qYkRKCEFAbOqA60,Novant Health Cancer Institute - New Hanover (Infusion Center),4.2,5,Medical clinic,"1415 Medical Center Dr, Wilmington, NC 28401, United States","633F+Q7 Wilmington, North Carolina, USA",https://www.novanthealth.org/services/cancer?utm_source=maps.google.com&utm_medium=organic&utm_campaign=GBP&utm_content=OP-102,+1 910-667-7411,Closed ⋅ Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=93mSQEDI4EF8tYZVxdhIHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=142.62837&pitch=0&thumbfov=100,true,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wilmington+NC/@34.2103894,-77.8868117,14z",2025-09-28T23:27:15.734Z,,,,
https://www.google.com/maps/place/Novant+Health+Cancer+Institute+-+Doctors+Circle+%28Infusion+Center%29/data=!4m7!3m6!1s0x89a9f52d2c1f58ab:0x812c4d58e8f78582!8m2!3d34.204402!4d-77.9268037!16s%2Fg%2F11spgnlkbm!19sChIJq1gfLC31qYkRgoX36FhNLIE,Novant Health Cancer Institute - Doctors Circle (Infusion Center),4.9,58,Doctor,"1415 Medical Center Dr, Wilmington, NC 28401, United States","633F+Q7 Wilmington, North Carolina, USA",https://www.novanthealth.org/services/cancer?utm_source=maps.google.com&utm_medium=organic&utm_campaign=GBP&utm_content=OP-101,+1 910-667-7027,Closed ⋅ Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=93mSQEDI4EF8tYZVxdhIHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=142.62837&pitch=0&thumbfov=100,true,7 am–4 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Wilmington+NC/@34.2103894,-77.8868117,14z",2025-09-28T23:27:21.911Z,,,,
https://www.google.com/maps/place/Coastal+IV+Therapy+-+Wilmington/data=!4m7!3m6!1s0xa052ec11f70af2a1:0xf645a9ae4c6e96f0!8m2!3d34.2284551!4d-77.9274077!16s%2Fg%2F11ryqmm444!19sChIJofIK9xHsUqAR8JZuTK6pRfY,Coastal IV Therapy - Wilmington,5.0,90,Local medical services,"1605 Queen St, Wilmington, NC 28401, United States","63HF+92 Wilmington, North Carolina, USA",https://www.coastalivtherapy.com/,+1 910-661-4120,"Closed ⋅ Opens 9 am Tue

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNxeosUuxoDSF9EIeYPV4_uDKPaQRWsffgGXIFF=w426-h240-k-no,true,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,10 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+Wilmington+NC/@34.2103894,-77.8868117,14z",2025-09-28T23:27:26.874Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Option+Care+Health/data=!4m7!3m6!1s0x89a9f4c14aa878b3:0x8551bcdfae254f80!8m2!3d34.2409759!4d-77.8639282!16s%2Fg%2F11c329s9qz!19sChIJs3ioSsH0qYkRgE8lrt-8UYU,Option Care Health,5.0,14,Specialized clinic,"131 Racine Dr #100b, Wilmington, NC 28403, United States","64RP+9C Wilmington, North Carolina, USA",https://optioncarehealth.com/locations/wilmington-nc-131-racine-dr,+1 910-791-7885,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iHWH8cLfW2gjUDqFaIBF1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=292.02487&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Wilmington+NC/@34.2103894,-77.8868117,14z",2025-09-28T23:27:29.787Z,,,,
https://www.google.com/maps/place/Recharged+IV+Functional+Wellness/data=!4m7!3m6!1s0x89a9f5d6dcfe132b:0x2bd07198c2e8aa9d!8m2!3d34.1945289!4d-77.9196693!16s%2Fg%2F11sqpy4p8s!19sChIJKxP-3Nb1qYkRnarowphx0Cs,Recharged IV Functional Wellness,4.9,222,Medical spa,"2595 S 17th St, Wilmington, NC 28401, United States","53VJ+R4 Wilmington, North Carolina, USA",http://www.rechargedivhc.com/,+1 910-441-3900,"Closed ⋅ Opens 12 pm Mon

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPTlLL28rFwToWIrmiqMpPfRFNoHUf8YzN73s_W=w408-h306-k-no,true,Closed,12–7 pm,10 am–5 pm,12–7 pm,10 am–5 pm,12–7 pm,10 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+Wilmington+NC/@34.2103894,-77.8868117,14z",2025-09-28T23:27:34.618Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Novant+Health+New+Hanover+Infusion+Center+-+Doctor%E2%80%99s+Circle+Center/data=!4m7!3m6!1s0x89a9f5e6d41fa63f:0xc019a63f2d618189!8m2!3d34.2045966!4d-77.9276476!16s%2Fg%2F11xrg1s6ty!19sChIJP6Yf1Ob1qYkRiYFhLT-mGcA,Novant Health New Hanover Infusion Center - Doctor’s Circle Center,,,Medical Center,"1509 Doctors Cir, Wilmington, NC 28401, United States","633C+RW Wilmington, North Carolina, USA",,+1 910-667-3671,"Closed ⋅ Opens 7:30 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNkLjKBK3HFFl7IkBfoBQhRj36nygQiHgEviL0k=w408-h408-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Wilmington+NC/@34.2103894,-77.8868117,14z",2025-09-28T23:27:39.341Z,,,,
https://www.google.com/maps/place/Wilmington+Health+Oncology+and+Hematology/data=!4m7!3m6!1s0x89a9f58a082174d9:0xdad6d2fb013d949c!8m2!3d34.1966093!4d-77.9307379!16s%2Fg%2F11gzchxsh!19sChIJ2XQhCIr1qYkRnJQ9AfvS1to,Wilmington Health Oncology and Hematology,4.6,65,Cancer treatment center,"2421 Silver Stream Ln, Wilmington, NC 28401, United States","53W9+JP Wilmington, North Carolina, USA",https://www.wilmingtonhealth.com/specialties/oncology/?utm_source=googlebusiness&utm_medium=organic&utm_campaign=locallistings,+1 910-815-7400,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNvhdh8w7TZFW6xIVQ46Q_zXtn1QMkYD6vV_BlN=w408-h278-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wilmington+NC/@34.2103894,-77.8868117,14z",2025-09-28T23:27:44.389Z,,,,
https://www.google.com/maps/place/Atlantic+Coast+Hydration/data=!4m7!3m6!1s0x89a9f5c18ca921f5:0x1eeb637cc64a6e4a!8m2!3d34.2097188!4d-77.8491881!16s%2Fg%2F11vx4nd75d!19sChIJ9SGpjMH1qYkRSm5Kxnxj6x4,Atlantic Coast Hydration,5.0,88,Medical spa,"5725 Oleander Dr # B6, Wilmington, NC 28403, United States","6552+V8 Wilmington, North Carolina, USA",http://atlanticcoasthydrationclinic.com/,+1 910-399-1096,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipNc5jdzb1UWf3LqMuNGW4hKnmaLe0T3JIsfOk05=w716-h240-k-no,true,10 am–5 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Wilmington+NC/@34.2103894,-77.8868117,14z",2025-09-28T23:27:49.277Z,,,,
https://www.google.com/maps/place/Restore+Health+And+Wellness/data=!4m7!3m6!1s0x89a9f57e45cd7d63:0x87f7d641da96e7ac!8m2!3d34.2238172!4d-77.9276242!16s%2Fg%2F11dxnl96y5!19sChIJY33NRX71qYkRrOeW2kHW94c,Restore Health And Wellness,4.6,37,Doctor,"1010 S 16th St, Wilmington, NC 28401, United States","63FC+GX Wilmington, North Carolina, USA",http://www.restorehealthwellness.com/,+1 910-763-1960,Closed ⋅ Opens 7:45 am Mon,https://lh3.googleusercontent.com/p/AF1QipOCEYKK6bHa468dtXwkf_8cMzlQgiW8hCFFA4vN=w408-h408-k-no,true,Closed,7:45 am–5 pm,7:45 am–5 pm,7:45 am–5 pm,7:45 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wilmington+NC/@34.2103894,-77.8868117,14z",2025-09-28T23:27:54.108Z,Identifies as women-owned,,,
